County,State,State_FIPS,County_FIPS,per_capita_income
Vanderburgh County,Indiana,18,163,24378
Vermillion County,Indiana,18,165,22875
Vigo County,Indiana,18,167,21192
Wabash County,Indiana,18,169,21201
Warren County,Indiana,18,171,27390
Warrick County,Indiana,18,173,29927
Washington County,Indiana,18,175,21370
Wayne County,Indiana,18,177,21114
Wells County,Indiana,18,179,24269
White County,Indiana,18,181,23666
Whitley County,Indiana,18,183,24613
Adair County,Iowa,19,001,25564
Adams County,Iowa,19,003,23707
Allamakee County,Iowa,19,005,24926
Appanoose County,Iowa,19,007,21599
Audubon County,Iowa,19,009,30919
Benton County,Iowa,19,011,26624
Black Hawk County,Iowa,19,013,24273
Boone County,Iowa,19,015,27149
Bremer County,Iowa,19,017,28727
Buchanan County,Iowa,19,019,27038
Buena Vista County,Iowa,19,021,22899
Butler County,Iowa,19,023,25269
Calhoun County,Iowa,19,025,25766
Carroll County,Iowa,19,027,25430
Cass County,Iowa,19,029,25448
Cedar County,Iowa,19,031,26567
Cerro Gordo County,Iowa,19,033,27291
Cherokee County,Iowa,19,035,26330
Chickasaw County,Iowa,19,037,24139
Clarke County,Iowa,19,039,23472
Clay County,Iowa,19,041,29060
Clayton County,Iowa,19,043,25074
Clinton County,Iowa,19,045,25966
Crawford County,Iowa,19,047,22748
Dallas County,Iowa,19,049,35844
Davis County,Iowa,19,051,22210
Decatur County,Iowa,19,053,18845
Delaware County,Iowa,19,055,26261
Des Moines County,Iowa,19,057,24408
Dickinson County,Iowa,19,059,31790
Dubuque County,Iowa,19,061,26254
Emmet County,Iowa,19,063,27908
Fayette County,Iowa,19,065,23391
Floyd County,Iowa,19,067,24590
Franklin County,Iowa,19,069,26102
Fremont County,Iowa,19,071,26930
Greene County,Iowa,19,073,26205
Grundy County,Iowa,19,075,31164
Guthrie County,Iowa,19,077,28030
Hamilton County,Iowa,19,079,24510
Hancock County,Iowa,19,081,25814
Hardin County,Iowa,19,083,25153
Harrison County,Iowa,19,085,26184
Henry County,Iowa,19,087,22687
Howard County,Iowa,19,089,24286
Humboldt County,Iowa,19,091,26746
Ida County,Iowa,19,093,25869
Iowa County,Iowa,19,095,28068
Jackson County,Iowa,19,097,24493
Jasper County,Iowa,19,099,24905
Jefferson County,Iowa,19,101,27593
Johnson County,Iowa,19,103,29592
Jones County,Iowa,19,105,26762
Keokuk County,Iowa,19,107,22243
Kossuth County,Iowa,19,109,29127
Lee County,Iowa,19,111,22649
Linn County,Iowa,19,113,29943
Louisa County,Iowa,19,115,24272
Lucas County,Iowa,19,117,21126
Lyon County,Iowa,19,119,23683
Madison County,Iowa,19,121,27685
Mahaska County,Iowa,19,123,23788
Marion County,Iowa,19,125,25477
Marshall County,Iowa,19,127,24117
Mills County,Iowa,19,129,27101
Mitchell County,Iowa,19,131,24518
Monona County,Iowa,19,133,24557
Monroe County,Iowa,19,135,24508
Montgomery County,Iowa,19,137,22868
Muscatine County,Iowa,19,139,25038
O'Brien County,Iowa,19,141,28086
Osceola County,Iowa,19,143,24653
Page County,Iowa,19,145,23496
Palo Alto County,Iowa,19,147,25055
Plymouth County,Iowa,19,149,27942
Pocahontas County,Iowa,19,151,25556
Polk County,Iowa,19,153,30442
Pottawattamie County,Iowa,19,155,25847
Poweshiek County,Iowa,19,157,25318
Ringgold County,Iowa,19,159,23324
Sac County,Iowa,19,161,26350
Scott County,Iowa,19,163,28948
Shelby County,Iowa,19,165,26387
Sioux County,Iowa,19,167,24324
Story County,Iowa,19,169,25986
Tama County,Iowa,19,171,25311
Taylor County,Iowa,19,173,23793
Union County,Iowa,19,175,23007
Van Buren County,Iowa,19,177,21368
Wapello County,Iowa,19,179,22699
Warren County,Iowa,19,181,29088
Washington County,Iowa,19,183,26459
Wayne County,Iowa,19,185,22127
Webster County,Iowa,19,187,24203
Winnebago County,Iowa,19,189,24547
Winneshiek County,Iowa,19,191,25062
Woodbury County,Iowa,19,193,23269
Worth County,Iowa,19,195,26187
Wright County,Iowa,19,197,25827
Allen County,Kansas,20,001,20552
Anderson County,Kansas,20,003,22139
Atchison County,Kansas,20,005,21909
Barber County,Kansas,20,007,26229
Barton County,Kansas,20,009,25800
Bourbon County,Kansas,20,011,19340
Brown County,Kansas,20,013,21046
Butler County,Kansas,20,015,27329
Chase County,Kansas,20,017,21775
Chautauqua County,Kansas,20,019,21245
Cherokee County,Kansas,20,021,19580
Cheyenne County,Kansas,20,023,23677
Clark County,Kansas,20,025,25385
Clay County,Kansas,20,027,24503
Cloud County,Kansas,20,029,20467
Coffey County,Kansas,20,031,27627
Comanche County,Kansas,20,033,21041
Cowley County,Kansas,20,035,21519
Crawford County,Kansas,20,037,20974
Decatur County,Kansas,20,039,27154
Dickinson County,Kansas,20,041,23895
Doniphan County,Kansas,20,043,22713
Douglas County,Kansas,20,045,26342
Edwards County,Kansas,20,047,24714
Elk County,Kansas,20,049,20322
Ellis County,Kansas,20,051,24291
Ellsworth County,Kansas,20,053,22789
Finney County,Kansas,20,055,21629
Ford County,Kansas,20,057,19994
Franklin County,Kansas,20,059,22979
Geary County,Kansas,20,061,21408
Gove County,Kansas,20,063,26233
Graham County,Kansas,20,065,28146
Grant County,Kansas,20,067,26370
Gray County,Kansas,20,069,25537
Greeley County,Kansas,20,071,32650
Greenwood County,Kansas,20,073,22280
Hamilton County,Kansas,20,075,24510
Harper County,Kansas,20,077,22820
Harvey County,Kansas,20,079,23775
Haskell County,Kansas,20,081,25114
Hodgeman County,Kansas,20,083,30440
Jackson County,Kansas,20,085,24117
Jefferson County,Kansas,20,087,26280
Jewell County,Kansas,20,089,23134
Johnson County,Kansas,20,091,38827
Kearny County,Kansas,20,093,22292
Kingman County,Kansas,20,095,24026
Kiowa County,Kansas,20,097,23232
Labette County,Kansas,20,099,22394
Lane County,Kansas,20,101,31694
Leavenworth County,Kansas,20,103,27017
Lincoln County,Kansas,20,105,23686
Linn County,Kansas,20,107,26224
Logan County,Kansas,20,109,25328
Lyon County,Kansas,20,111,19789
McPherson County,Kansas,20,113,27462
Marion County,Kansas,20,115,22269
Marshall County,Kansas,20,117,25262
Meade County,Kansas,20,119,21990
Miami County,Kansas,20,121,28412
Mitchell County,Kansas,20,123,26911
Montgomery County,Kansas,20,125,21332
Morris County,Kansas,20,127,24680
Morton County,Kansas,20,129,22378
Nemaha County,Kansas,20,131,24550
Neosho County,Kansas,20,133,21163
Ness County,Kansas,20,135,30223
Norton County,Kansas,20,137,22942
Osage County,Kansas,20,139,24789
Osborne County,Kansas,20,141,26313
Ottawa County,Kansas,20,143,26614
Pawnee County,Kansas,20,145,23230
Phillips County,Kansas,20,147,23772
Pottawatomie County,Kansas,20,149,24892
Pratt County,Kansas,20,151,26209
Rawlins County,Kansas,20,153,26897
Reno County,Kansas,20,155,23382
Republic County,Kansas,20,157,25531
Rice County,Kansas,20,159,23068
Riley County,Kansas,20,161,22948
Rooks County,Kansas,20,163,23768
Rush County,Kansas,20,165,24175
Russell County,Kansas,20,167,24683
Saline County,Kansas,20,169,24935
Scott County,Kansas,20,171,26274
Sedgwick County,Kansas,20,173,25603
Seward County,Kansas,20,175,19015
Shawnee County,Kansas,20,177,26057
Sheridan County,Kansas,20,179,26841
Sherman County,Kansas,20,181,21476
Smith County,Kansas,20,183,26811
Stafford County,Kansas,20,185,23240
Stanton County,Kansas,20,187,21712
Stevens County,Kansas,20,189,24950
Sumner County,Kansas,20,191,22972
Thomas County,Kansas,20,193,26903
Trego County,Kansas,20,195,23095
Wabaunsee County,Kansas,20,197,24199
Wallace County,Kansas,20,199,25429
Washington County,Kansas,20,201,22621
Wichita County,Kansas,20,203,23799
Wilson County,Kansas,20,205,19929
Woodson County,Kansas,20,207,21774
Wyandotte County,Kansas,20,209,18957
Adair County,Kentucky,21,001,17371
Allen County,Kentucky,21,003,19086
Anderson County,Kentucky,21,005,24161
Ballard County,Kentucky,21,007,24781
Barren County,Kentucky,21,009,19745
Bath County,Kentucky,21,011,16367
Bell County,Kentucky,21,013,15091
Boone County,Kentucky,21,015,29235
Bourbon County,Kentucky,21,017,22893
Boyd County,Kentucky,21,019,24530
Boyle County,Kentucky,21,021,22249
Bracken County,Kentucky,21,023,20918
Breathitt County,Kentucky,21,025,14706
Breckinridge County,Kentucky,21,027,18101
Bullitt County,Kentucky,21,029,24308
Butler County,Kentucky,21,031,18136
Caldwell County,Kentucky,21,033,20327
Calloway County,Kentucky,21,035,21490
Campbell County,Kentucky,21,037,26945
Carlisle County,Kentucky,21,039,21500
Carroll County,Kentucky,21,041,19429
Carter County,Kentucky,21,043,19204
Casey County,Kentucky,21,045,15603
Christian County,Kentucky,21,047,19773
Clark County,Kentucky,21,049,24524
Clay County,Kentucky,21,051,13542
Clinton County,Kentucky,21,053,16795
Crittenden County,Kentucky,21,055,21375
Cumberland County,Kentucky,21,057,17697
Daviess County,Kentucky,21,059,22963
Edmonson County,Kentucky,21,061,19481
Elliott County,Kentucky,21,063,14040
Estill County,Kentucky,21,065,16435
Fayette County,Kentucky,21,067,29251
Fleming County,Kentucky,21,069,19304
Floyd County,Kentucky,21,071,17716
Franklin County,Kentucky,21,073,26243
Fulton County,Kentucky,21,075,18602
Gallatin County,Kentucky,21,077,19020
Garrard County,Kentucky,21,079,21341
Grant County,Kentucky,21,081,19829
Graves County,Kentucky,21,083,20746
Grayson County,Kentucky,21,085,19115
Green County,Kentucky,21,087,17984
Greenup County,Kentucky,21,089,22035
Hancock County,Kentucky,21,091,22686
Hardin County,Kentucky,21,093,24147
Harlan County,Kentucky,21,095,16257
Harrison County,Kentucky,21,097,21424
Hart County,Kentucky,21,099,17273
Henderson County,Kentucky,21,101,22746
Henry County,Kentucky,21,103,21923
Hickman County,Kentucky,21,105,19292
Hopkins County,Kentucky,21,107,22132
Jackson County,Kentucky,21,109,15880
Jefferson County,Kentucky,21,111,27925
Jessamine County,Kentucky,21,113,25637
Johnson County,Kentucky,21,115,19445
Kenton County,Kentucky,21,117,27704
Knott County,Kentucky,21,119,18448
Knox County,Kentucky,21,121,14367
Larue County,Kentucky,21,123,19611
Laurel County,Kentucky,21,125,19923
Lawrence County,Kentucky,21,127,17960
Lee County,Kentucky,21,129,13969
Leslie County,Kentucky,21,131,16424
Letcher County,Kentucky,21,133,17886
Lewis County,Kentucky,21,135,16132
Lincoln County,Kentucky,21,137,17420
Livingston County,Kentucky,21,139,19795
Logan County,Kentucky,21,141,19143
Lyon County,Kentucky,21,143,22123
McCracken County,Kentucky,21,145,25957
McCreary County,Kentucky,21,147,11818
McLean County,Kentucky,21,149,19984
Madison County,Kentucky,21,151,21800
Magoffin County,Kentucky,21,153,15118
Marion County,Kentucky,21,155,18865
Marshall County,Kentucky,21,157,22381
Martin County,Kentucky,21,159,15525
Mason County,Kentucky,21,161,23347
Meade County,Kentucky,21,163,20898
Menifee County,Kentucky,21,165,15942
Mercer County,Kentucky,21,167,24138
Metcalfe County,Kentucky,21,169,17171
Monroe County,Kentucky,21,171,16656
Montgomery County,Kentucky,21,173,20436
Morgan County,Kentucky,21,175,16233
Muhlenberg County,Kentucky,21,177,20008
Nelson County,Kentucky,21,179,23545
Nicholas County,Kentucky,21,181,20450
Ohio County,Kentucky,21,183,19005
Oldham County,Kentucky,21,185,33591
Owen County,Kentucky,21,187,23991
Owsley County,Kentucky,21,189,13611
Pendleton County,Kentucky,21,191,23122
Perry County,Kentucky,21,193,18224
Pike County,Kentucky,21,195,19351
Powell County,Kentucky,21,197,15174
Pulaski County,Kentucky,21,199,20667
Robertson County,Kentucky,21,201,17641
Rockcastle County,Kentucky,21,203,16513
Rowan County,Kentucky,21,205,17094
Russell County,Kentucky,21,207,17107
Scott County,Kentucky,21,209,27802
Shelby County,Kentucky,21,211,27039
Simpson County,Kentucky,21,213,19441
Spencer County,Kentucky,21,215,26666
Taylor County,Kentucky,21,217,18790
Todd County,Kentucky,21,219,17846
Trigg County,Kentucky,21,221,25527
Trimble County,Kentucky,21,223,22070
Union County,Kentucky,21,225,19464
Warren County,Kentucky,21,227,23853
Washington County,Kentucky,21,229,19837
Wayne County,Kentucky,21,231,16396
Webster County,Kentucky,21,233,20337
Whitley County,Kentucky,21,235,15960
Wolfe County,Kentucky,21,237,14157
Woodford County,Kentucky,21,239,29277
Acadia Parish,Louisiana,22,001,19910
Allen Parish,Louisiana,22,003,18857
Ascension Parish,Louisiana,22,005,28178
Assumption Parish,Louisiana,22,007,21743
Avoyelles Parish,Louisiana,22,009,18006
Beauregard Parish,Louisiana,22,011,22509
Bienville Parish,Louisiana,22,013,18958
Bossier Parish,Louisiana,22,015,27429
Caddo Parish,Louisiana,22,017,24308
Calcasieu Parish,Louisiana,22,019,24355
Caldwell Parish,Louisiana,22,021,22782
Cameron Parish,Louisiana,22,023,29559
Catahoula Parish,Louisiana,22,025,19970
Claiborne Parish,Louisiana,22,027,17512
Concordia Parish,Louisiana,22,029,16431
De Soto Parish,Louisiana,22,031,21547
East Baton Rouge Parish,Louisiana,22,033,27505
East Carroll Parish,Louisiana,22,035,12055
East Feliciana Parish,Louisiana,22,037,22099
Evangeline Parish,Louisiana,22,039,18023
Franklin Parish,Louisiana,22,041,17752
Grant Parish,Louisiana,22,043,19018
Iberia Parish,Louisiana,22,045,22997
Iberville Parish,Louisiana,22,047,21177
Jackson Parish,Louisiana,22,049,19188
Jefferson Parish,Louisiana,22,051,26908
Jefferson Davis Parish,Louisiana,22,053,21132
Lafayette Parish,Louisiana,22,055,28901
Lafourche Parish,Louisiana,22,057,24798
LaSalle Parish,Louisiana,22,059,22481
Lincoln Parish,Louisiana,22,061,20633
Livingston Parish,Louisiana,22,063,25076
Madison Parish,Louisiana,22,065,13585
Morehouse Parish,Louisiana,22,067,16683
Natchitoches Parish,Louisiana,22,069,20802
Orleans Parish,Louisiana,22,071,26500
Ouachita Parish,Louisiana,22,073,21917
Plaquemines Parish,Louisiana,22,075,25748
Pointe Coupee Parish,Louisiana,22,077,23742
Rapides Parish,Louisiana,22,079,22126
Red River Parish,Louisiana,22,081,21443
Richland Parish,Louisiana,22,083,18669
Sabine Parish,Louisiana,22,085,22229
Saint Bernard Parish,Louisiana,22,087,20316
Saint Charles Parish,Louisiana,22,089,26756
Saint Helena Parish,Louisiana,22,091,19457
Saint James Parish,Louisiana,22,093,24930
Saint John the Baptist Parish,Louisiana,22,095,21335
Saint Landry Parish,Louisiana,22,097,19387
Saint Martin Parish,Louisiana,22,099,22164
Saint Mary Parish,Louisiana,22,101,21313
Saint Tammany Parish,Louisiana,22,103,30363
Tangipahoa Parish,Louisiana,22,105,21273
Tensas Parish,Louisiana,22,107,17175
Terrebonne Parish,Louisiana,22,109,24114
Union Parish,Louisiana,22,111,19412
Vermilion Parish,Louisiana,22,113,22589
Vernon Parish,Louisiana,22,115,21396
Washington Parish,Louisiana,22,117,17735
Webster Parish,Louisiana,22,119,19871
West Baton Rouge Parish,Louisiana,22,121,24838
West Carroll Parish,Louisiana,22,123,17980
West Feliciana Parish,Louisiana,22,125,21720
Winn Parish,Louisiana,22,127,16789
Androscoggin County,Maine,23,001,24442
Aroostook County,Maine,23,003,21566
Cumberland County,Maine,23,005,32880
Franklin County,Maine,23,007,22083
Hancock County,Maine,23,009,27797
Kennebec County,Maine,23,011,25770
Knox County,Maine,23,013,27865
Lincoln County,Maine,23,015,28070
Oxford County,Maine,23,017,21441
Penobscot County,Maine,23,019,23895
Piscataquis County,Maine,23,021,21818
Sagadahoc County,Maine,23,023,28829
Somerset County,Maine,23,025,21513
Waldo County,Maine,23,027,22853
Washington County,Maine,23,029,20807
York County,Maine,23,031,29125
Allegany County,Maryland,24,001,21211
Anne Arundel County,Maryland,24,003,40415
Baltimore County,Maryland,24,005,34374
Calvert County,Maryland,24,009,38260
Caroline County,Maryland,24,011,25211
Carroll County,Maryland,24,013,36153
Cecil County,Maryland,24,015,29518
Charles County,Maryland,24,017,37277
Dorchester County,Maryland,24,019,26388
Frederick County,Maryland,24,021,36917
Garrett County,Maryland,24,023,24932
Harford County,Maryland,24,025,35425
Howard County,Maryland,24,027,48172
Kent County,Maryland,24,029,31502
Queen Anne's County,Maryland,24,035,38108
Saint Mary's County,Maryland,24,037,36017
Somerset County,Maryland,24,039,16748
Talbot County,Maryland,24,041,38022
Washington County,Maryland,24,043,26532
Wicomico County,Maryland,24,045,25378
Worcester County,Maryland,24,047,32887
Baltimore City,Maryland,24,510,24750
Montgomery County,Maryland,24,031,49038
Prince George's County,Maryland,24,033,32344
Barnstable County,Massachusetts,25,001,36142
Berkshire County,Massachusetts,25,003,29294
Bristol County,Massachusetts,25,005,28837
Dukes County,Massachusetts,25,007,33363
Essex County,Massachusetts,25,009,35167
Franklin County,Massachusetts,25,011,29259
Hampden County,Massachusetts,25,013,25817
Hampshire County,Massachusetts,25,015,29460
Middlesex County,Massachusetts,25,017,42861
Nantucket County,Massachusetts,25,019,47331
Norfolk County,Massachusetts,25,021,44692
Plymouth County,Massachusetts,25,023,35220
Suffolk County,Massachusetts,25,025,32835
Worcester County,Massachusetts,25,027,31537
Alcona County,Michigan,26,001,22719
Alger County,Michigan,26,003,19717
Allegan County,Michigan,26,005,24140
Alpena County,Michigan,26,007,21948
Antrim County,Michigan,26,009,24370
Arenac County,Michigan,26,011,20039
Baraga County,Michigan,26,013,17701
Barry County,Michigan,26,015,25059
Bay County,Michigan,26,017,23799
Benzie County,Michigan,26,019,24831
Berrien County,Michigan,26,021,24013
Branch County,Michigan,26,023,19947
Calhoun County,Michigan,26,025,22978
Cass County,Michigan,26,027,22743
Charlevoix County,Michigan,26,029,26947
Cheboygan County,Michigan,26,031,23412
Chippewa County,Michigan,26,033,20589
Clare County,Michigan,26,035,18148
Clinton County,Michigan,26,037,28449
Crawford County,Michigan,26,039,21492
Delta County,Michigan,26,041,22471
Dickinson County,Michigan,26,043,24611
Eaton County,Michigan,26,045,26582
Emmet County,Michigan,26,047,29718
Genesee County,Michigan,26,049,22380
Gladwin County,Michigan,26,051,20368
Gogebic County,Michigan,26,053,20330
Grand Traverse County,Michigan,26,055,27660
Gratiot County,Michigan,26,057,18836
Hillsdale County,Michigan,26,059,20379
Houghton County,Michigan,26,061,19783
Huron County,Michigan,26,063,22120
Ingham County,Michigan,26,065,24754
Ionia County,Michigan,26,067,20206
Iosco County,Michigan,26,069,22047
Iron County,Michigan,26,071,21499
Isabella County,Michigan,26,073,19061
Jackson County,Michigan,26,075,22613
Kalamazoo County,Michigan,26,077,25757
Kalkaska County,Michigan,26,079,20258
Kent County,Michigan,26,081,25889
Keweenaw County,Michigan,26,083,24802
Lake County,Michigan,26,085,16202
Lapeer County,Michigan,26,087,23907
Leelanau County,Michigan,26,089,31462
Lenawee County,Michigan,26,091,22395
Livingston County,Michigan,26,093,32129
Luce County,Michigan,26,095,18768
Mackinac County,Michigan,26,097,22622
Macomb County,Michigan,26,099,26748
Manistee County,Michigan,26,101,22702
Marquette County,Michigan,26,103,23789
Mason County,Michigan,26,105,23183
Mecosta County,Michigan,26,107,19336
Menominee County,Michigan,26,109,22331
Midland County,Michigan,26,111,29536
Missaukee County,Michigan,26,113,20305
Monroe County,Michigan,26,115,25939
Montcalm County,Michigan,26,117,18969
Montmorency County,Michigan,26,119,19661
Muskegon County,Michigan,26,121,20621
Newaygo County,Michigan,26,123,20623
Oakland County,Michigan,26,125,36458
Oceana County,Michigan,26,127,18986
Ogemaw County,Michigan,26,129,19634
Ontonagon County,Michigan,26,131,21585
Osceola County,Michigan,26,133,18099
Oscoda County,Michigan,26,135,18057
Otsego County,Michigan,26,137,24312
Ottawa County,Michigan,26,139,25371
Presque Isle County,Michigan,26,141,22788
Roscommon County,Michigan,26,143,23023
Saginaw County,Michigan,26,145,22349
Saint Clair County,Michigan,26,147,24357
Saint Joseph County,Michigan,26,149,20570
Sanilac County,Michigan,26,151,20713
Schoolcraft County,Michigan,26,153,20892
Shiawassee County,Michigan,26,155,22713
Tuscola County,Michigan,26,157,20767
Van Buren County,Michigan,26,159,21732
Washtenaw County,Michigan,26,161,33231
Wayne County,Michigan,26,163,22308
Wexford County,Michigan,26,165,20573
Aitkin County,Minnesota,27,001,24939
Anoka County,Minnesota,27,003,30647
Becker County,Minnesota,27,005,25455
Beltrami County,Minnesota,27,007,21622
Benton County,Minnesota,27,009,24453
Big Stone County,Minnesota,27,011,26019
Blue Earth County,Minnesota,27,013,25380
Brown County,Minnesota,27,015,26576
Carlton County,Minnesota,27,017,24434
Carver County,Minnesota,27,019,37457
Cass County,Minnesota,27,021,25287
Chippewa County,Minnesota,27,023,25993
Chisago County,Minnesota,27,025,27914
Clay County,Minnesota,27,027,24550
Clearwater County,Minnesota,27,029,22157
Cook County,Minnesota,27,031,32868
Cottonwood County,Minnesota,27,033,23456
Crow Wing County,Minnesota,27,035,26527
Dakota County,Minnesota,27,037,34828
Dodge County,Minnesota,27,039,29107
Douglas County,Minnesota,27,041,27716
Faribault County,Minnesota,27,043,25065
Fillmore County,Minnesota,27,045,25249
Freeborn County,Minnesota,27,047,25668
Goodhue County,Minnesota,27,049,29932
Grant County,Minnesota,27,051,26665
Hennepin County,Minnesota,27,053,37485
Houston County,Minnesota,27,055,26450
Hubbard County,Minnesota,27,057,24880
Isanti County,Minnesota,27,059,25482
Itasca County,Minnesota,27,061,24079
Jackson County,Minnesota,27,063,27361
Kanabec County,Minnesota,27,065,22291
Kandiyohi County,Minnesota,27,067,26880
Kittson County,Minnesota,27,069,26927
Koochiching County,Minnesota,27,071,26045
Lac qui Parle County,Minnesota,27,073,28014
Lake County,Minnesota,27,075,27883
Lake of the Woods County,Minnesota,27,077,21903
Le Sueur County,Minnesota,27,079,27793
Lincoln County,Minnesota,27,081,26767
Lyon County,Minnesota,27,083,26028
McLeod County,Minnesota,27,085,26824
Mahnomen County,Minnesota,27,087,19517
Marshall County,Minnesota,27,089,26834
Martin County,Minnesota,27,091,26472
Meeker County,Minnesota,27,093,25665
Mille Lacs County,Minnesota,27,095,22891
Morrison County,Minnesota,27,097,23753
Mower County,Minnesota,27,099,24990
Murray County,Minnesota,27,101,27450
Nicollet County,Minnesota,27,103,26674
Nobles County,Minnesota,27,105,22598
Norman County,Minnesota,27,107,23707
Olmsted County,Minnesota,27,109,34073
Otter Tail County,Minnesota,27,111,26400
Pennington County,Minnesota,27,113,24554
Pine County,Minnesota,27,115,21413
Pipestone County,Minnesota,27,117,24137
Polk County,Minnesota,27,119,25790
Pope County,Minnesota,27,121,29128
Ramsey County,Minnesota,27,123,29484
Red Lake County,Minnesota,27,125,23257
Redwood County,Minnesota,27,127,25649
Renville County,Minnesota,27,129,26062
Rice County,Minnesota,27,131,25370
Rock County,Minnesota,27,133,24101
Roseau County,Minnesota,27,135,25650
Saint Louis County,Minnesota,27,137,25946
Scott County,Minnesota,27,139,35467
Sherburne County,Minnesota,27,141,28071
Sibley County,Minnesota,27,143,25789
Stearns County,Minnesota,27,145,26065
Steele County,Minnesota,27,147,27259
Stevens County,Minnesota,27,149,28746
Swift County,Minnesota,27,151,25750
Todd County,Minnesota,27,153,22383
Traverse County,Minnesota,27,155,28030
Wabasha County,Minnesota,27,157,28282
Wadena County,Minnesota,27,159,20329
Waseca County,Minnesota,27,161,25723
Washington County,Minnesota,27,163,36706
Watonwan County,Minnesota,27,165,25635
Wilkin County,Minnesota,27,167,25148
Winona County,Minnesota,27,169,23421
Wright County,Minnesota,27,171,29623
Yellow Medicine County,Minnesota,27,173,25303
Adams County,Mississippi,28,001,17544
Alcorn County,Mississippi,28,003,19145
Amite County,Mississippi,28,005,16977
Attala County,Mississippi,28,007,18422
Benton County,Mississippi,28,009,18597
Bolivar County,Mississippi,28,011,16462
Calhoun County,Mississippi,28,013,17034
Carroll County,Mississippi,28,015,16897
Chickasaw County,Mississippi,28,017,16677
Choctaw County,Mississippi,28,019,17145
Claiborne County,Mississippi,28,021,12177
Clarke County,Mississippi,28,023,18066
Clay County,Mississippi,28,025,18273
Coahoma County,Mississippi,28,027,15742
Copiah County,Mississippi,28,029,18318
Covington County,Mississippi,28,031,17241
DeSoto County,Mississippi,28,033,25176
Forrest County,Mississippi,28,035,19736
Franklin County,Mississippi,28,037,24234
George County,Mississippi,28,039,20217
Greene County,Mississippi,28,041,14463
Grenada County,Mississippi,28,043,21084
Hancock County,Mississippi,28,045,22621
Harrison County,Mississippi,28,047,22677
Hinds County,Mississippi,28,049,20448
Holmes County,Mississippi,28,051,12113
Humphreys County,Mississippi,28,053,12874
Issaquena County,Mississippi,28,055,13731
Itawamba County,Mississippi,28,057,18106
Jackson County,Mississippi,28,059,23879
Jasper County,Mississippi,28,061,18075
Jefferson County,Mississippi,28,063,12723
Jefferson Davis County,Mississippi,28,065,16216
Jones County,Mississippi,28,067,19519
Kemper County,Mississippi,28,069,13795
Lafayette County,Mississippi,28,071,21388
Lamar County,Mississippi,28,073,26345
Lauderdale County,Mississippi,28,075,21346
Lawrence County,Mississippi,28,077,20655
Leake County,Mississippi,28,079,16780
Lee County,Mississippi,28,081,21799
Leflore County,Mississippi,28,083,14307
Lincoln County,Mississippi,28,085,19566
Lowndes County,Mississippi,28,087,20951
Madison County,Mississippi,28,089,33170
Marion County,Mississippi,28,091,18126
Marshall County,Mississippi,28,093,17978
Monroe County,Mississippi,28,095,18167
Montgomery County,Mississippi,28,097,15523
Neshoba County,Mississippi,28,099,18693
Newton County,Mississippi,28,101,18864
Noxubee County,Mississippi,28,103,12780
Oktibbeha County,Mississippi,28,105,20202
Panola County,Mississippi,28,107,18073
Pearl River County,Mississippi,28,109,20549
Perry County,Mississippi,28,111,17183
Pike County,Mississippi,28,113,18183
Pontotoc County,Mississippi,28,115,18576
Prentiss County,Mississippi,28,117,16589
Quitman County,Mississippi,28,119,13954
Rankin County,Mississippi,28,121,26897
Scott County,Mississippi,28,123,16789
Sharkey County,Mississippi,28,125,15744
Simpson County,Mississippi,28,127,18314
Smith County,Mississippi,28,129,20334
Stone County,Mississippi,28,131,18576
Sunflower County,Mississippi,28,133,12588
Tallahatchie County,Mississippi,28,135,12747
Tate County,Mississippi,28,137,20431
Tippah County,Mississippi,28,139,18493
Tishomingo County,Mississippi,28,141,18338
Tunica County,Mississippi,28,143,15549
Union County,Mississippi,28,145,19273
Walthall County,Mississippi,28,147,16850
Warren County,Mississippi,28,149,22362
Washington County,Mississippi,28,151,16671
Wayne County,Mississippi,28,153,18928
Webster County,Mississippi,28,155,18728
Wilkinson County,Mississippi,28,157,18717
Winston County,Mississippi,28,159,18501
Yalobusha County,Mississippi,28,161,18750
Yazoo County,Mississippi,28,163,14291
Adair County,Missouri,29,001,19258
Andrew County,Missouri,29,003,25302
Atchison County,Missouri,29,005,24748
Audrain County,Missouri,29,007,19687
Barry County,Missouri,29,009,19489
Barton County,Missouri,29,011,20678
Bates County,Missouri,29,013,21047
Benton County,Missouri,29,015,19717
Bollinger County,Missouri,29,017,19470
Boone County,Missouri,29,019,26895
Buchanan County,Missouri,29,021,21961
Butler County,Missouri,29,023,19246
Caldwell County,Missouri,29,025,21482
Callaway County,Missouri,29,027,23171
Camden County,Missouri,29,029,23038
Cape Girardeau County,Missouri,29,031,23751
Carroll County,Missouri,29,033,24073
Carter County,Missouri,29,035,18245
Cass County,Missouri,29,037,27463
Cedar County,Missouri,29,039,16362
Chariton County,Missouri,29,041,19481
Christian County,Missouri,29,043,25134
Clark County,Missouri,29,045,20279
Clay County,Missouri,29,047,29406
Clinton County,Missouri,29,049,25100
Cole County,Missouri,29,051,26160
Cooper County,Missouri,29,053,22910
Crawford County,Missouri,29,055,18415
Dade County,Missouri,29,057,20034
Dallas County,Missouri,29,059,18155
Daviess County,Missouri,29,061,19890
DeKalb County,Missouri,29,063,16635
Dent County,Missouri,29,065,18544
Douglas County,Missouri,29,067,16404
Dunklin County,Missouri,29,069,17990
