County,State,State_FIPS,County_FIPS,disability_rate
Jefferson County,Indiana,18,077,15.5
Jennings County,Indiana,18,079,15.2
Johnson County,Indiana,18,081,9.9
Knox County,Indiana,18,083,13.8
Kosciusko County,Indiana,18,085,12.0
LaGrange County,Indiana,18,087,10.4
Lake County,Indiana,18,089,13.7
LaPorte County,Indiana,18,091,13.8
Lawrence County,Indiana,18,093,16.6
Madison County,Indiana,18,095,17.9
Marion County,Indiana,18,097,13.4
Marshall County,Indiana,18,099,12.9
Martin County,Indiana,18,101,13.0
Miami County,Indiana,18,103,17.0
Monroe County,Indiana,18,105,10.5
Montgomery County,Indiana,18,107,14.4
Morgan County,Indiana,18,109,14.7
Newton County,Indiana,18,111,15.6
Noble County,Indiana,18,113,13.1
Ohio County,Indiana,18,115,11.4
Orange County,Indiana,18,117,16.8
Owen County,Indiana,18,119,16.5
Parke County,Indiana,18,121,14.8
Perry County,Indiana,18,123,14.5
Pike County,Indiana,18,125,17.1
Porter County,Indiana,18,127,10.9
Posey County,Indiana,18,129,11.5
Pulaski County,Indiana,18,131,16.9
Putnam County,Indiana,18,133,14.9
Randolph County,Indiana,18,135,16.4
Ripley County,Indiana,18,137,13.6
Rush County,Indiana,18,139,15.3
Saint Joseph County,Indiana,18,141,13.3
Scott County,Indiana,18,143,18.6
Shelby County,Indiana,18,145,12.5
Spencer County,Indiana,18,147,13.6
Starke County,Indiana,18,149,17.4
Steuben County,Indiana,18,151,13.6
Sullivan County,Indiana,18,153,18.4
Switzerland County,Indiana,18,155,13.8
Tippecanoe County,Indiana,18,157,9.7
Tipton County,Indiana,18,159,16.9
Union County,Indiana,18,161,14.0
Vanderburgh County,Indiana,18,163,13.8
Vermillion County,Indiana,18,165,16.7
Vigo County,Indiana,18,167,16.3
Wabash County,Indiana,18,169,15.5
Warren County,Indiana,18,171,16.9
Warrick County,Indiana,18,173,10.7
Washington County,Indiana,18,175,17.0
Wayne County,Indiana,18,177,17.5
Wells County,Indiana,18,179,12.5
White County,Indiana,18,181,15.1
Whitley County,Indiana,18,183,15.0
Adair County,Iowa,19,001,14.3
Adams County,Iowa,19,003,15.6
Allamakee County,Iowa,19,005,11.7
Appanoose County,Iowa,19,007,15.3
Audubon County,Iowa,19,009,11.5
Benton County,Iowa,19,011,12.0
Black Hawk County,Iowa,19,013,11.9
Boone County,Iowa,19,015,12.2
Bremer County,Iowa,19,017,9.2
Buchanan County,Iowa,19,019,10.7
Buena Vista County,Iowa,19,021,8.9
Butler County,Iowa,19,023,9.7
Calhoun County,Iowa,19,025,14.3
Carroll County,Iowa,19,027,11.0
Cass County,Iowa,19,029,16.2
Cedar County,Iowa,19,031,10.9
Cerro Gordo County,Iowa,19,033,12.7
Cherokee County,Iowa,19,035,12.0
Chickasaw County,Iowa,19,037,13.1
Clarke County,Iowa,19,039,15.1
Clay County,Iowa,19,041,13.5
Clayton County,Iowa,19,043,11.8
Clinton County,Iowa,19,045,12.7
Crawford County,Iowa,19,047,12.2
Dallas County,Iowa,19,049,7.6
Davis County,Iowa,19,051,12.2
Decatur County,Iowa,19,053,17.1
Delaware County,Iowa,19,055,11.9
Des Moines County,Iowa,19,057,14.3
Dickinson County,Iowa,19,059,13.7
Dubuque County,Iowa,19,061,11.0
Emmet County,Iowa,19,063,11.7
Fayette County,Iowa,19,065,14.0
Floyd County,Iowa,19,067,13.6
Franklin County,Iowa,19,069,13.0
Fremont County,Iowa,19,071,14.9
Greene County,Iowa,19,073,16.5
Grundy County,Iowa,19,075,10.4
Guthrie County,Iowa,19,077,13.4
Hamilton County,Iowa,19,079,12.5
Hancock County,Iowa,19,081,10.5
Hardin County,Iowa,19,083,12.3
Harrison County,Iowa,19,085,15.0
Henry County,Iowa,19,087,12.1
Howard County,Iowa,19,089,11.8
Humboldt County,Iowa,19,091,11.8
Ida County,Iowa,19,093,12.9
Iowa County,Iowa,19,095,11.8
Jackson County,Iowa,19,097,12.0
Jasper County,Iowa,19,099,15.1
Jefferson County,Iowa,19,101,9.5
Johnson County,Iowa,19,103,7.5
Jones County,Iowa,19,105,12.9
Keokuk County,Iowa,19,107,14.8
Kossuth County,Iowa,19,109,12.4
Lee County,Iowa,19,111,15.5
Linn County,Iowa,19,113,9.9
Louisa County,Iowa,19,115,10.6
Lucas County,Iowa,19,117,14.7
Lyon County,Iowa,19,119,10.5
Madison County,Iowa,19,121,11.6
Mahaska County,Iowa,19,123,12.9
Marion County,Iowa,19,125,12.0
Marshall County,Iowa,19,127,12.5
Mills County,Iowa,19,129,15.7
Mitchell County,Iowa,19,131,10.1
Monona County,Iowa,19,133,14.3
Monroe County,Iowa,19,135,14.4
Montgomery County,Iowa,19,137,17.4
Muscatine County,Iowa,19,139,11.4
O'Brien County,Iowa,19,141,12.3
Osceola County,Iowa,19,143,11.5
Page County,Iowa,19,145,16.1
Palo Alto County,Iowa,19,147,14.1
Plymouth County,Iowa,19,149,10.2
Pocahontas County,Iowa,19,151,11.9
Polk County,Iowa,19,153,10.4
Pottawattamie County,Iowa,19,155,13.8
Poweshiek County,Iowa,19,157,12.9
Ringgold County,Iowa,19,159,15.5
Sac County,Iowa,19,161,12.9
Scott County,Iowa,19,163,10.1
Shelby County,Iowa,19,165,15.1
Sioux County,Iowa,19,167,6.7
Story County,Iowa,19,169,6.9
Tama County,Iowa,19,171,13.1
Taylor County,Iowa,19,173,14.2
Union County,Iowa,19,175,14.9
Van Buren County,Iowa,19,177,13.3
Wapello County,Iowa,19,179,15.4
Warren County,Iowa,19,181,10.5
Washington County,Iowa,19,183,13.1
Wayne County,Iowa,19,185,16.9
Webster County,Iowa,19,187,14.7
Winnebago County,Iowa,19,189,13.6
Winneshiek County,Iowa,19,191,8.4
Woodbury County,Iowa,19,193,11.7
Worth County,Iowa,19,195,13.3
Wright County,Iowa,19,197,13.0
Allen County,Kansas,20,001,19.6
Anderson County,Kansas,20,003,17.0
Atchison County,Kansas,20,005,16.0
Barber County,Kansas,20,007,14.6
Barton County,Kansas,20,009,14.0
Bourbon County,Kansas,20,011,17.5
Brown County,Kansas,20,013,16.9
Butler County,Kansas,20,015,12.9
Chase County,Kansas,20,017,16.2
Chautauqua County,Kansas,20,019,23.4
Cherokee County,Kansas,20,021,20.0
Cheyenne County,Kansas,20,023,15.3
Clark County,Kansas,20,025,15.9
Clay County,Kansas,20,027,15.7
Cloud County,Kansas,20,029,15.7
Coffey County,Kansas,20,031,13.1
Comanche County,Kansas,20,033,14.9
Cowley County,Kansas,20,035,16.5
Crawford County,Kansas,20,037,15.4
Decatur County,Kansas,20,039,21.5
Dickinson County,Kansas,20,041,15.6
Doniphan County,Kansas,20,043,13.7
Douglas County,Kansas,20,045,9.6
Edwards County,Kansas,20,047,13.3
Elk County,Kansas,20,049,20.1
Ellis County,Kansas,20,051,10.4
Ellsworth County,Kansas,20,053,15.8
Finney County,Kansas,20,055,9.6
Ford County,Kansas,20,057,10.2
Franklin County,Kansas,20,059,14.5
Geary County,Kansas,20,061,10.7
Gove County,Kansas,20,063,13.1
Graham County,Kansas,20,065,17.7
Grant County,Kansas,20,067,7.6
Gray County,Kansas,20,069,10.4
Greeley County,Kansas,20,071,13.4
Greenwood County,Kansas,20,073,17.0
Hamilton County,Kansas,20,075,12.5
Harper County,Kansas,20,077,13.7
Harvey County,Kansas,20,079,12.5
Haskell County,Kansas,20,081,9.4
Hodgeman County,Kansas,20,083,17.6
Jackson County,Kansas,20,085,13.7
Jefferson County,Kansas,20,087,13.1
Jewell County,Kansas,20,089,14.7
Johnson County,Kansas,20,091,8.6
Kearny County,Kansas,20,093,11.5
Kingman County,Kansas,20,095,14.6
Kiowa County,Kansas,20,097,18.1
Labette County,Kansas,20,099,18.2
Lane County,Kansas,20,101,16.6
Leavenworth County,Kansas,20,103,14.0
Lincoln County,Kansas,20,105,13.7
Linn County,Kansas,20,107,19.2
Logan County,Kansas,20,109,13.8
Lyon County,Kansas,20,111,12.5
McPherson County,Kansas,20,113,11.5
Marion County,Kansas,20,115,16.5
Marshall County,Kansas,20,117,14.5
Meade County,Kansas,20,119,10.2
Miami County,Kansas,20,121,11.8
Mitchell County,Kansas,20,123,13.4
Montgomery County,Kansas,20,125,18.1
Morris County,Kansas,20,127,15.8
Morton County,Kansas,20,129,13.5
Nemaha County,Kansas,20,131,12.4
Neosho County,Kansas,20,133,17.2
Ness County,Kansas,20,135,15.9
Norton County,Kansas,20,137,15.2
Osage County,Kansas,20,139,17.1
Osborne County,Kansas,20,141,16.2
Ottawa County,Kansas,20,143,14.4
Pawnee County,Kansas,20,145,16.2
Phillips County,Kansas,20,147,14.9
Pottawatomie County,Kansas,20,149,9.1
Pratt County,Kansas,20,151,13.8
Rawlins County,Kansas,20,153,16.1
Reno County,Kansas,20,155,14.5
Republic County,Kansas,20,157,16.2
Rice County,Kansas,20,159,13.9
Riley County,Kansas,20,161,7.0
Rooks County,Kansas,20,163,16.3
Rush County,Kansas,20,165,16.4
Russell County,Kansas,20,167,17.0
Saline County,Kansas,20,169,12.1
Scott County,Kansas,20,171,11.2
Sedgwick County,Kansas,20,173,12.0
Seward County,Kansas,20,175,7.9
Shawnee County,Kansas,20,177,14.5
Sheridan County,Kansas,20,179,13.9
Sherman County,Kansas,20,181,17.5
Smith County,Kansas,20,183,17.3
Stafford County,Kansas,20,185,14.7
Stanton County,Kansas,20,187,10.6
Stevens County,Kansas,20,189,10.6
Sumner County,Kansas,20,191,14.0
Thomas County,Kansas,20,193,11.8
Trego County,Kansas,20,195,9.6
Wabaunsee County,Kansas,20,197,13.3
Wallace County,Kansas,20,199,16.1
Washington County,Kansas,20,201,15.8
Wichita County,Kansas,20,203,11.1
Wilson County,Kansas,20,205,22.2
Woodson County,Kansas,20,207,18.5
Wyandotte County,Kansas,20,209,14.0
Adair County,Kentucky,21,001,16.8
Allen County,Kentucky,21,003,17.2
Anderson County,Kentucky,21,005,14.0
Ballard County,Kentucky,21,007,16.0
Barren County,Kentucky,21,009,19.2
Bath County,Kentucky,21,011,21.5
Bell County,Kentucky,21,013,29.9
Boone County,Kentucky,21,015,10.9
Bourbon County,Kentucky,21,017,14.5
Boyd County,Kentucky,21,019,20.2
Boyle County,Kentucky,21,021,17.8
Bracken County,Kentucky,21,023,15.1
Breathitt County,Kentucky,21,025,32.4
Breckinridge County,Kentucky,21,027,20.1
Bullitt County,Kentucky,21,029,14.2
Butler County,Kentucky,21,031,20.0
Caldwell County,Kentucky,21,033,17.5
Calloway County,Kentucky,21,035,13.9
Campbell County,Kentucky,21,037,12.5
Carlisle County,Kentucky,21,039,15.0
Carroll County,Kentucky,21,041,19.4
Carter County,Kentucky,21,043,19.4
Casey County,Kentucky,21,045,20.9
Christian County,Kentucky,21,047,13.2
Clark County,Kentucky,21,049,16.7
Clay County,Kentucky,21,051,22.6
Clinton County,Kentucky,21,053,15.5
Crittenden County,Kentucky,21,055,16.9
Cumberland County,Kentucky,21,057,16.9
Daviess County,Kentucky,21,059,15.2
Edmonson County,Kentucky,21,061,25.7
Elliott County,Kentucky,21,063,22.0
Estill County,Kentucky,21,065,26.8
Fayette County,Kentucky,21,067,11.3
Fleming County,Kentucky,21,069,20.6
Floyd County,Kentucky,21,071,28.7
Franklin County,Kentucky,21,073,16.5
Fulton County,Kentucky,21,075,20.4
Gallatin County,Kentucky,21,077,15.1
Garrard County,Kentucky,21,079,19.2
Grant County,Kentucky,21,081,15.1
Graves County,Kentucky,21,083,15.0
Grayson County,Kentucky,21,085,21.0
Green County,Kentucky,21,087,23.3
Greenup County,Kentucky,21,089,19.7
Hancock County,Kentucky,21,091,18.0
Hardin County,Kentucky,21,093,15.8
Harlan County,Kentucky,21,095,30.5
Harrison County,Kentucky,21,097,18.4
Hart County,Kentucky,21,099,20.7
Henderson County,Kentucky,21,101,18.3
Henry County,Kentucky,21,103,16.6
Hickman County,Kentucky,21,105,19.0
Hopkins County,Kentucky,21,107,17.1
Jackson County,Kentucky,21,109,31.9
Jefferson County,Kentucky,21,111,14.7
Jessamine County,Kentucky,21,113,15.2
Johnson County,Kentucky,21,115,28.8
Kenton County,Kentucky,21,117,14.0
Knott County,Kentucky,21,119,27.9
Knox County,Kentucky,21,121,19.6
Larue County,Kentucky,21,123,18.6
Laurel County,Kentucky,21,125,18.2
Lawrence County,Kentucky,21,127,24.9
Lee County,Kentucky,21,129,34.0
Leslie County,Kentucky,21,131,30.0
Letcher County,Kentucky,21,133,28.2
Lewis County,Kentucky,21,135,23.1
Lincoln County,Kentucky,21,137,20.9
Livingston County,Kentucky,21,139,22.0
Logan County,Kentucky,21,141,16.2
Lyon County,Kentucky,21,143,23.7
McCracken County,Kentucky,21,145,16.8
McCreary County,Kentucky,21,147,28.7
McLean County,Kentucky,21,149,17.9
Madison County,Kentucky,21,151,15.6
Magoffin County,Kentucky,21,153,27.0
Marion County,Kentucky,21,155,15.0
Marshall County,Kentucky,21,157,15.1
Martin County,Kentucky,21,159,31.3
Mason County,Kentucky,21,161,16.5
Meade County,Kentucky,21,163,15.7
Menifee County,Kentucky,21,165,23.7
Mercer County,Kentucky,21,167,19.4
Metcalfe County,Kentucky,21,169,23.0
Monroe County,Kentucky,21,171,23.3
Montgomery County,Kentucky,21,173,19.4
Morgan County,Kentucky,21,175,23.2
Muhlenberg County,Kentucky,21,177,20.2
Nelson County,Kentucky,21,179,16.4
Nicholas County,Kentucky,21,181,16.0
Ohio County,Kentucky,21,183,21.3
Oldham County,Kentucky,21,185,8.1
Owen County,Kentucky,21,187,18.5
Owsley County,Kentucky,21,189,34.0
Pendleton County,Kentucky,21,191,16.8
Perry County,Kentucky,21,193,26.3
Pike County,Kentucky,21,195,30.2
Powell County,Kentucky,21,197,25.5
Pulaski County,Kentucky,21,199,20.9
Robertson County,Kentucky,21,201,18.7
Rockcastle County,Kentucky,21,203,23.1
Rowan County,Kentucky,21,205,16.2
Russell County,Kentucky,21,207,21.5
Scott County,Kentucky,21,209,12.8
Shelby County,Kentucky,21,211,12.1
Simpson County,Kentucky,21,213,14.5
Spencer County,Kentucky,21,215,14.1
Taylor County,Kentucky,21,217,17.8
Todd County,Kentucky,21,219,16.6
Trigg County,Kentucky,21,221,16.7
Trimble County,Kentucky,21,223,18.1
Union County,Kentucky,21,225,20.0
Warren County,Kentucky,21,227,14.3
Washington County,Kentucky,21,229,17.2
Wayne County,Kentucky,21,231,25.6
Webster County,Kentucky,21,233,20.6
Whitley County,Kentucky,21,235,21.4
Wolfe County,Kentucky,21,237,29.7
Woodford County,Kentucky,21,239,13.6
Acadia Parish,Louisiana,22,001,18.2
Allen Parish,Louisiana,22,003,19.2
Ascension Parish,Louisiana,22,005,11.8
Assumption Parish,Louisiana,22,007,18.0
Avoyelles Parish,Louisiana,22,009,19.8
Beauregard Parish,Louisiana,22,011,20.4
Bienville Parish,Louisiana,22,013,21.5
Bossier Parish,Louisiana,22,015,12.4
Caddo Parish,Louisiana,22,017,14.8
Calcasieu Parish,Louisiana,22,019,16.8
Caldwell Parish,Louisiana,22,021,16.7
Cameron Parish,Louisiana,22,023,17.9
Catahoula Parish,Louisiana,22,025,18.1
Claiborne Parish,Louisiana,22,027,20.5
Concordia Parish,Louisiana,22,029,18.6
De Soto Parish,Louisiana,22,031,17.7
East Baton Rouge Parish,Louisiana,22,033,12.6
East Carroll Parish,Louisiana,22,035,15.4
East Feliciana Parish,Louisiana,22,037,17.9
Evangeline Parish,Louisiana,22,039,20.4
Franklin Parish,Louisiana,22,041,18.4
Grant Parish,Louisiana,22,043,20.1
Iberia Parish,Louisiana,22,045,16.2
Iberville Parish,Louisiana,22,047,17.0
Jackson Parish,Louisiana,22,049,20.2
Jefferson Parish,Louisiana,22,051,13.1
Jefferson Davis Parish,Louisiana,22,053,21.3
Lafayette Parish,Louisiana,22,055,11.9
Lafourche Parish,Louisiana,22,057,16.3
LaSalle Parish,Louisiana,22,059,16.8
Lincoln Parish,Louisiana,22,061,13.6
Livingston Parish,Louisiana,22,063,14.8
Madison Parish,Louisiana,22,065,13.6
Morehouse Parish,Louisiana,22,067,17.0
Natchitoches Parish,Louisiana,22,069,17.0
Orleans Parish,Louisiana,22,071,13.6
Ouachita Parish,Louisiana,22,073,12.0
Plaquemines Parish,Louisiana,22,075,10.3
Pointe Coupee Parish,Louisiana,22,077,17.0
Rapides Parish,Louisiana,22,079,19.8
Red River Parish,Louisiana,22,081,15.2
Richland Parish,Louisiana,22,083,12.1
Sabine Parish,Louisiana,22,085,18.3
Saint Bernard Parish,Louisiana,22,087,12.7
Saint Charles Parish,Louisiana,22,089,12.7
Saint Helena Parish,Louisiana,22,091,24.0
Saint James Parish,Louisiana,22,093,15.4
Saint John the Baptist Parish,Louisiana,22,095,14.9
Saint Landry Parish,Louisiana,22,097,13.5
Saint Martin Parish,Louisiana,22,099,14.9
Saint Mary Parish,Louisiana,22,101,19.1
Saint Tammany Parish,Louisiana,22,103,14.4
Tangipahoa Parish,Louisiana,22,105,19.8
Tensas Parish,Louisiana,22,107,14.2
Terrebonne Parish,Louisiana,22,109,15.4
Union Parish,Louisiana,22,111,15.2
Vermilion Parish,Louisiana,22,113,14.4
Vernon Parish,Louisiana,22,115,17.8
Washington Parish,Louisiana,22,117,23.5
Webster Parish,Louisiana,22,119,19.7
West Baton Rouge Parish,Louisiana,22,121,14.2
West Carroll Parish,Louisiana,22,123,14.7
West Feliciana Parish,Louisiana,22,125,15.6
Winn Parish,Louisiana,22,127,21.5
Androscoggin County,Maine,23,001,16.5
Aroostook County,Maine,23,003,22.0
Cumberland County,Maine,23,005,11.5
Franklin County,Maine,23,007,16.9
Hancock County,Maine,23,009,15.9
Kennebec County,Maine,23,011,16.8
Knox County,Maine,23,013,16.0
Lincoln County,Maine,23,015,14.9
Oxford County,Maine,23,017,17.9
Penobscot County,Maine,23,019,17.4
Piscataquis County,Maine,23,021,23.8
Sagadahoc County,Maine,23,023,14.7
Somerset County,Maine,23,025,17.8
Waldo County,Maine,23,027,16.5
Washington County,Maine,23,029,20.0
York County,Maine,23,031,14.1
Allegany County,Maryland,24,001,18.2
Anne Arundel County,Maryland,24,003,9.5
Baltimore County,Maryland,24,005,11.3
Calvert County,Maryland,24,009,10.1
Caroline County,Maryland,24,011,14.5
Carroll County,Maryland,24,013,9.1
Cecil County,Maryland,24,015,12.1
Charles County,Maryland,24,017,9.1
Dorchester County,Maryland,24,019,16.6
Frederick County,Maryland,24,021,10.0
Garrett County,Maryland,24,023,13.9
Harford County,Maryland,24,025,10.1
Howard County,Maryland,24,027,7.0
Kent County,Maryland,24,029,15.4
Queen Anne's County,Maryland,24,035,10.2
Saint Mary's County,Maryland,24,037,11.0
Somerset County,Maryland,24,039,15.8
Talbot County,Maryland,24,041,12.9
Washington County,Maryland,24,043,15.1
Wicomico County,Maryland,24,045,11.7
Worcester County,Maryland,24,047,14.4
Baltimore City,Maryland,24,510,15.4
Montgomery County,Maryland,24,031,7.7
Prince George's County,Maryland,24,033,8.5
Barnstable County,Massachusetts,25,001,13.0
Berkshire County,Massachusetts,25,003,14.3
Bristol County,Massachusetts,25,005,13.9
Dukes County,Massachusetts,25,007,7.5
Essex County,Massachusetts,25,009,11.5
Franklin County,Massachusetts,25,011,14.0
Hampden County,Massachusetts,25,013,15.8
Hampshire County,Massachusetts,25,015,10.4
Middlesex County,Massachusetts,25,017,8.9
Nantucket County,Massachusetts,25,019,7.3
Norfolk County,Massachusetts,25,021,9.7
Plymouth County,Massachusetts,25,023,11.3
Suffolk County,Massachusetts,25,025,12.0
Worcester County,Massachusetts,25,027,11.4
Alcona County,Michigan,26,001,21.9
Alger County,Michigan,26,003,18.8
Allegan County,Michigan,26,005,11.6
Alpena County,Michigan,26,007,18.2
Antrim County,Michigan,26,009,14.5
Arenac County,Michigan,26,011,20.3
Baraga County,Michigan,26,013,16.5
Barry County,Michigan,26,015,14.1
Bay County,Michigan,26,017,15.8
Benzie County,Michigan,26,019,18.3
Berrien County,Michigan,26,021,14.0
Branch County,Michigan,26,023,14.3
Calhoun County,Michigan,26,025,15.4
Cass County,Michigan,26,027,15.2
Charlevoix County,Michigan,26,029,15.6
Cheboygan County,Michigan,26,031,19.5
Chippewa County,Michigan,26,033,18.3
Clare County,Michigan,26,035,23.0
Clinton County,Michigan,26,037,10.8
Crawford County,Michigan,26,039,21.1
Delta County,Michigan,26,041,18.2
Dickinson County,Michigan,26,043,15.5
Eaton County,Michigan,26,045,13.6
Emmet County,Michigan,26,047,13.0
Genesee County,Michigan,26,049,16.1
Gladwin County,Michigan,26,051,20.4
Gogebic County,Michigan,26,053,17.5
Grand Traverse County,Michigan,26,055,12.3
Gratiot County,Michigan,26,057,15.6
Hillsdale County,Michigan,26,059,15.1
Houghton County,Michigan,26,061,12.1
Huron County,Michigan,26,063,17.2
Ingham County,Michigan,26,065,12.1
Ionia County,Michigan,26,067,15.1
Iosco County,Michigan,26,069,22.5
Iron County,Michigan,26,071,20.1
Isabella County,Michigan,26,073,12.4
Jackson County,Michigan,26,075,15.2
Kalamazoo County,Michigan,26,077,12.9
Kalkaska County,Michigan,26,079,17.0
Kent County,Michigan,26,081,11.0
Keweenaw County,Michigan,26,083,20.9
Lake County,Michigan,26,085,25.9
Lapeer County,Michigan,26,087,13.7
Leelanau County,Michigan,26,089,12.6
Lenawee County,Michigan,26,091,15.1
Livingston County,Michigan,26,093,9.5
Luce County,Michigan,26,095,25.9
Mackinac County,Michigan,26,097,19.9
Macomb County,Michigan,26,099,13.6
Manistee County,Michigan,26,101,18.8
Marquette County,Michigan,26,103,12.8
Mason County,Michigan,26,105,16.7
Mecosta County,Michigan,26,107,15.6
Menominee County,Michigan,26,109,17.0
Midland County,Michigan,26,111,13.3
Missaukee County,Michigan,26,113,16.9
Monroe County,Michigan,26,115,12.9
Montcalm County,Michigan,26,117,18.1
Montmorency County,Michigan,26,119,25.7
Muskegon County,Michigan,26,121,15.4
Newaygo County,Michigan,26,123,17.3
Oakland County,Michigan,26,125,11.4
Oceana County,Michigan,26,127,17.5
Ogemaw County,Michigan,26,129,23.1
Ontonagon County,Michigan,26,131,16.5
Osceola County,Michigan,26,133,17.6
Oscoda County,Michigan,26,135,21.9
Otsego County,Michigan,26,137,15.2
Ottawa County,Michigan,26,139,9.7
Presque Isle County,Michigan,26,141,19.2
Roscommon County,Michigan,26,143,25.2
Saginaw County,Michigan,26,145,15.7
Saint Clair County,Michigan,26,147,16.2
Saint Joseph County,Michigan,26,149,13.4
Sanilac County,Michigan,26,151,16.0
Schoolcraft County,Michigan,26,153,20.5
Shiawassee County,Michigan,26,155,15.3
Tuscola County,Michigan,26,157,17.9
Van Buren County,Michigan,26,159,14.3
Washtenaw County,Michigan,26,161,8.5
Wayne County,Michigan,26,163,16.0
Wexford County,Michigan,26,165,16.3
Aitkin County,Minnesota,27,001,18.3
Anoka County,Minnesota,27,003,9.3
Becker County,Minnesota,27,005,12.2
Beltrami County,Minnesota,27,007,12.2
Benton County,Minnesota,27,009,12.5
Big Stone County,Minnesota,27,011,16.4
Blue Earth County,Minnesota,27,013,9.2
Brown County,Minnesota,27,015,10.6
Carlton County,Minnesota,27,017,11.5
Carver County,Minnesota,27,019,6.1
Cass County,Minnesota,27,021,16.0
Chippewa County,Minnesota,27,023,13.3
Chisago County,Minnesota,27,025,11.3
Clay County,Minnesota,27,027,10.3
Clearwater County,Minnesota,27,029,16.6
Cook County,Minnesota,27,031,11.7
Cottonwood County,Minnesota,27,033,13.8
Crow Wing County,Minnesota,27,035,14.3
Dakota County,Minnesota,27,037,8.3
Dodge County,Minnesota,27,039,7.9
Douglas County,Minnesota,27,041,11.5
Faribault County,Minnesota,27,043,12.9
Fillmore County,Minnesota,27,045,11.7
Freeborn County,Minnesota,27,047,13.2
Goodhue County,Minnesota,27,049,10.4
Grant County,Minnesota,27,051,15.1
Hennepin County,Minnesota,27,053,9.4
Houston County,Minnesota,27,055,11.3
Hubbard County,Minnesota,27,057,14.1
Isanti County,Minnesota,27,059,11.5
Itasca County,Minnesota,27,061,15.7
Jackson County,Minnesota,27,063,10.7
Kanabec County,Minnesota,27,065,15.4
Kandiyohi County,Minnesota,27,067,11.7
Kittson County,Minnesota,27,069,14.4
Koochiching County,Minnesota,27,071,17.7
Lac qui Parle County,Minnesota,27,073,15.2
Lake County,Minnesota,27,075,13.4
Lake of the Woods County,Minnesota,27,077,12.4
Le Sueur County,Minnesota,27,079,9.3
Lincoln County,Minnesota,27,081,13.6
Lyon County,Minnesota,27,083,10.7
McLeod County,Minnesota,27,085,10.4
Mahnomen County,Minnesota,27,087,14.0
Marshall County,Minnesota,27,089,12.6
Martin County,Minnesota,27,091,13.1
Meeker County,Minnesota,27,093,11.0
Mille Lacs County,Minnesota,27,095,14.8
Morrison County,Minnesota,27,097,12.5
Mower County,Minnesota,27,099,12.6
Murray County,Minnesota,27,101,12.7
Nicollet County,Minnesota,27,103,9.6
Nobles County,Minnesota,27,105,11.0
Norman County,Minnesota,27,107,11.2
Olmsted County,Minnesota,27,109,8.6
Otter Tail County,Minnesota,27,111,13.3
Pennington County,Minnesota,27,113,13.2
Pine County,Minnesota,27,115,15.3
Pipestone County,Minnesota,27,117,12.5
Polk County,Minnesota,27,119,13.5
Pope County,Minnesota,27,121,13.9
Ramsey County,Minnesota,27,123,11.2
Red Lake County,Minnesota,27,125,12.5
Redwood County,Minnesota,27,127,13.3
Renville County,Minnesota,27,129,12.1
Rice County,Minnesota,27,131,8.4
Rock County,Minnesota,27,133,11.7
Roseau County,Minnesota,27,135,11.1
Saint Louis County,Minnesota,27,137,13.9
Scott County,Minnesota,27,139,6.7
Sherburne County,Minnesota,27,141,8.6
Sibley County,Minnesota,27,143,10.8
Stearns County,Minnesota,27,145,10.1
Steele County,Minnesota,27,147,10.8
Stevens County,Minnesota,27,149,11.2
Swift County,Minnesota,27,151,14.9
Todd County,Minnesota,27,153,13.2
Traverse County,Minnesota,27,155,16.6
Wabasha County,Minnesota,27,157,11.0
Wadena County,Minnesota,27,159,16.7
Waseca County,Minnesota,27,161,11.5
Washington County,Minnesota,27,163,8.2
Watonwan County,Minnesota,27,165,11.1
Wilkin County,Minnesota,27,167,12.0
Winona County,Minnesota,27,169,10.4
Wright County,Minnesota,27,171,7.5
Yellow Medicine County,Minnesota,27,173,12.2
Adams County,Mississippi,28,001,17.0
Alcorn County,Mississippi,28,003,19.6
Amite County,Mississippi,28,005,26.2
Attala County,Mississippi,28,007,20.2
Benton County,Mississippi,28,009,18.7
Bolivar County,Mississippi,28,011,12.3
Calhoun County,Mississippi,28,013,20.1
Carroll County,Mississippi,28,015,16.0
Chickasaw County,Mississippi,28,017,16.5
Choctaw County,Mississippi,28,019,23.2
Claiborne County,Mississippi,28,021,13.8
Clarke County,Mississippi,28,023,25.7
Clay County,Mississippi,28,025,16.8
Coahoma County,Mississippi,28,027,15.6
Copiah County,Mississippi,28,029,15.9
Covington County,Mississippi,28,031,23.4
DeSoto County,Mississippi,28,033,10.7
Forrest County,Mississippi,28,035,20.8
Franklin County,Mississippi,28,037,18.4
George County,Mississippi,28,039,18.9
Greene County,Mississippi,28,041,22.1
Grenada County,Mississippi,28,043,19.3
Hancock County,Mississippi,28,045,17.1
Harrison County,Mississippi,28,047,15.0
Hinds County,Mississippi,28,049,12.9
Holmes County,Mississippi,28,051,12.7
Humphreys County,Mississippi,28,053,16.7
Issaquena County,Mississippi,28,055,27.1
Itawamba County,Mississippi,28,057,21.0
Jackson County,Mississippi,28,059,17.1
Jasper County,Mississippi,28,061,22.7
Jefferson County,Mississippi,28,063,17.8
Jefferson Davis County,Mississippi,28,065,19.4
Jones County,Mississippi,28,067,18.6
Kemper County,Mississippi,28,069,19.3
Lafayette County,Mississippi,28,071,10.5
Lamar County,Mississippi,28,073,15.5
Lauderdale County,Mississippi,28,075,18.1
