County,State,State_FIPS,County_FIPS,health_insurance_rate
Johnson County,Indiana,18,081,10.6
Knox County,Indiana,18,083,14.9
Kosciusko County,Indiana,18,085,15.6
LaGrange County,Indiana,18,087,44.5
Lake County,Indiana,18,089,14.6
LaPorte County,Indiana,18,091,12.3
Lawrence County,Indiana,18,093,14.4
Madison County,Indiana,18,095,14.6
Marion County,Indiana,18,097,16.6
Marshall County,Indiana,18,099,15.6
Martin County,Indiana,18,101,13.2
Miami County,Indiana,18,103,13.7
Monroe County,Indiana,18,105,11.4
Montgomery County,Indiana,18,107,13.8
Morgan County,Indiana,18,109,12.5
Newton County,Indiana,18,111,15.1
Noble County,Indiana,18,113,14.8
Ohio County,Indiana,18,115,14.3
Orange County,Indiana,18,117,14.5
Owen County,Indiana,18,119,17.8
Parke County,Indiana,18,121,16.2
Perry County,Indiana,18,123,11.2
Pike County,Indiana,18,125,11.3
Porter County,Indiana,18,127,10.9
Posey County,Indiana,18,129,6.9
Pulaski County,Indiana,18,131,14.8
Putnam County,Indiana,18,133,13.1
Randolph County,Indiana,18,135,15.2
Ripley County,Indiana,18,137,9.9
Rush County,Indiana,18,139,13.4
Saint Joseph County,Indiana,18,141,13.6
Scott County,Indiana,18,143,13.9
Shelby County,Indiana,18,145,14.5
Spencer County,Indiana,18,147,9.7
Starke County,Indiana,18,149,13.2
Steuben County,Indiana,18,151,12.6
Sullivan County,Indiana,18,153,16.3
Switzerland County,Indiana,18,155,19.5
Tippecanoe County,Indiana,18,157,12.2
Tipton County,Indiana,18,159,13.7
Union County,Indiana,18,161,13.8
Vanderburgh County,Indiana,18,163,12.5
Vermillion County,Indiana,18,165,13.1
Vigo County,Indiana,18,167,15.4
Wabash County,Indiana,18,169,10.3
Warren County,Indiana,18,171,6.6
Warrick County,Indiana,18,173,8.2
Washington County,Indiana,18,175,14.2
Wayne County,Indiana,18,177,17.5
Wells County,Indiana,18,179,11.5
White County,Indiana,18,181,11.2
Whitley County,Indiana,18,183,9.1
Adair County,Iowa,19,001,6.8
Adams County,Iowa,19,003,7.7
Allamakee County,Iowa,19,005,11.7
Appanoose County,Iowa,19,007,12.2
Audubon County,Iowa,19,009,9.5
Benton County,Iowa,19,011,5.9
Black Hawk County,Iowa,19,013,7.5
Boone County,Iowa,19,015,8.4
Bremer County,Iowa,19,017,3.7
Buchanan County,Iowa,19,019,10.3
Buena Vista County,Iowa,19,021,11.8
Butler County,Iowa,19,023,7.3
Calhoun County,Iowa,19,025,7.3
Carroll County,Iowa,19,027,5.2
Cass County,Iowa,19,029,8.7
Cedar County,Iowa,19,031,4.9
Cerro Gordo County,Iowa,19,033,8.1
Cherokee County,Iowa,19,035,8.1
Chickasaw County,Iowa,19,037,6.8
Clarke County,Iowa,19,039,13.1
Clay County,Iowa,19,041,8.5
Clayton County,Iowa,19,043,8.9
Clinton County,Iowa,19,045,7.8
Crawford County,Iowa,19,047,12.1
Dallas County,Iowa,19,049,6.0
Davis County,Iowa,19,051,23.9
Decatur County,Iowa,19,053,12.9
Delaware County,Iowa,19,055,5.2
Des Moines County,Iowa,19,057,8.9
Dickinson County,Iowa,19,059,8.0
Dubuque County,Iowa,19,061,5.6
Emmet County,Iowa,19,063,11.6
Fayette County,Iowa,19,065,9.3
Floyd County,Iowa,19,067,9.2
Franklin County,Iowa,19,069,8.6
Fremont County,Iowa,19,071,8.7
Greene County,Iowa,19,073,7.1
Grundy County,Iowa,19,075,5.4
Guthrie County,Iowa,19,077,8.2
Hamilton County,Iowa,19,079,10.1
Hancock County,Iowa,19,081,5.1
Hardin County,Iowa,19,083,7.6
Harrison County,Iowa,19,085,8.9
Henry County,Iowa,19,087,8.8
Howard County,Iowa,19,089,8.8
Humboldt County,Iowa,19,091,7.3
Ida County,Iowa,19,093,8.4
Iowa County,Iowa,19,095,5.2
Jackson County,Iowa,19,097,7.7
Jasper County,Iowa,19,099,8.3
Jefferson County,Iowa,19,101,14.2
Johnson County,Iowa,19,103,7.3
Jones County,Iowa,19,105,6.0
Keokuk County,Iowa,19,107,7.0
Kossuth County,Iowa,19,109,6.1
Lee County,Iowa,19,111,11.2
Linn County,Iowa,19,113,6.9
Louisa County,Iowa,19,115,9.4
Lucas County,Iowa,19,117,10.3
Lyon County,Iowa,19,119,9.2
Madison County,Iowa,19,121,7.2
Mahaska County,Iowa,19,123,6.7
Marion County,Iowa,19,125,5.2
Marshall County,Iowa,19,127,8.5
Mills County,Iowa,19,129,6.6
Mitchell County,Iowa,19,131,10.6
Monona County,Iowa,19,133,8.7
Monroe County,Iowa,19,135,12.1
Montgomery County,Iowa,19,137,9.2
Muscatine County,Iowa,19,139,9.4
O'Brien County,Iowa,19,141,7.9
Osceola County,Iowa,19,143,10.4
Page County,Iowa,19,145,10.7
Palo Alto County,Iowa,19,147,7.2
Plymouth County,Iowa,19,149,5.4
Pocahontas County,Iowa,19,151,8.5
Polk County,Iowa,19,153,7.9
Pottawattamie County,Iowa,19,155,10.7
Poweshiek County,Iowa,19,157,6.9
Ringgold County,Iowa,19,159,16.8
Sac County,Iowa,19,161,7.1
Scott County,Iowa,19,163,9.2
Shelby County,Iowa,19,165,7.4
Sioux County,Iowa,19,167,8.0
Story County,Iowa,19,169,5.8
Tama County,Iowa,19,171,9.5
Taylor County,Iowa,19,173,11.4
Union County,Iowa,19,175,10.0
Van Buren County,Iowa,19,177,15.2
Wapello County,Iowa,19,179,11.0
Warren County,Iowa,19,181,5.2
Washington County,Iowa,19,183,9.3
Wayne County,Iowa,19,185,10.8
Webster County,Iowa,19,187,10.5
Winnebago County,Iowa,19,189,5.5
Winneshiek County,Iowa,19,191,5.5
Woodbury County,Iowa,19,193,11.7
Worth County,Iowa,19,195,8.3
Wright County,Iowa,19,197,8.4
Allen County,Kansas,20,001,13.3
Anderson County,Kansas,20,003,13.6
Atchison County,Kansas,20,005,14.0
Barber County,Kansas,20,007,11.0
Barton County,Kansas,20,009,15.1
Bourbon County,Kansas,20,011,11.1
Brown County,Kansas,20,013,13.3
Butler County,Kansas,20,015,9.8
Chase County,Kansas,20,017,12.8
Chautauqua County,Kansas,20,019,17.0
Cherokee County,Kansas,20,021,14.5
Cheyenne County,Kansas,20,023,13.3
Clark County,Kansas,20,025,9.9
Clay County,Kansas,20,027,6.6
Cloud County,Kansas,20,029,15.4
Coffey County,Kansas,20,031,10.2
Comanche County,Kansas,20,033,11.5
Cowley County,Kansas,20,035,11.5
Crawford County,Kansas,20,037,14.8
Decatur County,Kansas,20,039,14.8
Dickinson County,Kansas,20,041,9.7
Doniphan County,Kansas,20,043,12.7
Douglas County,Kansas,20,045,12.5
Edwards County,Kansas,20,047,15.5
Elk County,Kansas,20,049,13.1
Ellis County,Kansas,20,051,9.5
Ellsworth County,Kansas,20,053,8.4
Finney County,Kansas,20,055,16.5
Ford County,Kansas,20,057,18.3
Franklin County,Kansas,20,059,9.6
Geary County,Kansas,20,061,10.8
Gove County,Kansas,20,063,12.3
Graham County,Kansas,20,065,7.4
Grant County,Kansas,20,067,17.1
Gray County,Kansas,20,069,13.2
Greeley County,Kansas,20,071,6.6
Greenwood County,Kansas,20,073,11.7
Hamilton County,Kansas,20,075,22.0
Harper County,Kansas,20,077,11.9
Harvey County,Kansas,20,079,9.9
Haskell County,Kansas,20,081,19.0
Hodgeman County,Kansas,20,083,15.1
Jackson County,Kansas,20,085,8.8
Jefferson County,Kansas,20,087,9.1
Jewell County,Kansas,20,089,7.9
Johnson County,Kansas,20,091,8.2
Kearny County,Kansas,20,093,9.2
Kingman County,Kansas,20,095,13.0
Kiowa County,Kansas,20,097,13.4
Labette County,Kansas,20,099,13.8
Lane County,Kansas,20,101,8.8
Leavenworth County,Kansas,20,103,9.1
Lincoln County,Kansas,20,105,11.6
Linn County,Kansas,20,107,10.7
Logan County,Kansas,20,109,11.4
Lyon County,Kansas,20,111,16.3
McPherson County,Kansas,20,113,7.6
Marion County,Kansas,20,115,9.0
Marshall County,Kansas,20,117,9.6
Meade County,Kansas,20,119,11.1
Miami County,Kansas,20,121,9.6
Mitchell County,Kansas,20,123,6.6
Montgomery County,Kansas,20,125,15.2
Morris County,Kansas,20,127,10.1
Morton County,Kansas,20,129,9.8
Nemaha County,Kansas,20,131,6.6
Neosho County,Kansas,20,133,11.4
Ness County,Kansas,20,135,8.2
Norton County,Kansas,20,137,10.5
Osage County,Kansas,20,139,12.0
Osborne County,Kansas,20,141,9.5
Ottawa County,Kansas,20,143,12.2
Pawnee County,Kansas,20,145,14.1
Phillips County,Kansas,20,147,8.8
Pottawatomie County,Kansas,20,149,7.8
Pratt County,Kansas,20,151,10.3
Rawlins County,Kansas,20,153,8.0
Reno County,Kansas,20,155,13.4
Republic County,Kansas,20,157,10.8
Rice County,Kansas,20,159,15.3
Riley County,Kansas,20,161,7.5
Rooks County,Kansas,20,163,11.7
Rush County,Kansas,20,165,10.1
Russell County,Kansas,20,167,8.0
Saline County,Kansas,20,169,14.0
Scott County,Kansas,20,171,8.0
Sedgwick County,Kansas,20,173,13.7
Seward County,Kansas,20,175,19.3
Shawnee County,Kansas,20,177,12.0
Sheridan County,Kansas,20,179,9.8
Sherman County,Kansas,20,181,16.0
Smith County,Kansas,20,183,8.2
Stafford County,Kansas,20,185,12.6
Stanton County,Kansas,20,187,13.2
Stevens County,Kansas,20,189,15.5
Sumner County,Kansas,20,191,11.1
Thomas County,Kansas,20,193,7.4
Trego County,Kansas,20,195,12.0
Wabaunsee County,Kansas,20,197,8.1
Wallace County,Kansas,20,199,15.5
Washington County,Kansas,20,201,10.2
Wichita County,Kansas,20,203,13.4
Wilson County,Kansas,20,205,20.4
Woodson County,Kansas,20,207,15.8
Wyandotte County,Kansas,20,209,24.0
Adair County,Kentucky,21,001,17.1
Allen County,Kentucky,21,003,16.5
Anderson County,Kentucky,21,005,11.3
Ballard County,Kentucky,21,007,12.5
Barren County,Kentucky,21,009,15.0
Bath County,Kentucky,21,011,16.4
Bell County,Kentucky,21,013,17.9
Boone County,Kentucky,21,015,8.6
Bourbon County,Kentucky,21,017,14.1
Boyd County,Kentucky,21,019,13.5
Boyle County,Kentucky,21,021,12.7
Bracken County,Kentucky,21,023,9.2
Breathitt County,Kentucky,21,025,15.2
Breckinridge County,Kentucky,21,027,16.2
Bullitt County,Kentucky,21,029,8.7
Butler County,Kentucky,21,031,14.1
Caldwell County,Kentucky,21,033,14.1
Calloway County,Kentucky,21,035,11.9
Campbell County,Kentucky,21,037,11.7
Carlisle County,Kentucky,21,039,15.2
Carroll County,Kentucky,21,041,17.6
Carter County,Kentucky,21,043,15.6
Casey County,Kentucky,21,045,19.4
Christian County,Kentucky,21,047,15.6
Clark County,Kentucky,21,049,13.0
Clay County,Kentucky,21,051,14.0
Clinton County,Kentucky,21,053,13.2
Crittenden County,Kentucky,21,055,17.9
Cumberland County,Kentucky,21,057,22.0
Daviess County,Kentucky,21,059,10.5
Edmonson County,Kentucky,21,061,10.4
Elliott County,Kentucky,21,063,15.5
Estill County,Kentucky,21,065,15.6
Fayette County,Kentucky,21,067,13.1
Fleming County,Kentucky,21,069,20.1
Floyd County,Kentucky,21,071,16.8
Franklin County,Kentucky,21,073,13.1
Fulton County,Kentucky,21,075,16.5
Gallatin County,Kentucky,21,077,15.6
Garrard County,Kentucky,21,079,16.0
Grant County,Kentucky,21,081,13.2
Graves County,Kentucky,21,083,14.3
Grayson County,Kentucky,21,085,16.2
Green County,Kentucky,21,087,13.8
Greenup County,Kentucky,21,089,14.1
Hancock County,Kentucky,21,091,9.2
Hardin County,Kentucky,21,093,11.5
Harlan County,Kentucky,21,095,17.8
Harrison County,Kentucky,21,097,15.7
Hart County,Kentucky,21,099,17.4
Henderson County,Kentucky,21,101,12.7
Henry County,Kentucky,21,103,12.1
Hickman County,Kentucky,21,105,15.8
Hopkins County,Kentucky,21,107,13.7
Jackson County,Kentucky,21,109,19.0
Jefferson County,Kentucky,21,111,12.2
Jessamine County,Kentucky,21,113,13.1
Johnson County,Kentucky,21,115,13.1
Kenton County,Kentucky,21,117,11.9
Knott County,Kentucky,21,119,16.9
Knox County,Kentucky,21,121,16.2
Larue County,Kentucky,21,123,13.6
Laurel County,Kentucky,21,125,17.5
Lawrence County,Kentucky,21,127,15.1
Lee County,Kentucky,21,129,16.3
Leslie County,Kentucky,21,131,15.6
Letcher County,Kentucky,21,133,14.9
Lewis County,Kentucky,21,135,17.4
Lincoln County,Kentucky,21,137,17.4
Livingston County,Kentucky,21,139,13.5
Logan County,Kentucky,21,141,16.0
Lyon County,Kentucky,21,143,10.0
McCracken County,Kentucky,21,145,12.4
McCreary County,Kentucky,21,147,13.5
McLean County,Kentucky,21,149,10.3
Madison County,Kentucky,21,151,12.9
Magoffin County,Kentucky,21,153,17.0
Marion County,Kentucky,21,155,11.6
Marshall County,Kentucky,21,157,9.3
Martin County,Kentucky,21,159,15.6
Mason County,Kentucky,21,161,13.6
Meade County,Kentucky,21,163,13.1
Menifee County,Kentucky,21,165,14.0
Mercer County,Kentucky,21,167,13.2
Metcalfe County,Kentucky,21,169,18.9
Monroe County,Kentucky,21,171,12.6
Montgomery County,Kentucky,21,173,13.8
Morgan County,Kentucky,21,175,13.6
Muhlenberg County,Kentucky,21,177,14.1
Nelson County,Kentucky,21,179,11.9
Nicholas County,Kentucky,21,181,16.3
Ohio County,Kentucky,21,183,11.4
Oldham County,Kentucky,21,185,6.2
Owen County,Kentucky,21,187,12.0
Owsley County,Kentucky,21,189,14.7
Pendleton County,Kentucky,21,191,10.4
Perry County,Kentucky,21,193,17.4
Pike County,Kentucky,21,195,13.1
Powell County,Kentucky,21,197,16.7
Pulaski County,Kentucky,21,199,13.5
Robertson County,Kentucky,21,201,14.3
Rockcastle County,Kentucky,21,203,13.0
Rowan County,Kentucky,21,205,15.8
Russell County,Kentucky,21,207,17.9
Scott County,Kentucky,21,209,9.2
Shelby County,Kentucky,21,211,14.1
Simpson County,Kentucky,21,213,15.8
Spencer County,Kentucky,21,215,8.0
Taylor County,Kentucky,21,217,16.9
Todd County,Kentucky,21,219,20.6
Trigg County,Kentucky,21,221,17.4
Trimble County,Kentucky,21,223,14.6
Union County,Kentucky,21,225,17.1
Warren County,Kentucky,21,227,13.5
Washington County,Kentucky,21,229,10.8
Wayne County,Kentucky,21,231,15.6
Webster County,Kentucky,21,233,14.7
Whitley County,Kentucky,21,235,16.0
Wolfe County,Kentucky,21,237,13.3
Woodford County,Kentucky,21,239,12.4
Acadia Parish,Louisiana,22,001,16.5
Allen Parish,Louisiana,22,003,15.3
Ascension Parish,Louisiana,22,005,12.5
Assumption Parish,Louisiana,22,007,15.4
Avoyelles Parish,Louisiana,22,009,18.6
Beauregard Parish,Louisiana,22,011,17.3
Bienville Parish,Louisiana,22,013,15.9
Bossier Parish,Louisiana,22,015,14.3
Caddo Parish,Louisiana,22,017,17.3
Calcasieu Parish,Louisiana,22,019,16.4
Caldwell Parish,Louisiana,22,021,22.1
Cameron Parish,Louisiana,22,023,12.5
Catahoula Parish,Louisiana,22,025,28.4
Claiborne Parish,Louisiana,22,027,20.1
Concordia Parish,Louisiana,22,029,26.1
De Soto Parish,Louisiana,22,031,17.0
East Baton Rouge Parish,Louisiana,22,033,13.7
East Carroll Parish,Louisiana,22,035,29.2
East Feliciana Parish,Louisiana,22,037,15.3
Evangeline Parish,Louisiana,22,039,14.5
Franklin Parish,Louisiana,22,041,22.7
Grant Parish,Louisiana,22,043,17.2
Iberia Parish,Louisiana,22,045,16.9
Iberville Parish,Louisiana,22,047,13.8
Jackson Parish,Louisiana,22,049,16.0
Jefferson Parish,Louisiana,22,051,17.7
Jefferson Davis Parish,Louisiana,22,053,14.5
Lafayette Parish,Louisiana,22,055,16.1
Lafourche Parish,Louisiana,22,057,16.4
LaSalle Parish,Louisiana,22,059,16.6
Lincoln Parish,Louisiana,22,061,18.5
Livingston Parish,Louisiana,22,063,16.6
Madison Parish,Louisiana,22,065,36.7
Morehouse Parish,Louisiana,22,067,22.2
Natchitoches Parish,Louisiana,22,069,18.9
Orleans Parish,Louisiana,22,071,17.8
Ouachita Parish,Louisiana,22,073,21.9
Plaquemines Parish,Louisiana,22,075,13.0
Pointe Coupee Parish,Louisiana,22,077,15.9
Rapides Parish,Louisiana,22,079,16.2
Red River Parish,Louisiana,22,081,18.7
Richland Parish,Louisiana,22,083,34.1
Sabine Parish,Louisiana,22,085,17.3
Saint Bernard Parish,Louisiana,22,087,13.4
Saint Charles Parish,Louisiana,22,089,14.0
Saint Helena Parish,Louisiana,22,091,19.8
Saint James Parish,Louisiana,22,093,14.2
Saint John the Baptist Parish,Louisiana,22,095,14.3
Saint Landry Parish,Louisiana,22,097,15.2
Saint Martin Parish,Louisiana,22,099,15.3
Saint Mary Parish,Louisiana,22,101,19.9
Saint Tammany Parish,Louisiana,22,103,13.3
Tangipahoa Parish,Louisiana,22,105,17.4
Tensas Parish,Louisiana,22,107,38.3
Terrebonne Parish,Louisiana,22,109,17.1
Union Parish,Louisiana,22,111,18.7
Vermilion Parish,Louisiana,22,113,15.6
Vernon Parish,Louisiana,22,115,13.0
Washington Parish,Louisiana,22,117,18.7
Webster Parish,Louisiana,22,119,18.9
West Baton Rouge Parish,Louisiana,22,121,12.2
West Carroll Parish,Louisiana,22,123,36.8
West Feliciana Parish,Louisiana,22,125,14.2
Winn Parish,Louisiana,22,127,18.0
Androscoggin County,Maine,23,001,9.4
Aroostook County,Maine,23,003,10.8
Cumberland County,Maine,23,005,8.6
Franklin County,Maine,23,007,11.9
Hancock County,Maine,23,009,15.4
Kennebec County,Maine,23,011,9.2
Knox County,Maine,23,013,13.5
Lincoln County,Maine,23,015,12.0
Oxford County,Maine,23,017,12.4
Penobscot County,Maine,23,019,11.3
Piscataquis County,Maine,23,021,13.7
Sagadahoc County,Maine,23,023,8.6
Somerset County,Maine,23,025,12.1
Waldo County,Maine,23,027,12.3
Washington County,Maine,23,029,13.2
York County,Maine,23,031,9.1
Allegany County,Maryland,24,001,8.2
Anne Arundel County,Maryland,24,003,7.0
Baltimore County,Maryland,24,005,9.0
Calvert County,Maryland,24,009,6.4
Caroline County,Maryland,24,011,12.8
Carroll County,Maryland,24,013,5.3
Cecil County,Maryland,24,015,8.6
Charles County,Maryland,24,017,6.3
Dorchester County,Maryland,24,019,9.4
Frederick County,Maryland,24,021,7.3
Garrett County,Maryland,24,023,12.5
Harford County,Maryland,24,025,5.4
Howard County,Maryland,24,027,6.8
Kent County,Maryland,24,029,9.3
Queen Anne's County,Maryland,24,035,5.1
Saint Mary's County,Maryland,24,037,7.6
Somerset County,Maryland,24,039,12.3
Talbot County,Maryland,24,041,10.6
Washington County,Maryland,24,043,9.0
Wicomico County,Maryland,24,045,11.5
Worcester County,Maryland,24,047,10.5
Baltimore City,Maryland,24,510,11.6
Montgomery County,Maryland,24,031,11.2
Prince George's County,Maryland,24,033,14.8
Barnstable County,Massachusetts,25,001,4.8
Berkshire County,Massachusetts,25,003,3.3
Bristol County,Massachusetts,25,005,4.1
Dukes County,Massachusetts,25,007,7.8
Essex County,Massachusetts,25,009,4.2
Franklin County,Massachusetts,25,011,3.5
Hampden County,Massachusetts,25,013,4.4
Hampshire County,Massachusetts,25,015,3.3
Middlesex County,Massachusetts,25,017,3.4
Nantucket County,Massachusetts,25,019,7.0
Norfolk County,Massachusetts,25,021,2.5
Plymouth County,Massachusetts,25,023,3.6
Suffolk County,Massachusetts,25,025,5.5
Worcester County,Massachusetts,25,027,3.5
Alcona County,Michigan,26,001,11.6
Alger County,Michigan,26,003,11.6
Allegan County,Michigan,26,005,10.4
Alpena County,Michigan,26,007,12.3
Antrim County,Michigan,26,009,13.4
Arenac County,Michigan,26,011,12.2
Baraga County,Michigan,26,013,10.0
Barry County,Michigan,26,015,9.4
Bay County,Michigan,26,017,9.9
Benzie County,Michigan,26,019,13.5
Berrien County,Michigan,26,021,12.1
Branch County,Michigan,26,023,12.7
Calhoun County,Michigan,26,025,11.5
Cass County,Michigan,26,027,13.2
Charlevoix County,Michigan,26,029,10.8
Cheboygan County,Michigan,26,031,14.5
Chippewa County,Michigan,26,033,13.4
Clare County,Michigan,26,035,14.9
Clinton County,Michigan,26,037,7.6
Crawford County,Michigan,26,039,10.0
Delta County,Michigan,26,041,11.8
Dickinson County,Michigan,26,043,9.4
Eaton County,Michigan,26,045,9.0
Emmet County,Michigan,26,047,12.3
Genesee County,Michigan,26,049,9.5
Gladwin County,Michigan,26,051,14.8
Gogebic County,Michigan,26,053,15.2
Grand Traverse County,Michigan,26,055,11.6
Gratiot County,Michigan,26,057,11.3
Hillsdale County,Michigan,26,059,14.1
Houghton County,Michigan,26,061,10.3
Huron County,Michigan,26,063,10.4
Ingham County,Michigan,26,065,8.8
Ionia County,Michigan,26,067,9.6
Iosco County,Michigan,26,069,12.3
Iron County,Michigan,26,071,11.0
Isabella County,Michigan,26,073,12.0
Jackson County,Michigan,26,075,11.1
Kalamazoo County,Michigan,26,077,9.8
Kalkaska County,Michigan,26,079,14.2
Kent County,Michigan,26,081,10.4
Keweenaw County,Michigan,26,083,8.2
Lake County,Michigan,26,085,15.0
Lapeer County,Michigan,26,087,11.0
Leelanau County,Michigan,26,089,10.9
Lenawee County,Michigan,26,091,10.3
Livingston County,Michigan,26,093,7.6
Luce County,Michigan,26,095,13.5
Mackinac County,Michigan,26,097,16.2
Macomb County,Michigan,26,099,10.5
Manistee County,Michigan,26,101,12.6
Marquette County,Michigan,26,103,11.9
Mason County,Michigan,26,105,12.9
Mecosta County,Michigan,26,107,13.1
Menominee County,Michigan,26,109,11.8
Midland County,Michigan,26,111,8.9
Missaukee County,Michigan,26,113,12.6
Monroe County,Michigan,26,115,8.2
Montcalm County,Michigan,26,117,13.3
Montmorency County,Michigan,26,119,13.8
Muskegon County,Michigan,26,121,10.4
Newaygo County,Michigan,26,123,13.0
Oakland County,Michigan,26,125,9.3
Oceana County,Michigan,26,127,14.1
Ogemaw County,Michigan,26,129,12.2
Ontonagon County,Michigan,26,131,13.9
Osceola County,Michigan,26,133,14.1
Oscoda County,Michigan,26,135,20.2
Otsego County,Michigan,26,137,11.9
Ottawa County,Michigan,26,139,7.7
Presque Isle County,Michigan,26,141,12.4
Roscommon County,Michigan,26,143,13.3
Saginaw County,Michigan,26,145,10.0
Saint Clair County,Michigan,26,147,10.8
Saint Joseph County,Michigan,26,149,12.0
Sanilac County,Michigan,26,151,14.6
Schoolcraft County,Michigan,26,153,12.8
Shiawassee County,Michigan,26,155,11.4
Tuscola County,Michigan,26,157,11.4
Van Buren County,Michigan,26,159,13.7
Washtenaw County,Michigan,26,161,7.1
Wayne County,Michigan,26,163,13.9
Wexford County,Michigan,26,165,13.1
Aitkin County,Minnesota,27,001,8.3
Anoka County,Minnesota,27,003,7.4
Becker County,Minnesota,27,005,11.7
Beltrami County,Minnesota,27,007,14.2
Benton County,Minnesota,27,009,9.3
Big Stone County,Minnesota,27,011,5.5
Blue Earth County,Minnesota,27,013,6.5
Brown County,Minnesota,27,015,5.9
Carlton County,Minnesota,27,017,7.6
Carver County,Minnesota,27,019,4.9
Cass County,Minnesota,27,021,10.2
Chippewa County,Minnesota,27,023,10.4
Chisago County,Minnesota,27,025,7.4
Clay County,Minnesota,27,027,6.8
Clearwater County,Minnesota,27,029,13.7
Cook County,Minnesota,27,031,10.1
Cottonwood County,Minnesota,27,033,6.3
Crow Wing County,Minnesota,27,035,9.1
Dakota County,Minnesota,27,037,6.6
Dodge County,Minnesota,27,039,6.1
Douglas County,Minnesota,27,041,7.3
Faribault County,Minnesota,27,043,7.5
Fillmore County,Minnesota,27,045,9.6
Freeborn County,Minnesota,27,047,8.3
Goodhue County,Minnesota,27,049,8.3
Grant County,Minnesota,27,051,6.9
Hennepin County,Minnesota,27,053,8.7
Houston County,Minnesota,27,055,5.5
Hubbard County,Minnesota,27,057,9.5
Isanti County,Minnesota,27,059,8.2
Itasca County,Minnesota,27,061,9.8
Jackson County,Minnesota,27,063,6.7
Kanabec County,Minnesota,27,065,9.7
Kandiyohi County,Minnesota,27,067,8.0
Kittson County,Minnesota,27,069,8.0
Koochiching County,Minnesota,27,071,9.4
Lac qui Parle County,Minnesota,27,073,5.4
Lake County,Minnesota,27,075,7.3
Lake of the Woods County,Minnesota,27,077,8.3
Le Sueur County,Minnesota,27,079,6.6
Lincoln County,Minnesota,27,081,6.9
Lyon County,Minnesota,27,083,6.5
McLeod County,Minnesota,27,085,7.7
Mahnomen County,Minnesota,27,087,17.0
Marshall County,Minnesota,27,089,7.7
Martin County,Minnesota,27,091,8.5
Meeker County,Minnesota,27,093,8.7
Mille Lacs County,Minnesota,27,095,9.4
Morrison County,Minnesota,27,097,8.0
Mower County,Minnesota,27,099,9.9
Murray County,Minnesota,27,101,7.3
Nicollet County,Minnesota,27,103,5.2
Nobles County,Minnesota,27,105,13.6
Norman County,Minnesota,27,107,8.4
Olmsted County,Minnesota,27,109,6.6
Otter Tail County,Minnesota,27,111,6.9
Pennington County,Minnesota,27,113,6.9
Pine County,Minnesota,27,115,10.4
Pipestone County,Minnesota,27,117,8.9
Polk County,Minnesota,27,119,8.0
Pope County,Minnesota,27,121,7.1
Ramsey County,Minnesota,27,123,9.7
Red Lake County,Minnesota,27,125,6.6
Redwood County,Minnesota,27,127,8.9
Renville County,Minnesota,27,129,7.7
Rice County,Minnesota,27,131,8.2
Rock County,Minnesota,27,133,8.0
Roseau County,Minnesota,27,135,5.6
Saint Louis County,Minnesota,27,137,7.4
Scott County,Minnesota,27,139,6.4
Sherburne County,Minnesota,27,141,6.5
Sibley County,Minnesota,27,143,6.7
Stearns County,Minnesota,27,145,7.2
Steele County,Minnesota,27,147,5.8
Stevens County,Minnesota,27,149,4.5
Swift County,Minnesota,27,151,7.1
Todd County,Minnesota,27,153,13.0
Traverse County,Minnesota,27,155,5.5
Wabasha County,Minnesota,27,157,6.4
Wadena County,Minnesota,27,159,8.0
Waseca County,Minnesota,27,161,6.5
Washington County,Minnesota,27,163,5.2
Watonwan County,Minnesota,27,165,12.4
Wilkin County,Minnesota,27,167,6.0
Winona County,Minnesota,27,169,9.1
Wright County,Minnesota,27,171,6.1
Yellow Medicine County,Minnesota,27,173,8.3
Adams County,Mississippi,28,001,20.0
Alcorn County,Mississippi,28,003,18.5
Amite County,Mississippi,28,005,15.0
Attala County,Mississippi,28,007,15.3
Benton County,Mississippi,28,009,17.2
Bolivar County,Mississippi,28,011,18.9
Calhoun County,Mississippi,28,013,17.4
Carroll County,Mississippi,28,015,14.7
Chickasaw County,Mississippi,28,017,17.5
Choctaw County,Mississippi,28,019,16.5
Claiborne County,Mississippi,28,021,21.3
Clarke County,Mississippi,28,023,15.6
Clay County,Mississippi,28,025,16.9
Coahoma County,Mississippi,28,027,18.0
Copiah County,Mississippi,28,029,19.9
Covington County,Mississippi,28,031,16.6
DeSoto County,Mississippi,28,033,13.9
Forrest County,Mississippi,28,035,16.6
Franklin County,Mississippi,28,037,18.9
George County,Mississippi,28,039,18.9
Greene County,Mississippi,28,041,21.5
Grenada County,Mississippi,28,043,15.5
Hancock County,Mississippi,28,045,20.9
Harrison County,Mississippi,28,047,20.2
Hinds County,Mississippi,28,049,17.6
Holmes County,Mississippi,28,051,21.3
Humphreys County,Mississippi,28,053,19.9
Issaquena County,Mississippi,28,055,21.0
Itawamba County,Mississippi,28,057,12.2
Jackson County,Mississippi,28,059,18.3
Jasper County,Mississippi,28,061,13.6
Jefferson County,Mississippi,28,063,13.6
Jefferson Davis County,Mississippi,28,065,23.0
Jones County,Mississippi,28,067,16.8
Kemper County,Mississippi,28,069,16.2
Lafayette County,Mississippi,28,071,14.7
Lamar County,Mississippi,28,073,15.2
Lauderdale County,Mississippi,28,075,14.4
Lawrence County,Mississippi,28,077,18.1
