County,State,State_FIPS,County_FIPS,per_capita_income
Adams County,Indiana,18,001,22514.0
Allen County,Indiana,18,003,28239.0
Bartholomew County,Indiana,18,005,30515.0
Benton County,Indiana,18,007,23322.0
Blackford County,Indiana,18,009,24663.0
Boone County,Indiana,18,011,44712.0
Brown County,Indiana,18,013,33617.0
Carroll County,Indiana,18,015,28430.0
Cass County,Indiana,18,017,23918.0
Clark County,Indiana,18,019,28525.0
Clay County,Indiana,18,021,25290.0
Clinton County,Indiana,18,023,24276.0
Crawford County,Indiana,18,025,21021.0
Daviess County,Indiana,18,027,22548.0
Dearborn County,Indiana,18,029,29891.0
Decatur County,Indiana,18,031,26515.0
DeKalb County,Indiana,18,033,27036.0
Delaware County,Indiana,18,035,24234.0
Dubois County,Indiana,18,037,28932.0
Elkhart County,Indiana,18,039,25075.0
Fayette County,Indiana,18,041,23627.0
Floyd County,Indiana,18,043,32299.0
Fountain County,Indiana,18,045,26721.0
Franklin County,Indiana,18,047,27557.0
Fulton County,Indiana,18,049,25106.0
Gibson County,Indiana,18,051,27137.0
Grant County,Indiana,18,053,21739.0
Greene County,Indiana,18,055,24309.0
Hamilton County,Indiana,18,057,46597.0
Hancock County,Indiana,18,059,32730.0
Harrison County,Indiana,18,061,27211.0
Hendricks County,Indiana,18,063,34689.0
Henry County,Indiana,18,065,23851.0
Howard County,Indiana,18,067,27297.0
Huntington County,Indiana,18,069,25386.0
Jackson County,Indiana,18,071,24522.0
Jasper County,Indiana,18,073,26415.0
Jay County,Indiana,18,075,22470.0
Jefferson County,Indiana,18,077,26060.0
Jennings County,Indiana,18,079,23490.0
Johnson County,Indiana,18,081,32475.0
Knox County,Indiana,18,083,24581.0
Kosciusko County,Indiana,18,085,28740.0
LaGrange County,Indiana,18,087,23626.0
Lake County,Indiana,18,089,27660.0
LaPorte County,Indiana,18,091,25865.0
Lawrence County,Indiana,18,093,25590.0
Madison County,Indiana,18,095,24625.0
Marion County,Indiana,18,097,27251.0
Marshall County,Indiana,18,099,25537.0
Martin County,Indiana,18,101,25676.0
Miami County,Indiana,18,103,22871.0
Monroe County,Indiana,18,105,27461.0
Montgomery County,Indiana,18,107,26184.0
Morgan County,Indiana,18,109,28633.0
Newton County,Indiana,18,111,25366.0
Noble County,Indiana,18,113,26063.0
Ohio County,Indiana,18,115,29368.0
Orange County,Indiana,18,117,23317.0
Owen County,Indiana,18,119,24129.0
Parke County,Indiana,18,121,23052.0
Perry County,Indiana,18,123,24540.0
Pike County,Indiana,18,125,26584.0
Porter County,Indiana,18,127,32943.0
Posey County,Indiana,18,129,30572.0
Pulaski County,Indiana,18,131,24695.0
Putnam County,Indiana,18,133,24627.0
Randolph County,Indiana,18,135,23539.0
Ripley County,Indiana,18,137,27423.0
Rush County,Indiana,18,139,24900.0
Saint Joseph County,Indiana,18,141,27338.0
Scott County,Indiana,18,143,22688.0
Shelby County,Indiana,18,145,28491.0
Spencer County,Indiana,18,147,29999.0
Starke County,Indiana,18,149,23282.0
Steuben County,Indiana,18,151,28429.0
Sullivan County,Indiana,18,153,22976.0
Switzerland County,Indiana,18,155,23347.0
Tippecanoe County,Indiana,18,157,26262.0
Tipton County,Indiana,18,159,30026.0
Union County,Indiana,18,161,24040.0
Vanderburgh County,Indiana,18,163,28320.0
Vermillion County,Indiana,18,165,25143.0
Vigo County,Indiana,18,167,24254.0
Wabash County,Indiana,18,169,25228.0
Warren County,Indiana,18,171,29408.0
Warrick County,Indiana,18,173,35915.0
Washington County,Indiana,18,175,24048.0
Wayne County,Indiana,18,177,25460.0
Wells County,Indiana,18,179,27106.0
White County,Indiana,18,181,27621.0
Whitley County,Indiana,18,183,30144.0
Adair County,Iowa,19,001,29984.0
Adams County,Iowa,19,003,27824.0
Allamakee County,Iowa,19,005,27741.0
Appanoose County,Iowa,19,007,27546.0
Audubon County,Iowa,19,009,28957.0
Benton County,Iowa,19,011,32764.0
Black Hawk County,Iowa,19,013,29100.0
Boone County,Iowa,19,015,31686.0
Bremer County,Iowa,19,017,32512.0
Buchanan County,Iowa,19,019,31495.0
Buena Vista County,Iowa,19,021,26607.0
Butler County,Iowa,19,023,29654.0
Calhoun County,Iowa,19,025,27908.0
Carroll County,Iowa,19,027,30658.0
Cass County,Iowa,19,029,27853.0
Cedar County,Iowa,19,031,32010.0
Cerro Gordo County,Iowa,19,033,31304.0
Cherokee County,Iowa,19,035,32667.0
Chickasaw County,Iowa,19,037,29752.0
Clarke County,Iowa,19,039,26706.0
Clay County,Iowa,19,041,27811.0
Clayton County,Iowa,19,043,28486.0
Clinton County,Iowa,19,045,27942.0
Crawford County,Iowa,19,047,28700.0
Dallas County,Iowa,19,049,43583.0
Davis County,Iowa,19,051,26503.0
Decatur County,Iowa,19,053,22037.0
Delaware County,Iowa,19,055,31300.0
Des Moines County,Iowa,19,057,28234.0
Dickinson County,Iowa,19,059,38031.0
Dubuque County,Iowa,19,061,31096.0
Emmet County,Iowa,19,063,30386.0
Fayette County,Iowa,19,065,28069.0
Floyd County,Iowa,19,067,27897.0
Franklin County,Iowa,19,069,27480.0
Fremont County,Iowa,19,071,29625.0
Greene County,Iowa,19,073,28413.0
Grundy County,Iowa,19,075,35443.0
Guthrie County,Iowa,19,077,28953.0
Hamilton County,Iowa,19,079,28706.0
Hancock County,Iowa,19,081,29537.0
Hardin County,Iowa,19,083,28539.0
Harrison County,Iowa,19,085,30209.0
Henry County,Iowa,19,087,26760.0
Howard County,Iowa,19,089,28828.0
Humboldt County,Iowa,19,091,29882.0
Ida County,Iowa,19,093,32562.0
Iowa County,Iowa,19,095,32663.0
Jackson County,Iowa,19,097,29207.0
Jasper County,Iowa,19,099,27551.0
Jefferson County,Iowa,19,101,26064.0
Johnson County,Iowa,19,103,34310.0
Jones County,Iowa,19,105,28879.0
Keokuk County,Iowa,19,107,28630.0
Kossuth County,Iowa,19,109,29963.0
Lee County,Iowa,19,111,25968.0
Linn County,Iowa,19,113,34289.0
Louisa County,Iowa,19,115,27041.0
Lucas County,Iowa,19,117,28900.0
Lyon County,Iowa,19,119,29246.0
Madison County,Iowa,19,121,33069.0
Mahaska County,Iowa,19,123,27061.0
Marion County,Iowa,19,125,28832.0
Marshall County,Iowa,19,127,26516.0
Mills County,Iowa,19,129,32867.0
Mitchell County,Iowa,19,131,28898.0
Monona County,Iowa,19,133,27862.0
Monroe County,Iowa,19,135,26469.0
Montgomery County,Iowa,19,137,28780.0
Muscatine County,Iowa,19,139,28137.0
O'Brien County,Iowa,19,141,29901.0
Osceola County,Iowa,19,143,28843.0
Page County,Iowa,19,145,26767.0
Palo Alto County,Iowa,19,147,28843.0
Plymouth County,Iowa,19,149,32028.0
Pocahontas County,Iowa,19,151,27984.0
Polk County,Iowa,19,153,34474.0
Pottawattamie County,Iowa,19,155,29729.0
Poweshiek County,Iowa,19,157,30711.0
Ringgold County,Iowa,19,159,29759.0
Sac County,Iowa,19,161,30750.0
Scott County,Iowa,19,163,31873.0
Shelby County,Iowa,19,165,31283.0
Sioux County,Iowa,19,167,28467.0
Story County,Iowa,19,169,28034.0
Tama County,Iowa,19,171,27255.0
Taylor County,Iowa,19,173,27672.0
Union County,Iowa,19,175,26216.0
Van Buren County,Iowa,19,177,27468.0
Wapello County,Iowa,19,179,24864.0
Warren County,Iowa,19,181,34570.0
Washington County,Iowa,19,183,29857.0
Wayne County,Iowa,19,185,25560.0
Webster County,Iowa,19,187,25243.0
Winnebago County,Iowa,19,189,27117.0
Winneshiek County,Iowa,19,191,30706.0
Woodbury County,Iowa,19,193,27430.0
Worth County,Iowa,19,195,29482.0
Wright County,Iowa,19,197,28317.0
Allen County,Kansas,20,001,23454.0
Anderson County,Kansas,20,003,23210.0
Atchison County,Kansas,20,005,24224.0
Barber County,Kansas,20,007,28984.0
Barton County,Kansas,20,009,27133.0
Bourbon County,Kansas,20,011,22822.0
Brown County,Kansas,20,013,25306.0
Butler County,Kansas,20,015,28759.0
Chase County,Kansas,20,017,25105.0
Chautauqua County,Kansas,20,019,24496.0
Cherokee County,Kansas,20,021,21635.0
Cheyenne County,Kansas,20,023,28467.0
Clark County,Kansas,20,025,27896.0
Clay County,Kansas,20,027,32110.0
Cloud County,Kansas,20,029,26515.0
Coffey County,Kansas,20,031,32112.0
Comanche County,Kansas,20,033,30171.0
Cowley County,Kansas,20,035,23778.0
Crawford County,Kansas,20,037,22461.0
Decatur County,Kansas,20,039,30208.0
Dickinson County,Kansas,20,041,26201.0
Doniphan County,Kansas,20,043,25297.0
Douglas County,Kansas,20,045,30315.0
Edwards County,Kansas,20,047,27309.0
Elk County,Kansas,20,049,22437.0
Ellis County,Kansas,20,051,29810.0
Ellsworth County,Kansas,20,053,25161.0
Finney County,Kansas,20,055,23637.0
Ford County,Kansas,20,057,23348.0
Franklin County,Kansas,20,059,26757.0
Geary County,Kansas,20,061,22797.0
Gove County,Kansas,20,063,28247.0
Graham County,Kansas,20,065,26685.0
Grant County,Kansas,20,067,25788.0
Gray County,Kansas,20,069,28878.0
Greeley County,Kansas,20,071,23668.0
Greenwood County,Kansas,20,073,27639.0
Hamilton County,Kansas,20,075,20723.0
Harper County,Kansas,20,077,26105.0
Harvey County,Kansas,20,079,27305.0
Haskell County,Kansas,20,081,25417.0
Hodgeman County,Kansas,20,083,28514.0
Jackson County,Kansas,20,085,27950.0
Jefferson County,Kansas,20,087,29258.0
Jewell County,Kansas,20,089,26908.0
Johnson County,Kansas,20,091,44986.0
Kearny County,Kansas,20,093,23593.0
Kingman County,Kansas,20,095,33203.0
Kiowa County,Kansas,20,097,25623.0
Labette County,Kansas,20,099,23524.0
Lane County,Kansas,20,101,28366.0
Leavenworth County,Kansas,20,103,31639.0
Lincoln County,Kansas,20,105,25851.0
Linn County,Kansas,20,107,25771.0
Logan County,Kansas,20,109,27883.0
Lyon County,Kansas,20,111,26322.0
McPherson County,Kansas,20,113,30234.0
Marion County,Kansas,20,115,25756.0
Marshall County,Kansas,20,117,27167.0
Meade County,Kansas,20,119,27273.0
Miami County,Kansas,20,121,33349.0
Mitchell County,Kansas,20,123,24732.0
Montgomery County,Kansas,20,125,24103.0
Morris County,Kansas,20,127,27499.0
Morton County,Kansas,20,129,23370.0
Nemaha County,Kansas,20,131,29687.0
Neosho County,Kansas,20,133,23934.0
Ness County,Kansas,20,135,31912.0
Norton County,Kansas,20,137,26953.0
Osage County,Kansas,20,139,27026.0
Osborne County,Kansas,20,141,28748.0
Ottawa County,Kansas,20,143,27610.0
Pawnee County,Kansas,20,145,22925.0
Phillips County,Kansas,20,147,27140.0
Pottawatomie County,Kansas,20,149,28070.0
Pratt County,Kansas,20,151,27050.0
Rawlins County,Kansas,20,153,27840.0
Reno County,Kansas,20,155,26190.0
Republic County,Kansas,20,157,28901.0
Rice County,Kansas,20,159,23971.0
Riley County,Kansas,20,161,26883.0
Rooks County,Kansas,20,163,25072.0
Rush County,Kansas,20,165,25590.0
Russell County,Kansas,20,167,26300.0
Saline County,Kansas,20,169,27737.0
Scott County,Kansas,20,171,31132.0
Sedgwick County,Kansas,20,173,28673.0
Seward County,Kansas,20,175,20352.0
Shawnee County,Kansas,20,177,29979.0
Sheridan County,Kansas,20,179,31526.0
Sherman County,Kansas,20,181,23687.0
Smith County,Kansas,20,183,28598.0
Stafford County,Kansas,20,185,26922.0
Stanton County,Kansas,20,187,23542.0
Stevens County,Kansas,20,189,24359.0
Sumner County,Kansas,20,191,26328.0
Thomas County,Kansas,20,193,27127.0
Trego County,Kansas,20,195,33555.0
Wabaunsee County,Kansas,20,197,28104.0
Wallace County,Kansas,20,199,28938.0
Washington County,Kansas,20,201,27718.0
Wichita County,Kansas,20,203,29762.0
Wilson County,Kansas,20,205,26523.0
Woodson County,Kansas,20,207,21123.0
Wyandotte County,Kansas,20,209,21298.0
Adair County,Kentucky,21,001,20166.0
Allen County,Kentucky,21,003,21262.0
Anderson County,Kentucky,21,005,26339.0
Ballard County,Kentucky,21,007,25571.0
Barren County,Kentucky,21,009,20832.0
Bath County,Kentucky,21,011,21175.0
Bell County,Kentucky,21,013,15279.0
Boone County,Kentucky,21,015,34433.0
Bourbon County,Kentucky,21,017,27477.0
Boyd County,Kentucky,21,019,25467.0
Boyle County,Kentucky,21,021,24933.0
Bracken County,Kentucky,21,023,23480.0
Breathitt County,Kentucky,21,025,17729.0
Breckinridge County,Kentucky,21,027,22521.0
Bullitt County,Kentucky,21,029,27423.0
Butler County,Kentucky,21,031,22597.0
Caldwell County,Kentucky,21,033,28500.0
Calloway County,Kentucky,21,035,22489.0
Campbell County,Kentucky,21,037,32225.0
Carlisle County,Kentucky,21,039,24943.0
Carroll County,Kentucky,21,041,23546.0
Carter County,Kentucky,21,043,17782.0
Casey County,Kentucky,21,045,18285.0
Christian County,Kentucky,21,047,21770.0
Clark County,Kentucky,21,049,27416.0
Clay County,Kentucky,21,051,15063.0
Clinton County,Kentucky,21,053,20235.0
Crittenden County,Kentucky,21,055,24011.0
Cumberland County,Kentucky,21,057,17926.0
Daviess County,Kentucky,21,059,27462.0
Edmonson County,Kentucky,21,061,21459.0
Elliott County,Kentucky,21,063,14461.0
Estill County,Kentucky,21,065,17658.0
Fayette County,Kentucky,21,067,32965.0
Fleming County,Kentucky,21,069,23482.0
Floyd County,Kentucky,21,071,18462.0
Franklin County,Kentucky,21,073,28801.0
Fulton County,Kentucky,21,075,19043.0
Gallatin County,Kentucky,21,077,23043.0
Garrard County,Kentucky,21,079,25751.0
Grant County,Kentucky,21,081,22073.0
Graves County,Kentucky,21,083,23189.0
Grayson County,Kentucky,21,085,20721.0
Green County,Kentucky,21,087,24098.0
Greenup County,Kentucky,21,089,26712.0
Hancock County,Kentucky,21,091,23523.0
Hardin County,Kentucky,21,093,27666.0
Harlan County,Kentucky,21,095,15834.0
Harrison County,Kentucky,21,097,23851.0
Hart County,Kentucky,21,099,20421.0
Henderson County,Kentucky,21,101,25376.0
Henry County,Kentucky,21,103,24519.0
Hickman County,Kentucky,21,105,24432.0
Hopkins County,Kentucky,21,107,24190.0
Jackson County,Kentucky,21,109,17692.0
Jefferson County,Kentucky,21,111,31980.0
Jessamine County,Kentucky,21,113,30215.0
Johnson County,Kentucky,21,115,21089.0
Kenton County,Kentucky,21,117,31811.0
Knott County,Kentucky,21,119,18201.0
Knox County,Kentucky,21,121,17498.0
Larue County,Kentucky,21,123,21939.0
Laurel County,Kentucky,21,125,21039.0
Lawrence County,Kentucky,21,127,18199.0
Lee County,Kentucky,21,129,17179.0
Leslie County,Kentucky,21,131,15691.0
Letcher County,Kentucky,21,133,18811.0
Lewis County,Kentucky,21,135,20059.0
Lincoln County,Kentucky,21,137,20212.0
Livingston County,Kentucky,21,139,27338.0
Logan County,Kentucky,21,141,23177.0
Lyon County,Kentucky,21,143,26621.0
McCracken County,Kentucky,21,145,31850.0
McCreary County,Kentucky,21,147,12903.0
McLean County,Kentucky,21,149,24557.0
Madison County,Kentucky,21,151,24553.0
Magoffin County,Kentucky,21,153,18233.0
Marion County,Kentucky,21,155,21659.0
Marshall County,Kentucky,21,157,27994.0
Martin County,Kentucky,21,159,15492.0
Mason County,Kentucky,21,161,25658.0
Meade County,Kentucky,21,163,28078.0
Menifee County,Kentucky,21,165,19825.0
Mercer County,Kentucky,21,167,25745.0
Metcalfe County,Kentucky,21,169,19436.0
Monroe County,Kentucky,21,171,23025.0
Montgomery County,Kentucky,21,173,21877.0
Morgan County,Kentucky,21,175,17307.0
Muhlenberg County,Kentucky,21,177,21521.0
Nelson County,Kentucky,21,179,31387.0
Nicholas County,Kentucky,21,181,22472.0
Ohio County,Kentucky,21,183,24231.0
Oldham County,Kentucky,21,185,40779.0
Owen County,Kentucky,21,187,23045.0
Owsley County,Kentucky,21,189,17766.0
Pendleton County,Kentucky,21,191,22620.0
Perry County,Kentucky,21,193,20140.0
Pike County,Kentucky,21,195,21646.0
Powell County,Kentucky,21,197,20397.0
Pulaski County,Kentucky,21,199,22342.0
Robertson County,Kentucky,21,201,23467.0
Rockcastle County,Kentucky,21,203,19913.0
Rowan County,Kentucky,21,205,19692.0
Russell County,Kentucky,21,207,19149.0
Scott County,Kentucky,21,209,31505.0
Shelby County,Kentucky,21,211,30932.0
Simpson County,Kentucky,21,213,23991.0
Spencer County,Kentucky,21,215,33568.0
Taylor County,Kentucky,21,217,20966.0
Todd County,Kentucky,21,219,23188.0
Trigg County,Kentucky,21,221,26893.0
Trimble County,Kentucky,21,223,26089.0
Union County,Kentucky,21,225,22027.0
Warren County,Kentucky,21,227,27322.0
Washington County,Kentucky,21,229,24570.0
Wayne County,Kentucky,21,231,19130.0
Webster County,Kentucky,21,233,21880.0
Whitley County,Kentucky,21,235,19145.0
Wolfe County,Kentucky,21,237,14113.0
Woodford County,Kentucky,21,239,31259.0
Acadia Parish,Louisiana,22,001,22784.0
Allen Parish,Louisiana,22,003,20203.0
Ascension Parish,Louisiana,22,005,32961.0
Assumption Parish,Louisiana,22,007,26238.0
Avoyelles Parish,Louisiana,22,009,21390.0
Beauregard Parish,Louisiana,22,011,26075.0
Bienville Parish,Louisiana,22,013,20866.0
Bossier Parish,Louisiana,22,015,27924.0
Caddo Parish,Louisiana,22,017,25902.0
Calcasieu Parish,Louisiana,22,019,27368.0
Caldwell Parish,Louisiana,22,021,20574.0
Cameron Parish,Louisiana,22,023,29000.0
Catahoula Parish,Louisiana,22,025,21962.0
Claiborne Parish,Louisiana,22,027,16948.0
Concordia Parish,Louisiana,22,029,19172.0
De Soto Parish,Louisiana,22,031,24796.0
East Baton Rouge Parish,Louisiana,22,033,31073.0
East Carroll Parish,Louisiana,22,035,17698.0
East Feliciana Parish,Louisiana,22,037,20927.0
Evangeline Parish,Louisiana,22,039,18344.0
Franklin Parish,Louisiana,22,041,19785.0
Grant Parish,Louisiana,22,043,18082.0
Iberia Parish,Louisiana,22,045,23156.0
Iberville Parish,Louisiana,22,047,23179.0
Jackson Parish,Louisiana,22,049,20942.0
Jefferson Parish,Louisiana,22,051,29776.0
Jefferson Davis Parish,Louisiana,22,053,24582.0
Lafayette Parish,Louisiana,22,055,30988.0
Lafourche Parish,Louisiana,22,057,27375.0
LaSalle Parish,Louisiana,22,059,20427.0
Lincoln Parish,Louisiana,22,061,22498.0
Livingston Parish,Louisiana,22,063,28995.0
Madison Parish,Louisiana,22,065,15795.0
Morehouse Parish,Louisiana,22,067,19399.0
Natchitoches Parish,Louisiana,22,069,18570.0
Orleans Parish,Louisiana,22,071,30177.0
Ouachita Parish,Louisiana,22,073,23663.0
Plaquemines Parish,Louisiana,22,075,26818.0
Pointe Coupee Parish,Louisiana,22,077,26663.0
Rapides Parish,Louisiana,22,079,24478.0
Red River Parish,Louisiana,22,081,22626.0
Richland Parish,Louisiana,22,083,20128.0
Sabine Parish,Louisiana,22,085,22637.0
Saint Bernard Parish,Louisiana,22,087,21217.0
Saint Charles Parish,Louisiana,22,089,31567.0
Saint Helena Parish,Louisiana,22,091,23224.0
Saint James Parish,Louisiana,22,093,25830.0
Saint John the Baptist Parish,Louisiana,22,095,25942.0
Saint Landry Parish,Louisiana,22,097,19647.0
Saint Martin Parish,Louisiana,22,099,24732.0
Saint Mary Parish,Louisiana,22,101,22364.0
Saint Tammany Parish,Louisiana,22,103,34201.0
Tangipahoa Parish,Louisiana,22,105,24004.0
Tensas Parish,Louisiana,22,107,14569.0
Terrebonne Parish,Louisiana,22,109,24921.0
Union Parish,Louisiana,22,111,22979.0
Vermilion Parish,Louisiana,22,113,24546.0
Vernon Parish,Louisiana,22,115,23763.0
Washington Parish,Louisiana,22,117,18971.0
Webster Parish,Louisiana,22,119,18701.0
West Baton Rouge Parish,Louisiana,22,121,28482.0
West Carroll Parish,Louisiana,22,123,22922.0
West Feliciana Parish,Louisiana,22,125,23565.0
Winn Parish,Louisiana,22,127,20162.0
Androscoggin County,Maine,23,001,27231.0
Aroostook County,Maine,23,003,24571.0
Cumberland County,Maine,23,005,38644.0
Franklin County,Maine,23,007,26030.0
Hancock County,Maine,23,009,32491.0
Kennebec County,Maine,23,011,29084.0
Knox County,Maine,23,013,31612.0
Lincoln County,Maine,23,015,32400.0
Oxford County,Maine,23,017,23770.0
Penobscot County,Maine,23,019,27289.0
Piscataquis County,Maine,23,021,24062.0
Sagadahoc County,Maine,23,023,34432.0
Somerset County,Maine,23,025,23557.0
Waldo County,Maine,23,027,28860.0
Washington County,Maine,23,029,24647.0
York County,Maine,23,031,35052.0
Allegany County,Maryland,24,001,23280.0
Anne Arundel County,Maryland,24,003,44979.0
Baltimore County,Maryland,24,005,38580.0
Calvert County,Maryland,24,009,43504.0
Caroline County,Maryland,24,011,27866.0
Carroll County,Maryland,24,013,40667.0
Cecil County,Maryland,24,015,32976.0
Charles County,Maryland,24,017,39696.0
Dorchester County,Maryland,24,019,30135.0
Frederick County,Maryland,24,021,41432.0
Garrett County,Maryland,24,023,27980.0
Harford County,Maryland,24,025,39365.0
Howard County,Maryland,24,027,52586.0
Kent County,Maryland,24,029,34910.0
Queen Anne's County,Maryland,24,035,42077.0
Saint Mary's County,Maryland,24,037,39254.0
Somerset County,Maryland,24,039,18924.0
Talbot County,Maryland,24,041,47302.0
Washington County,Maryland,24,043,29802.0
Wicomico County,Maryland,24,045,27622.0
Worcester County,Maryland,24,047,35666.0
Baltimore City,Maryland,24,510,29700.0
Montgomery County,Maryland,24,031,52828.0
Prince George's County,Maryland,24,033,35869.0
Barnstable County,Massachusetts,25,001,42578.0
Berkshire County,Massachusetts,25,003,34287.0
Bristol County,Massachusetts,25,005,34226.0
Dukes County,Massachusetts,25,007,43822.0
Essex County,Massachusetts,25,009,40697.0
Franklin County,Massachusetts,25,011,34202.0
Hampden County,Massachusetts,25,013,29020.0
Hampshire County,Massachusetts,25,015,33605.0
Middlesex County,Massachusetts,25,017,49669.0
Nantucket County,Massachusetts,25,019,51270.0
Norfolk County,Massachusetts,25,021,52036.0
Plymouth County,Massachusetts,25,023,41343.0
Suffolk County,Massachusetts,25,025,40190.0
Worcester County,Massachusetts,25,027,36169.0
Alcona County,Michigan,26,001,25219.0
Alger County,Michigan,26,003,21773.0
Allegan County,Michigan,26,005,28073.0
Alpena County,Michigan,26,007,25115.0
Antrim County,Michigan,26,009,30920.0
Arenac County,Michigan,26,011,23374.0
Baraga County,Michigan,26,013,20698.0
Barry County,Michigan,26,015,28783.0
Bay County,Michigan,26,017,26644.0
Benzie County,Michigan,26,019,27866.0
Berrien County,Michigan,26,021,29311.0
Branch County,Michigan,26,023,24249.0
Calhoun County,Michigan,26,025,25652.0
Cass County,Michigan,26,027,29923.0
Charlevoix County,Michigan,26,029,32559.0
Cheboygan County,Michigan,26,031,25876.0
Chippewa County,Michigan,26,033,23310.0
Clare County,Michigan,26,035,21717.0
Clinton County,Michigan,26,037,33568.0
Crawford County,Michigan,26,039,24884.0
Delta County,Michigan,26,041,26852.0
Dickinson County,Michigan,26,043,28020.0
Eaton County,Michigan,26,045,31982.0
Emmet County,Michigan,26,047,32455.0
Genesee County,Michigan,26,049,26386.0
Gladwin County,Michigan,26,051,24594.0
Gogebic County,Michigan,26,053,24325.0
Grand Traverse County,Michigan,26,055,33754.0
Gratiot County,Michigan,26,057,22027.0
Hillsdale County,Michigan,26,059,24749.0
Houghton County,Michigan,26,061,22866.0
Huron County,Michigan,26,063,27130.0
Ingham County,Michigan,26,065,28366.0
Ionia County,Michigan,26,067,23956.0
Iosco County,Michigan,26,069,25075.0
Iron County,Michigan,26,071,24876.0
Isabella County,Michigan,26,073,23164.0
Jackson County,Michigan,26,075,26942.0
Kalamazoo County,Michigan,26,077,30555.0
Kalkaska County,Michigan,26,079,23687.0
Kent County,Michigan,26,081,31005.0
Keweenaw County,Michigan,26,083,31830.0
Lake County,Michigan,26,085,19012.0
Lapeer County,Michigan,26,087,28309.0
Leelanau County,Michigan,26,089,38074.0
Lenawee County,Michigan,26,091,26958.0
Livingston County,Michigan,26,093,38399.0
Luce County,Michigan,26,095,20745.0
Mackinac County,Michigan,26,097,28941.0
Macomb County,Michigan,26,099,31104.0
Manistee County,Michigan,26,101,25778.0
Marquette County,Michigan,26,103,26290.0
Mason County,Michigan,26,105,28812.0
Mecosta County,Michigan,26,107,23182.0
Menominee County,Michigan,26,109,27609.0
Midland County,Michigan,26,111,34497.0
Missaukee County,Michigan,26,113,22850.0
Monroe County,Michigan,26,115,30295.0
Montcalm County,Michigan,26,117,23018.0
Montmorency County,Michigan,26,119,23930.0
Muskegon County,Michigan,26,121,24101.0
Newaygo County,Michigan,26,123,24005.0
Oakland County,Michigan,26,125,42760.0
Oceana County,Michigan,26,127,23018.0
Ogemaw County,Michigan,26,129,22527.0
Ontonagon County,Michigan,26,131,23850.0
Osceola County,Michigan,26,133,22142.0
Oscoda County,Michigan,26,135,23526.0
Otsego County,Michigan,26,137,26829.0
Ottawa County,Michigan,26,139,30558.0
Presque Isle County,Michigan,26,141,26503.0
Roscommon County,Michigan,26,143,23862.0
Saginaw County,Michigan,26,145,26625.0
Saint Clair County,Michigan,26,147,29356.0
Saint Joseph County,Michigan,26,149,25136.0
Sanilac County,Michigan,26,151,24835.0
Schoolcraft County,Michigan,26,153,22931.0
Shiawassee County,Michigan,26,155,27398.0
Tuscola County,Michigan,26,157,24968.0
Van Buren County,Michigan,26,159,26771.0
Washtenaw County,Michigan,26,161,39486.0
Wayne County,Michigan,26,163,25976.0
Wexford County,Michigan,26,165,22760.0
Aitkin County,Minnesota,27,001,27646.0
Anoka County,Minnesota,27,003,35806.0
Becker County,Minnesota,27,005,29710.0
Beltrami County,Minnesota,27,007,24781.0
Benton County,Minnesota,27,009,28566.0
Big Stone County,Minnesota,27,011,30489.0
Blue Earth County,Minnesota,27,013,28824.0
Brown County,Minnesota,27,015,30373.0
Carlton County,Minnesota,27,017,28117.0
Carver County,Minnesota,27,019,45637.0
Cass County,Minnesota,27,021,29053.0
Chippewa County,Minnesota,27,023,30168.0
Chisago County,Minnesota,27,025,33927.0
Clay County,Minnesota,27,027,29631.0
Clearwater County,Minnesota,27,029,26173.0
Cook County,Minnesota,27,031,32703.0
Cottonwood County,Minnesota,27,033,27209.0
Crow Wing County,Minnesota,27,035,30900.0
Dakota County,Minnesota,27,037,40441.0
Dodge County,Minnesota,27,039,32795.0
Douglas County,Minnesota,27,041,34547.0
Faribault County,Minnesota,27,043,29748.0
Fillmore County,Minnesota,27,045,29440.0
Freeborn County,Minnesota,27,047,28459.0
Goodhue County,Minnesota,27,049,33400.0
Grant County,Minnesota,27,051,31940.0
Hennepin County,Minnesota,27,053,43976.0
Houston County,Minnesota,27,055,31453.0
Hubbard County,Minnesota,27,057,29312.0
Isanti County,Minnesota,27,059,32008.0
Itasca County,Minnesota,27,061,28636.0
Jackson County,Minnesota,27,063,33358.0
Kanabec County,Minnesota,27,065,27331.0
Kandiyohi County,Minnesota,27,067,30217.0
Kittson County,Minnesota,27,069,29946.0
Koochiching County,Minnesota,27,071,29051.0
Lac qui Parle County,Minnesota,27,073,31686.0
Lake County,Minnesota,27,075,33602.0
Lake of the Woods County,Minnesota,27,077,26526.0
Le Sueur County,Minnesota,27,079,32120.0
Lincoln County,Minnesota,27,081,28504.0
Lyon County,Minnesota,27,083,30531.0
McLeod County,Minnesota,27,085,31723.0
Mahnomen County,Minnesota,27,087,20953.0
Marshall County,Minnesota,27,089,29670.0
Martin County,Minnesota,27,091,31091.0
Meeker County,Minnesota,27,093,31819.0
Mille Lacs County,Minnesota,27,095,26679.0
Morrison County,Minnesota,27,097,28792.0
Mower County,Minnesota,27,099,29116.0
Murray County,Minnesota,27,101,31768.0
Nicollet County,Minnesota,27,103,31225.0
Nobles County,Minnesota,27,105,25554.0
Norman County,Minnesota,27,107,28351.0
Olmsted County,Minnesota,27,109,39667.0
Otter Tail County,Minnesota,27,111,30846.0
