County,State,State_FIPS,County_FIPS,asian_population
Vanderburgh County,Indiana,18,163,155472
Vermillion County,Indiana,18,165,16098
Vigo County,Indiana,18,167,94854
Wabash County,Indiana,18,169,31776
Warren County,Indiana,18,171,8338
Warrick County,Indiana,18,173,56237
Washington County,Indiana,18,175,27764
Wayne County,Indiana,18,177,62574
Wells County,Indiana,18,179,27138
White County,Indiana,18,181,24136
Whitley County,Indiana,18,183,32238
Adair County,Iowa,19,001,7537
Adams County,Iowa,19,003,3949
Allamakee County,Iowa,19,005,13692
Appanoose County,Iowa,19,007,12565
Audubon County,Iowa,19,009,6060
Benton County,Iowa,19,011,25402
Black Hawk County,Iowa,19,013,111755
Boone County,Iowa,19,015,25794
Bremer County,Iowa,19,017,23587
Buchanan County,Iowa,19,019,20538
Buena Vista County,Iowa,19,021,16613
Butler County,Iowa,19,023,14671
Calhoun County,Iowa,19,025,9517
Carroll County,Iowa,19,027,20247
Cass County,Iowa,19,029,13571
Cedar County,Iowa,19,031,17982
Cerro Gordo County,Iowa,19,033,42026
Cherokee County,Iowa,19,035,11629
Chickasaw County,Iowa,19,037,12190
Clarke County,Iowa,19,039,9046
Clay County,Iowa,19,041,16140
Clayton County,Iowa,19,043,17687
Clinton County,Iowa,19,045,46227
Crawford County,Iowa,19,047,15612
Dallas County,Iowa,19,049,59624
Davis County,Iowa,19,051,8596
Decatur County,Iowa,19,053,8087
Delaware County,Iowa,19,055,17563
Des Moines County,Iowa,19,057,36982
Dickinson County,Iowa,19,059,16356
Dubuque County,Iowa,19,061,88178
Emmet County,Iowa,19,063,9755
Fayette County,Iowa,19,065,20352
Floyd County,Iowa,19,067,15658
Franklin County,Iowa,19,069,9900
Fremont County,Iowa,19,071,7249
Greene County,Iowa,19,073,9145
Grundy County,Iowa,19,075,12215
Guthrie County,Iowa,19,077,10700
Hamilton County,Iowa,19,079,14762
Hancock County,Iowa,19,081,10993
Hardin County,Iowa,19,083,16876
Harrison County,Iowa,19,085,14649
Henry County,Iowa,19,087,19004
Howard County,Iowa,19,089,9496
Humboldt County,Iowa,19,091,9556
Ida County,Iowa,19,093,7030
Iowa County,Iowa,19,095,16020
Jackson County,Iowa,19,097,19395
Jasper County,Iowa,19,099,35712
Jefferson County,Iowa,19,101,14841
Johnson County,Iowa,19,103,111355
Jones County,Iowa,19,105,19853
Keokuk County,Iowa,19,107,10382
Kossuth County,Iowa,19,109,15381
Lee County,Iowa,19,111,33540
Linn County,Iowa,19,113,190723
Louisa County,Iowa,19,115,10724
Lucas County,Iowa,19,117,8896
Lyon County,Iowa,19,119,11409
Madison County,Iowa,19,121,15280
Mahaska County,Iowa,19,123,21375
Marion County,Iowa,19,125,32382
Marshall County,Iowa,19,127,35452
Mills County,Iowa,19,129,14704
Mitchell County,Iowa,19,131,10609
Monona County,Iowa,19,133,8995
Monroe County,Iowa,19,135,7719
Montgomery County,Iowa,19,137,10521
Muscatine County,Iowa,19,139,39467
O'Brien County,Iowa,19,141,13871
Osceola County,Iowa,19,143,6358
Page County,Iowa,19,145,15018
Palo Alto County,Iowa,19,147,9282
Plymouth County,Iowa,19,149,24052
Pocahontas County,Iowa,19,151,7272
Polk County,Iowa,19,153,363337
Pottawattamie County,Iowa,19,155,86868
Poweshiek County,Iowa,19,157,18097
Ringgold County,Iowa,19,159,5044
Sac County,Iowa,19,161,10197
Scott County,Iowa,19,163,142161
Shelby County,Iowa,19,165,11963
Sioux County,Iowa,19,167,31463
Story County,Iowa,19,169,78974
Tama County,Iowa,19,171,15820
Taylor County,Iowa,19,173,6093
Union County,Iowa,19,175,12121
Van Buren County,Iowa,19,177,7453
Wapello County,Iowa,19,179,33122
Warren County,Iowa,19,181,44588
Washington County,Iowa,19,183,20592
Wayne County,Iowa,19,185,6236
Webster County,Iowa,19,187,35323
Winnebago County,Iowa,19,189,10487
Winneshiek County,Iowa,19,191,20404
Woodbury County,Iowa,19,193,84651
Worth County,Iowa,19,195,7446
Wright County,Iowa,19,197,12558
Allen County,Kansas,20,001,12574
Anderson County,Kansas,20,003,7769
Atchison County,Kansas,20,005,15420
Barber County,Kansas,20,007,4696
Barton County,Kansas,20,009,25498
Bourbon County,Kansas,20,011,14118
Brown County,Kansas,20,013,8634
Butler County,Kansas,20,015,60689
Chase County,Kansas,20,017,2706
Chautauqua County,Kansas,20,019,3351
Cherokee County,Kansas,20,021,19784
Cheyenne County,Kansas,20,023,2704
Clark County,Kansas,20,025,2081
Clay County,Kansas,20,027,8282
Cloud County,Kansas,20,029,9251
Coffey County,Kansas,20,031,8288
Comanche County,Kansas,20,033,1866
Cowley County,Kansas,20,035,31810
Crawford County,Kansas,20,037,35908
Decatur County,Kansas,20,039,2852
Dickinson County,Kansas,20,041,18803
Doniphan County,Kansas,20,043,7368
Douglas County,Kansas,20,045,93934
Edwards County,Kansas,20,047,2827
Elk County,Kansas,20,049,2756
Ellis County,Kansas,20,051,26595
Ellsworth County,Kansas,20,053,5939
Finney County,Kansas,20,055,31694
Ford County,Kansas,20,057,28986
Franklin County,Kansas,20,059,24302
Geary County,Kansas,20,061,21971
Gove County,Kansas,20,063,2641
Graham County,Kansas,20,065,2493
Grant County,Kansas,20,067,6464
Gray County,Kansas,20,069,5705
Greeley County,Kansas,20,071,1168
Greenwood County,Kansas,20,073,6502
Hamilton County,Kansas,20,075,2590
Harper County,Kansas,20,077,5742
Harvey County,Kansas,20,079,31477
Haskell County,Kansas,20,081,3670
Hodgeman County,Kansas,20,083,1856
Jackson County,Kansas,20,085,11670
Jefferson County,Kansas,20,087,18352
Jewell County,Kansas,20,089,3021
Johnson County,Kansas,20,091,469277
Kearny County,Kansas,20,093,3727
Kingman County,Kansas,20,095,7651
Kiowa County,Kansas,20,097,2455
Labette County,Kansas,20,099,19254
Lane County,Kansas,20,101,1333
Leavenworth County,Kansas,20,103,63161
Lincoln County,Kansas,20,105,3214
Linn County,Kansas,20,107,9060
Logan County,Kansas,20,109,2648
Lyon County,Kansas,20,111,30443
McPherson County,Kansas,20,113,27968
Marion County,Kansas,20,115,12204
Marshall County,Kansas,20,117,9864
Meade County,Kansas,20,119,4170
Miami County,Kansas,20,121,30981
Mitchell County,Kansas,20,123,6144
Montgomery County,Kansas,20,125,29835
Morris County,Kansas,20,127,5750
Morton County,Kansas,20,129,2851
Nemaha County,Kansas,20,131,9966
Neosho County,Kansas,20,133,15760
Ness County,Kansas,20,135,2992
Norton County,Kansas,20,137,5305
Osage County,Kansas,20,139,15826
Osborne County,Kansas,20,141,3804
Ottawa County,Kansas,20,143,5959
Pawnee County,Kansas,20,145,6234
Phillips County,Kansas,20,147,5375
Pottawatomie County,Kansas,20,149,20124
Pratt County,Kansas,20,151,9227
Rawlins County,Kansas,20,153,2504
Reno County,Kansas,20,155,58752
Republic County,Kansas,20,157,4898
Rice County,Kansas,20,159,9260
Riley County,Kansas,20,161,59617
Rooks County,Kansas,20,163,5035
Rush County,Kansas,20,165,3146
Russell County,Kansas,20,167,6657
Saline County,Kansas,20,169,49432
Scott County,Kansas,20,171,4826
Sedgwick County,Kansas,20,173,381522
Seward County,Kansas,20,175,16192
Shawnee County,Kansas,20,177,143138
Sheridan County,Kansas,20,179,2518
Sherman County,Kansas,20,181,5611
Smith County,Kansas,20,183,3788
Stafford County,Kansas,20,185,4170
Stanton County,Kansas,20,187,1790
Stevens County,Kansas,20,189,4202
Sumner County,Kansas,20,191,22913
Thomas County,Kansas,20,193,7548
Trego County,Kansas,20,195,2858
Wabaunsee County,Kansas,20,197,6792
Wallace County,Kansas,20,199,1467
Washington County,Kansas,20,201,5702
Wichita County,Kansas,20,203,2199
Wilson County,Kansas,20,205,9139
Woodson County,Kansas,20,207,3219
Wyandotte County,Kansas,20,209,94439
Adair County,Kentucky,21,001,17555
Allen County,Kentucky,21,003,19262
Anderson County,Kentucky,21,005,20496
Ballard County,Kentucky,21,007,7824
Barren County,Kentucky,21,009,39229
Bath County,Kentucky,21,011,11197
Bell County,Kentucky,21,013,27450
Boone County,Kentucky,21,015,107977
Bourbon County,Kentucky,21,017,17996
Boyd County,Kentucky,21,019,46840
Boyle County,Kentucky,21,021,25047
Bracken County,Kentucky,21,023,8450
Breathitt County,Kentucky,21,025,13822
Breckinridge County,Kentucky,21,027,19129
Bullitt County,Kentucky,21,029,71058
Butler County,Kentucky,21,031,12283
Caldwell County,Kentucky,21,033,11941
Calloway County,Kentucky,21,035,34041
Campbell County,Kentucky,21,037,84550
Carlisle County,Kentucky,21,039,4927
Carroll County,Kentucky,21,041,10277
Carter County,Kentucky,21,043,27097
Casey County,Kentucky,21,045,15725
Christian County,Kentucky,21,047,52939
Clark County,Kentucky,21,049,32880
Clay County,Kentucky,21,051,20479
Clinton County,Kentucky,21,053,9832
Crittenden County,Kentucky,21,055,9088
Cumberland County,Kentucky,21,057,6564
Daviess County,Kentucky,21,059,88013
Edmonson County,Kentucky,21,061,11884
Elliott County,Kentucky,21,063,7229
Estill County,Kentucky,21,065,14457
Fayette County,Kentucky,21,067,223665
Fleming County,Kentucky,21,069,14006
Floyd County,Kentucky,21,071,38900
Franklin County,Kentucky,21,073,41483
Fulton County,Kentucky,21,075,5077
Gallatin County,Kentucky,21,077,7895
Garrard County,Kentucky,21,079,16132
Grant County,Kentucky,21,081,23808
Graves County,Kentucky,21,083,34191
Grayson County,Kentucky,21,085,24862
Green County,Kentucky,21,087,10791
Greenup County,Kentucky,21,089,36021
Hancock County,Kentucky,21,091,8345
Hardin County,Kentucky,21,093,83609
Harlan County,Kentucky,21,095,28253
Harrison County,Kentucky,21,097,17890
Hart County,Kentucky,21,099,16934
Henderson County,Kentucky,21,101,41196
Henry County,Kentucky,21,103,14582
Hickman County,Kentucky,21,105,4305
Hopkins County,Kentucky,21,107,42559
Jackson County,Kentucky,21,109,13423
Jefferson County,Kentucky,21,111,543367
Jessamine County,Kentucky,21,113,44924
Johnson County,Kentucky,21,115,22936
Kenton County,Kentucky,21,117,145097
Knott County,Kentucky,21,119,16155
Knox County,Kentucky,21,121,30952
Larue County,Kentucky,21,123,13144
Laurel County,Kentucky,21,125,56970
Lawrence County,Kentucky,21,127,15627
Lee County,Kentucky,21,129,7732
Leslie County,Kentucky,21,131,11220
Letcher County,Kentucky,21,133,24090
Lewis County,Kentucky,21,135,13725
Lincoln County,Kentucky,21,137,23605
Livingston County,Kentucky,21,139,9328
Logan County,Kentucky,21,141,24501
Lyon County,Kentucky,21,143,7741
McCracken County,Kentucky,21,145,56069
McCreary County,Kentucky,21,147,16651
McLean County,Kentucky,21,149,9444
Madison County,Kentucky,21,151,75553
Magoffin County,Kentucky,21,153,13096
Marion County,Kentucky,21,155,17287
Marshall County,Kentucky,21,157,30894
Martin County,Kentucky,21,159,11814
Mason County,Kentucky,21,161,15739
Meade County,Kentucky,21,163,26387
Menifee County,Kentucky,21,165,6036
Mercer County,Kentucky,21,167,20053
Metcalfe County,Kentucky,21,169,9788
Monroe County,Kentucky,21,171,10642
Montgomery County,Kentucky,21,173,24931
Morgan County,Kentucky,21,175,13292
Muhlenberg County,Kentucky,21,177,29390
Nelson County,Kentucky,21,179,39973
Nicholas County,Kentucky,21,181,7042
Ohio County,Kentucky,21,183,22899
Oldham County,Kentucky,21,185,54562
Owen County,Kentucky,21,187,10690
Owsley County,Kentucky,21,189,4732
Pendleton County,Kentucky,21,191,14512
Perry County,Kentucky,21,193,27725
Pike County,Kentucky,21,195,63937
Powell County,Kentucky,21,197,12449
Pulaski County,Kentucky,21,199,60126
Robertson County,Kentucky,21,201,2261
Rockcastle County,Kentucky,21,203,16795
Rowan County,Kentucky,21,205,22168
Russell County,Kentucky,21,207,16957
Scott County,Kentucky,21,209,41790
Shelby County,Kentucky,21,211,35465
Simpson County,Kentucky,21,213,15112
Spencer County,Kentucky,21,215,16201
Taylor County,Kentucky,21,217,22616
Todd County,Kentucky,21,219,11091
Trigg County,Kentucky,21,221,12554
Trimble County,Kentucky,21,223,8465
Union County,Kentucky,21,225,12817
Warren County,Kentucky,21,227,94236
Washington County,Kentucky,21,229,10600
Wayne County,Kentucky,21,231,19829
Webster County,Kentucky,21,233,12708
Whitley County,Kentucky,21,235,34976
Wolfe County,Kentucky,21,237,7308
Woodford County,Kentucky,21,239,22140
Acadia Parish,Louisiana,22,001,48505
Allen Parish,Louisiana,22,003,18609
Ascension Parish,Louisiana,22,005,78318
Assumption Parish,Louisiana,22,007,15863
Avoyelles Parish,Louisiana,22,009,28299
Beauregard Parish,Louisiana,22,011,29261
Bienville Parish,Louisiana,22,013,7970
Bossier Parish,Louisiana,22,015,84470
Caddo Parish,Louisiana,22,017,125012
Calcasieu Parish,Louisiana,22,019,136071
Caldwell Parish,Louisiana,22,021,8184
Cameron Parish,Louisiana,22,023,6812
Catahoula Parish,Louisiana,22,025,7131
Claiborne Parish,Louisiana,22,027,8128
Concordia Parish,Louisiana,22,029,11899
De Soto Parish,Louisiana,22,031,15228
East Baton Rouge Parish,Louisiana,22,033,217968
East Carroll Parish,Louisiana,22,035,2368
East Feliciana Parish,Louisiana,22,037,10713
Evangeline Parish,Louisiana,22,039,23636
Franklin Parish,Louisiana,22,041,13940
Grant Parish,Louisiana,22,043,17620
Iberia Parish,Louisiana,22,045,46432
Iberville Parish,Louisiana,22,047,16369
Jackson Parish,Louisiana,22,049,11065
Jefferson Parish,Louisiana,22,051,275681
Jefferson Davis Parish,Louisiana,22,053,24952
Lafayette Parish,Louisiana,22,055,153950
Lafourche Parish,Louisiana,22,057,77050
LaSalle Parish,Louisiana,22,059,12693
Lincoln Parish,Louisiana,22,061,25632
Livingston Parish,Louisiana,22,063,116483
Madison Parish,Louisiana,22,065,4596
Morehouse Parish,Louisiana,22,067,14516
Natchitoches Parish,Louisiana,22,069,21452
Orleans Parish,Louisiana,22,071,107536
Ouachita Parish,Louisiana,22,073,93204
Plaquemines Parish,Louisiana,22,075,16392
Pointe Coupee Parish,Louisiana,22,077,13928
Rapides Parish,Louisiana,22,079,84195
Red River Parish,Louisiana,22,081,5309
Richland Parish,Louisiana,22,083,12942
Sabine Parish,Louisiana,22,085,17219
Saint Bernard Parish,Louisiana,22,087,24947
Saint Charles Parish,Louisiana,22,089,36835
Saint Helena Parish,Louisiana,22,091,4987
Saint James Parish,Louisiana,22,093,10723
Saint John the Baptist Parish,Louisiana,22,095,20728
Saint Landry Parish,Louisiana,22,097,47537
Saint Martin Parish,Louisiana,22,099,34475
Saint Mary Parish,Louisiana,22,101,32956
Saint Tammany Parish,Louisiana,22,103,193864
Tangipahoa Parish,Louisiana,22,105,80706
Tensas Parish,Louisiana,22,107,2221
Terrebonne Parish,Louisiana,22,109,79094
Union Parish,Louisiana,22,111,16128
Vermilion Parish,Louisiana,22,113,47062
Vernon Parish,Louisiana,22,115,38995
Washington Parish,Louisiana,22,117,31636
Webster Parish,Louisiana,22,119,26560
West Baton Rouge Parish,Louisiana,22,121,14005
West Carroll Parish,Louisiana,22,123,9531
West Feliciana Parish,Louisiana,22,125,8130
Winn Parish,Louisiana,22,127,10260
Androscoggin County,Maine,23,001,100460
Aroostook County,Maine,23,003,69089
Cumberland County,Maine,23,005,261789
Franklin County,Maine,23,007,29816
Hancock County,Maine,23,009,52808
Kennebec County,Maine,23,011,117870
Knox County,Maine,23,013,38890
Lincoln County,Maine,23,015,33774
Oxford County,Maine,23,017,56329
Penobscot County,Maine,23,019,146398
Piscataquis County,Maine,23,021,17027
Sagadahoc County,Maine,23,023,34190
Somerset County,Maine,23,025,50665
Waldo County,Maine,23,027,37708
Washington County,Maine,23,029,30537
York County,Maine,23,031,190763
Allegany County,Maryland,24,001,66808
Anne Arundel County,Maryland,24,003,406590
Baltimore County,Maryland,24,005,527418
Calvert County,Maryland,24,009,72163
Caroline County,Maryland,24,011,26347
Carroll County,Maryland,24,013,155746
Cecil County,Maryland,24,015,90795
Charles County,Maryland,24,017,75663
Dorchester County,Maryland,24,019,22171
Frederick County,Maryland,24,021,191506
Garrett County,Maryland,24,023,29433
Harford County,Maryland,24,025,199808
Howard County,Maryland,24,027,180521
Kent County,Maryland,24,029,16272
Queen Anne's County,Maryland,24,035,42223
Saint Mary's County,Maryland,24,037,82419
Somerset County,Maryland,24,039,14292
Talbot County,Maryland,24,041,30755
Washington County,Maryland,24,043,125887
Wicomico County,Maryland,24,045,68227
Worcester County,Maryland,24,047,42626
Baltimore City,Maryland,24,510,186938
Montgomery County,Maryland,24,031,554469
Prince George's County,Maryland,24,033,188249
Barnstable County,Massachusetts,25,001,202939
Berkshire County,Massachusetts,25,003,122218
Bristol County,Massachusetts,25,005,491386
Dukes County,Massachusetts,25,007,14657
Essex County,Massachusetts,25,009,603220
Franklin County,Massachusetts,25,011,67702
Hampden County,Massachusetts,25,013,360839
Hampshire County,Massachusetts,25,015,141192
Middlesex County,Massachusetts,25,017,1209883
Nantucket County,Massachusetts,25,019,8890
Norfolk County,Massachusetts,25,021,553155
Plymouth County,Massachusetts,25,023,425512
Suffolk County,Massachusetts,25,025,398818
Worcester County,Massachusetts,25,027,694343
Alcona County,Michigan,26,001,10868
Alger County,Michigan,26,003,8337
Allegan County,Michigan,26,005,103437
Alpena County,Michigan,26,007,29004
Antrim County,Michigan,26,009,22970
Arenac County,Michigan,26,011,15292
Baraga County,Michigan,26,013,6689
Barry County,Michigan,26,015,57799
Bay County,Michigan,26,017,101533
Benzie County,Michigan,26,019,17008
Berrien County,Michigan,26,021,122686
Branch County,Michigan,26,023,42890
Calhoun County,Michigan,26,025,113632
Cass County,Michigan,26,027,46399
Charlevoix County,Michigan,26,029,24914
Cheboygan County,Michigan,26,031,24715
Chippewa County,Michigan,26,033,28132
Clare County,Michigan,26,035,30042
Clinton County,Michigan,26,037,70032
Crawford County,Michigan,26,039,13601
Delta County,Michigan,26,041,35291
Dickinson County,Michigan,26,043,25677
Eaton County,Michigan,26,045,95462
Emmet County,Michigan,26,047,30557
Genesee County,Michigan,26,049,321669
Gladwin County,Michigan,26,051,25252
Gogebic County,Michigan,26,053,15119
Grand Traverse County,Michigan,26,055,82646
Gratiot County,Michigan,26,057,38787
Hillsdale County,Michigan,26,059,45629
Houghton County,Michigan,26,061,34358
Huron County,Michigan,26,063,32480
Ingham County,Michigan,26,065,216343
Ionia County,Michigan,26,067,58421
Iosco County,Michigan,26,069,25320
Iron County,Michigan,26,071,11595
Isabella County,Michigan,26,073,62426
Jackson County,Michigan,26,075,141593
Kalamazoo County,Michigan,26,077,205299
Kalkaska County,Michigan,26,079,16742
Kent County,Michigan,26,081,490010
Keweenaw County,Michigan,26,083,2058
Lake County,Michigan,26,085,10026
Lapeer County,Michigan,26,087,85733
Leelanau County,Michigan,26,089,20266
Lenawee County,Michigan,26,091,92615
Livingston County,Michigan,26,093,175316
Luce County,Michigan,26,095,5452
Mackinac County,Michigan,26,097,8621
Macomb County,Michigan,26,099,722536
Manistee County,Michigan,26,101,23034
Marquette County,Michigan,26,103,62738
Mason County,Michigan,26,105,27404
Mecosta County,Michigan,26,107,40057
Menominee County,Michigan,26,109,23027
Midland County,Michigan,26,111,78917
Missaukee County,Michigan,26,113,14496
Monroe County,Michigan,26,115,144327
Montcalm County,Michigan,26,117,59902
Montmorency County,Michigan,26,119,9586
Muskegon County,Michigan,26,121,138721
Newaygo County,Michigan,26,123,45664
Oakland County,Michigan,26,125,938135
Oceana County,Michigan,26,127,25036
Ogemaw County,Michigan,26,129,21156
Ontonagon County,Michigan,26,131,6663
Osceola County,Michigan,26,133,22887
Oscoda County,Michigan,26,135,8585
Otsego County,Michigan,26,137,23518
Ottawa County,Michigan,26,139,234696
Presque Isle County,Michigan,26,141,13195
Roscommon County,Michigan,26,143,24020
Saginaw County,Michigan,26,145,152326
Saint Clair County,Michigan,26,147,154611
Saint Joseph County,Michigan,26,149,57450
Sanilac County,Michigan,26,151,42157
Schoolcraft County,Michigan,26,153,7514
Shiawassee County,Michigan,26,155,69133
Tuscola County,Michigan,26,157,53944
Van Buren County,Michigan,26,159,67235
Washtenaw County,Michigan,26,161,257767
Wayne County,Michigan,26,163,966830
Wexford County,Michigan,26,165,31563
Aitkin County,Minnesota,27,001,15577
Anoka County,Minnesota,27,003,288199
Becker County,Minnesota,27,005,28668
Beltrami County,Minnesota,27,007,33424
Benton County,Minnesota,27,009,36400
Big Stone County,Minnesota,27,011,5229
Blue Earth County,Minnesota,27,013,58852
Brown County,Minnesota,27,015,25383
Carlton County,Minnesota,27,017,31549
Carver County,Minnesota,27,019,83459
Cass County,Minnesota,27,021,24676
Chippewa County,Minnesota,27,023,11661
Chisago County,Minnesota,27,025,51008
Clay County,Minnesota,27,027,53912
Clearwater County,Minnesota,27,029,7547
Cook County,Minnesota,27,031,4580
Cottonwood County,Minnesota,27,033,10939
Crow Wing County,Minnesota,27,035,60265
Dakota County,Minnesota,27,037,340536
Dodge County,Minnesota,27,039,19403
Douglas County,Minnesota,27,041,35294
Faribault County,Minnesota,27,043,14134
Fillmore County,Minnesota,27,045,20578
Freeborn County,Minnesota,27,047,29915
Goodhue County,Minnesota,27,049,44009
Grant County,Minnesota,27,051,5923
Hennepin County,Minnesota,27,053,874433
Houston County,Minnesota,27,055,18692
Hubbard County,Minnesota,27,057,19270
Isanti County,Minnesota,27,059,36430
Itasca County,Minnesota,27,061,42156
Jackson County,Minnesota,27,063,9892
Kanabec County,Minnesota,27,065,15914
Kandiyohi County,Minnesota,27,067,39860
Kittson County,Minnesota,27,069,4453
Koochiching County,Minnesota,27,071,12668
Lac qui Parle County,Minnesota,27,073,7140
Lake County,Minnesota,27,075,10472
Lake of the Woods County,Minnesota,27,077,3908
Le Sueur County,Minnesota,27,079,26381
Lincoln County,Minnesota,27,081,5794
Lyon County,Minnesota,27,083,23190
McLeod County,Minnesota,27,085,35161
Mahnomen County,Minnesota,27,087,2809
Marshall County,Minnesota,27,089,9265
Martin County,Minnesota,27,091,20260
Meeker County,Minnesota,27,093,22786
Mille Lacs County,Minnesota,27,095,23861
Morrison County,Minnesota,27,097,32333
Mower County,Minnesota,27,099,36100
Murray County,Minnesota,27,101,8439
Nicollet County,Minnesota,27,103,30527
Nobles County,Minnesota,27,105,18282
Norman County,Minnesota,27,107,6476
Olmsted County,Minnesota,27,109,124542
Otter Tail County,Minnesota,27,111,55302
Pennington County,Minnesota,27,113,13132
Pine County,Minnesota,27,115,27259
Pipestone County,Minnesota,27,117,9005
Polk County,Minnesota,27,119,29316
Pope County,Minnesota,27,121,10805
Ramsey County,Minnesota,27,123,366081
Red Lake County,Minnesota,27,125,3965
Redwood County,Minnesota,27,127,14385
Renville County,Minnesota,27,129,15171
Rice County,Minnesota,27,131,57903
Rock County,Minnesota,27,133,9365
Roseau County,Minnesota,27,135,14935
Saint Louis County,Minnesota,27,137,186312
Scott County,Minnesota,27,139,113048
Sherburne County,Minnesota,27,141,83181
Sibley County,Minnesota,27,143,14597
Stearns County,Minnesota,27,145,137958
Steele County,Minnesota,27,147,34362
Stevens County,Minnesota,27,149,9074
Swift County,Minnesota,27,151,9443
Todd County,Minnesota,27,153,23726
Traverse County,Minnesota,27,155,3388
Wabasha County,Minnesota,27,157,21255
Wadena County,Minnesota,27,159,13359
Waseca County,Minnesota,27,161,18130
Washington County,Minnesota,27,163,208296
Watonwan County,Minnesota,27,165,10067
Wilkin County,Minnesota,27,167,6435
Winona County,Minnesota,27,169,48633
Wright County,Minnesota,27,171,116586
Yellow Medicine County,Minnesota,27,173,9822
Adams County,Mississippi,28,001,12855
Alcorn County,Mississippi,28,003,32028
Amite County,Mississippi,28,005,7537
Attala County,Mississippi,28,007,10954
Benton County,Mississippi,28,009,5320
Bolivar County,Mississippi,28,011,11342
Calhoun County,Mississippi,28,013,10546
Carroll County,Mississippi,28,015,6833
Chickasaw County,Mississippi,28,017,9775
Choctaw County,Mississippi,28,019,5793
Claiborne County,Mississippi,28,021,1456
Clarke County,Mississippi,28,023,10700
Clay County,Mississippi,28,025,8396
Coahoma County,Mississippi,28,027,6092
Copiah County,Mississippi,28,029,13634
Covington County,Mississippi,28,031,12347
DeSoto County,Mississippi,28,033,117790
Forrest County,Mississippi,28,035,45322
Franklin County,Mississippi,28,037,5199
George County,Mississippi,28,039,19850
Greene County,Mississippi,28,041,10284
Grenada County,Mississippi,28,043,12575
Hancock County,Mississippi,28,045,38564
Harrison County,Mississippi,28,047,131024
Hinds County,Mississippi,28,049,72484
Holmes County,Mississippi,28,051,3163
Humphreys County,Mississippi,28,053,2317
Issaquena County,Mississippi,28,055,638
Itawamba County,Mississippi,28,057,21526
Jackson County,Mississippi,28,059,101797
Jasper County,Mississippi,28,061,7976
Jefferson County,Mississippi,28,063,1099
Jefferson Davis County,Mississippi,28,065,4913
Jones County,Mississippi,28,067,46075
Kemper County,Mississippi,28,069,3768
Lafayette County,Mississippi,28,071,33333
Lamar County,Mississippi,28,073,42461
Lauderdale County,Mississippi,28,075,44636
Lawrence County,Mississippi,28,077,8723
Leake County,Mississippi,28,079,12248
Lee County,Mississippi,28,081,58086
Leflore County,Mississippi,28,083,8678
Lincoln County,Mississippi,28,085,23919
Lowndes County,Mississippi,28,087,32521
Madison County,Mississippi,28,089,54243
Marion County,Mississippi,28,091,17776
Marshall County,Mississippi,28,093,18561
Monroe County,Mississippi,28,095,25298
Montgomery County,Mississippi,28,097,5817
Neshoba County,Mississippi,28,099,18240
Newton County,Mississippi,28,101,13740
Noxubee County,Mississippi,28,103,3294
Oktibbeha County,Mississippi,28,105,27654
Panola County,Mississippi,28,107,17156
Pearl River County,Mississippi,28,109,47650
Perry County,Mississippi,28,111,9485
Pike County,Mississippi,28,113,19141
Pontotoc County,Mississippi,28,115,23850
Prentiss County,Mississippi,28,117,21541
Quitman County,Mississippi,28,119,2530
Rankin County,Mississippi,28,121,109425
Scott County,Mississippi,28,123,16125
Sharkey County,Mississippi,28,125,1347
Simpson County,Mississippi,28,127,17500
Smith County,Mississippi,28,129,12373
Stone County,Mississippi,28,131,13613
Sunflower County,Mississippi,28,133,7845
Tallahatchie County,Mississippi,28,135,6723
Tate County,Mississippi,28,137,19101
Tippah County,Mississippi,28,139,17909
Tishomingo County,Mississippi,28,141,18477
Tunica County,Mississippi,28,143,2769
Union County,Mississippi,28,145,22357
Walthall County,Mississippi,28,147,8163
Warren County,Mississippi,28,149,24773
Washington County,Mississippi,28,151,14271
Wayne County,Mississippi,28,153,12573
Webster County,Mississippi,28,155,8085
Wilkinson County,Mississippi,28,157,2948
Winston County,Mississippi,28,159,10095
Yalobusha County,Mississippi,28,161,7773
Yazoo County,Mississippi,28,163,11077
Adair County,Missouri,29,001,24012
Andrew County,Missouri,29,003,16512
Atchison County,Missouri,29,005,5546
Audrain County,Missouri,29,007,23092
Barry County,Missouri,29,009,32921
Barton County,Missouri,29,011,11885
Bates County,Missouri,29,013,16470
Benton County,Missouri,29,015,18567
Bollinger County,Missouri,29,017,12187
Boone County,Missouri,29,019,132498
Buchanan County,Missouri,29,021,79509
Butler County,Missouri,29,023,38894
Caldwell County,Missouri,29,025,9120
Callaway County,Missouri,29,027,40577
Camden County,Missouri,29,029,42193
Cape Girardeau County,Missouri,29,031,67311
Carroll County,Missouri,29,033,9076
Carter County,Missouri,29,035,5999
Cass County,Missouri,29,037,91200
Cedar County,Missouri,29,039,13629
Chariton County,Missouri,29,041,7567
Christian County,Missouri,29,043,72984
Clark County,Missouri,29,045,6976
Clay County,Missouri,29,047,194345
Clinton County,Missouri,29,049,19906
Cole County,Missouri,29,051,63512
Cooper County,Missouri,29,053,15869
Crawford County,Missouri,29,055,24167
Dade County,Missouri,29,057,7583
Dallas County,Missouri,29,059,16318
Daviess County,Missouri,29,061,8174
DeKalb County,Missouri,29,063,11105
Dent County,Missouri,29,065,15035
Douglas County,Missouri,29,067,13468
Dunklin County,Missouri,29,069,28144
