County,State,State_FIPS,County_FIPS,asian_population
Blackford County,Indiana,18,009,11669.0
Boone County,Indiana,18,011,60837.0
Brown County,Indiana,18,013,14552.0
Carroll County,Indiana,18,015,19284.0
Cass County,Indiana,18,017,31859.0
Clark County,Indiana,18,019,102002.0
Clay County,Indiana,18,021,25311.0
Clinton County,Indiana,18,023,29558.0
Crawford County,Indiana,18,025,10258.0
Daviess County,Indiana,18,027,31447.0
Dearborn County,Indiana,18,029,48102.0
Decatur County,Indiana,18,031,25655.0
DeKalb County,Indiana,18,033,41724.0
Delaware County,Indiana,18,035,101663.0
Dubois County,Indiana,18,037,40204.0
Elkhart County,Indiana,18,039,178541.0
Fayette County,Indiana,18,041,22352.0
Floyd County,Indiana,18,043,69863.0
Fountain County,Indiana,18,045,16023.0
Franklin County,Indiana,18,047,22199.0
Fulton County,Indiana,18,049,18864.0
Gibson County,Indiana,18,051,31865.0
Grant County,Indiana,18,053,58360.0
Greene County,Indiana,18,055,31405.0
Hamilton County,Indiana,18,057,280363.0
Hancock County,Indiana,18,059,70855.0
Harrison County,Indiana,18,061,38588.0
Hendricks County,Indiana,18,063,142553.0
Henry County,Indiana,18,065,45659.0
Howard County,Indiana,18,067,71866.0
Huntington County,Indiana,18,069,34850.0
Jackson County,Indiana,18,071,40013.0
Jasper County,Indiana,18,073,31527.0
Jay County,Indiana,18,075,20212.0
Jefferson County,Indiana,18,077,30433.0
Jennings County,Indiana,18,079,26750.0
Johnson County,Indiana,18,081,139922.0
Knox County,Indiana,18,083,34881.0
Kosciusko County,Indiana,18,085,74170.0
LaGrange County,Indiana,18,087,38347.0
Lake County,Indiana,18,089,300770.0
LaPorte County,Indiana,18,091,91260.0
Lawrence County,Indiana,18,093,43954.0
Madison County,Indiana,18,095,113506.0
Marion County,Indiana,18,097,587672.0
Marshall County,Indiana,18,099,43518.0
Martin County,Indiana,18,101,10025.0
Miami County,Indiana,18,103,32391.0
Monroe County,Indiana,18,105,126086.0
Montgomery County,Indiana,18,107,36484.0
Morgan County,Indiana,18,109,67978.0
Newton County,Indiana,18,111,13617.0
Noble County,Indiana,18,113,45774.0
Ohio County,Indiana,18,115,5694.0
Orange County,Indiana,18,117,18668.0
Owen County,Indiana,18,119,20191.0
Parke County,Indiana,18,121,16145.0
Perry County,Indiana,18,123,18091.0
Pike County,Indiana,18,125,11979.0
Porter County,Indiana,18,127,153462.0
Posey County,Indiana,18,129,24599.0
Pulaski County,Indiana,18,131,11940.0
Putnam County,Indiana,18,133,34845.0
Randolph County,Indiana,18,135,23663.0
Ripley County,Indiana,18,137,27613.0
Rush County,Indiana,18,139,16173.0
Saint Joseph County,Indiana,18,141,210451.0
Scott County,Indiana,18,143,23171.0
Shelby County,Indiana,18,145,42110.0
Spencer County,Indiana,18,147,19905.0
Starke County,Indiana,18,149,22303.0
Steuben County,Indiana,18,151,33232.0
Sullivan County,Indiana,18,153,19254.0
Switzerland County,Indiana,18,155,10307.0
Tippecanoe County,Indiana,18,157,156081.0
Tipton County,Indiana,18,159,14586.0
Union County,Indiana,18,161,6898.0
Vanderburgh County,Indiana,18,163,154112.0
Vermillion County,Indiana,18,165,15106.0
Vigo County,Indiana,18,167,93609.0
Wabash County,Indiana,18,169,30001.0
Warren County,Indiana,18,171,8038.0
Warrick County,Indiana,18,173,58364.0
Washington County,Indiana,18,175,27291.0
Wayne County,Indiana,18,177,59572.0
Wells County,Indiana,18,179,26818.0
White County,Indiana,18,181,21955.0
Whitley County,Indiana,18,183,32666.0
Adair County,Iowa,19,001,6911.0
Adams County,Iowa,19,003,3620.0
Allamakee County,Iowa,19,005,13324.0
Appanoose County,Iowa,19,007,12074.0
Audubon County,Iowa,19,009,5401.0
Benton County,Iowa,19,011,24852.0
Black Hawk County,Iowa,19,013,110821.0
Boone County,Iowa,19,015,25246.0
Bremer County,Iowa,19,017,23895.0
Buchanan County,Iowa,19,019,20564.0
Buena Vista County,Iowa,19,021,15451.0
Butler County,Iowa,19,023,14262.0
Calhoun County,Iowa,19,025,9317.0
Carroll County,Iowa,19,027,19747.0
Cass County,Iowa,19,029,12695.0
Cedar County,Iowa,19,031,17988.0
Cerro Gordo County,Iowa,19,033,40288.0
Cherokee County,Iowa,19,035,10762.0
Chickasaw County,Iowa,19,037,11770.0
Clarke County,Iowa,19,039,8946.0
Clay County,Iowa,19,041,15446.0
Clayton County,Iowa,19,043,17173.0
Clinton County,Iowa,19,045,43921.0
Crawford County,Iowa,19,047,14619.0
Dallas County,Iowa,19,049,78883.0
Davis County,Iowa,19,051,8710.0
Decatur County,Iowa,19,053,7552.0
Delaware County,Iowa,19,055,16760.0
Des Moines County,Iowa,19,057,35502.0
Dickinson County,Iowa,19,059,16683.0
Dubuque County,Iowa,19,061,89785.0
Emmet County,Iowa,19,063,8929.0
Fayette County,Iowa,19,065,18890.0
Floyd County,Iowa,19,067,14832.0
Franklin County,Iowa,19,069,9669.0
Fremont County,Iowa,19,071,6614.0
Greene County,Iowa,19,073,8571.0
Grundy County,Iowa,19,075,12080.0
Guthrie County,Iowa,19,077,10321.0
Hamilton County,Iowa,19,079,14077.0
Hancock County,Iowa,19,081,10430.0
Hardin County,Iowa,19,083,16212.0
Harrison County,Iowa,19,085,13739.0
Henry County,Iowa,19,087,18273.0
Howard County,Iowa,19,089,9051.0
Humboldt County,Iowa,19,091,9300.0
Ida County,Iowa,19,093,6713.0
Iowa County,Iowa,19,095,15664.0
Jackson County,Iowa,19,097,18781.0
Jasper County,Iowa,19,099,35232.0
Jefferson County,Iowa,19,101,15104.0
Johnson County,Iowa,19,103,121408.0
Jones County,Iowa,19,105,19621.0
Keokuk County,Iowa,19,107,9932.0
Kossuth County,Iowa,19,109,14481.0
Lee County,Iowa,19,111,32054.0
Linn County,Iowa,19,113,197046.0
Louisa County,Iowa,19,115,10097.0
Lucas County,Iowa,19,117,8505.0
Lyon County,Iowa,19,119,11383.0
Madison County,Iowa,19,121,15536.0
Mahaska County,Iowa,19,123,21112.0
Marion County,Iowa,19,125,31772.0
Marshall County,Iowa,19,127,34303.0
Mills County,Iowa,19,129,14492.0
Mitchell County,Iowa,19,131,10333.0
Monona County,Iowa,19,133,8428.0
Monroe County,Iowa,19,135,7591.0
Montgomery County,Iowa,19,137,9509.0
Muscatine County,Iowa,19,139,38753.0
O'Brien County,Iowa,19,141,13250.0
Osceola County,Iowa,19,143,5717.0
Page County,Iowa,19,145,14313.0
Palo Alto County,Iowa,19,147,8625.0
Plymouth County,Iowa,19,149,23694.0
Pocahontas County,Iowa,19,151,6527.0
Polk County,Iowa,19,153,402987.0
Pottawattamie County,Iowa,19,155,86816.0
Poweshiek County,Iowa,19,157,17261.0
Ringgold County,Iowa,19,159,4761.0
Sac County,Iowa,19,161,9543.0
Scott County,Iowa,19,163,147646.0
Shelby County,Iowa,19,165,11247.0
Sioux County,Iowa,19,167,32930.0
Story County,Iowa,19,169,83428.0
Tama County,Iowa,19,171,14952.0
Taylor County,Iowa,19,173,5833.0
Union County,Iowa,19,175,11949.0
Van Buren County,Iowa,19,177,6960.0
Wapello County,Iowa,19,179,30687.0
Warren County,Iowa,19,181,48092.0
Washington County,Iowa,19,183,21043.0
Wayne County,Iowa,19,185,6250.0
Webster County,Iowa,19,187,33123.0
Winnebago County,Iowa,19,189,9993.0
Winneshiek County,Iowa,19,191,19593.0
Woodbury County,Iowa,19,193,87959.0
Worth County,Iowa,19,195,7184.0
Wright County,Iowa,19,197,11901.0
Allen County,Kansas,20,001,11683.0
Anderson County,Kansas,20,003,7577.0
Atchison County,Kansas,20,005,14570.0
Barber County,Kansas,20,007,4377.0
Barton County,Kansas,20,009,24847.0
Bourbon County,Kansas,20,011,13499.0
Brown County,Kansas,20,013,8215.0
Butler County,Kansas,20,015,62026.0
Chase County,Kansas,20,017,2499.0
Chautauqua County,Kansas,20,019,2938.0
Cherokee County,Kansas,20,021,18184.0
Cheyenne County,Kansas,20,023,2554.0
Clark County,Kansas,20,025,1917.0
Clay County,Kansas,20,027,7800.0
Cloud County,Kansas,20,029,8513.0
Coffey County,Kansas,20,031,7893.0
Comanche County,Kansas,20,033,1725.0
Cowley County,Kansas,20,035,31109.0
Crawford County,Kansas,20,037,35547.0
Decatur County,Kansas,20,039,2798.0
Dickinson County,Kansas,20,041,17852.0
Doniphan County,Kansas,20,043,7108.0
Douglas County,Kansas,20,045,99132.0
Edwards County,Kansas,20,047,2727.0
Elk County,Kansas,20,049,2367.0
Ellis County,Kansas,20,051,26783.0
Ellsworth County,Kansas,20,053,5647.0
Finney County,Kansas,20,055,29758.0
Ford County,Kansas,20,057,30528.0
Franklin County,Kansas,20,059,23867.0
Geary County,Kansas,20,061,23076.0
Gove County,Kansas,20,063,2532.0
Graham County,Kansas,20,065,2274.0
Grant County,Kansas,20,067,6597.0
Gray County,Kansas,20,069,5847.0
Greeley County,Kansas,20,071,1042.0
Greenwood County,Kansas,20,073,5782.0
Hamilton County,Kansas,20,075,2356.0
Harper County,Kansas,20,077,5356.0
Harvey County,Kansas,20,079,32126.0
Haskell County,Kansas,20,081,3461.0
Hodgeman County,Kansas,20,083,1794.0
Jackson County,Kansas,20,085,11453.0
Jefferson County,Kansas,20,087,18097.0
Jewell County,Kansas,20,089,2781.0
Johnson County,Kansas,20,091,508409.0
Kearny County,Kansas,20,093,3694.0
Kingman County,Kansas,20,095,7093.0
Kiowa County,Kansas,20,097,2351.0
Labette County,Kansas,20,099,17858.0
Lane County,Kansas,20,101,1514.0
Leavenworth County,Kansas,20,103,66592.0
Lincoln County,Kansas,20,105,2986.0
Linn County,Kansas,20,107,9258.0
Logan County,Kansas,20,109,2658.0
Lyon County,Kansas,20,111,29661.0
McPherson County,Kansas,20,113,27274.0
Marion County,Kansas,20,115,11440.0
Marshall County,Kansas,20,117,9430.0
Meade County,Kansas,20,119,3541.0
Miami County,Kansas,20,121,31914.0
Mitchell County,Kansas,20,123,5963.0
Montgomery County,Kansas,20,125,27395.0
Morris County,Kansas,20,127,5347.0
Morton County,Kansas,20,129,2531.0
Nemaha County,Kansas,20,131,9801.0
Neosho County,Kansas,20,133,15280.0
Ness County,Kansas,20,135,2684.0
Norton County,Kansas,20,137,5033.0
Osage County,Kansas,20,139,15238.0
Osborne County,Kansas,20,141,3395.0
Ottawa County,Kansas,20,143,5600.0
Pawnee County,Kansas,20,145,5941.0
Phillips County,Kansas,20,147,5163.0
Pottawatomie County,Kansas,20,149,22485.0
Pratt County,Kansas,20,151,8917.0
Rawlins County,Kansas,20,153,2312.0
Reno County,Kansas,20,155,57332.0
Republic County,Kansas,20,157,4539.0
Rice County,Kansas,20,159,8786.0
Riley County,Kansas,20,161,61781.0
Rooks County,Kansas,20,163,4860.0
Rush County,Kansas,20,165,2882.0
Russell County,Kansas,20,167,6567.0
Saline County,Kansas,20,169,47992.0
Scott County,Kansas,20,171,4634.0
Sedgwick County,Kansas,20,173,399953.0
Seward County,Kansas,20,175,13284.0
Shawnee County,Kansas,20,177,146615.0
Sheridan County,Kansas,20,179,2417.0
Sherman County,Kansas,20,181,5392.0
Smith County,Kansas,20,183,3499.0
Stafford County,Kansas,20,185,3962.0
Stanton County,Kansas,20,187,1993.0
Stevens County,Kansas,20,189,4840.0
Sumner County,Kansas,20,191,21726.0
Thomas County,Kansas,20,193,7328.0
Trego County,Kansas,20,195,2753.0
Wabaunsee County,Kansas,20,197,6537.0
Wallace County,Kansas,20,199,1480.0
Washington County,Kansas,20,201,5389.0
Wichita County,Kansas,20,203,1896.0
Wilson County,Kansas,20,205,8222.0
Woodson County,Kansas,20,207,2930.0
Wyandotte County,Kansas,20,209,96974.0
Adair County,Kentucky,21,001,18239.0
Allen County,Kentucky,21,003,20213.0
Anderson County,Kentucky,21,005,21341.0
Ballard County,Kentucky,21,007,7452.0
Barren County,Kentucky,21,009,40712.0
Bath County,Kentucky,21,011,11921.0
Bell County,Kentucky,21,013,25531.0
Boone County,Kentucky,21,015,118715.0
Bourbon County,Kentucky,21,017,18128.0
Boyd County,Kentucky,21,019,44852.0
Boyle County,Kentucky,21,021,26229.0
Bracken County,Kentucky,21,023,8047.0
Breathitt County,Kentucky,21,025,12602.0
Breckinridge County,Kentucky,21,027,19266.0
Bullitt County,Kentucky,21,029,76851.0
Butler County,Kentucky,21,031,12366.0
Caldwell County,Kentucky,21,033,11813.0
Calloway County,Kentucky,21,035,35515.0
Campbell County,Kentucky,21,037,86974.0
Carlisle County,Kentucky,21,039,4581.0
Carroll County,Kentucky,21,041,9793.0
Carter County,Kentucky,21,043,26608.0
Casey County,Kentucky,21,045,15418.0
Christian County,Kentucky,21,047,50879.0
Clark County,Kentucky,21,049,33297.0
Clay County,Kentucky,21,051,19055.0
Clinton County,Kentucky,21,053,9890.0
Crittenden County,Kentucky,21,055,8724.0
Cumberland County,Kentucky,21,057,6216.0
Daviess County,Kentucky,21,059,90657.0
Edmonson County,Kentucky,21,061,11588.0
Elliott County,Kentucky,21,063,7205.0
Estill County,Kentucky,21,065,14096.0
Fayette County,Kentucky,21,067,239996.0
Fleming County,Kentucky,21,069,13961.0
Floyd County,Kentucky,21,071,35532.0
Franklin County,Kentucky,21,073,41652.0
Fulton County,Kentucky,21,075,4410.0
Gallatin County,Kentucky,21,077,8121.0
Garrard County,Kentucky,21,079,16735.0
Grant County,Kentucky,21,081,23820.0
Graves County,Kentucky,21,083,33366.0
Grayson County,Kentucky,21,085,25179.0
Green County,Kentucky,21,087,10447.0
Greenup County,Kentucky,21,089,34497.0
Hancock County,Kentucky,21,091,8380.0
Hardin County,Kentucky,21,093,86124.0
Harlan County,Kentucky,21,095,25501.0
Harrison County,Kentucky,21,097,17824.0
Hart County,Kentucky,21,099,17480.0
Henderson County,Kentucky,21,101,40333.0
Henry County,Kentucky,21,103,14844.0
Hickman County,Kentucky,21,105,3913.0
Hopkins County,Kentucky,21,107,40802.0
Jackson County,Kentucky,21,109,13111.0
Jefferson County,Kentucky,21,111,549506.0
Jessamine County,Kentucky,21,113,48430.0
Johnson County,Kentucky,21,115,22018.0
Kenton County,Kentucky,21,117,149303.0
Knott County,Kentucky,21,119,14846.0
Knox County,Kentucky,21,121,30238.0
Larue County,Kentucky,21,123,13186.0
Laurel County,Kentucky,21,125,58536.0
Lawrence County,Kentucky,21,127,15490.0
Lee County,Kentucky,21,129,6612.0
Leslie County,Kentucky,21,131,10039.0
Letcher County,Kentucky,21,133,21812.0
Lewis County,Kentucky,21,135,13117.0
Lincoln County,Kentucky,21,137,23154.0
Livingston County,Kentucky,21,139,8980.0
Logan County,Kentucky,21,141,24400.0
Lyon County,Kentucky,21,143,7580.0
McCracken County,Kentucky,21,145,55515.0
McCreary County,Kentucky,21,147,15732.0
McLean County,Kentucky,21,149,8990.0
Madison County,Kentucky,21,151,82952.0
Magoffin County,Kentucky,21,153,12470.0
Marion County,Kentucky,21,155,17349.0
Marshall County,Kentucky,21,157,30380.0
Martin County,Kentucky,21,159,10837.0
Mason County,Kentucky,21,161,15505.0
Meade County,Kentucky,21,163,25861.0
Menifee County,Kentucky,21,165,6331.0
Mercer County,Kentucky,21,167,20078.0
Metcalfe County,Kentucky,21,169,9608.0
Monroe County,Kentucky,21,171,10166.0
Montgomery County,Kentucky,21,173,26342.0
Morgan County,Kentucky,21,175,12461.0
Muhlenberg County,Kentucky,21,177,28689.0
Nelson County,Kentucky,21,179,41726.0
Nicholas County,Kentucky,21,181,6872.0
Ohio County,Kentucky,21,183,23253.0
Oldham County,Kentucky,21,185,60313.0
Owen County,Kentucky,21,187,10668.0
Owsley County,Kentucky,21,189,4150.0
Pendleton County,Kentucky,21,191,14130.0
Perry County,Kentucky,21,193,25529.0
Pike County,Kentucky,21,195,58027.0
Powell County,Kentucky,21,197,11920.0
Pulaski County,Kentucky,21,199,61976.0
Robertson County,Kentucky,21,201,2085.0
Rockcastle County,Kentucky,21,203,16489.0
Rowan County,Kentucky,21,205,23515.0
Russell County,Kentucky,21,207,16823.0
Scott County,Kentucky,21,209,48003.0
Shelby County,Kentucky,21,211,41165.0
Simpson County,Kentucky,21,213,15583.0
Spencer County,Kentucky,21,215,17966.0
Taylor County,Kentucky,21,217,23349.0
Todd County,Kentucky,21,219,10771.0
Trigg County,Kentucky,21,221,13062.0
Trimble County,Kentucky,21,223,8247.0
Union County,Kentucky,21,225,12178.0
Warren County,Kentucky,21,227,104990.0
Washington County,Kentucky,21,229,10828.0
Wayne County,Kentucky,21,231,19378.0
Webster County,Kentucky,21,233,11891.0
Whitley County,Kentucky,21,235,35062.0
Wolfe County,Kentucky,21,237,7097.0
Woodford County,Kentucky,21,239,24118.0
Acadia Parish,Louisiana,22,001,49556.0
Allen Parish,Louisiana,22,003,18941.0
Ascension Parish,Louisiana,22,005,88833.0
Assumption Parish,Louisiana,22,007,15158.0
Avoyelles Parish,Louisiana,22,009,26967.0
Beauregard Parish,Louisiana,22,011,30920.0
Bienville Parish,Louisiana,22,013,7428.0
Bossier Parish,Louisiana,22,015,90919.0
Caddo Parish,Louisiana,22,017,113489.0
Calcasieu Parish,Louisiana,22,019,141058.0
Caldwell Parish,Louisiana,22,021,8163.0
Cameron Parish,Louisiana,22,023,6432.0
Catahoula Parish,Louisiana,22,025,6513.0
Claiborne Parish,Louisiana,22,027,7279.0
Concordia Parish,Louisiana,22,029,11433.0
De Soto Parish,Louisiana,22,031,16770.0
East Baton Rouge Parish,Louisiana,22,033,207835.0
East Carroll Parish,Louisiana,22,035,2084.0
East Feliciana Parish,Louisiana,22,037,10556.0
Evangeline Parish,Louisiana,22,039,22794.0
Franklin Parish,Louisiana,22,041,13233.0
Grant Parish,Louisiana,22,043,17554.0
Iberia Parish,Louisiana,22,045,43640.0
Iberville Parish,Louisiana,22,047,16282.0
Jackson Parish,Louisiana,22,049,10770.0
Jefferson Parish,Louisiana,22,051,271300.0
Jefferson Davis Parish,Louisiana,22,053,25176.0
Lafayette Parish,Louisiana,22,055,167836.0
Lafourche Parish,Louisiana,22,057,77504.0
LaSalle Parish,Louisiana,22,059,12570.0
Lincoln Parish,Louisiana,22,061,25624.0
Livingston Parish,Louisiana,22,063,125510.0
Madison Parish,Louisiana,22,065,3995.0
Morehouse Parish,Louisiana,22,067,12664.0
Natchitoches Parish,Louisiana,22,069,20665.0
Orleans Parish,Louisiana,22,071,132643.0
Ouachita Parish,Louisiana,22,073,91884.0
Plaquemines Parish,Louisiana,22,075,15858.0
Pointe Coupee Parish,Louisiana,22,077,13636.0
Rapides Parish,Louisiana,22,079,83120.0
Red River Parish,Louisiana,22,081,4945.0
Richland Parish,Louisiana,22,083,12604.0
Sabine Parish,Louisiana,22,085,16626.0
Saint Bernard Parish,Louisiana,22,087,32097.0
Saint Charles Parish,Louisiana,22,089,36542.0
Saint Helena Parish,Louisiana,22,091,4709.0
Saint James Parish,Louisiana,22,093,10366.0
Saint John the Baptist Parish,Louisiana,22,095,16501.0
Saint Landry Parish,Louisiana,22,097,46586.0
Saint Martin Parish,Louisiana,22,099,35874.0
Saint Mary Parish,Louisiana,22,101,30016.0
Saint Tammany Parish,Louisiana,22,103,211276.0
Tangipahoa Parish,Louisiana,22,105,88627.0
Tensas Parish,Louisiana,22,107,1979.0
Terrebonne Parish,Louisiana,22,109,78715.0
Union Parish,Louisiana,22,111,15986.0
Vermilion Parish,Louisiana,22,113,48737.0
Vernon Parish,Louisiana,22,115,37633.0
Washington Parish,Louisiana,22,117,31086.0
Webster Parish,Louisiana,22,119,24993.0
West Baton Rouge Parish,Louisiana,22,121,15222.0
West Carroll Parish,Louisiana,22,123,8842.0
West Feliciana Parish,Louisiana,22,125,8250.0
Winn Parish,Louisiana,22,127,9471.0
Androscoggin County,Maine,23,001,98386.0
Aroostook County,Maine,23,003,64373.0
Cumberland County,Maine,23,005,268151.0
Franklin County,Maine,23,007,28920.0
Hancock County,Maine,23,009,52344.0
Kennebec County,Maine,23,011,116530.0
Knox County,Maine,23,013,38200.0
Lincoln County,Maine,23,015,33143.0
Oxford County,Maine,23,017,55391.0
Penobscot County,Maine,23,019,143465.0
Piscataquis County,Maine,23,021,16128.0
Sagadahoc County,Maine,23,023,33941.0
Somerset County,Maine,23,025,48759.0
Waldo County,Maine,23,027,38044.0
Washington County,Maine,23,029,28604.0
York County,Maine,23,031,195143.0
Allegany County,Maryland,24,001,62992.0
Anne Arundel County,Maryland,24,003,415470.0
Baltimore County,Maryland,24,005,501423.0
Calvert County,Maryland,24,009,74326.0
Caroline County,Maryland,24,011,26405.0
Carroll County,Maryland,24,013,153534.0
Cecil County,Maryland,24,015,90069.0
Charles County,Maryland,24,017,70090.0
Dorchester County,Maryland,24,019,21065.0
Frederick County,Maryland,24,021,202622.0
Garrett County,Maryland,24,023,28327.0
Harford County,Maryland,24,025,198359.0
Howard County,Maryland,24,027,181711.0
Kent County,Maryland,24,029,15774.0
Queen Anne's County,Maryland,24,035,44328.0
Saint Mary's County,Maryland,24,037,87625.0
Somerset County,Maryland,24,039,13569.0
Talbot County,Maryland,24,041,30818.0
Washington County,Maryland,24,043,123236.0
Wicomico County,Maryland,24,045,68178.0
Worcester County,Maryland,24,047,42965.0
Baltimore City,Maryland,24,510,185489.0
Montgomery County,Maryland,24,031,553846.0
Prince George's County,Maryland,24,033,150782.0
Barnstable County,Massachusetts,25,001,195669.0
Berkshire County,Massachusetts,25,003,114485.0
Bristol County,Massachusetts,25,005,471827.0
Dukes County,Massachusetts,25,007,15247.0
Essex County,Massachusetts,25,009,626140.0
Franklin County,Massachusetts,25,011,65480.0
Hampden County,Massachusetts,25,013,381040.0
Hampshire County,Massachusetts,25,015,141084.0
Middlesex County,Massachusetts,25,017,1227271.0
Nantucket County,Massachusetts,25,019,9748.0
Norfolk County,Massachusetts,25,021,543394.0
Plymouth County,Massachusetts,25,023,427046.0
Suffolk County,Massachusetts,25,025,439961.0
Worcester County,Massachusetts,25,027,690146.0
Alcona County,Michigan,26,001,10028.0
Alger County,Michigan,26,003,7773.0
Allegan County,Michigan,26,005,108625.0
Alpena County,Michigan,26,007,27603.0
Antrim County,Michigan,26,009,22292.0
Arenac County,Michigan,26,011,14500.0
Baraga County,Michigan,26,013,6181.0
Barry County,Michigan,26,015,58329.0
Bay County,Michigan,26,017,98568.0
Benzie County,Michigan,26,019,16863.0
Berrien County,Michigan,26,021,121313.0
Branch County,Michigan,26,023,40858.0
Calhoun County,Michigan,26,025,109110.0
Cass County,Michigan,26,027,45779.0
Charlevoix County,Michigan,26,029,24951.0
Cheboygan County,Michigan,26,031,23683.0
Chippewa County,Michigan,26,033,26615.0
Clare County,Michigan,26,035,29488.0
Clinton County,Michigan,26,037,73354.0
Crawford County,Michigan,26,039,13337.0
Delta County,Michigan,26,041,33746.0
Dickinson County,Michigan,26,043,24356.0
Eaton County,Michigan,26,045,94564.0
Emmet County,Michigan,26,047,30573.0
Genesee County,Michigan,26,049,304896.0
Gladwin County,Michigan,26,051,24513.0
Gogebic County,Michigan,26,053,13708.0
Grand Traverse County,Michigan,26,055,87402.0
Gratiot County,Michigan,26,057,37227.0
Hillsdale County,Michigan,26,059,44217.0
Houghton County,Michigan,26,061,33634.0
Huron County,Michigan,26,063,30404.0
Ingham County,Michigan,26,065,216025.0
Ionia County,Michigan,26,067,58958.0
Iosco County,Michigan,26,069,24088.0
Iron County,Michigan,26,071,10681.0
Isabella County,Michigan,26,073,62196.0
Jackson County,Michigan,26,075,138511.0
Kalamazoo County,Michigan,26,077,212216.0
Kalkaska County,Michigan,26,079,16871.0
Kent County,Michigan,26,081,515653.0
Keweenaw County,Michigan,26,083,2048.0
Lake County,Michigan,26,085,10301.0
Lapeer County,Michigan,26,087,84158.0
Leelanau County,Michigan,26,089,20123.0
Lenawee County,Michigan,26,091,91576.0
Livingston County,Michigan,26,093,182813.0
Luce County,Michigan,26,095,5043.0
Mackinac County,Michigan,26,097,8023.0
Macomb County,Michigan,26,099,704624.0
Manistee County,Michigan,26,101,22297.0
Marquette County,Michigan,26,103,62152.0
Mason County,Michigan,26,105,27438.0
Mecosta County,Michigan,26,107,40183.0
Menominee County,Michigan,26,109,21756.0
Midland County,Michigan,26,111,77659.0
Missaukee County,Michigan,26,113,14463.0
Monroe County,Michigan,26,115,141090.0
Montcalm County,Michigan,26,117,60014.0
Montmorency County,Michigan,26,119,8951.0
Muskegon County,Michigan,26,121,140103.0
Newaygo County,Michigan,26,123,44979.0
Oakland County,Michigan,26,125,940365.0
Oceana County,Michigan,26,127,24986.0
Ogemaw County,Michigan,26,129,20169.0
Ontonagon County,Michigan,26,131,5640.0
Osceola County,Michigan,26,133,22388.0
Oscoda County,Michigan,26,135,7981.0
Otsego County,Michigan,26,137,23442.0
Ottawa County,Michigan,26,139,256755.0
Presque Isle County,Michigan,26,141,12276.0
Roscommon County,Michigan,26,143,23020.0
Saginaw County,Michigan,26,145,144268.0
Saint Clair County,Michigan,26,147,148933.0
Saint Joseph County,Michigan,26,149,55964.0
Sanilac County,Michigan,26,151,39896.0
Schoolcraft County,Michigan,26,153,6958.0
Shiawassee County,Michigan,26,155,65997.0
Tuscola County,Michigan,26,157,50849.0
Van Buren County,Michigan,26,159,64935.0
Washtenaw County,Michigan,26,161,269998.0
Wayne County,Michigan,26,163,933616.0
Wexford County,Michigan,26,165,31836.0
Aitkin County,Minnesota,27,001,15003.0
Anoka County,Minnesota,27,003,292866.0
Becker County,Minnesota,27,005,29783.0
Beltrami County,Minnesota,27,007,33818.0
Benton County,Minnesota,27,009,36637.0
Big Stone County,Minnesota,27,011,4878.0
Blue Earth County,Minnesota,27,013,60604.0
Brown County,Minnesota,27,015,24021.0
Carlton County,Minnesota,27,017,31849.0
Carver County,Minnesota,27,019,93751.0
Cass County,Minnesota,27,021,24720.0
Chippewa County,Minnesota,27,023,10775.0
Chisago County,Minnesota,27,025,52713.0
Clay County,Minnesota,27,027,57471.0
Clearwater County,Minnesota,27,029,7568.0
Cook County,Minnesota,27,031,4634.0
Cottonwood County,Minnesota,27,033,10101.0
Crow Wing County,Minnesota,27,035,61499.0
Dakota County,Minnesota,27,037,345909.0
Dodge County,Minnesota,27,039,19571.0
Douglas County,Minnesota,27,041,36341.0
Faribault County,Minnesota,27,043,13350.0
Fillmore County,Minnesota,27,045,20442.0
Freeborn County,Minnesota,27,047,27894.0
Goodhue County,Minnesota,27,049,43474.0
Grant County,Minnesota,27,051,5743.0
Hennepin County,Minnesota,27,053,897639.0
Houston County,Minnesota,27,055,18069.0
Hubbard County,Minnesota,27,057,19634.0
Isanti County,Minnesota,27,059,37510.0
Itasca County,Minnesota,27,061,41877.0
Jackson County,Minnesota,27,063,9403.0
Kanabec County,Minnesota,27,065,15435.0
Kandiyohi County,Minnesota,27,067,37829.0
Kittson County,Minnesota,27,069,4150.0
Koochiching County,Minnesota,27,071,11711.0
Lac qui Parle County,Minnesota,27,073,6452.0
Lake County,Minnesota,27,075,10234.0
Lake of the Woods County,Minnesota,27,077,3508.0
Le Sueur County,Minnesota,27,079,26972.0
Lincoln County,Minnesota,27,081,5533.0
Lyon County,Minnesota,27,083,22201.0
McLeod County,Minnesota,27,085,34034.0
Mahnomen County,Minnesota,27,087,2572.0
Marshall County,Minnesota,27,089,9073.0
Martin County,Minnesota,27,091,19117.0
Meeker County,Minnesota,27,093,22410.0
Mille Lacs County,Minnesota,27,095,23321.0
Morrison County,Minnesota,27,097,31845.0
Mower County,Minnesota,27,099,34533.0
Murray County,Minnesota,27,101,8002.0
Nicollet County,Minnesota,27,103,31228.0
Nobles County,Minnesota,27,105,16901.0
Norman County,Minnesota,27,107,6080.0
Olmsted County,Minnesota,27,109,129616.0
Otter Tail County,Minnesota,27,111,55244.0
Pennington County,Minnesota,27,113,13329.0
Pine County,Minnesota,27,115,26701.0
Pipestone County,Minnesota,27,117,8460.0
