County,State,State_FIPS,County_FIPS,disability_rate
Knox County,Indiana,18,083,18.0
Kosciusko County,Indiana,18,085,13.9
LaGrange County,Indiana,18,087,10.5
Lake County,Indiana,18,089,13.9
LaPorte County,Indiana,18,091,13.5
Lawrence County,Indiana,18,093,17.4
Madison County,Indiana,18,095,17.9
Marion County,Indiana,18,097,13.7
Marshall County,Indiana,18,099,14.3
Martin County,Indiana,18,101,17.8
Miami County,Indiana,18,103,16.2
Monroe County,Indiana,18,105,11.4
Montgomery County,Indiana,18,107,14.6
Morgan County,Indiana,18,109,15.4
Newton County,Indiana,18,111,15.2
Noble County,Indiana,18,113,13.9
Ohio County,Indiana,18,115,12.9
Orange County,Indiana,18,117,20.8
Owen County,Indiana,18,119,17.0
Parke County,Indiana,18,121,19.2
Perry County,Indiana,18,123,15.5
Pike County,Indiana,18,125,18.3
Porter County,Indiana,18,127,10.9
Posey County,Indiana,18,129,12.5
Pulaski County,Indiana,18,131,16.6
Putnam County,Indiana,18,133,14.9
Randolph County,Indiana,18,135,16.1
Ripley County,Indiana,18,137,13.6
Rush County,Indiana,18,139,14.5
Saint Joseph County,Indiana,18,141,13.7
Scott County,Indiana,18,143,17.9
Shelby County,Indiana,18,145,13.8
Spencer County,Indiana,18,147,14.9
Starke County,Indiana,18,149,15.9
Steuben County,Indiana,18,151,14.6
Sullivan County,Indiana,18,153,19.1
Switzerland County,Indiana,18,155,16.9
Tippecanoe County,Indiana,18,157,10.7
Tipton County,Indiana,18,159,17.4
Union County,Indiana,18,161,15.5
Vanderburgh County,Indiana,18,163,15.5
Vermillion County,Indiana,18,165,18.0
Vigo County,Indiana,18,167,18.6
Wabash County,Indiana,18,169,13.8
Warren County,Indiana,18,171,15.6
Warrick County,Indiana,18,173,11.6
Washington County,Indiana,18,175,17.9
Wayne County,Indiana,18,177,18.7
Wells County,Indiana,18,179,13.1
White County,Indiana,18,181,16.3
Whitley County,Indiana,18,183,15.9
Adair County,Iowa,19,001,15.7
Adams County,Iowa,19,003,15.3
Allamakee County,Iowa,19,005,12.2
Appanoose County,Iowa,19,007,17.8
Audubon County,Iowa,19,009,12.7
Benton County,Iowa,19,011,11.3
Black Hawk County,Iowa,19,013,11.3
Boone County,Iowa,19,015,14.5
Bremer County,Iowa,19,017,9.7
Buchanan County,Iowa,19,019,10.4
Buena Vista County,Iowa,19,021,9.0
Butler County,Iowa,19,023,10.5
Calhoun County,Iowa,19,025,13.2
Carroll County,Iowa,19,027,10.9
Cass County,Iowa,19,029,13.4
Cedar County,Iowa,19,031,10.7
Cerro Gordo County,Iowa,19,033,14.4
Cherokee County,Iowa,19,035,14.2
Chickasaw County,Iowa,19,037,13.8
Clarke County,Iowa,19,039,14.0
Clay County,Iowa,19,041,14.6
Clayton County,Iowa,19,043,13.3
Clinton County,Iowa,19,045,13.6
Crawford County,Iowa,19,047,12.9
Dallas County,Iowa,19,049,7.6
Davis County,Iowa,19,051,12.8
Decatur County,Iowa,19,053,17.5
Delaware County,Iowa,19,055,10.5
Des Moines County,Iowa,19,057,15.4
Dickinson County,Iowa,19,059,15.1
Dubuque County,Iowa,19,061,10.7
Emmet County,Iowa,19,063,14.5
Fayette County,Iowa,19,065,14.3
Floyd County,Iowa,19,067,14.9
Franklin County,Iowa,19,069,11.7
Fremont County,Iowa,19,071,13.7
Greene County,Iowa,19,073,13.5
Grundy County,Iowa,19,075,10.4
Guthrie County,Iowa,19,077,13.1
Hamilton County,Iowa,19,079,11.2
Hancock County,Iowa,19,081,12.0
Hardin County,Iowa,19,083,12.0
Harrison County,Iowa,19,085,13.5
Henry County,Iowa,19,087,14.1
Howard County,Iowa,19,089,10.8
Humboldt County,Iowa,19,091,12.2
Ida County,Iowa,19,093,14.3
Iowa County,Iowa,19,095,12.3
Jackson County,Iowa,19,097,11.9
Jasper County,Iowa,19,099,14.1
Jefferson County,Iowa,19,101,10.0
Johnson County,Iowa,19,103,7.0
Jones County,Iowa,19,105,12.3
Keokuk County,Iowa,19,107,14.1
Kossuth County,Iowa,19,109,13.9
Lee County,Iowa,19,111,16.7
Linn County,Iowa,19,113,10.0
Louisa County,Iowa,19,115,12.4
Lucas County,Iowa,19,117,15.8
Lyon County,Iowa,19,119,10.2
Madison County,Iowa,19,121,12.8
Mahaska County,Iowa,19,123,13.5
Marion County,Iowa,19,125,14.2
Marshall County,Iowa,19,127,12.4
Mills County,Iowa,19,129,16.0
Mitchell County,Iowa,19,131,11.2
Monona County,Iowa,19,133,13.9
Monroe County,Iowa,19,135,12.8
Montgomery County,Iowa,19,137,16.3
Muscatine County,Iowa,19,139,10.6
O'Brien County,Iowa,19,141,13.4
Osceola County,Iowa,19,143,14.7
Page County,Iowa,19,145,17.4
Palo Alto County,Iowa,19,147,14.3
Plymouth County,Iowa,19,149,11.8
Pocahontas County,Iowa,19,151,14.5
Polk County,Iowa,19,153,10.8
Pottawattamie County,Iowa,19,155,14.4
Poweshiek County,Iowa,19,157,10.0
Ringgold County,Iowa,19,159,14.8
Sac County,Iowa,19,161,11.7
Scott County,Iowa,19,163,10.4
Shelby County,Iowa,19,165,14.3
Sioux County,Iowa,19,167,8.3
Story County,Iowa,19,169,7.5
Tama County,Iowa,19,171,11.4
Taylor County,Iowa,19,173,14.7
Union County,Iowa,19,175,15.8
Van Buren County,Iowa,19,177,13.2
Wapello County,Iowa,19,179,14.2
Warren County,Iowa,19,181,11.9
Washington County,Iowa,19,183,12.4
Wayne County,Iowa,19,185,16.7
Webster County,Iowa,19,187,14.9
Winnebago County,Iowa,19,189,15.6
Winneshiek County,Iowa,19,191,8.9
Woodbury County,Iowa,19,193,12.4
Worth County,Iowa,19,195,13.2
Wright County,Iowa,19,197,13.5
Allen County,Kansas,20,001,18.8
Anderson County,Kansas,20,003,14.2
Atchison County,Kansas,20,005,16.0
Barber County,Kansas,20,007,14.2
Barton County,Kansas,20,009,13.8
Bourbon County,Kansas,20,011,19.2
Brown County,Kansas,20,013,15.7
Butler County,Kansas,20,015,11.7
Chase County,Kansas,20,017,16.6
Chautauqua County,Kansas,20,019,23.8
Cherokee County,Kansas,20,021,22.3
Cheyenne County,Kansas,20,023,15.3
Clark County,Kansas,20,025,13.0
Clay County,Kansas,20,027,16.0
Cloud County,Kansas,20,029,14.5
Coffey County,Kansas,20,031,15.7
Comanche County,Kansas,20,033,12.6
Cowley County,Kansas,20,035,16.1
Crawford County,Kansas,20,037,16.4
Decatur County,Kansas,20,039,18.3
Dickinson County,Kansas,20,041,16.7
Doniphan County,Kansas,20,043,16.2
Douglas County,Kansas,20,045,10.8
Edwards County,Kansas,20,047,15.0
Elk County,Kansas,20,049,23.2
Ellis County,Kansas,20,051,11.5
Ellsworth County,Kansas,20,053,17.9
Finney County,Kansas,20,055,10.0
Ford County,Kansas,20,057,10.1
Franklin County,Kansas,20,059,13.8
Geary County,Kansas,20,061,12.6
Gove County,Kansas,20,063,14.0
Graham County,Kansas,20,065,20.5
Grant County,Kansas,20,067,10.1
Gray County,Kansas,20,069,12.1
Greeley County,Kansas,20,071,23.8
Greenwood County,Kansas,20,073,21.3
Hamilton County,Kansas,20,075,12.7
Harper County,Kansas,20,077,16.0
Harvey County,Kansas,20,079,14.4
Haskell County,Kansas,20,081,9.0
Hodgeman County,Kansas,20,083,13.3
Jackson County,Kansas,20,085,16.7
Jefferson County,Kansas,20,087,14.2
Jewell County,Kansas,20,089,18.7
Johnson County,Kansas,20,091,9.1
Kearny County,Kansas,20,093,13.9
Kingman County,Kansas,20,095,15.3
Kiowa County,Kansas,20,097,15.6
Labette County,Kansas,20,099,20.1
Lane County,Kansas,20,101,17.8
Leavenworth County,Kansas,20,103,14.7
Lincoln County,Kansas,20,105,18.4
Linn County,Kansas,20,107,18.9
Logan County,Kansas,20,109,13.4
Lyon County,Kansas,20,111,12.6
McPherson County,Kansas,20,113,11.6
Marion County,Kansas,20,115,15.1
Marshall County,Kansas,20,117,15.1
Meade County,Kansas,20,119,9.4
Miami County,Kansas,20,121,11.9
Mitchell County,Kansas,20,123,15.3
Montgomery County,Kansas,20,125,18.0
Morris County,Kansas,20,127,16.0
Morton County,Kansas,20,129,15.4
Nemaha County,Kansas,20,131,13.2
Neosho County,Kansas,20,133,18.4
Ness County,Kansas,20,135,14.6
Norton County,Kansas,20,137,14.5
Osage County,Kansas,20,139,16.4
Osborne County,Kansas,20,141,18.6
Ottawa County,Kansas,20,143,12.4
Pawnee County,Kansas,20,145,16.2
Phillips County,Kansas,20,147,16.2
Pottawatomie County,Kansas,20,149,10.0
Pratt County,Kansas,20,151,11.3
Rawlins County,Kansas,20,153,15.6
Reno County,Kansas,20,155,14.8
Republic County,Kansas,20,157,13.3
Rice County,Kansas,20,159,16.4
Riley County,Kansas,20,161,9.7
Rooks County,Kansas,20,163,13.7
Rush County,Kansas,20,165,15.7
Russell County,Kansas,20,167,17.3
Saline County,Kansas,20,169,13.9
Scott County,Kansas,20,171,10.5
Sedgwick County,Kansas,20,173,12.3
Seward County,Kansas,20,175,8.5
Shawnee County,Kansas,20,177,14.1
Sheridan County,Kansas,20,179,15.3
Sherman County,Kansas,20,181,17.1
Smith County,Kansas,20,183,18.5
Stafford County,Kansas,20,185,15.1
Stanton County,Kansas,20,187,13.8
Stevens County,Kansas,20,189,9.7
Sumner County,Kansas,20,191,14.0
Thomas County,Kansas,20,193,12.7
Trego County,Kansas,20,195,12.6
Wabaunsee County,Kansas,20,197,15.5
Wallace County,Kansas,20,199,17.1
Washington County,Kansas,20,201,13.3
Wichita County,Kansas,20,203,18.9
Wilson County,Kansas,20,205,20.9
Woodson County,Kansas,20,207,22.0
Wyandotte County,Kansas,20,209,14.6
Adair County,Kentucky,21,001,18.5
Allen County,Kentucky,21,003,20.1
Anderson County,Kentucky,21,005,16.9
Ballard County,Kentucky,21,007,15.3
Barren County,Kentucky,21,009,20.7
Bath County,Kentucky,21,011,23.6
Bell County,Kentucky,21,013,32.3
Boone County,Kentucky,21,015,11.1
Bourbon County,Kentucky,21,017,15.5
Boyd County,Kentucky,21,019,21.9
Boyle County,Kentucky,21,021,17.6
Bracken County,Kentucky,21,023,14.1
Breathitt County,Kentucky,21,025,33.8
Breckinridge County,Kentucky,21,027,22.5
Bullitt County,Kentucky,21,029,15.7
Butler County,Kentucky,21,031,23.0
Caldwell County,Kentucky,21,033,19.6
Calloway County,Kentucky,21,035,14.0
Campbell County,Kentucky,21,037,11.9
Carlisle County,Kentucky,21,039,15.2
Carroll County,Kentucky,21,041,17.3
Carter County,Kentucky,21,043,19.6
Casey County,Kentucky,21,045,21.8
Christian County,Kentucky,21,047,16.2
Clark County,Kentucky,21,049,17.8
Clay County,Kentucky,21,051,25.5
Clinton County,Kentucky,21,053,16.1
Crittenden County,Kentucky,21,055,17.8
Cumberland County,Kentucky,21,057,15.9
Daviess County,Kentucky,21,059,15.9
Edmonson County,Kentucky,21,061,27.9
Elliott County,Kentucky,21,063,20.3
Estill County,Kentucky,21,065,25.6
Fayette County,Kentucky,21,067,11.9
Fleming County,Kentucky,21,069,23.4
Floyd County,Kentucky,21,071,29.2
Franklin County,Kentucky,21,073,16.5
Fulton County,Kentucky,21,075,24.7
Gallatin County,Kentucky,21,077,14.1
Garrard County,Kentucky,21,079,20.7
Grant County,Kentucky,21,081,16.4
Graves County,Kentucky,21,083,16.5
Grayson County,Kentucky,21,085,19.5
Green County,Kentucky,21,087,26.0
Greenup County,Kentucky,21,089,20.4
Hancock County,Kentucky,21,091,18.2
Hardin County,Kentucky,21,093,17.7
Harlan County,Kentucky,21,095,33.2
Harrison County,Kentucky,21,097,18.0
Hart County,Kentucky,21,099,21.1
Henderson County,Kentucky,21,101,20.4
Henry County,Kentucky,21,103,17.6
Hickman County,Kentucky,21,105,23.6
Hopkins County,Kentucky,21,107,18.0
Jackson County,Kentucky,21,109,31.3
Jefferson County,Kentucky,21,111,14.2
Jessamine County,Kentucky,21,113,14.8
Johnson County,Kentucky,21,115,29.2
Kenton County,Kentucky,21,117,14.2
Knott County,Kentucky,21,119,33.0
Knox County,Kentucky,21,121,16.8
Larue County,Kentucky,21,123,21.1
Laurel County,Kentucky,21,125,18.5
Lawrence County,Kentucky,21,127,22.9
Lee County,Kentucky,21,129,32.4
Leslie County,Kentucky,21,131,32.9
Letcher County,Kentucky,21,133,30.3
Lewis County,Kentucky,21,135,22.2
Lincoln County,Kentucky,21,137,20.9
Livingston County,Kentucky,21,139,21.4
Logan County,Kentucky,21,141,14.7
Lyon County,Kentucky,21,143,21.1
McCracken County,Kentucky,21,145,15.7
McCreary County,Kentucky,21,147,23.7
McLean County,Kentucky,21,149,17.6
Madison County,Kentucky,21,151,15.8
Magoffin County,Kentucky,21,153,29.7
Marion County,Kentucky,21,155,19.2
Marshall County,Kentucky,21,157,18.6
Martin County,Kentucky,21,159,30.2
Mason County,Kentucky,21,161,18.9
Meade County,Kentucky,21,163,19.0
Menifee County,Kentucky,21,165,20.3
Mercer County,Kentucky,21,167,19.1
Metcalfe County,Kentucky,21,169,24.9
Monroe County,Kentucky,21,171,22.0
Montgomery County,Kentucky,21,173,20.5
Morgan County,Kentucky,21,175,25.9
Muhlenberg County,Kentucky,21,177,23.7
Nelson County,Kentucky,21,179,17.5
Nicholas County,Kentucky,21,181,22.8
Ohio County,Kentucky,21,183,21.8
Oldham County,Kentucky,21,185,8.8
Owen County,Kentucky,21,187,19.0
Owsley County,Kentucky,21,189,29.6
Pendleton County,Kentucky,21,191,17.8
Perry County,Kentucky,21,193,30.1
Pike County,Kentucky,21,195,27.7
Powell County,Kentucky,21,197,22.4
Pulaski County,Kentucky,21,199,20.5
Robertson County,Kentucky,21,201,19.2
Rockcastle County,Kentucky,21,203,24.5
Rowan County,Kentucky,21,205,18.1
Russell County,Kentucky,21,207,18.8
Scott County,Kentucky,21,209,12.0
Shelby County,Kentucky,21,211,14.0
Simpson County,Kentucky,21,213,13.6
Spencer County,Kentucky,21,215,13.5
Taylor County,Kentucky,21,217,20.5
Todd County,Kentucky,21,219,13.6
Trigg County,Kentucky,21,221,17.7
Trimble County,Kentucky,21,223,20.3
Union County,Kentucky,21,225,19.3
Warren County,Kentucky,21,227,14.8
Washington County,Kentucky,21,229,17.9
Wayne County,Kentucky,21,231,21.4
Webster County,Kentucky,21,233,21.5
Whitley County,Kentucky,21,235,20.6
Wolfe County,Kentucky,21,237,33.3
Woodford County,Kentucky,21,239,13.0
Acadia Parish,Louisiana,22,001,18.5
Allen Parish,Louisiana,22,003,20.6
Ascension Parish,Louisiana,22,005,12.1
Assumption Parish,Louisiana,22,007,19.5
Avoyelles Parish,Louisiana,22,009,19.0
Beauregard Parish,Louisiana,22,011,20.8
Bienville Parish,Louisiana,22,013,21.1
Bossier Parish,Louisiana,22,015,12.2
Caddo Parish,Louisiana,22,017,15.2
Calcasieu Parish,Louisiana,22,019,15.5
Caldwell Parish,Louisiana,22,021,14.7
Cameron Parish,Louisiana,22,023,16.3
Catahoula Parish,Louisiana,22,025,13.1
Claiborne Parish,Louisiana,22,027,19.8
Concordia Parish,Louisiana,22,029,12.4
De Soto Parish,Louisiana,22,031,17.4
East Baton Rouge Parish,Louisiana,22,033,13.8
East Carroll Parish,Louisiana,22,035,14.4
East Feliciana Parish,Louisiana,22,037,16.0
Evangeline Parish,Louisiana,22,039,23.0
Franklin Parish,Louisiana,22,041,17.8
Grant Parish,Louisiana,22,043,17.0
Iberia Parish,Louisiana,22,045,16.0
Iberville Parish,Louisiana,22,047,19.5
Jackson Parish,Louisiana,22,049,22.8
Jefferson Parish,Louisiana,22,051,13.6
Jefferson Davis Parish,Louisiana,22,053,19.1
Lafayette Parish,Louisiana,22,055,11.7
Lafourche Parish,Louisiana,22,057,16.9
LaSalle Parish,Louisiana,22,059,15.6
Lincoln Parish,Louisiana,22,061,13.6
Livingston Parish,Louisiana,22,063,13.5
Madison Parish,Louisiana,22,065,12.9
Morehouse Parish,Louisiana,22,067,15.5
Natchitoches Parish,Louisiana,22,069,15.8
Orleans Parish,Louisiana,22,071,13.8
Ouachita Parish,Louisiana,22,073,13.0
Plaquemines Parish,Louisiana,22,075,10.5
Pointe Coupee Parish,Louisiana,22,077,21.1
Rapides Parish,Louisiana,22,079,17.3
Red River Parish,Louisiana,22,081,15.0
Richland Parish,Louisiana,22,083,13.7
Sabine Parish,Louisiana,22,085,14.7
Saint Bernard Parish,Louisiana,22,087,13.3
Saint Charles Parish,Louisiana,22,089,11.5
Saint Helena Parish,Louisiana,22,091,22.4
Saint James Parish,Louisiana,22,093,15.6
Saint John the Baptist Parish,Louisiana,22,095,13.7
Saint Landry Parish,Louisiana,22,097,12.8
Saint Martin Parish,Louisiana,22,099,15.1
Saint Mary Parish,Louisiana,22,101,17.2
Saint Tammany Parish,Louisiana,22,103,14.2
Tangipahoa Parish,Louisiana,22,105,20.2
Tensas Parish,Louisiana,22,107,12.3
Terrebonne Parish,Louisiana,22,109,15.3
Union Parish,Louisiana,22,111,15.9
Vermilion Parish,Louisiana,22,113,16.0
Vernon Parish,Louisiana,22,115,17.2
Washington Parish,Louisiana,22,117,23.2
Webster Parish,Louisiana,22,119,16.9
West Baton Rouge Parish,Louisiana,22,121,14.9
West Carroll Parish,Louisiana,22,123,13.2
West Feliciana Parish,Louisiana,22,125,11.5
Winn Parish,Louisiana,22,127,21.1
Androscoggin County,Maine,23,001,16.3
Aroostook County,Maine,23,003,22.2
Cumberland County,Maine,23,005,11.4
Franklin County,Maine,23,007,16.7
Hancock County,Maine,23,009,15.3
Kennebec County,Maine,23,011,16.1
Knox County,Maine,23,013,16.8
Lincoln County,Maine,23,015,16.6
Oxford County,Maine,23,017,18.5
Penobscot County,Maine,23,019,18.4
Piscataquis County,Maine,23,021,25.2
Sagadahoc County,Maine,23,023,13.1
Somerset County,Maine,23,025,20.5
Waldo County,Maine,23,027,16.2
Washington County,Maine,23,029,21.1
York County,Maine,23,031,14.3
Allegany County,Maryland,24,001,18.4
Anne Arundel County,Maryland,24,003,10.6
Baltimore County,Maryland,24,005,11.6
Calvert County,Maryland,24,009,10.8
Caroline County,Maryland,24,011,15.0
Carroll County,Maryland,24,013,10.6
Cecil County,Maryland,24,015,12.7
Charles County,Maryland,24,017,8.8
Dorchester County,Maryland,24,019,17.6
Frederick County,Maryland,24,021,10.6
Garrett County,Maryland,24,023,15.4
Harford County,Maryland,24,025,10.9
Howard County,Maryland,24,027,7.4
Kent County,Maryland,24,029,13.3
Queen Anne's County,Maryland,24,035,11.2
Saint Mary's County,Maryland,24,037,11.6
Somerset County,Maryland,24,039,14.8
Talbot County,Maryland,24,041,12.7
Washington County,Maryland,24,043,15.7
Wicomico County,Maryland,24,045,11.2
Worcester County,Maryland,24,047,14.8
Baltimore City,Maryland,24,510,15.3
Montgomery County,Maryland,24,031,8.0
Prince George's County,Maryland,24,033,9.3
Barnstable County,Massachusetts,25,001,13.6
Berkshire County,Massachusetts,25,003,15.2
Bristol County,Massachusetts,25,005,14.0
Dukes County,Massachusetts,25,007,9.2
Essex County,Massachusetts,25,009,11.9
Franklin County,Massachusetts,25,011,14.7
Hampden County,Massachusetts,25,013,16.1
Hampshire County,Massachusetts,25,015,10.7
Middlesex County,Massachusetts,25,017,9.2
Nantucket County,Massachusetts,25,019,9.7
Norfolk County,Massachusetts,25,021,9.8
Plymouth County,Massachusetts,25,023,11.0
Suffolk County,Massachusetts,25,025,12.4
Worcester County,Massachusetts,25,027,12.1
Alcona County,Michigan,26,001,23.2
Alger County,Michigan,26,003,18.3
Allegan County,Michigan,26,005,10.4
Alpena County,Michigan,26,007,18.8
Antrim County,Michigan,26,009,16.3
Arenac County,Michigan,26,011,20.5
Baraga County,Michigan,26,013,17.2
Barry County,Michigan,26,015,12.6
Bay County,Michigan,26,017,16.3
Benzie County,Michigan,26,019,16.7
Berrien County,Michigan,26,021,14.8
Branch County,Michigan,26,023,14.1
Calhoun County,Michigan,26,025,16.0
Cass County,Michigan,26,027,17.7
Charlevoix County,Michigan,26,029,14.7
Cheboygan County,Michigan,26,031,19.6
Chippewa County,Michigan,26,033,17.3
Clare County,Michigan,26,035,22.9
Clinton County,Michigan,26,037,11.9
Crawford County,Michigan,26,039,21.3
Delta County,Michigan,26,041,18.8
Dickinson County,Michigan,26,043,17.6
Eaton County,Michigan,26,045,16.1
Emmet County,Michigan,26,047,14.3
Genesee County,Michigan,26,049,16.6
Gladwin County,Michigan,26,051,21.2
Gogebic County,Michigan,26,053,15.9
Grand Traverse County,Michigan,26,055,12.6
Gratiot County,Michigan,26,057,15.5
Hillsdale County,Michigan,26,059,14.9
Houghton County,Michigan,26,061,11.6
Huron County,Michigan,26,063,16.4
Ingham County,Michigan,26,065,12.6
Ionia County,Michigan,26,067,12.8
Iosco County,Michigan,26,069,23.3
Iron County,Michigan,26,071,17.6
Isabella County,Michigan,26,073,12.6
Jackson County,Michigan,26,075,15.1
Kalamazoo County,Michigan,26,077,13.1
Kalkaska County,Michigan,26,079,18.8
Kent County,Michigan,26,081,11.8
Keweenaw County,Michigan,26,083,18.4
Lake County,Michigan,26,085,25.2
Lapeer County,Michigan,26,087,14.7
Leelanau County,Michigan,26,089,12.1
Lenawee County,Michigan,26,091,15.6
Livingston County,Michigan,26,093,10.3
Luce County,Michigan,26,095,23.4
Mackinac County,Michigan,26,097,18.8
Macomb County,Michigan,26,099,14.0
Manistee County,Michigan,26,101,18.4
Marquette County,Michigan,26,103,14.4
Mason County,Michigan,26,105,16.7
Mecosta County,Michigan,26,107,15.3
Menominee County,Michigan,26,109,18.4
Midland County,Michigan,26,111,13.6
Missaukee County,Michigan,26,113,19.1
Monroe County,Michigan,26,115,13.4
Montcalm County,Michigan,26,117,18.3
Montmorency County,Michigan,26,119,23.6
Muskegon County,Michigan,26,121,15.8
Newaygo County,Michigan,26,123,18.3
Oakland County,Michigan,26,125,11.7
Oceana County,Michigan,26,127,17.0
Ogemaw County,Michigan,26,129,22.9
Ontonagon County,Michigan,26,131,19.4
Osceola County,Michigan,26,133,17.8
Oscoda County,Michigan,26,135,22.6
Otsego County,Michigan,26,137,18.1
Ottawa County,Michigan,26,139,10.2
Presque Isle County,Michigan,26,141,20.2
Roscommon County,Michigan,26,143,26.4
Saginaw County,Michigan,26,145,16.6
Saint Clair County,Michigan,26,147,16.5
Saint Joseph County,Michigan,26,149,15.0
Sanilac County,Michigan,26,151,17.1
Schoolcraft County,Michigan,26,153,22.1
Shiawassee County,Michigan,26,155,15.5
Tuscola County,Michigan,26,157,18.9
Van Buren County,Michigan,26,159,14.7
Washtenaw County,Michigan,26,161,8.8
Wayne County,Michigan,26,163,16.1
Wexford County,Michigan,26,165,16.0
Aitkin County,Minnesota,27,001,17.5
Anoka County,Minnesota,27,003,10.1
Becker County,Minnesota,27,005,12.9
Beltrami County,Minnesota,27,007,12.8
Benton County,Minnesota,27,009,13.0
Big Stone County,Minnesota,27,011,15.7
Blue Earth County,Minnesota,27,013,9.7
Brown County,Minnesota,27,015,10.2
Carlton County,Minnesota,27,017,12.2
Carver County,Minnesota,27,019,6.5
Cass County,Minnesota,27,021,15.8
Chippewa County,Minnesota,27,023,13.0
Chisago County,Minnesota,27,025,11.4
Clay County,Minnesota,27,027,10.0
Clearwater County,Minnesota,27,029,16.2
Cook County,Minnesota,27,031,14.3
Cottonwood County,Minnesota,27,033,14.1
Crow Wing County,Minnesota,27,035,14.0
Dakota County,Minnesota,27,037,8.7
Dodge County,Minnesota,27,039,8.8
Douglas County,Minnesota,27,041,12.7
Faribault County,Minnesota,27,043,12.6
Fillmore County,Minnesota,27,045,11.6
Freeborn County,Minnesota,27,047,13.8
Goodhue County,Minnesota,27,049,10.4
Grant County,Minnesota,27,051,14.2
Hennepin County,Minnesota,27,053,10.0
Houston County,Minnesota,27,055,10.5
Hubbard County,Minnesota,27,057,14.9
Isanti County,Minnesota,27,059,12.8
Itasca County,Minnesota,27,061,15.1
Jackson County,Minnesota,27,063,10.5
Kanabec County,Minnesota,27,065,17.9
Kandiyohi County,Minnesota,27,067,11.5
Kittson County,Minnesota,27,069,13.7
Koochiching County,Minnesota,27,071,16.7
Lac qui Parle County,Minnesota,27,073,14.3
Lake County,Minnesota,27,075,13.4
Lake of the Woods County,Minnesota,27,077,11.6
Le Sueur County,Minnesota,27,079,10.9
Lincoln County,Minnesota,27,081,13.0
Lyon County,Minnesota,27,083,10.0
McLeod County,Minnesota,27,085,11.2
Mahnomen County,Minnesota,27,087,13.7
Marshall County,Minnesota,27,089,12.8
Martin County,Minnesota,27,091,14.7
Meeker County,Minnesota,27,093,11.2
Mille Lacs County,Minnesota,27,095,15.8
Morrison County,Minnesota,27,097,12.2
Mower County,Minnesota,27,099,12.3
Murray County,Minnesota,27,101,13.6
Nicollet County,Minnesota,27,103,11.8
Nobles County,Minnesota,27,105,11.6
Norman County,Minnesota,27,107,11.4
Olmsted County,Minnesota,27,109,10.1
Otter Tail County,Minnesota,27,111,13.5
Pennington County,Minnesota,27,113,12.5
Pine County,Minnesota,27,115,17.4
Pipestone County,Minnesota,27,117,14.3
Polk County,Minnesota,27,119,13.0
Pope County,Minnesota,27,121,13.7
Ramsey County,Minnesota,27,123,11.5
Red Lake County,Minnesota,27,125,12.5
Redwood County,Minnesota,27,127,12.2
Renville County,Minnesota,27,129,10.3
Rice County,Minnesota,27,131,9.6
Rock County,Minnesota,27,133,11.4
Roseau County,Minnesota,27,135,10.9
Saint Louis County,Minnesota,27,137,14.3
Scott County,Minnesota,27,139,7.6
Sherburne County,Minnesota,27,141,8.6
Sibley County,Minnesota,27,143,10.9
Stearns County,Minnesota,27,145,10.7
Steele County,Minnesota,27,147,10.9
Stevens County,Minnesota,27,149,12.2
Swift County,Minnesota,27,151,14.4
Todd County,Minnesota,27,153,13.8
Traverse County,Minnesota,27,155,19.1
Wabasha County,Minnesota,27,157,11.9
Wadena County,Minnesota,27,159,16.8
Waseca County,Minnesota,27,161,12.0
Washington County,Minnesota,27,163,9.0
Watonwan County,Minnesota,27,165,11.9
Wilkin County,Minnesota,27,167,14.9
Winona County,Minnesota,27,169,11.5
Wright County,Minnesota,27,171,8.5
Yellow Medicine County,Minnesota,27,173,12.7
Adams County,Mississippi,28,001,15.4
Alcorn County,Mississippi,28,003,20.6
Amite County,Mississippi,28,005,19.8
Attala County,Mississippi,28,007,20.2
Benton County,Mississippi,28,009,18.7
Bolivar County,Mississippi,28,011,17.6
Calhoun County,Mississippi,28,013,21.2
Carroll County,Mississippi,28,015,19.1
Chickasaw County,Mississippi,28,017,15.9
Choctaw County,Mississippi,28,019,25.8
Claiborne County,Mississippi,28,021,15.3
Clarke County,Mississippi,28,023,20.3
Clay County,Mississippi,28,025,12.7
Coahoma County,Mississippi,28,027,14.6
Copiah County,Mississippi,28,029,15.6
Covington County,Mississippi,28,031,19.8
DeSoto County,Mississippi,28,033,11.7
Forrest County,Mississippi,28,035,21.1
Franklin County,Mississippi,28,037,18.1
George County,Mississippi,28,039,20.9
Greene County,Mississippi,28,041,21.7
Grenada County,Mississippi,28,043,21.7
Hancock County,Mississippi,28,045,18.1
Harrison County,Mississippi,28,047,15.3
Hinds County,Mississippi,28,049,12.3
Holmes County,Mississippi,28,051,15.1
Humphreys County,Mississippi,28,053,17.9
Issaquena County,Mississippi,28,055,25.0
Itawamba County,Mississippi,28,057,20.5
Jackson County,Mississippi,28,059,17.6
Jasper County,Mississippi,28,061,18.0
Jefferson County,Mississippi,28,063,15.1
Jefferson Davis County,Mississippi,28,065,22.5
Jones County,Mississippi,28,067,17.6
Kemper County,Mississippi,28,069,18.8
Lafayette County,Mississippi,28,071,10.8
Lamar County,Mississippi,28,073,15.4
Lauderdale County,Mississippi,28,075,19.6
Lawrence County,Mississippi,28,077,15.5
Leake County,Mississippi,28,079,20.8
Lee County,Mississippi,28,081,16.7
