County,State,State_FIPS,County_FIPS,health_insurance_rate
Pickens County,Alabama,01,107,11.9
Pike County,Alabama,01,109,11.6
Randolph County,Alabama,01,111,16.4
Russell County,Alabama,01,113,16.8
Saint Clair County,Alabama,01,115,12.1
Shelby County,Alabama,01,117,9.4
Sumter County,Alabama,01,119,16.6
Talladega County,Alabama,01,121,14.0
Tallapoosa County,Alabama,01,123,14.2
Tuscaloosa County,Alabama,01,125,12.3
Walker County,Alabama,01,127,15.1
Washington County,Alabama,01,129,18.5
Wilcox County,Alabama,01,131,18.8
Winston County,Alabama,01,133,14.5
Anchorage Municipality,Alaska,02,020,16.6
Bethel Census Area,Alaska,02,050,26.8
Bristol Bay Borough,Alaska,02,060,22.3
Fairbanks North Star Borough,Alaska,02,090,14.2
Haines Borough,Alaska,02,100,30.3
Juneau City and Borough,Alaska,02,110,15.3
Kenai Peninsula Borough,Alaska,02,122,22.7
Kodiak Island Borough,Alaska,02,150,30.6
Matanuska-Susitna Borough,Alaska,02,170,20.5
Nome Census Area,Alaska,02,180,28.9
North Slope Borough,Alaska,02,185,25.7
Sitka City and Borough,Alaska,02,220,18.6
Southeast Fairbanks Census Area,Alaska,02,240,22.6
Valdez-Cordova Census Area,Alaska,02,261,25.7
Wade Hampton Census Area,Alaska,02,270,30.0
Northwest Arctic Borough,Alaska,02,188,33.2
Aleutians East Borough,Alaska,02,013,65.6
Aleutians West Census Area,Alaska,02,016,29.0
Dillingham Census Area,Alaska,02,070,30.6
Lake and Peninsula Borough,Alaska,02,164,40.5
Denali Borough,Alaska,02,068,24.5
Yukon-Koyukuk Census Area,Alaska,02,290,39.4
Hoonah-Angoon Census Area,Alaska,02,105,27.6
Skagway Municipality,Alaska,02,230,25.6
Yakutat City and Borough,Alaska,02,282,22.1
Ketchikan Gateway Borough,Alaska,02,130,18.7
Petersburg Borough,Alaska,02,195,27.2
Prince of Wales-Hyder Census Area,Alaska,02,198,35.7
Wrangell City and Borough,Alaska,02,275,23.1
Apache County,Arizona,04,001,26.0
Cochise County,Arizona,04,003,12.7
Coconino County,Arizona,04,005,19.9
Gila County,Arizona,04,007,17.4
Graham County,Arizona,04,009,16.6
Greenlee County,Arizona,04,011,14.4
Maricopa County,Arizona,04,013,17.2
Mohave County,Arizona,04,015,16.7
Navajo County,Arizona,04,017,17.8
Pima County,Arizona,04,019,14.8
Pinal County,Arizona,04,021,15.3
Santa Cruz County,Arizona,04,023,20.5
Yavapai County,Arizona,04,025,15.4
La Paz County,Arizona,04,012,15.8
Yuma County,Arizona,04,027,21.0
Arkansas County,Arkansas,05,001,13.9
Ashley County,Arkansas,05,003,16.2
Baxter County,Arkansas,05,005,13.5
Benton County,Arkansas,05,007,15.2
Boone County,Arkansas,05,009,16.7
Bradley County,Arkansas,05,011,23.3
Calhoun County,Arkansas,05,013,17.7
Carroll County,Arkansas,05,015,17.6
Chicot County,Arkansas,05,017,19.0
Clark County,Arkansas,05,019,14.4
Clay County,Arkansas,05,021,19.2
Cleburne County,Arkansas,05,023,19.1
Cleveland County,Arkansas,05,025,15.6
Columbia County,Arkansas,05,027,15.5
Conway County,Arkansas,05,029,15.8
Craighead County,Arkansas,05,031,17.4
Crawford County,Arkansas,05,033,17.3
Crittenden County,Arkansas,05,035,16.6
Cross County,Arkansas,05,037,17.0
Dallas County,Arkansas,05,039,19.3
Desha County,Arkansas,05,041,19.8
Drew County,Arkansas,05,043,19.9
Faulkner County,Arkansas,05,045,13.6
Franklin County,Arkansas,05,047,17.1
Fulton County,Arkansas,05,049,18.2
Garland County,Arkansas,05,051,18.9
Grant County,Arkansas,05,053,12.2
Greene County,Arkansas,05,055,17.2
Hempstead County,Arkansas,05,057,17.7
Hot Spring County,Arkansas,05,059,17.0
Howard County,Arkansas,05,061,20.9
Independence County,Arkansas,05,063,18.2
Izard County,Arkansas,05,065,20.7
Jackson County,Arkansas,05,067,19.7
Jefferson County,Arkansas,05,069,14.4
Johnson County,Arkansas,05,071,14.8
Lafayette County,Arkansas,05,073,19.6
Lawrence County,Arkansas,05,075,20.2
Lee County,Arkansas,05,077,20.3
Lincoln County,Arkansas,05,079,20.5
Little River County,Arkansas,05,081,16.6
Logan County,Arkansas,05,083,15.6
Lonoke County,Arkansas,05,085,14.2
Madison County,Arkansas,05,087,19.3
Marion County,Arkansas,05,089,18.1
Miller County,Arkansas,05,091,18.1
Mississippi County,Arkansas,05,093,17.7
Monroe County,Arkansas,05,095,17.0
Montgomery County,Arkansas,05,097,21.0
Nevada County,Arkansas,05,099,17.4
Newton County,Arkansas,05,101,18.6
Ouachita County,Arkansas,05,103,13.4
Perry County,Arkansas,05,105,12.6
Phillips County,Arkansas,05,107,17.2
Pike County,Arkansas,05,109,20.3
Poinsett County,Arkansas,05,111,18.9
Polk County,Arkansas,05,113,21.2
Pope County,Arkansas,05,115,16.5
Prairie County,Arkansas,05,117,16.8
Pulaski County,Arkansas,05,119,15.2
Randolph County,Arkansas,05,121,20.1
Saint Francis County,Arkansas,05,123,18.5
Saline County,Arkansas,05,125,12.4
Scott County,Arkansas,05,127,18.1
Searcy County,Arkansas,05,129,23.4
Sebastian County,Arkansas,05,131,19.5
Sevier County,Arkansas,05,133,26.7
Sharp County,Arkansas,05,135,18.6
Stone County,Arkansas,05,137,17.2
Union County,Arkansas,05,139,15.6
Van Buren County,Arkansas,05,141,20.5
Washington County,Arkansas,05,143,18.4
White County,Arkansas,05,145,16.7
Woodruff County,Arkansas,05,147,21.4
Yell County,Arkansas,05,149,19.2
Alameda County,California,06,001,12.6
Alpine County,California,06,003,23.5
Amador County,California,06,005,11.6
Butte County,California,06,007,15.7
Calaveras County,California,06,009,11.5
Colusa County,California,06,011,21.7
Contra Costa County,California,06,013,11.9
Del Norte County,California,06,015,15.0
El Dorado County,California,06,017,10.2
Fresno County,California,06,019,19.6
Glenn County,California,06,021,20.6
Humboldt County,California,06,023,19.4
Imperial County,California,06,025,21.3
Inyo County,California,06,027,15.1
Kern County,California,06,029,20.2
Kings County,California,06,031,18.9
Lake County,California,06,033,19.1
Lassen County,California,06,035,10.5
Los Angeles County,California,06,037,22.2
Madera County,California,06,039,20.6
Marin County,California,06,041,8.9
Mariposa County,California,06,043,12.4
Mendocino County,California,06,045,18.5
Merced County,California,06,047,19.2
Modoc County,California,06,049,18.2
Mono County,California,06,051,20.7
Monterey County,California,06,053,21.6
Napa County,California,06,055,14.5
Nevada County,California,06,057,14.8
Orange County,California,06,059,17.3
Placer County,California,06,061,9.9
Plumas County,California,06,063,18.3
Riverside County,California,06,065,20.2
Sacramento County,California,06,067,14.6
San Benito County,California,06,069,15.8
San Bernardino County,California,06,071,20.2
San Diego County,California,06,073,16.8
San Francisco County,California,06,075,11.1
San Joaquin County,California,06,077,17.1
San Luis Obispo County,California,06,079,13.8
San Mateo County,California,06,081,10.7
Santa Barbara County,California,06,083,18.4
Santa Clara County,California,06,085,11.5
Santa Cruz County,California,06,087,14.9
Shasta County,California,06,089,15.8
Sierra County,California,06,091,20.6
Siskiyou County,California,06,093,14.9
Solano County,California,06,095,12.9
Sonoma County,California,06,097,14.1
Stanislaus County,California,06,099,17.8
Sutter County,California,06,101,18.9
Tehama County,California,06,103,16.9
Trinity County,California,06,105,21.6
Tulare County,California,06,107,21.5
Tuolumne County,California,06,109,11.9
Ventura County,California,06,111,16.2
Yolo County,California,06,113,13.2
Yuba County,California,06,115,16.6
Alamosa County,Colorado,08,003,13.7
Archuleta County,Colorado,08,007,25.1
Baca County,Colorado,08,009,18.2
Bent County,Colorado,08,011,13.4
Chaffee County,Colorado,08,015,17.0
Cheyenne County,Colorado,08,017,23.0
Clear Creek County,Colorado,08,019,12.9
Conejos County,Colorado,08,021,19.0
Costilla County,Colorado,08,023,27.2
Crowley County,Colorado,08,025,18.1
Custer County,Colorado,08,027,19.0
Delta County,Colorado,08,029,20.8
Dolores County,Colorado,08,033,18.5
Douglas County,Colorado,08,035,6.0
Eagle County,Colorado,08,037,18.7
Elbert County,Colorado,08,039,11.8
El Paso County,Colorado,08,041,13.1
Fremont County,Colorado,08,043,13.0
Garfield County,Colorado,08,045,29.9
Gilpin County,Colorado,08,047,15.0
Grand County,Colorado,08,049,21.7
Gunnison County,Colorado,08,051,19.2
Huerfano County,Colorado,08,055,18.9
Jackson County,Colorado,08,057,16.6
Kiowa County,Colorado,08,061,18.0
Kit Carson County,Colorado,08,063,19.7
Lake County,Colorado,08,065,24.7
La Plata County,Colorado,08,067,18.3
Larimer County,Colorado,08,069,11.8
Las Animas County,Colorado,08,071,20.4
Lincoln County,Colorado,08,073,10.2
Logan County,Colorado,08,075,18.5
Mesa County,Colorado,08,077,16.4
Moffat County,Colorado,08,081,16.7
Montezuma County,Colorado,08,083,22.7
Montrose County,Colorado,08,085,21.6
Morgan County,Colorado,08,087,16.8
Otero County,Colorado,08,089,19.7
Ouray County,Colorado,08,091,15.9
Park County,Colorado,08,093,14.1
Phillips County,Colorado,08,095,19.2
Pitkin County,Colorado,08,097,12.2
Prowers County,Colorado,08,099,19.1
Pueblo County,Colorado,08,101,14.5
Rio Blanco County,Colorado,08,103,15.7
Rio Grande County,Colorado,08,105,20.6
Routt County,Colorado,08,107,14.7
Saguache County,Colorado,08,109,31.3
San Miguel County,Colorado,08,113,18.9
Sedgwick County,Colorado,08,115,14.1
Summit County,Colorado,08,117,23.0
Teller County,Colorado,08,119,13.9
Washington County,Colorado,08,121,12.6
Yuma County,Colorado,08,125,18.0
Adams County,Colorado,08,001,20.8
Arapahoe County,Colorado,08,005,15.8
Boulder County,Colorado,08,013,11.3
Broomfield County,Colorado,08,014,8.6
Denver County,Colorado,08,031,17.2
Jefferson County,Colorado,08,059,11.4
Weld County,Colorado,08,123,15.5
Fairfield County,Connecticut,09,001,11.6
Hartford County,Connecticut,09,003,8.2
Litchfield County,Connecticut,09,005,7.4
Middlesex County,Connecticut,09,007,7.0
New Haven County,Connecticut,09,009,8.6
New London County,Connecticut,09,011,7.4
Tolland County,Connecticut,09,013,4.9
Windham County,Connecticut,09,015,8.8
Kent County,Delaware,10,001,8.9
New Castle County,Delaware,10,003,8.9
Sussex County,Delaware,10,005,11.4
Alachua County,Florida,12,001,15.3
Baker County,Florida,12,003,14.3
Bay County,Florida,12,005,18.7
Bradford County,Florida,12,007,18.4
Brevard County,Florida,12,009,16.5
Broward County,Florida,12,011,22.6
Calhoun County,Florida,12,013,20.7
Charlotte County,Florida,12,015,16.2
Citrus County,Florida,12,017,15.8
Clay County,Florida,12,019,13.8
Collier County,Florida,12,021,22.5
Columbia County,Florida,12,023,18.5
Miami-Dade County,Florida,12,086,29.8
DeSoto County,Florida,12,027,28.9
Dixie County,Florida,12,029,18.2
Duval County,Florida,12,031,17.2
Escambia County,Florida,12,033,17.0
Flagler County,Florida,12,035,17.4
Franklin County,Florida,12,037,22.6
Gadsden County,Florida,12,039,19.5
Gilchrist County,Florida,12,041,22.2
Glades County,Florida,12,043,29.3
Gulf County,Florida,12,045,19.7
Hamilton County,Florida,12,047,20.1
Hardee County,Florida,12,049,30.7
Hendry County,Florida,12,051,34.0
Hernando County,Florida,12,053,17.3
Highlands County,Florida,12,055,18.5
Hillsborough County,Florida,12,057,18.5
Holmes County,Florida,12,059,19.9
Indian River County,Florida,12,061,20.3
Jackson County,Florida,12,063,15.0
Jefferson County,Florida,12,065,17.7
Lafayette County,Florida,12,067,22.1
Lake County,Florida,12,069,15.9
Lee County,Florida,12,071,20.6
Leon County,Florida,12,073,13.0
Levy County,Florida,12,075,21.5
Liberty County,Florida,12,077,29.3
Madison County,Florida,12,079,18.8
Manatee County,Florida,12,081,19.0
Marion County,Florida,12,083,18.4
Martin County,Florida,12,085,16.1
Monroe County,Florida,12,087,26.6
Nassau County,Florida,12,089,16.6
Okaloosa County,Florida,12,091,15.8
Okeechobee County,Florida,12,093,22.2
Orange County,Florida,12,095,22.2
Osceola County,Florida,12,097,24.7
Palm Beach County,Florida,12,099,20.1
Pasco County,Florida,12,101,16.5
Pinellas County,Florida,12,103,17.4
Polk County,Florida,12,105,18.6
Putnam County,Florida,12,107,21.9
Saint Johns County,Florida,12,109,12.1
Saint Lucie County,Florida,12,111,21.4
Santa Rosa County,Florida,12,113,15.2
Sarasota County,Florida,12,115,16.5
Seminole County,Florida,12,117,17.5
Sumter County,Florida,12,119,9.9
Suwannee County,Florida,12,121,21.2
Taylor County,Florida,12,123,18.2
Union County,Florida,12,125,16.7
Volusia County,Florida,12,127,18.6
Wakulla County,Florida,12,129,12.1
Walton County,Florida,12,131,19.0
Washington County,Florida,12,133,16.8
Appling County,Georgia,13,001,24.0
Atkinson County,Georgia,13,003,32.8
Bacon County,Georgia,13,005,23.4
Baker County,Georgia,13,007,20.3
Baldwin County,Georgia,13,009,15.0
Banks County,Georgia,13,011,17.8
Barrow County,Georgia,13,013,19.7
Bartow County,Georgia,13,015,19.3
Ben Hill County,Georgia,13,017,19.6
Berrien County,Georgia,13,019,27.0
Bibb County,Georgia,13,021,17.8
Bleckley County,Georgia,13,023,13.7
Brantley County,Georgia,13,025,29.8
Brooks County,Georgia,13,027,24.1
Bryan County,Georgia,13,029,16.0
Bulloch County,Georgia,13,031,19.0
Burke County,Georgia,13,033,17.4
Butts County,Georgia,13,035,19.2
Calhoun County,Georgia,13,037,26.1
Camden County,Georgia,13,039,14.6
Candler County,Georgia,13,043,27.4
Carroll County,Georgia,13,045,18.6
Catoosa County,Georgia,13,047,16.1
Charlton County,Georgia,13,049,22.1
Chatham County,Georgia,13,051,19.2
Chattahoochee County,Georgia,13,053,12.8
Chattooga County,Georgia,13,055,20.0
Cherokee County,Georgia,13,057,15.5
Clarke County,Georgia,13,059,18.2
Clay County,Georgia,13,061,22.5
Clayton County,Georgia,13,063,26.9
Clinch County,Georgia,13,065,20.1
Cobb County,Georgia,13,067,18.3
Coffee County,Georgia,13,069,24.7
Colquitt County,Georgia,13,071,27.8
Columbia County,Georgia,13,073,12.1
Cook County,Georgia,13,075,27.7
Coweta County,Georgia,13,077,13.4
Crawford County,Georgia,13,079,17.5
Crisp County,Georgia,13,081,19.9
Dade County,Georgia,13,083,16.6
Dawson County,Georgia,13,085,17.4
Decatur County,Georgia,13,087,22.5
DeKalb County,Georgia,13,089,21.5
Dodge County,Georgia,13,091,16.3
Dooly County,Georgia,13,093,20.6
Dougherty County,Georgia,13,095,20.9
Douglas County,Georgia,13,097,18.3
Early County,Georgia,13,099,19.0
Echols County,Georgia,13,101,33.3
Effingham County,Georgia,13,103,16.2
Elbert County,Georgia,13,105,17.7
Emanuel County,Georgia,13,107,24.2
Evans County,Georgia,13,109,18.0
Fannin County,Georgia,13,111,19.1
Fayette County,Georgia,13,113,9.4
Floyd County,Georgia,13,115,18.9
Forsyth County,Georgia,13,117,13.0
Franklin County,Georgia,13,119,19.0
Fulton County,Georgia,13,121,17.6
Gilmer County,Georgia,13,123,21.2
Glascock County,Georgia,13,125,20.5
Glynn County,Georgia,13,127,20.8
Gordon County,Georgia,13,129,21.5
Grady County,Georgia,13,131,25.7
Greene County,Georgia,13,133,18.4
Gwinnett County,Georgia,13,135,22.3
Habersham County,Georgia,13,137,20.2
Hall County,Georgia,13,139,20.9
Hancock County,Georgia,13,141,18.8
Haralson County,Georgia,13,143,16.9
Harris County,Georgia,13,145,11.1
Hart County,Georgia,13,147,19.2
Heard County,Georgia,13,149,19.8
Henry County,Georgia,13,151,15.3
Houston County,Georgia,13,153,14.7
Irwin County,Georgia,13,155,18.9
Jackson County,Georgia,13,157,17.2
Jasper County,Georgia,13,159,17.4
Jeff Davis County,Georgia,13,161,24.6
Jefferson County,Georgia,13,163,24.0
Jenkins County,Georgia,13,165,22.8
Johnson County,Georgia,13,167,20.6
Jones County,Georgia,13,169,16.1
Lamar County,Georgia,13,171,19.3
Lanier County,Georgia,13,173,22.1
Laurens County,Georgia,13,175,15.7
Lee County,Georgia,13,177,14.7
Liberty County,Georgia,13,179,14.3
Lincoln County,Georgia,13,181,19.8
Long County,Georgia,13,183,23.0
Lowndes County,Georgia,13,185,20.1
Lumpkin County,Georgia,13,187,16.0
McDuffie County,Georgia,13,189,20.7
McIntosh County,Georgia,13,191,24.6
Macon County,Georgia,13,193,23.3
Madison County,Georgia,13,195,18.7
Marion County,Georgia,13,197,29.2
Meriwether County,Georgia,13,199,20.8
Miller County,Georgia,13,201,18.9
Mitchell County,Georgia,13,205,21.0
Monroe County,Georgia,13,207,14.9
Montgomery County,Georgia,13,209,22.3
Morgan County,Georgia,13,211,16.2
Murray County,Georgia,13,213,22.2
Muscogee County,Georgia,13,215,15.8
Newton County,Georgia,13,217,18.7
Oconee County,Georgia,13,219,11.0
Oglethorpe County,Georgia,13,221,16.0
Paulding County,Georgia,13,223,14.3
Peach County,Georgia,13,225,20.6
Pickens County,Georgia,13,227,14.7
Pierce County,Georgia,13,229,20.8
Pike County,Georgia,13,231,16.2
Polk County,Georgia,13,233,21.0
Pulaski County,Georgia,13,235,18.8
Putnam County,Georgia,13,237,15.9
Quitman County,Georgia,13,239,15.6
Rabun County,Georgia,13,241,25.5
Randolph County,Georgia,13,243,19.8
Richmond County,Georgia,13,245,18.1
Rockdale County,Georgia,13,247,20.5
Schley County,Georgia,13,249,26.5
Screven County,Georgia,13,251,20.8
Seminole County,Georgia,13,253,19.2
Spalding County,Georgia,13,255,18.2
Stephens County,Georgia,13,257,17.7
Stewart County,Georgia,13,259,25.8
Sumter County,Georgia,13,261,17.2
Talbot County,Georgia,13,263,14.3
Taliaferro County,Georgia,13,265,16.9
Tattnall County,Georgia,13,267,24.8
Taylor County,Georgia,13,269,19.9
Telfair County,Georgia,13,271,20.5
Terrell County,Georgia,13,273,23.5
Thomas County,Georgia,13,275,21.2
Tift County,Georgia,13,277,24.8
Toombs County,Georgia,13,279,24.8
Towns County,Georgia,13,281,17.3
Treutlen County,Georgia,13,283,16.5
Troup County,Georgia,13,285,18.6
Turner County,Georgia,13,287,21.9
Twiggs County,Georgia,13,289,16.6
Union County,Georgia,13,291,15.4
Upson County,Georgia,13,293,18.0
Walker County,Georgia,13,295,18.1
Walton County,Georgia,13,297,16.3
Ware County,Georgia,13,299,21.8
Warren County,Georgia,13,301,17.2
Washington County,Georgia,13,303,20.4
Wayne County,Georgia,13,305,23.9
Webster County,Georgia,13,307,21.4
Wheeler County,Georgia,13,309,18.1
White County,Georgia,13,311,20.1
Whitfield County,Georgia,13,313,25.0
Wilcox County,Georgia,13,315,17.2
Wilkes County,Georgia,13,317,17.7
Wilkinson County,Georgia,13,319,14.8
Worth County,Georgia,13,321,22.7
Hawaii County,Hawaii,15,001,9.9
Honolulu County,Hawaii,15,003,5.9
Kauai County,Hawaii,15,007,9.9
Kalawao County,Hawaii,15,005,11.7
Maui County,Hawaii,15,009,9.3
Ada County,Idaho,16,001,13.0
Adams County,Idaho,16,003,20.9
Bannock County,Idaho,16,005,14.2
Bear Lake County,Idaho,16,007,17.3
Benewah County,Idaho,16,009,20.7
Bingham County,Idaho,16,011,17.0
Blaine County,Idaho,16,013,18.4
Boise County,Idaho,16,015,20.3
Bonner County,Idaho,16,017,19.3
Bonneville County,Idaho,16,019,15.2
Boundary County,Idaho,16,021,30.5
Butte County,Idaho,16,023,19.4
Camas County,Idaho,16,025,28.7
Canyon County,Idaho,16,027,20.0
Caribou County,Idaho,16,029,14.2
Cassia County,Idaho,16,031,21.2
Clearwater County,Idaho,16,035,17.1
Custer County,Idaho,16,037,13.0
Elmore County,Idaho,16,039,16.0
Franklin County,Idaho,16,041,16.7
Fremont County,Idaho,16,043,21.0
Gem County,Idaho,16,045,22.1
Gooding County,Idaho,16,047,23.9
Idaho County,Idaho,16,049,17.0
Jefferson County,Idaho,16,051,14.7
Jerome County,Idaho,16,053,31.0
Kootenai County,Idaho,16,055,17.6
Latah County,Idaho,16,057,10.1
Lemhi County,Idaho,16,059,15.5
Lewis County,Idaho,16,061,21.6
Lincoln County,Idaho,16,063,30.8
Madison County,Idaho,16,065,10.7
Minidoka County,Idaho,16,067,21.8
Nez Perce County,Idaho,16,069,13.0
Oneida County,Idaho,16,071,13.2
Owyhee County,Idaho,16,073,26.5
Payette County,Idaho,16,075,21.9
Power County,Idaho,16,077,15.5
Shoshone County,Idaho,16,079,17.8
Teton County,Idaho,16,081,23.4
Twin Falls County,Idaho,16,083,19.6
Valley County,Idaho,16,085,20.8
Washington County,Idaho,16,087,20.1
Adams County,Illinois,17,001,9.4
Alexander County,Illinois,17,003,20.5
Bond County,Illinois,17,005,8.1
Boone County,Illinois,17,007,11.9
Brown County,Illinois,17,009,8.9
Bureau County,Illinois,17,011,11.0
Calhoun County,Illinois,17,013,5.8
Carroll County,Illinois,17,015,11.9
Cass County,Illinois,17,017,12.2
Champaign County,Illinois,17,019,9.9
Christian County,Illinois,17,021,10.5
Clark County,Illinois,17,023,8.9
Clay County,Illinois,17,025,10.9
Clinton County,Illinois,17,027,7.0
Coles County,Illinois,17,029,12.7
Cook County,Illinois,17,031,16.7
Crawford County,Illinois,17,033,10.6
Cumberland County,Illinois,17,035,8.7
DeKalb County,Illinois,17,037,10.6
De Witt County,Illinois,17,039,8.9
Douglas County,Illinois,17,041,20.4
DuPage County,Illinois,17,043,9.4
Edgar County,Illinois,17,045,11.1
Edwards County,Illinois,17,047,9.8
Effingham County,Illinois,17,049,8.2
Fayette County,Illinois,17,051,13.9
Ford County,Illinois,17,053,9.7
Franklin County,Illinois,17,055,13.7
Fulton County,Illinois,17,057,9.8
Gallatin County,Illinois,17,059,13.7
Greene County,Illinois,17,061,9.8
Grundy County,Illinois,17,063,8.6
Hamilton County,Illinois,17,065,12.1
Hancock County,Illinois,17,067,10.6
Hardin County,Illinois,17,069,10.2
Henderson County,Illinois,17,071,9.1
Henry County,Illinois,17,073,8.3
Iroquois County,Illinois,17,075,9.0
Jackson County,Illinois,17,077,11.2
Jasper County,Illinois,17,079,9.8
Jefferson County,Illinois,17,081,12.1
Jersey County,Illinois,17,083,9.7
Jo Daviess County,Illinois,17,085,7.8
Johnson County,Illinois,17,087,11.9
Kane County,Illinois,17,089,13.7
Kankakee County,Illinois,17,091,12.2
Kendall County,Illinois,17,093,7.7
Knox County,Illinois,17,095,11.4
Lake County,Illinois,17,097,11.3
LaSalle County,Illinois,17,099,10.2
Lawrence County,Illinois,17,101,9.3
Lee County,Illinois,17,103,10.9
Livingston County,Illinois,17,105,7.5
Logan County,Illinois,17,107,8.3
McDonough County,Illinois,17,109,9.8
McHenry County,Illinois,17,111,9.3
McLean County,Illinois,17,113,7.6
Macon County,Illinois,17,115,11.3
Macoupin County,Illinois,17,117,10.3
Madison County,Illinois,17,119,9.6
Marion County,Illinois,17,121,11.5
Marshall County,Illinois,17,123,9.4
Mason County,Illinois,17,125,11.9
Massac County,Illinois,17,127,13.6
Menard County,Illinois,17,129,7.4
Mercer County,Illinois,17,131,7.3
Monroe County,Illinois,17,133,5.9
Montgomery County,Illinois,17,135,8.4
Morgan County,Illinois,17,137,9.9
Moultrie County,Illinois,17,139,12.6
Ogle County,Illinois,17,141,8.7
Peoria County,Illinois,17,143,10.9
Perry County,Illinois,17,145,12.5
Piatt County,Illinois,17,147,7.4
Pike County,Illinois,17,149,13.0
Pope County,Illinois,17,151,9.6
Pulaski County,Illinois,17,153,11.7
Putnam County,Illinois,17,155,10.4
Randolph County,Illinois,17,157,9.4
Richland County,Illinois,17,159,11.6
Rock Island County,Illinois,17,161,10.8
Saint Clair County,Illinois,17,163,11.5
Saline County,Illinois,17,165,11.9
Sangamon County,Illinois,17,167,9.0
Schuyler County,Illinois,17,169,14.7
Scott County,Illinois,17,171,10.1
Shelby County,Illinois,17,173,9.0
Stark County,Illinois,17,175,9.0
Stephenson County,Illinois,17,177,10.7
Tazewell County,Illinois,17,179,8.4
Union County,Illinois,17,181,13.6
Vermilion County,Illinois,17,183,11.7
Wabash County,Illinois,17,185,9.9
Warren County,Illinois,17,187,12.1
Washington County,Illinois,17,189,7.9
Wayne County,Illinois,17,191,10.9
White County,Illinois,17,193,10.7
Whiteside County,Illinois,17,195,10.6
Will County,Illinois,17,197,9.7
Williamson County,Illinois,17,199,11.9
Winnebago County,Illinois,17,201,12.7
Woodford County,Illinois,17,203,6.6
Adams County,Indiana,18,001,25.2
Allen County,Indiana,18,003,14.8
Bartholomew County,Indiana,18,005,12.7
Benton County,Indiana,18,007,14.6
Blackford County,Indiana,18,009,17.2
Boone County,Indiana,18,011,8.9
Brown County,Indiana,18,013,14.0
Carroll County,Indiana,18,015,13.2
Cass County,Indiana,18,017,16.6
Clark County,Indiana,18,019,14.0
Clay County,Indiana,18,021,14.6
Clinton County,Indiana,18,023,15.7
Crawford County,Indiana,18,025,13.9
Daviess County,Indiana,18,027,21.7
Dearborn County,Indiana,18,029,10.7
Decatur County,Indiana,18,031,14.9
DeKalb County,Indiana,18,033,13.7
Delaware County,Indiana,18,035,13.8
Dubois County,Indiana,18,037,9.0
Elkhart County,Indiana,18,039,20.4
Fayette County,Indiana,18,041,17.8
Floyd County,Indiana,18,043,12.3
Fountain County,Indiana,18,045,12.3
Franklin County,Indiana,18,047,10.5
Fulton County,Indiana,18,049,15.1
Gibson County,Indiana,18,051,11.3
Grant County,Indiana,18,053,14.6
Greene County,Indiana,18,055,14.1
Hamilton County,Indiana,18,057,7.9
Hancock County,Indiana,18,059,10.7
Harrison County,Indiana,18,061,11.3
Hendricks County,Indiana,18,063,9.3
Henry County,Indiana,18,065,16.1
Howard County,Indiana,18,067,13.3
Huntington County,Indiana,18,069,14.5
Jackson County,Indiana,18,071,14.0
Jasper County,Indiana,18,073,11.5
Jay County,Indiana,18,075,12.9
Jefferson County,Indiana,18,077,15.5
Jennings County,Indiana,18,079,15.6
