County,State,State_FIPS,County_FIPS,poverty_rate
Jennings County,Indiana,18,079,14.7
Johnson County,Indiana,18,081,8.7
Knox County,Indiana,18,083,17.2
Kosciusko County,Indiana,18,085,10.3
LaGrange County,Indiana,18,087,7.3
Lake County,Indiana,18,089,16.5
LaPorte County,Indiana,18,091,16.5
Lawrence County,Indiana,18,093,11.8
Madison County,Indiana,18,095,17.2
Marion County,Indiana,18,097,19.0
Marshall County,Indiana,18,099,11.4
Martin County,Indiana,18,101,12.4
Miami County,Indiana,18,103,16.4
Monroe County,Indiana,18,105,24.3
Montgomery County,Indiana,18,107,10.1
Morgan County,Indiana,18,109,11.3
Newton County,Indiana,18,111,13.4
Noble County,Indiana,18,113,7.5
Ohio County,Indiana,18,115,6.1
Orange County,Indiana,18,117,16.2
Owen County,Indiana,18,119,16.2
Parke County,Indiana,18,121,14.7
Perry County,Indiana,18,123,14.1
Pike County,Indiana,18,125,11.5
Porter County,Indiana,18,127,10.2
Posey County,Indiana,18,129,10.1
Pulaski County,Indiana,18,131,13.7
Putnam County,Indiana,18,133,12.4
Randolph County,Indiana,18,135,15.9
Ripley County,Indiana,18,137,11.6
Rush County,Indiana,18,139,17.1
Saint Joseph County,Indiana,18,141,15.7
Scott County,Indiana,18,143,15.6
Shelby County,Indiana,18,145,11.2
Spencer County,Indiana,18,147,9.4
Starke County,Indiana,18,149,14.1
Steuben County,Indiana,18,151,11.0
Sullivan County,Indiana,18,153,13.1
Switzerland County,Indiana,18,155,20.1
Tippecanoe County,Indiana,18,157,20.6
Tipton County,Indiana,18,159,8.1
Union County,Indiana,18,161,8.8
Vanderburgh County,Indiana,18,163,17.3
Vermillion County,Indiana,18,165,15.2
Vigo County,Indiana,18,167,18.8
Wabash County,Indiana,18,169,12.7
Warren County,Indiana,18,171,10.4
Warrick County,Indiana,18,173,7.6
Washington County,Indiana,18,175,13.1
Wayne County,Indiana,18,177,16.3
Wells County,Indiana,18,179,9.5
White County,Indiana,18,181,8.7
Whitley County,Indiana,18,183,9.2
Adair County,Iowa,19,001,9.1
Adams County,Iowa,19,003,11.5
Allamakee County,Iowa,19,005,9.5
Appanoose County,Iowa,19,007,16.1
Audubon County,Iowa,19,009,10.2
Benton County,Iowa,19,011,9.2
Black Hawk County,Iowa,19,013,16.0
Boone County,Iowa,19,015,8.0
Bremer County,Iowa,19,017,8.2
Buchanan County,Iowa,19,019,9.5
Buena Vista County,Iowa,19,021,13.0
Butler County,Iowa,19,023,9.4
Calhoun County,Iowa,19,025,13.3
Carroll County,Iowa,19,027,8.8
Cass County,Iowa,19,029,11.6
Cedar County,Iowa,19,031,6.4
Cerro Gordo County,Iowa,19,033,11.4
Cherokee County,Iowa,19,035,9.7
Chickasaw County,Iowa,19,037,7.4
Clarke County,Iowa,19,039,14.4
Clay County,Iowa,19,041,12.1
Clayton County,Iowa,19,043,9.0
Clinton County,Iowa,19,045,12.3
Crawford County,Iowa,19,047,15.8
Dallas County,Iowa,19,049,5.9
Davis County,Iowa,19,051,12.3
Decatur County,Iowa,19,053,19.6
Delaware County,Iowa,19,055,8.5
Des Moines County,Iowa,19,057,15.4
Dickinson County,Iowa,19,059,8.0
Dubuque County,Iowa,19,061,11.7
Emmet County,Iowa,19,063,12.1
Fayette County,Iowa,19,065,12.4
Floyd County,Iowa,19,067,15.7
Franklin County,Iowa,19,069,12.8
Fremont County,Iowa,19,071,9.5
Greene County,Iowa,19,073,8.9
Grundy County,Iowa,19,075,6.1
Guthrie County,Iowa,19,077,11.1
Hamilton County,Iowa,19,079,9.7
Hancock County,Iowa,19,081,8.1
Hardin County,Iowa,19,083,7.9
Harrison County,Iowa,19,085,10.1
Henry County,Iowa,19,087,10.8
Howard County,Iowa,19,089,11.9
Humboldt County,Iowa,19,091,11.7
Ida County,Iowa,19,093,10.5
Iowa County,Iowa,19,095,8.2
Jackson County,Iowa,19,097,12.4
Jasper County,Iowa,19,099,9.8
Jefferson County,Iowa,19,101,14.2
Johnson County,Iowa,19,103,17.8
Jones County,Iowa,19,105,10.1
Keokuk County,Iowa,19,107,10.4
Kossuth County,Iowa,19,109,9.8
Lee County,Iowa,19,111,15.2
Linn County,Iowa,19,113,9.5
Louisa County,Iowa,19,115,11.1
Lucas County,Iowa,19,117,11.9
Lyon County,Iowa,19,119,4.9
Madison County,Iowa,19,121,6.7
Mahaska County,Iowa,19,123,14.4
Marion County,Iowa,19,125,9.7
Marshall County,Iowa,19,127,10.9
Mills County,Iowa,19,129,8.6
Mitchell County,Iowa,19,131,9.0
Monona County,Iowa,19,133,15.7
Monroe County,Iowa,19,135,11.7
Montgomery County,Iowa,19,137,16.1
Muscatine County,Iowa,19,139,10.3
O'Brien County,Iowa,19,141,9.7
Osceola County,Iowa,19,143,12.0
Page County,Iowa,19,145,11.6
Palo Alto County,Iowa,19,147,6.6
Plymouth County,Iowa,19,149,9.0
Pocahontas County,Iowa,19,151,12.3
Polk County,Iowa,19,153,11.1
Pottawattamie County,Iowa,19,155,11.1
Poweshiek County,Iowa,19,157,10.0
Ringgold County,Iowa,19,159,10.1
Sac County,Iowa,19,161,10.6
Scott County,Iowa,19,163,12.1
Shelby County,Iowa,19,165,8.7
Sioux County,Iowa,19,167,6.8
Story County,Iowa,19,169,21.5
Tama County,Iowa,19,171,12.1
Taylor County,Iowa,19,173,10.4
Union County,Iowa,19,175,14.3
Van Buren County,Iowa,19,177,13.1
Wapello County,Iowa,19,179,15.5
Warren County,Iowa,19,181,6.9
Washington County,Iowa,19,183,9.3
Wayne County,Iowa,19,185,15.2
Webster County,Iowa,19,187,15.3
Winnebago County,Iowa,19,189,8.4
Winneshiek County,Iowa,19,191,8.6
Woodbury County,Iowa,19,193,13.2
Worth County,Iowa,19,195,9.3
Wright County,Iowa,19,197,12.8
Allen County,Kansas,20,001,16.5
Anderson County,Kansas,20,003,13.9
Atchison County,Kansas,20,005,17.6
Barber County,Kansas,20,007,15.6
Barton County,Kansas,20,009,16.7
Bourbon County,Kansas,20,011,16.6
Brown County,Kansas,20,013,14.2
Butler County,Kansas,20,015,10.5
Chase County,Kansas,20,017,12.6
Chautauqua County,Kansas,20,019,17.0
Cherokee County,Kansas,20,021,13.8
Cheyenne County,Kansas,20,023,9.5
Clark County,Kansas,20,025,11.0
Clay County,Kansas,20,027,7.7
Cloud County,Kansas,20,029,12.1
Coffey County,Kansas,20,031,11.9
Comanche County,Kansas,20,033,6.2
Cowley County,Kansas,20,035,15.2
Crawford County,Kansas,20,037,20.9
Decatur County,Kansas,20,039,18.6
Dickinson County,Kansas,20,041,12.5
Doniphan County,Kansas,20,043,14.6
Douglas County,Kansas,20,045,18.7
Edwards County,Kansas,20,047,8.5
Elk County,Kansas,20,049,14.6
Ellis County,Kansas,20,051,16.0
Ellsworth County,Kansas,20,053,11.0
Finney County,Kansas,20,055,14.8
Ford County,Kansas,20,057,14.4
Franklin County,Kansas,20,059,10.3
Geary County,Kansas,20,061,12.2
Gove County,Kansas,20,063,11.8
Graham County,Kansas,20,065,9.6
Grant County,Kansas,20,067,8.8
Gray County,Kansas,20,069,6.0
Greeley County,Kansas,20,071,8.5
Greenwood County,Kansas,20,073,12.2
Hamilton County,Kansas,20,075,11.2
Harper County,Kansas,20,077,16.1
Harvey County,Kansas,20,079,11.2
Haskell County,Kansas,20,081,12.7
Hodgeman County,Kansas,20,083,11.6
Jackson County,Kansas,20,085,10.0
Jefferson County,Kansas,20,087,8.0
Jewell County,Kansas,20,089,15.9
Johnson County,Kansas,20,091,5.6
Kearny County,Kansas,20,093,19.9
Kingman County,Kansas,20,095,7.7
Kiowa County,Kansas,20,097,8.3
Labette County,Kansas,20,099,17.9
Lane County,Kansas,20,101,12.8
Leavenworth County,Kansas,20,103,8.9
Lincoln County,Kansas,20,105,9.2
Linn County,Kansas,20,107,16.5
Logan County,Kansas,20,109,7.6
Lyon County,Kansas,20,111,17.3
McPherson County,Kansas,20,113,9.9
Marion County,Kansas,20,115,9.3
Marshall County,Kansas,20,117,9.4
Meade County,Kansas,20,119,12.2
Miami County,Kansas,20,121,7.7
Mitchell County,Kansas,20,123,16.3
Montgomery County,Kansas,20,125,18.3
Morris County,Kansas,20,127,9.4
Morton County,Kansas,20,129,7.4
Nemaha County,Kansas,20,131,10.0
Neosho County,Kansas,20,133,17.5
Ness County,Kansas,20,135,7.5
Norton County,Kansas,20,137,12.7
Osage County,Kansas,20,139,12.7
Osborne County,Kansas,20,141,13.4
Ottawa County,Kansas,20,143,10.4
Pawnee County,Kansas,20,145,8.7
Phillips County,Kansas,20,147,9.7
Pottawatomie County,Kansas,20,149,9.7
Pratt County,Kansas,20,151,11.6
Rawlins County,Kansas,20,153,9.2
Reno County,Kansas,20,155,13.3
Republic County,Kansas,20,157,10.7
Rice County,Kansas,20,159,16.9
Riley County,Kansas,20,161,21.6
Rooks County,Kansas,20,163,8.0
Rush County,Kansas,20,165,9.8
Russell County,Kansas,20,167,6.4
Saline County,Kansas,20,169,12.2
Scott County,Kansas,20,171,2.3
Sedgwick County,Kansas,20,173,14.0
Seward County,Kansas,20,175,16.7
Shawnee County,Kansas,20,177,12.8
Sheridan County,Kansas,20,179,5.1
Sherman County,Kansas,20,181,19.1
Smith County,Kansas,20,183,12.8
Stafford County,Kansas,20,185,14.0
Stanton County,Kansas,20,187,14.7
Stevens County,Kansas,20,189,18.1
Sumner County,Kansas,20,191,12.4
Thomas County,Kansas,20,193,11.1
Trego County,Kansas,20,195,7.6
Wabaunsee County,Kansas,20,197,5.7
Wallace County,Kansas,20,199,11.7
Washington County,Kansas,20,201,13.0
Wichita County,Kansas,20,203,4.4
Wilson County,Kansas,20,205,14.4
Woodson County,Kansas,20,207,22.0
Wyandotte County,Kansas,20,209,20.1
Adair County,Kentucky,21,001,21.6
Allen County,Kentucky,21,003,19.1
Anderson County,Kentucky,21,005,13.9
Ballard County,Kentucky,21,007,17.0
Barren County,Kentucky,21,009,23.9
Bath County,Kentucky,21,011,21.0
Bell County,Kentucky,21,013,37.1
Boone County,Kentucky,21,015,7.1
Bourbon County,Kentucky,21,017,17.7
Boyd County,Kentucky,21,019,19.1
Boyle County,Kentucky,21,021,14.4
Bracken County,Kentucky,21,023,19.1
Breathitt County,Kentucky,21,025,35.5
Breckinridge County,Kentucky,21,027,17.5
Bullitt County,Kentucky,21,029,10.6
Butler County,Kentucky,21,031,19.4
Caldwell County,Kentucky,21,033,15.9
Calloway County,Kentucky,21,035,22.8
Campbell County,Kentucky,21,037,13.8
Carlisle County,Kentucky,21,039,18.6
Carroll County,Kentucky,21,041,25.7
Carter County,Kentucky,21,043,25.9
Casey County,Kentucky,21,045,26.6
Christian County,Kentucky,21,047,20.2
Clark County,Kentucky,21,049,15.6
Clay County,Kentucky,21,051,38.6
Clinton County,Kentucky,21,053,23.0
Crittenden County,Kentucky,21,055,16.4
Cumberland County,Kentucky,21,057,21.5
Daviess County,Kentucky,21,059,16.1
Edmonson County,Kentucky,21,061,18.8
Elliott County,Kentucky,21,063,30.3
Estill County,Kentucky,21,065,32.7
Fayette County,Kentucky,21,067,17.8
Fleming County,Kentucky,21,069,17.8
Floyd County,Kentucky,21,071,31.7
Franklin County,Kentucky,21,073,12.3
Fulton County,Kentucky,21,075,29.8
Gallatin County,Kentucky,21,077,15.1
Garrard County,Kentucky,21,079,16.7
Grant County,Kentucky,21,081,18.2
Graves County,Kentucky,21,083,17.7
Grayson County,Kentucky,21,085,25.3
Green County,Kentucky,21,087,18.2
Greenup County,Kentucky,21,089,15.9
Hancock County,Kentucky,21,091,12.8
Hardin County,Kentucky,21,093,13.9
Harlan County,Kentucky,21,095,36.2
Harrison County,Kentucky,21,097,17.2
Hart County,Kentucky,21,099,21.4
Henderson County,Kentucky,21,101,18.6
Henry County,Kentucky,21,103,19.2
Hickman County,Kentucky,21,105,15.4
Hopkins County,Kentucky,21,107,17.9
Jackson County,Kentucky,21,109,30.4
Jefferson County,Kentucky,21,111,14.8
Jessamine County,Kentucky,21,113,17.7
Johnson County,Kentucky,21,115,22.9
Kenton County,Kentucky,21,117,12.6
Knott County,Kentucky,21,119,33.2
Knox County,Kentucky,21,121,33.3
Larue County,Kentucky,21,123,15.5
Laurel County,Kentucky,21,125,23.7
Lawrence County,Kentucky,21,127,26.7
Lee County,Kentucky,21,129,33.5
Leslie County,Kentucky,21,131,35.6
Letcher County,Kentucky,21,133,32.4
Lewis County,Kentucky,21,135,28.1
Lincoln County,Kentucky,21,137,24.1
Livingston County,Kentucky,21,139,13.6
Logan County,Kentucky,21,141,17.3
Lyon County,Kentucky,21,143,15.4
McCracken County,Kentucky,21,145,15.8
McCreary County,Kentucky,21,147,37.5
McLean County,Kentucky,21,149,16.9
Madison County,Kentucky,21,151,19.0
Magoffin County,Kentucky,21,153,27.6
Marion County,Kentucky,21,155,22.8
Marshall County,Kentucky,21,157,11.4
Martin County,Kentucky,21,159,26.3
Mason County,Kentucky,21,161,18.1
Meade County,Kentucky,21,163,11.7
Menifee County,Kentucky,21,165,22.9
Mercer County,Kentucky,21,167,16.0
Metcalfe County,Kentucky,21,169,23.7
Monroe County,Kentucky,21,171,24.3
Montgomery County,Kentucky,21,173,20.7
Morgan County,Kentucky,21,175,24.7
Muhlenberg County,Kentucky,21,177,17.4
Nelson County,Kentucky,21,179,10.9
Nicholas County,Kentucky,21,181,25.8
Ohio County,Kentucky,21,183,20.5
Oldham County,Kentucky,21,185,5.5
Owen County,Kentucky,21,187,16.4
Owsley County,Kentucky,21,189,34.7
Pendleton County,Kentucky,21,191,17.6
Perry County,Kentucky,21,193,27.1
Pike County,Kentucky,21,195,26.5
Powell County,Kentucky,21,197,21.9
Pulaski County,Kentucky,21,199,23.6
Robertson County,Kentucky,21,201,27.1
Rockcastle County,Kentucky,21,203,21.0
Rowan County,Kentucky,21,205,26.0
Russell County,Kentucky,21,207,24.6
Scott County,Kentucky,21,209,12.0
Shelby County,Kentucky,21,211,12.6
Simpson County,Kentucky,21,213,15.5
Spencer County,Kentucky,21,215,8.4
Taylor County,Kentucky,21,217,24.3
Todd County,Kentucky,21,219,18.0
Trigg County,Kentucky,21,221,10.6
Trimble County,Kentucky,21,223,19.0
Union County,Kentucky,21,225,22.2
Warren County,Kentucky,21,227,17.4
Washington County,Kentucky,21,229,16.6
Wayne County,Kentucky,21,231,24.6
Webster County,Kentucky,21,233,22.1
Whitley County,Kentucky,21,235,26.0
Wolfe County,Kentucky,21,237,32.3
Woodford County,Kentucky,21,239,14.2
Acadia Parish,Louisiana,22,001,23.9
Allen Parish,Louisiana,22,003,18.7
Ascension Parish,Louisiana,22,005,11.6
Assumption Parish,Louisiana,22,007,17.4
Avoyelles Parish,Louisiana,22,009,24.0
Beauregard Parish,Louisiana,22,011,17.2
Bienville Parish,Louisiana,22,013,29.2
Bossier Parish,Louisiana,22,015,16.4
Caddo Parish,Louisiana,22,017,23.3
Calcasieu Parish,Louisiana,22,019,16.9
Caldwell Parish,Louisiana,22,021,27.1
Cameron Parish,Louisiana,22,023,10.3
Catahoula Parish,Louisiana,22,025,22.1
Claiborne Parish,Louisiana,22,027,30.5
Concordia Parish,Louisiana,22,029,27.5
De Soto Parish,Louisiana,22,031,24.9
East Baton Rouge Parish,Louisiana,22,033,18.3
East Carroll Parish,Louisiana,22,035,48.6
East Feliciana Parish,Louisiana,22,037,19.4
Evangeline Parish,Louisiana,22,039,27.5
Franklin Parish,Louisiana,22,041,28.3
Grant Parish,Louisiana,22,043,19.7
Iberia Parish,Louisiana,22,045,21.6
Iberville Parish,Louisiana,22,047,18.0
Jackson Parish,Louisiana,22,049,26.0
Jefferson Parish,Louisiana,22,051,15.5
Jefferson Davis Parish,Louisiana,22,053,19.4
Lafayette Parish,Louisiana,22,055,16.5
Lafourche Parish,Louisiana,22,057,15.7
LaSalle Parish,Louisiana,22,059,22.0
Lincoln Parish,Louisiana,22,061,29.7
Livingston Parish,Louisiana,22,063,11.9
Madison Parish,Louisiana,22,065,37.8
Morehouse Parish,Louisiana,22,067,28.5
Natchitoches Parish,Louisiana,22,069,33.5
Orleans Parish,Louisiana,22,071,24.6
Ouachita Parish,Louisiana,22,073,23.9
Plaquemines Parish,Louisiana,22,075,19.5
Pointe Coupee Parish,Louisiana,22,077,18.3
Rapides Parish,Louisiana,22,079,19.4
Red River Parish,Louisiana,22,081,23.6
Richland Parish,Louisiana,22,083,28.9
Sabine Parish,Louisiana,22,085,19.5
Saint Bernard Parish,Louisiana,22,087,19.7
Saint Charles Parish,Louisiana,22,089,11.6
Saint Helena Parish,Louisiana,22,091,20.9
Saint James Parish,Louisiana,22,093,16.7
Saint John the Baptist Parish,Louisiana,22,095,19.0
Saint Landry Parish,Louisiana,22,097,28.7
Saint Martin Parish,Louisiana,22,099,17.6
Saint Mary Parish,Louisiana,22,101,19.0
Saint Tammany Parish,Louisiana,22,103,11.0
Tangipahoa Parish,Louisiana,22,105,22.0
Tensas Parish,Louisiana,22,107,40.0
Terrebonne Parish,Louisiana,22,109,21.6
Union Parish,Louisiana,22,111,18.5
Vermilion Parish,Louisiana,22,113,17.6
Vernon Parish,Louisiana,22,115,17.2
Washington Parish,Louisiana,22,117,26.8
Webster Parish,Louisiana,22,119,26.3
West Baton Rouge Parish,Louisiana,22,121,15.7
West Carroll Parish,Louisiana,22,123,22.7
West Feliciana Parish,Louisiana,22,125,14.7
Winn Parish,Louisiana,22,127,23.8
Androscoggin County,Maine,23,001,13.2
Aroostook County,Maine,23,003,17.2
Cumberland County,Maine,23,005,9.7
Franklin County,Maine,23,007,12.2
Hancock County,Maine,23,009,11.2
Kennebec County,Maine,23,011,13.3
Knox County,Maine,23,013,10.9
Lincoln County,Maine,23,015,12.0
Oxford County,Maine,23,017,15.9
Penobscot County,Maine,23,019,15.7
Piscataquis County,Maine,23,021,19.2
Sagadahoc County,Maine,23,023,9.8
Somerset County,Maine,23,025,19.3
Waldo County,Maine,23,027,13.9
Washington County,Maine,23,029,18.5
York County,Maine,23,031,8.4
Allegany County,Maryland,24,001,16.4
Anne Arundel County,Maryland,24,003,6.0
Baltimore County,Maryland,24,005,9.2
Calvert County,Maryland,24,009,5.1
Caroline County,Maryland,24,011,14.7
Carroll County,Maryland,24,013,5.3
Cecil County,Maryland,24,015,9.4
Charles County,Maryland,24,017,6.1
Dorchester County,Maryland,24,019,15.8
Frederick County,Maryland,24,021,7.1
Garrett County,Maryland,24,023,9.7
Harford County,Maryland,24,025,7.6
Howard County,Maryland,24,027,5.4
Kent County,Maryland,24,029,12.3
Queen Anne's County,Maryland,24,035,5.5
Saint Mary's County,Maryland,24,037,8.3
Somerset County,Maryland,24,039,20.4
Talbot County,Maryland,24,041,9.5
Washington County,Maryland,24,043,12.7
Wicomico County,Maryland,24,045,15.2
Worcester County,Maryland,24,047,9.3
Baltimore City,Maryland,24,510,21.8
Montgomery County,Maryland,24,031,6.9
Prince George's County,Maryland,24,033,8.9
Barnstable County,Massachusetts,25,001,7.0
Berkshire County,Massachusetts,25,003,11.4
Bristol County,Massachusetts,25,005,11.5
Dukes County,Massachusetts,25,007,8.0
Essex County,Massachusetts,25,009,10.7
Franklin County,Massachusetts,25,011,10.4
Hampden County,Massachusetts,25,013,17.1
Hampshire County,Massachusetts,25,015,13.3
Middlesex County,Massachusetts,25,017,7.9
Nantucket County,Massachusetts,25,019,8.6
Norfolk County,Massachusetts,25,021,6.5
Plymouth County,Massachusetts,25,023,7.6
Suffolk County,Massachusetts,25,025,19.3
Worcester County,Massachusetts,25,027,10.4
Alcona County,Michigan,26,001,16.0
Alger County,Michigan,26,003,11.6
Allegan County,Michigan,26,005,10.3
Alpena County,Michigan,26,007,14.4
Antrim County,Michigan,26,009,12.0
Arenac County,Michigan,26,011,18.2
Baraga County,Michigan,26,013,16.4
Barry County,Michigan,26,015,8.7
Bay County,Michigan,26,017,16.0
Benzie County,Michigan,26,019,9.5
Berrien County,Michigan,26,021,16.5
Branch County,Michigan,26,023,15.5
Calhoun County,Michigan,26,025,16.9
Cass County,Michigan,26,027,12.1
Charlevoix County,Michigan,26,029,10.8
Cheboygan County,Michigan,26,031,14.8
Chippewa County,Michigan,26,033,18.5
Clare County,Michigan,26,035,23.5
Clinton County,Michigan,26,037,9.3
Crawford County,Michigan,26,039,15.4
Delta County,Michigan,26,041,13.3
Dickinson County,Michigan,26,043,13.3
Eaton County,Michigan,26,045,10.7
Emmet County,Michigan,26,047,9.5
Genesee County,Michigan,26,049,19.8
Gladwin County,Michigan,26,051,18.2
Gogebic County,Michigan,26,053,18.1
Grand Traverse County,Michigan,26,055,10.1
Gratiot County,Michigan,26,057,18.3
Hillsdale County,Michigan,26,059,16.0
Houghton County,Michigan,26,061,20.9
Huron County,Michigan,26,063,12.9
Ingham County,Michigan,26,065,20.1
Ionia County,Michigan,26,067,12.8
Iosco County,Michigan,26,069,16.4
Iron County,Michigan,26,071,14.0
Isabella County,Michigan,26,073,26.5
Jackson County,Michigan,26,075,14.1
Kalamazoo County,Michigan,26,077,16.1
Kalkaska County,Michigan,26,079,17.0
Kent County,Michigan,26,081,12.6
Keweenaw County,Michigan,26,083,12.0
Lake County,Michigan,26,085,23.8
Lapeer County,Michigan,26,087,10.1
Leelanau County,Michigan,26,089,6.2
Lenawee County,Michigan,26,091,12.2
Livingston County,Michigan,26,093,5.6
Luce County,Michigan,26,095,16.6
Mackinac County,Michigan,26,097,15.9
Macomb County,Michigan,26,099,11.3
Manistee County,Michigan,26,101,12.9
Marquette County,Michigan,26,103,16.4
Mason County,Michigan,26,105,15.1
Mecosta County,Michigan,26,107,21.3
Menominee County,Michigan,26,109,12.8
Midland County,Michigan,26,111,10.8
Missaukee County,Michigan,26,113,15.6
Monroe County,Michigan,26,115,10.6
Montcalm County,Michigan,26,117,16.5
Montmorency County,Michigan,26,119,16.6
Muskegon County,Michigan,26,121,17.1
Newaygo County,Michigan,26,123,17.8
Oakland County,Michigan,26,125,8.6
Oceana County,Michigan,26,127,17.0
Ogemaw County,Michigan,26,129,16.9
Ontonagon County,Michigan,26,131,15.3
Osceola County,Michigan,26,133,19.6
Oscoda County,Michigan,26,135,17.3
Otsego County,Michigan,26,137,15.0
Ottawa County,Michigan,26,139,8.5
Presque Isle County,Michigan,26,141,14.6
Roscommon County,Michigan,26,143,18.2
Saginaw County,Michigan,26,145,17.7
Saint Clair County,Michigan,26,147,13.3
Saint Joseph County,Michigan,26,149,15.6
Sanilac County,Michigan,26,151,15.6
Schoolcraft County,Michigan,26,153,20.5
Shiawassee County,Michigan,26,155,11.4
Tuscola County,Michigan,26,157,15.4
Van Buren County,Michigan,26,159,15.5
Washtenaw County,Michigan,26,161,14.2
Wayne County,Michigan,26,163,23.1
Wexford County,Michigan,26,165,16.3
Aitkin County,Minnesota,27,001,13.0
Anoka County,Minnesota,27,003,6.1
Becker County,Minnesota,27,005,12.3
Beltrami County,Minnesota,27,007,18.5
Benton County,Minnesota,27,009,12.6
Big Stone County,Minnesota,27,011,11.4
Blue Earth County,Minnesota,27,013,18.1
Brown County,Minnesota,27,015,7.8
Carlton County,Minnesota,27,017,12.0
Carver County,Minnesota,27,019,4.0
Cass County,Minnesota,27,021,14.6
Chippewa County,Minnesota,27,023,9.9
Chisago County,Minnesota,27,025,5.6
Clay County,Minnesota,27,027,11.6
Clearwater County,Minnesota,27,029,17.0
Cook County,Minnesota,27,031,13.0
Cottonwood County,Minnesota,27,033,12.5
Crow Wing County,Minnesota,27,035,10.5
Dakota County,Minnesota,27,037,6.4
Dodge County,Minnesota,27,039,5.5
Douglas County,Minnesota,27,041,8.3
Faribault County,Minnesota,27,043,11.6
Fillmore County,Minnesota,27,045,11.0
Freeborn County,Minnesota,27,047,12.2
Goodhue County,Minnesota,27,049,9.9
Grant County,Minnesota,27,051,10.4
Hennepin County,Minnesota,27,053,11.0
Houston County,Minnesota,27,055,7.6
Hubbard County,Minnesota,27,057,10.9
Isanti County,Minnesota,27,059,7.1
Itasca County,Minnesota,27,061,13.3
Jackson County,Minnesota,27,063,7.8
Kanabec County,Minnesota,27,065,10.7
Kandiyohi County,Minnesota,27,067,10.5
Kittson County,Minnesota,27,069,10.6
Koochiching County,Minnesota,27,071,16.4
Lac qui Parle County,Minnesota,27,073,8.5
Lake County,Minnesota,27,075,8.5
Lake of the Woods County,Minnesota,27,077,9.2
Le Sueur County,Minnesota,27,079,8.8
Lincoln County,Minnesota,27,081,10.4
Lyon County,Minnesota,27,083,13.6
McLeod County,Minnesota,27,085,8.9
Mahnomen County,Minnesota,27,087,20.9
Marshall County,Minnesota,27,089,7.5
Martin County,Minnesota,27,091,13.3
Meeker County,Minnesota,27,093,7.6
Mille Lacs County,Minnesota,27,095,12.1
Morrison County,Minnesota,27,097,10.9
Mower County,Minnesota,27,099,12.8
Murray County,Minnesota,27,101,7.4
Nicollet County,Minnesota,27,103,9.6
Nobles County,Minnesota,27,105,14.3
Norman County,Minnesota,27,107,10.3
Olmsted County,Minnesota,27,109,8.9
Otter Tail County,Minnesota,27,111,9.2
Pennington County,Minnesota,27,113,9.8
Pine County,Minnesota,27,115,12.6
Pipestone County,Minnesota,27,117,11.3
Polk County,Minnesota,27,119,12.6
Pope County,Minnesota,27,121,7.3
Ramsey County,Minnesota,27,123,14.7
Red Lake County,Minnesota,27,125,9.8
Redwood County,Minnesota,27,127,11.4
Renville County,Minnesota,27,129,10.4
Rice County,Minnesota,27,131,10.7
Rock County,Minnesota,27,133,9.7
Roseau County,Minnesota,27,135,9.8
Saint Louis County,Minnesota,27,137,15.0
Scott County,Minnesota,27,139,5.8
Sherburne County,Minnesota,27,141,7.1
Sibley County,Minnesota,27,143,7.1
Stearns County,Minnesota,27,145,13.1
Steele County,Minnesota,27,147,10.1
Stevens County,Minnesota,27,149,15.7
Swift County,Minnesota,27,151,13.2
Todd County,Minnesota,27,153,13.3
Traverse County,Minnesota,27,155,11.0
Wabasha County,Minnesota,27,157,6.0
Wadena County,Minnesota,27,159,15.3
Waseca County,Minnesota,27,161,9.2
Washington County,Minnesota,27,163,4.7
Watonwan County,Minnesota,27,165,12.7
Wilkin County,Minnesota,27,167,9.3
Winona County,Minnesota,27,169,14.5
Wright County,Minnesota,27,171,4.5
Yellow Medicine County,Minnesota,27,173,13.4
Adams County,Mississippi,28,001,34.3
Alcorn County,Mississippi,28,003,17.1
Amite County,Mississippi,28,005,24.3
Attala County,Mississippi,28,007,23.1
Benton County,Mississippi,28,009,23.4
Bolivar County,Mississippi,28,011,34.6
Calhoun County,Mississippi,28,013,25.1
Carroll County,Mississippi,28,015,14.8
Chickasaw County,Mississippi,28,017,21.2
Choctaw County,Mississippi,28,019,23.3
Claiborne County,Mississippi,28,021,44.0
Clarke County,Mississippi,28,023,19.3
Clay County,Mississippi,28,025,23.3
Coahoma County,Mississippi,28,027,34.0
Copiah County,Mississippi,28,029,24.0
Covington County,Mississippi,28,031,24.4
DeSoto County,Mississippi,28,033,9.1
Forrest County,Mississippi,28,035,25.0
Franklin County,Mississippi,28,037,16.5
George County,Mississippi,28,039,14.6
Greene County,Mississippi,28,041,14.5
Grenada County,Mississippi,28,043,24.5
Hancock County,Mississippi,28,045,17.9
Harrison County,Mississippi,28,047,20.1
Hinds County,Mississippi,28,049,22.2
Holmes County,Mississippi,28,051,43.6
Humphreys County,Mississippi,28,053,38.1
Issaquena County,Mississippi,28,055,41.7
Itawamba County,Mississippi,28,057,15.4
Jackson County,Mississippi,28,059,16.0
Jasper County,Mississippi,28,061,23.2
Jefferson County,Mississippi,28,063,49.7
Jefferson Davis County,Mississippi,28,065,27.0
Jones County,Mississippi,28,067,21.4
Kemper County,Mississippi,28,069,30.0
Lafayette County,Mississippi,28,071,23.8
Lamar County,Mississippi,28,073,16.5
Lauderdale County,Mississippi,28,075,21.8
