County,State,State_FIPS,County_FIPS,health_insurance_rate
Johnson County,Indiana,18,081,90.7
Knox County,Indiana,18,083,88.9
Kosciusko County,Indiana,18,085,87.6
LaGrange County,Indiana,18,087,59.7
Lake County,Indiana,18,089,88.2
LaPorte County,Indiana,18,091,89.5
Lawrence County,Indiana,18,093,87.9
Madison County,Indiana,18,095,88.3
Marion County,Indiana,18,097,86.1
Marshall County,Indiana,18,099,84.9
Martin County,Indiana,18,101,88.9
Miami County,Indiana,18,103,90.0
Monroe County,Indiana,18,105,90.2
Montgomery County,Indiana,18,107,88.3
Morgan County,Indiana,18,109,90.0
Newton County,Indiana,18,111,87.2
Noble County,Indiana,18,113,88.2
Ohio County,Indiana,18,115,91.5
Orange County,Indiana,18,117,89.0
Owen County,Indiana,18,119,87.3
Parke County,Indiana,18,121,85.2
Perry County,Indiana,18,123,90.9
Pike County,Indiana,18,125,91.6
Porter County,Indiana,18,127,91.3
Posey County,Indiana,18,129,94.5
Pulaski County,Indiana,18,131,89.1
Putnam County,Indiana,18,133,89.7
Randolph County,Indiana,18,135,86.1
Ripley County,Indiana,18,137,91.9
Rush County,Indiana,18,139,85.5
Saint Joseph County,Indiana,18,141,88.8
Scott County,Indiana,18,143,90.7
Shelby County,Indiana,18,145,87.7
Spencer County,Indiana,18,147,91.6
Starke County,Indiana,18,149,90.5
Steuben County,Indiana,18,151,88.6
Sullivan County,Indiana,18,153,86.2
Switzerland County,Indiana,18,155,85.8
Tippecanoe County,Indiana,18,157,89.2
Tipton County,Indiana,18,159,90.4
Union County,Indiana,18,161,88.3
Vanderburgh County,Indiana,18,163,89.3
Vermillion County,Indiana,18,165,89.6
Vigo County,Indiana,18,167,88.3
Wabash County,Indiana,18,169,90.1
Warren County,Indiana,18,171,93.8
Warrick County,Indiana,18,173,92.6
Washington County,Indiana,18,175,88.3
Wayne County,Indiana,18,177,85.1
Wells County,Indiana,18,179,91.1
White County,Indiana,18,181,90.2
Whitley County,Indiana,18,183,91.6
Adair County,Iowa,19,001,93.7
Adams County,Iowa,19,003,92.3
Allamakee County,Iowa,19,005,91.6
Appanoose County,Iowa,19,007,90.6
Audubon County,Iowa,19,009,93.6
Benton County,Iowa,19,011,96.7
Black Hawk County,Iowa,19,013,93.4
Boone County,Iowa,19,015,93.8
Bremer County,Iowa,19,017,96.6
Buchanan County,Iowa,19,019,92.1
Buena Vista County,Iowa,19,021,88.0
Butler County,Iowa,19,023,95.0
Calhoun County,Iowa,19,025,94.9
Carroll County,Iowa,19,027,96.7
Cass County,Iowa,19,029,94.7
Cedar County,Iowa,19,031,96.4
Cerro Gordo County,Iowa,19,033,93.3
Cherokee County,Iowa,19,035,91.8
Chickasaw County,Iowa,19,037,94.2
Clarke County,Iowa,19,039,88.6
Clay County,Iowa,19,041,94.3
Clayton County,Iowa,19,043,92.4
Clinton County,Iowa,19,045,94.9
Crawford County,Iowa,19,047,89.4
Dallas County,Iowa,19,049,95.8
Davis County,Iowa,19,051,75.5
Decatur County,Iowa,19,053,87.2
Delaware County,Iowa,19,055,96.1
Des Moines County,Iowa,19,057,93.2
Dickinson County,Iowa,19,059,95.2
Dubuque County,Iowa,19,061,95.2
Emmet County,Iowa,19,063,91.5
Fayette County,Iowa,19,065,92.4
Floyd County,Iowa,19,067,92.9
Franklin County,Iowa,19,069,94.1
Fremont County,Iowa,19,071,92.8
Greene County,Iowa,19,073,94.6
Grundy County,Iowa,19,075,96.4
Guthrie County,Iowa,19,077,93.5
Hamilton County,Iowa,19,079,93.4
Hancock County,Iowa,19,081,95.1
Hardin County,Iowa,19,083,95.0
Harrison County,Iowa,19,085,92.2
Henry County,Iowa,19,087,94.5
Howard County,Iowa,19,089,92.4
Humboldt County,Iowa,19,091,96.0
Ida County,Iowa,19,093,94.3
Iowa County,Iowa,19,095,94.2
Jackson County,Iowa,19,097,93.2
Jasper County,Iowa,19,099,93.8
Jefferson County,Iowa,19,101,92.4
Johnson County,Iowa,19,103,93.3
Jones County,Iowa,19,105,95.0
Keokuk County,Iowa,19,107,94.6
Kossuth County,Iowa,19,109,95.5
Lee County,Iowa,19,111,93.2
Linn County,Iowa,19,113,94.9
Louisa County,Iowa,19,115,94.3
Lucas County,Iowa,19,117,93.0
Lyon County,Iowa,19,119,92.4
Madison County,Iowa,19,121,94.4
Mahaska County,Iowa,19,123,94.7
Marion County,Iowa,19,125,96.7
Marshall County,Iowa,19,127,92.3
Mills County,Iowa,19,129,94.3
Mitchell County,Iowa,19,131,90.6
Monona County,Iowa,19,133,93.1
Monroe County,Iowa,19,135,91.7
Montgomery County,Iowa,19,137,91.9
Muscatine County,Iowa,19,139,93.4
O'Brien County,Iowa,19,141,94.5
Osceola County,Iowa,19,143,92.1
Page County,Iowa,19,145,91.7
Palo Alto County,Iowa,19,147,95.1
Plymouth County,Iowa,19,149,94.4
Pocahontas County,Iowa,19,151,93.4
Polk County,Iowa,19,153,93.7
Pottawattamie County,Iowa,19,155,91.8
Poweshiek County,Iowa,19,157,92.9
Ringgold County,Iowa,19,159,90.1
Sac County,Iowa,19,161,93.6
Scott County,Iowa,19,163,93.6
Shelby County,Iowa,19,165,92.9
Sioux County,Iowa,19,167,93.6
Story County,Iowa,19,169,95.7
Tama County,Iowa,19,171,92.4
Taylor County,Iowa,19,173,88.9
Union County,Iowa,19,175,91.8
Van Buren County,Iowa,19,177,84.8
Wapello County,Iowa,19,179,92.3
Warren County,Iowa,19,181,96.0
Washington County,Iowa,19,183,91.4
Wayne County,Iowa,19,185,87.2
Webster County,Iowa,19,187,93.0
Winnebago County,Iowa,19,189,95.7
Winneshiek County,Iowa,19,191,96.1
Woodbury County,Iowa,19,193,90.9
Worth County,Iowa,19,195,94.1
Wright County,Iowa,19,197,92.2
Allen County,Kansas,20,001,89.7
Anderson County,Kansas,20,003,87.7
Atchison County,Kansas,20,005,90.1
Barber County,Kansas,20,007,89.4
Barton County,Kansas,20,009,86.3
Bourbon County,Kansas,20,011,91.0
Brown County,Kansas,20,013,89.4
Butler County,Kansas,20,015,90.8
Chase County,Kansas,20,017,93.6
Chautauqua County,Kansas,20,019,87.5
Cherokee County,Kansas,20,021,85.7
Cheyenne County,Kansas,20,023,92.2
Clark County,Kansas,20,025,89.1
Clay County,Kansas,20,027,93.5
Cloud County,Kansas,20,029,89.0
Coffey County,Kansas,20,031,90.4
Comanche County,Kansas,20,033,86.7
Cowley County,Kansas,20,035,88.6
Crawford County,Kansas,20,037,87.1
Decatur County,Kansas,20,039,88.8
Dickinson County,Kansas,20,041,92.6
Doniphan County,Kansas,20,043,87.3
Douglas County,Kansas,20,045,89.6
Edwards County,Kansas,20,047,87.4
Elk County,Kansas,20,049,88.4
Ellis County,Kansas,20,051,91.7
Ellsworth County,Kansas,20,053,94.0
Finney County,Kansas,20,055,86.3
Ford County,Kansas,20,057,83.4
Franklin County,Kansas,20,059,91.8
Geary County,Kansas,20,061,89.3
Gove County,Kansas,20,063,88.6
Graham County,Kansas,20,065,91.8
Grant County,Kansas,20,067,79.4
Gray County,Kansas,20,069,88.6
Greeley County,Kansas,20,071,92.4
Greenwood County,Kansas,20,073,87.8
Hamilton County,Kansas,20,075,74.8
Harper County,Kansas,20,077,87.7
Harvey County,Kansas,20,079,91.2
Haskell County,Kansas,20,081,81.6
Hodgeman County,Kansas,20,083,91.3
Jackson County,Kansas,20,085,94.1
Jefferson County,Kansas,20,087,90.2
Jewell County,Kansas,20,089,92.2
Johnson County,Kansas,20,091,93.3
Kearny County,Kansas,20,093,88.7
Kingman County,Kansas,20,095,91.8
Kiowa County,Kansas,20,097,91.1
Labette County,Kansas,20,099,87.9
Lane County,Kansas,20,101,91.1
Leavenworth County,Kansas,20,103,93.5
Lincoln County,Kansas,20,105,88.5
Linn County,Kansas,20,107,91.2
Logan County,Kansas,20,109,93.9
Lyon County,Kansas,20,111,86.3
McPherson County,Kansas,20,113,94.0
Marion County,Kansas,20,115,92.3
Marshall County,Kansas,20,117,92.2
Meade County,Kansas,20,119,89.0
Miami County,Kansas,20,121,93.1
Mitchell County,Kansas,20,123,93.4
Montgomery County,Kansas,20,125,87.7
Morris County,Kansas,20,127,90.7
Morton County,Kansas,20,129,89.1
Nemaha County,Kansas,20,131,94.4
Neosho County,Kansas,20,133,89.9
Ness County,Kansas,20,135,93.1
Norton County,Kansas,20,137,94.3
Osage County,Kansas,20,139,90.4
Osborne County,Kansas,20,141,89.0
Ottawa County,Kansas,20,143,92.2
Pawnee County,Kansas,20,145,92.1
Phillips County,Kansas,20,147,94.1
Pottawatomie County,Kansas,20,149,92.7
Pratt County,Kansas,20,151,89.8
Rawlins County,Kansas,20,153,94.0
Reno County,Kansas,20,155,89.2
Republic County,Kansas,20,157,93.0
Rice County,Kansas,20,159,87.7
Riley County,Kansas,20,161,93.7
Rooks County,Kansas,20,163,90.8
Rush County,Kansas,20,165,91.9
Russell County,Kansas,20,167,91.2
Saline County,Kansas,20,169,88.0
Scott County,Kansas,20,171,95.9
Sedgwick County,Kansas,20,173,87.5
Seward County,Kansas,20,175,80.8
Shawnee County,Kansas,20,177,90.1
Sheridan County,Kansas,20,179,89.8
Sherman County,Kansas,20,181,93.1
Smith County,Kansas,20,183,93.3
Stafford County,Kansas,20,185,88.9
Stanton County,Kansas,20,187,86.0
Stevens County,Kansas,20,189,83.7
Sumner County,Kansas,20,191,90.2
Thomas County,Kansas,20,193,93.0
Trego County,Kansas,20,195,92.6
Wabaunsee County,Kansas,20,197,92.0
Wallace County,Kansas,20,199,92.4
Washington County,Kansas,20,201,93.0
Wichita County,Kansas,20,203,92.2
Wilson County,Kansas,20,205,85.2
Woodson County,Kansas,20,207,84.7
Wyandotte County,Kansas,20,209,79.0
Adair County,Kentucky,21,001,87.9
Allen County,Kentucky,21,003,85.2
Anderson County,Kentucky,21,005,92.9
Ballard County,Kentucky,21,007,89.8
Barren County,Kentucky,21,009,89.6
Bath County,Kentucky,21,011,88.3
Bell County,Kentucky,21,013,88.9
Boone County,Kentucky,21,015,93.3
Bourbon County,Kentucky,21,017,88.1
Boyd County,Kentucky,21,019,90.1
Boyle County,Kentucky,21,021,90.9
Bracken County,Kentucky,21,023,92.3
Breathitt County,Kentucky,21,025,89.5
Breckinridge County,Kentucky,21,027,88.6
Bullitt County,Kentucky,21,029,93.8
Butler County,Kentucky,21,031,89.4
Caldwell County,Kentucky,21,033,90.3
Calloway County,Kentucky,21,035,89.9
Campbell County,Kentucky,21,037,91.3
Carlisle County,Kentucky,21,039,87.2
Carroll County,Kentucky,21,041,88.1
Carter County,Kentucky,21,043,87.4
Casey County,Kentucky,21,045,85.4
Christian County,Kentucky,21,047,88.0
Clark County,Kentucky,21,049,91.0
Clay County,Kentucky,21,051,89.8
Clinton County,Kentucky,21,053,87.9
Crittenden County,Kentucky,21,055,85.1
Cumberland County,Kentucky,21,057,84.9
Daviess County,Kentucky,21,059,92.2
Edmonson County,Kentucky,21,061,93.6
Elliott County,Kentucky,21,063,89.9
Estill County,Kentucky,21,065,88.7
Fayette County,Kentucky,21,067,90.3
Fleming County,Kentucky,21,069,83.3
Floyd County,Kentucky,21,071,87.6
Franklin County,Kentucky,21,073,90.1
Fulton County,Kentucky,21,075,88.9
Gallatin County,Kentucky,21,077,88.8
Garrard County,Kentucky,21,079,89.4
Grant County,Kentucky,21,081,90.2
Graves County,Kentucky,21,083,89.3
Grayson County,Kentucky,21,085,87.7
Green County,Kentucky,21,087,90.4
Greenup County,Kentucky,21,089,90.4
Hancock County,Kentucky,21,091,93.4
Hardin County,Kentucky,21,093,91.6
Harlan County,Kentucky,21,095,87.9
Harrison County,Kentucky,21,097,86.8
Hart County,Kentucky,21,099,85.6
Henderson County,Kentucky,21,101,91.8
Henry County,Kentucky,21,103,90.4
Hickman County,Kentucky,21,105,87.8
Hopkins County,Kentucky,21,107,89.3
Jackson County,Kentucky,21,109,86.0
Jefferson County,Kentucky,21,111,91.3
Jessamine County,Kentucky,21,113,90.5
Johnson County,Kentucky,21,115,90.1
Kenton County,Kentucky,21,117,91.5
Knott County,Kentucky,21,119,89.1
Knox County,Kentucky,21,121,87.2
Larue County,Kentucky,21,123,91.1
Laurel County,Kentucky,21,125,88.8
Lawrence County,Kentucky,21,127,89.2
Lee County,Kentucky,21,129,89.7
Leslie County,Kentucky,21,131,89.4
Letcher County,Kentucky,21,133,89.1
Lewis County,Kentucky,21,135,87.9
Lincoln County,Kentucky,21,137,85.7
Livingston County,Kentucky,21,139,93.5
Logan County,Kentucky,21,141,88.3
Lyon County,Kentucky,21,143,91.0
McCracken County,Kentucky,21,145,91.2
McCreary County,Kentucky,21,147,89.8
McLean County,Kentucky,21,149,90.2
Madison County,Kentucky,21,151,91.3
Magoffin County,Kentucky,21,153,89.3
Marion County,Kentucky,21,155,91.2
Marshall County,Kentucky,21,157,92.8
Martin County,Kentucky,21,159,87.8
Mason County,Kentucky,21,161,88.3
Meade County,Kentucky,21,163,89.1
Menifee County,Kentucky,21,165,92.3
Mercer County,Kentucky,21,167,90.8
Metcalfe County,Kentucky,21,169,85.0
Monroe County,Kentucky,21,171,88.7
Montgomery County,Kentucky,21,173,87.3
Morgan County,Kentucky,21,175,91.0
Muhlenberg County,Kentucky,21,177,90.2
Nelson County,Kentucky,21,179,91.7
Nicholas County,Kentucky,21,181,85.0
Ohio County,Kentucky,21,183,91.2
Oldham County,Kentucky,21,185,95.8
Owen County,Kentucky,21,187,91.3
Owsley County,Kentucky,21,189,90.2
Pendleton County,Kentucky,21,191,91.6
Perry County,Kentucky,21,193,89.1
Pike County,Kentucky,21,195,91.0
Powell County,Kentucky,21,197,91.1
Pulaski County,Kentucky,21,199,90.8
Robertson County,Kentucky,21,201,93.9
Rockcastle County,Kentucky,21,203,91.4
Rowan County,Kentucky,21,205,88.2
Russell County,Kentucky,21,207,85.9
Scott County,Kentucky,21,209,91.7
Shelby County,Kentucky,21,211,89.0
Simpson County,Kentucky,21,213,88.5
Spencer County,Kentucky,21,215,93.6
Taylor County,Kentucky,21,217,87.6
Todd County,Kentucky,21,219,80.9
Trigg County,Kentucky,21,221,86.8
Trimble County,Kentucky,21,223,86.8
Union County,Kentucky,21,225,89.9
Warren County,Kentucky,21,227,90.4
Washington County,Kentucky,21,229,89.6
Wayne County,Kentucky,21,231,88.5
Webster County,Kentucky,21,233,90.2
Whitley County,Kentucky,21,235,89.3
Wolfe County,Kentucky,21,237,89.0
Woodford County,Kentucky,21,239,92.0
Acadia Parish,Louisiana,22,001,84.4
Allen Parish,Louisiana,22,003,87.0
Ascension Parish,Louisiana,22,005,89.7
Assumption Parish,Louisiana,22,007,86.2
Avoyelles Parish,Louisiana,22,009,83.5
Beauregard Parish,Louisiana,22,011,83.4
Bienville Parish,Louisiana,22,013,84.6
Bossier Parish,Louisiana,22,015,88.4
Caddo Parish,Louisiana,22,017,85.5
Calcasieu Parish,Louisiana,22,019,85.5
Caldwell Parish,Louisiana,22,021,78.8
Cameron Parish,Louisiana,22,023,90.3
Catahoula Parish,Louisiana,22,025,75.8
Claiborne Parish,Louisiana,22,027,84.4
Concordia Parish,Louisiana,22,029,73.6
De Soto Parish,Louisiana,22,031,86.8
East Baton Rouge Parish,Louisiana,22,033,88.2
East Carroll Parish,Louisiana,22,035,80.2
East Feliciana Parish,Louisiana,22,037,88.8
Evangeline Parish,Louisiana,22,039,85.7
Franklin Parish,Louisiana,22,041,80.3
Grant Parish,Louisiana,22,043,87.8
Iberia Parish,Louisiana,22,045,84.7
Iberville Parish,Louisiana,22,047,87.8
Jackson Parish,Louisiana,22,049,86.7
Jefferson Parish,Louisiana,22,051,85.0
Jefferson Davis Parish,Louisiana,22,053,88.1
Lafayette Parish,Louisiana,22,055,86.6
Lafourche Parish,Louisiana,22,057,86.0
LaSalle Parish,Louisiana,22,059,85.7
Lincoln Parish,Louisiana,22,061,84.8
Livingston Parish,Louisiana,22,063,86.5
Madison Parish,Louisiana,22,065,70.9
Morehouse Parish,Louisiana,22,067,84.1
Natchitoches Parish,Louisiana,22,069,84.0
Orleans Parish,Louisiana,22,071,85.8
Ouachita Parish,Louisiana,22,073,83.4
Plaquemines Parish,Louisiana,22,075,87.7
Pointe Coupee Parish,Louisiana,22,077,84.5
Rapides Parish,Louisiana,22,079,86.4
Red River Parish,Louisiana,22,081,84.0
Richland Parish,Louisiana,22,083,75.2
Sabine Parish,Louisiana,22,085,84.0
Saint Bernard Parish,Louisiana,22,087,87.4
Saint Charles Parish,Louisiana,22,089,87.2
Saint Helena Parish,Louisiana,22,091,79.4
Saint James Parish,Louisiana,22,093,87.0
Saint John the Baptist Parish,Louisiana,22,095,86.9
Saint Landry Parish,Louisiana,22,097,85.9
Saint Martin Parish,Louisiana,22,099,86.4
Saint Mary Parish,Louisiana,22,101,83.6
Saint Tammany Parish,Louisiana,22,103,88.4
Tangipahoa Parish,Louisiana,22,105,84.7
Tensas Parish,Louisiana,22,107,71.9
Terrebonne Parish,Louisiana,22,109,83.4
Union Parish,Louisiana,22,111,86.0
Vermilion Parish,Louisiana,22,113,86.8
Vernon Parish,Louisiana,22,115,88.4
Washington Parish,Louisiana,22,117,83.9
Webster Parish,Louisiana,22,119,83.3
West Baton Rouge Parish,Louisiana,22,121,89.4
West Carroll Parish,Louisiana,22,123,70.8
West Feliciana Parish,Louisiana,22,125,88.7
Winn Parish,Louisiana,22,127,82.8
Androscoggin County,Maine,23,001,91.4
Aroostook County,Maine,23,003,90.5
Cumberland County,Maine,23,005,92.5
Franklin County,Maine,23,007,89.1
Hancock County,Maine,23,009,87.1
Kennebec County,Maine,23,011,91.5
Knox County,Maine,23,013,87.6
Lincoln County,Maine,23,015,88.6
Oxford County,Maine,23,017,89.0
Penobscot County,Maine,23,019,89.5
Piscataquis County,Maine,23,021,87.2
Sagadahoc County,Maine,23,023,92.2
Somerset County,Maine,23,025,88.7
Waldo County,Maine,23,027,88.1
Washington County,Maine,23,029,87.3
York County,Maine,23,031,91.3
Allegany County,Maryland,24,001,93.2
Anne Arundel County,Maryland,24,003,94.0
Baltimore County,Maryland,24,005,92.6
Calvert County,Maryland,24,009,94.0
Caroline County,Maryland,24,011,89.9
Carroll County,Maryland,24,013,95.6
Cecil County,Maryland,24,015,93.0
Charles County,Maryland,24,017,95.6
Dorchester County,Maryland,24,019,93.5
Frederick County,Maryland,24,021,93.9
Garrett County,Maryland,24,023,91.1
Harford County,Maryland,24,025,95.4
Howard County,Maryland,24,027,94.9
Kent County,Maryland,24,029,93.4
Queen Anne's County,Maryland,24,035,95.0
Saint Mary's County,Maryland,24,037,94.0
Somerset County,Maryland,24,039,90.9
Talbot County,Maryland,24,041,93.1
Washington County,Maryland,24,043,92.1
Wicomico County,Maryland,24,045,90.9
Worcester County,Maryland,24,047,92.2
Baltimore City,Maryland,24,510,91.0
Montgomery County,Maryland,24,031,90.7
Prince George's County,Maryland,24,033,87.1
Barnstable County,Massachusetts,25,001,96.5
Berkshire County,Massachusetts,25,003,97.0
Bristol County,Massachusetts,25,005,96.6
Dukes County,Massachusetts,25,007,92.6
Essex County,Massachusetts,25,009,96.5
Franklin County,Massachusetts,25,011,97.2
Hampden County,Massachusetts,25,013,96.5
Hampshire County,Massachusetts,25,015,97.1
Middlesex County,Massachusetts,25,017,97.1
Nantucket County,Massachusetts,25,019,94.3
Norfolk County,Massachusetts,25,021,97.9
Plymouth County,Massachusetts,25,023,97.1
Suffolk County,Massachusetts,25,025,95.6
Worcester County,Massachusetts,25,027,97.0
Alcona County,Michigan,26,001,91.2
Alger County,Michigan,26,003,89.9
Allegan County,Michigan,26,005,92.3
Alpena County,Michigan,26,007,90.1
Antrim County,Michigan,26,009,90.7
Arenac County,Michigan,26,011,90.6
Baraga County,Michigan,26,013,92.4
Barry County,Michigan,26,015,93.5
Bay County,Michigan,26,017,92.6
Benzie County,Michigan,26,019,89.2
Berrien County,Michigan,26,021,89.9
Branch County,Michigan,26,023,88.1
Calhoun County,Michigan,26,025,91.7
Cass County,Michigan,26,027,90.0
Charlevoix County,Michigan,26,029,91.3
Cheboygan County,Michigan,26,031,88.1
Chippewa County,Michigan,26,033,89.8
Clare County,Michigan,26,035,86.8
Clinton County,Michigan,26,037,94.6
Crawford County,Michigan,26,039,92.0
Delta County,Michigan,26,041,90.5
Dickinson County,Michigan,26,043,92.2
Eaton County,Michigan,26,045,93.1
Emmet County,Michigan,26,047,90.5
Genesee County,Michigan,26,049,92.5
Gladwin County,Michigan,26,051,87.5
Gogebic County,Michigan,26,053,88.6
Grand Traverse County,Michigan,26,055,91.5
Gratiot County,Michigan,26,057,91.8
Hillsdale County,Michigan,26,059,89.3
Houghton County,Michigan,26,061,91.1
Huron County,Michigan,26,063,91.4
Ingham County,Michigan,26,065,92.2
Ionia County,Michigan,26,067,92.0
Iosco County,Michigan,26,069,89.6
Iron County,Michigan,26,071,90.8
Isabella County,Michigan,26,073,89.5
Jackson County,Michigan,26,075,91.5
Kalamazoo County,Michigan,26,077,92.3
Kalkaska County,Michigan,26,079,88.8
Kent County,Michigan,26,081,91.5
Keweenaw County,Michigan,26,083,89.3
Lake County,Michigan,26,085,88.6
Lapeer County,Michigan,26,087,91.7
Leelanau County,Michigan,26,089,92.1
Lenawee County,Michigan,26,091,91.5
Livingston County,Michigan,26,093,94.6
Luce County,Michigan,26,095,90.2
Mackinac County,Michigan,26,097,86.0
Macomb County,Michigan,26,099,92.0
Manistee County,Michigan,26,101,90.5
Marquette County,Michigan,26,103,91.9
Mason County,Michigan,26,105,90.1
Mecosta County,Michigan,26,107,91.2
Menominee County,Michigan,26,109,91.6
Midland County,Michigan,26,111,92.7
Missaukee County,Michigan,26,113,89.3
Monroe County,Michigan,26,115,93.2
Montcalm County,Michigan,26,117,89.7
Montmorency County,Michigan,26,119,89.2
Muskegon County,Michigan,26,121,92.2
Newaygo County,Michigan,26,123,90.8
Oakland County,Michigan,26,125,93.0
Oceana County,Michigan,26,127,88.5
Ogemaw County,Michigan,26,129,90.1
Ontonagon County,Michigan,26,131,87.3
Osceola County,Michigan,26,133,87.6
Oscoda County,Michigan,26,135,83.9
Otsego County,Michigan,26,137,91.3
Ottawa County,Michigan,26,139,94.5
Presque Isle County,Michigan,26,141,89.7
Roscommon County,Michigan,26,143,89.0
Saginaw County,Michigan,26,145,92.3
Saint Clair County,Michigan,26,147,91.9
Saint Joseph County,Michigan,26,149,89.9
Sanilac County,Michigan,26,151,88.2
Schoolcraft County,Michigan,26,153,90.4
Shiawassee County,Michigan,26,155,91.1
Tuscola County,Michigan,26,157,91.4
Van Buren County,Michigan,26,159,89.0
Washtenaw County,Michigan,26,161,94.3
Wayne County,Michigan,26,163,89.5
Wexford County,Michigan,26,165,88.9
Aitkin County,Minnesota,27,001,94.0
Anoka County,Minnesota,27,003,94.7
Becker County,Minnesota,27,005,90.8
Beltrami County,Minnesota,27,007,88.6
Benton County,Minnesota,27,009,93.7
Big Stone County,Minnesota,27,011,94.4
Blue Earth County,Minnesota,27,013,95.0
Brown County,Minnesota,27,015,95.0
Carlton County,Minnesota,27,017,94.6
Carver County,Minnesota,27,019,96.3
Cass County,Minnesota,27,021,91.8
Chippewa County,Minnesota,27,023,91.9
Chisago County,Minnesota,27,025,94.4
Clay County,Minnesota,27,027,94.7
Clearwater County,Minnesota,27,029,89.0
Cook County,Minnesota,27,031,90.9
Cottonwood County,Minnesota,27,033,94.7
Crow Wing County,Minnesota,27,035,93.3
Dakota County,Minnesota,27,037,94.8
Dodge County,Minnesota,27,039,94.9
Douglas County,Minnesota,27,041,95.3
Faribault County,Minnesota,27,043,93.7
Fillmore County,Minnesota,27,045,90.7
Freeborn County,Minnesota,27,047,93.0
Goodhue County,Minnesota,27,049,93.5
Grant County,Minnesota,27,051,94.5
Hennepin County,Minnesota,27,053,93.2
Houston County,Minnesota,27,055,95.2
Hubbard County,Minnesota,27,057,92.3
Isanti County,Minnesota,27,059,93.9
Itasca County,Minnesota,27,061,91.8
Jackson County,Minnesota,27,063,95.9
Kanabec County,Minnesota,27,065,93.9
Kandiyohi County,Minnesota,27,067,93.1
Kittson County,Minnesota,27,069,93.5
Koochiching County,Minnesota,27,071,93.1
Lac qui Parle County,Minnesota,27,073,95.6
Lake County,Minnesota,27,075,95.1
Lake of the Woods County,Minnesota,27,077,93.6
Le Sueur County,Minnesota,27,079,94.7
Lincoln County,Minnesota,27,081,93.5
Lyon County,Minnesota,27,083,93.5
McLeod County,Minnesota,27,085,94.1
Mahnomen County,Minnesota,27,087,84.8
Marshall County,Minnesota,27,089,93.0
Martin County,Minnesota,27,091,93.4
Meeker County,Minnesota,27,093,93.8
Mille Lacs County,Minnesota,27,095,92.9
Morrison County,Minnesota,27,097,93.6
Mower County,Minnesota,27,099,92.3
Murray County,Minnesota,27,101,93.9
Nicollet County,Minnesota,27,103,96.5
Nobles County,Minnesota,27,105,89.2
Norman County,Minnesota,27,107,92.6
Olmsted County,Minnesota,27,109,94.7
Otter Tail County,Minnesota,27,111,94.0
Pennington County,Minnesota,27,113,95.5
Pine County,Minnesota,27,115,91.7
Pipestone County,Minnesota,27,117,93.1
Polk County,Minnesota,27,119,93.8
Pope County,Minnesota,27,121,94.9
Ramsey County,Minnesota,27,123,92.5
Red Lake County,Minnesota,27,125,94.5
Redwood County,Minnesota,27,127,91.9
Renville County,Minnesota,27,129,93.8
Rice County,Minnesota,27,131,93.6
Rock County,Minnesota,27,133,92.6
Roseau County,Minnesota,27,135,96.3
Saint Louis County,Minnesota,27,137,94.6
Scott County,Minnesota,27,139,94.9
Sherburne County,Minnesota,27,141,96.2
Sibley County,Minnesota,27,143,94.9
Stearns County,Minnesota,27,145,94.9
Steele County,Minnesota,27,147,95.6
Stevens County,Minnesota,27,149,96.5
Swift County,Minnesota,27,151,94.8
Todd County,Minnesota,27,153,89.0
Traverse County,Minnesota,27,155,95.7
Wabasha County,Minnesota,27,157,94.9
Wadena County,Minnesota,27,159,93.5
Waseca County,Minnesota,27,161,94.9
Washington County,Minnesota,27,163,95.9
Watonwan County,Minnesota,27,165,85.2
Wilkin County,Minnesota,27,167,95.0
Winona County,Minnesota,27,169,92.7
Wright County,Minnesota,27,171,95.8
Yellow Medicine County,Minnesota,27,173,92.3
Adams County,Mississippi,28,001,83.6
Alcorn County,Mississippi,28,003,84.1
Amite County,Mississippi,28,005,85.5
Attala County,Mississippi,28,007,87.7
Benton County,Mississippi,28,009,81.6
Bolivar County,Mississippi,28,011,82.2
Calhoun County,Mississippi,28,013,85.3
Carroll County,Mississippi,28,015,88.1
Chickasaw County,Mississippi,28,017,84.9
Choctaw County,Mississippi,28,019,87.9
Claiborne County,Mississippi,28,021,84.3
Clarke County,Mississippi,28,023,89.0
Clay County,Mississippi,28,025,84.7
Coahoma County,Mississippi,28,027,83.9
Copiah County,Mississippi,28,029,82.2
Covington County,Mississippi,28,031,84.1
DeSoto County,Mississippi,28,033,88.8
Forrest County,Mississippi,28,035,83.8
Franklin County,Mississippi,28,037,84.0
George County,Mississippi,28,039,83.3
Greene County,Mississippi,28,041,81.5
Grenada County,Mississippi,28,043,85.8
Hancock County,Mississippi,28,045,82.2
Harrison County,Mississippi,28,047,82.0
Hinds County,Mississippi,28,049,84.9
Holmes County,Mississippi,28,051,80.8
Humphreys County,Mississippi,28,053,81.5
Issaquena County,Mississippi,28,055,86.2
Itawamba County,Mississippi,28,057,87.2
Jackson County,Mississippi,28,059,84.0
Jasper County,Mississippi,28,061,86.7
Jefferson County,Mississippi,28,063,88.8
Jefferson Davis County,Mississippi,28,065,80.7
Jones County,Mississippi,28,067,87.3
Kemper County,Mississippi,28,069,86.2
Lafayette County,Mississippi,28,071,89.6
Lamar County,Mississippi,28,073,85.9
Lauderdale County,Mississippi,28,075,85.4
Lawrence County,Mississippi,28,077,83.8
