County,State,State_FIPS,County_FIPS,health_insurance_rate
Jay County,Indiana,18,075,88.5
Jefferson County,Indiana,18,077,90.9
Jennings County,Indiana,18,079,89.2
Johnson County,Indiana,18,081,92.0
Knox County,Indiana,18,083,90.1
Kosciusko County,Indiana,18,085,88.2
LaGrange County,Indiana,18,087,60.3
Lake County,Indiana,18,089,89.8
LaPorte County,Indiana,18,091,90.4
Lawrence County,Indiana,18,093,90.5
Madison County,Indiana,18,095,89.7
Marion County,Indiana,18,097,87.4
Marshall County,Indiana,18,099,86.8
Martin County,Indiana,18,101,90.9
Miami County,Indiana,18,103,90.2
Monroe County,Indiana,18,105,91.6
Montgomery County,Indiana,18,107,89.5
Morgan County,Indiana,18,109,91.2
Newton County,Indiana,18,111,87.4
Noble County,Indiana,18,113,90.8
Ohio County,Indiana,18,115,93.3
Orange County,Indiana,18,117,90.6
Owen County,Indiana,18,119,87.3
Parke County,Indiana,18,121,86.3
Perry County,Indiana,18,123,92.5
Pike County,Indiana,18,125,94.1
Porter County,Indiana,18,127,92.3
Posey County,Indiana,18,129,94.9
Pulaski County,Indiana,18,131,89.9
Putnam County,Indiana,18,133,90.8
Randolph County,Indiana,18,135,87.7
Ripley County,Indiana,18,137,92.4
Rush County,Indiana,18,139,87.1
Saint Joseph County,Indiana,18,141,90.0
Scott County,Indiana,18,143,90.7
Shelby County,Indiana,18,145,90.0
Spencer County,Indiana,18,147,93.5
Starke County,Indiana,18,149,91.9
Steuben County,Indiana,18,151,90.6
Sullivan County,Indiana,18,153,87.8
Switzerland County,Indiana,18,155,86.7
Tippecanoe County,Indiana,18,157,90.0
Tipton County,Indiana,18,159,91.8
Union County,Indiana,18,161,86.5
Vanderburgh County,Indiana,18,163,90.6
Vermillion County,Indiana,18,165,90.9
Vigo County,Indiana,18,167,90.0
Wabash County,Indiana,18,169,90.7
Warren County,Indiana,18,171,94.5
Warrick County,Indiana,18,173,93.7
Washington County,Indiana,18,175,88.2
Wayne County,Indiana,18,177,87.0
Wells County,Indiana,18,179,91.7
White County,Indiana,18,181,90.8
Whitley County,Indiana,18,183,92.4
Adair County,Iowa,19,001,93.6
Adams County,Iowa,19,003,94.2
Allamakee County,Iowa,19,005,91.4
Appanoose County,Iowa,19,007,91.6
Audubon County,Iowa,19,009,93.4
Benton County,Iowa,19,011,96.5
Black Hawk County,Iowa,19,013,93.9
Boone County,Iowa,19,015,95.8
Bremer County,Iowa,19,017,96.6
Buchanan County,Iowa,19,019,92.6
Buena Vista County,Iowa,19,021,89.4
Butler County,Iowa,19,023,95.5
Calhoun County,Iowa,19,025,96.4
Carroll County,Iowa,19,027,97.5
Cass County,Iowa,19,029,95.5
Cedar County,Iowa,19,031,97.0
Cerro Gordo County,Iowa,19,033,93.9
Cherokee County,Iowa,19,035,93.4
Chickasaw County,Iowa,19,037,95.0
Clarke County,Iowa,19,039,94.0
Clay County,Iowa,19,041,95.6
Clayton County,Iowa,19,043,92.7
Clinton County,Iowa,19,045,95.4
Crawford County,Iowa,19,047,90.0
Dallas County,Iowa,19,049,96.6
Davis County,Iowa,19,051,74.9
Decatur County,Iowa,19,053,87.9
Delaware County,Iowa,19,055,96.0
Des Moines County,Iowa,19,057,93.1
Dickinson County,Iowa,19,059,95.3
Dubuque County,Iowa,19,061,95.7
Emmet County,Iowa,19,063,91.4
Fayette County,Iowa,19,065,94.2
Floyd County,Iowa,19,067,92.8
Franklin County,Iowa,19,069,94.4
Fremont County,Iowa,19,071,93.9
Greene County,Iowa,19,073,94.7
Grundy County,Iowa,19,075,97.0
Guthrie County,Iowa,19,077,95.0
Hamilton County,Iowa,19,079,94.1
Hancock County,Iowa,19,081,94.9
Hardin County,Iowa,19,083,95.7
Harrison County,Iowa,19,085,94.2
Henry County,Iowa,19,087,95.6
Howard County,Iowa,19,089,94.6
Humboldt County,Iowa,19,091,96.0
Ida County,Iowa,19,093,95.4
Iowa County,Iowa,19,095,94.4
Jackson County,Iowa,19,097,94.3
Jasper County,Iowa,19,099,95.0
Jefferson County,Iowa,19,101,93.7
Johnson County,Iowa,19,103,94.0
Jones County,Iowa,19,105,95.3
Keokuk County,Iowa,19,107,95.6
Kossuth County,Iowa,19,109,95.6
Lee County,Iowa,19,111,93.7
Linn County,Iowa,19,113,95.6
Louisa County,Iowa,19,115,95.3
Lucas County,Iowa,19,117,95.3
Lyon County,Iowa,19,119,95.6
Madison County,Iowa,19,121,95.7
Mahaska County,Iowa,19,123,95.9
Marion County,Iowa,19,125,96.9
Marshall County,Iowa,19,127,92.6
Mills County,Iowa,19,129,95.3
Mitchell County,Iowa,19,131,90.8
Monona County,Iowa,19,133,94.3
Monroe County,Iowa,19,135,92.4
Montgomery County,Iowa,19,137,95.0
Muscatine County,Iowa,19,139,95.2
O'Brien County,Iowa,19,141,95.1
Osceola County,Iowa,19,143,93.3
Page County,Iowa,19,145,93.8
Palo Alto County,Iowa,19,147,94.8
Plymouth County,Iowa,19,149,95.0
Pocahontas County,Iowa,19,151,94.4
Polk County,Iowa,19,153,94.3
Pottawattamie County,Iowa,19,155,93.0
Poweshiek County,Iowa,19,157,93.6
Ringgold County,Iowa,19,159,92.9
Sac County,Iowa,19,161,94.3
Scott County,Iowa,19,163,94.3
Shelby County,Iowa,19,165,94.0
Sioux County,Iowa,19,167,94.4
Story County,Iowa,19,169,95.8
Tama County,Iowa,19,171,93.7
Taylor County,Iowa,19,173,92.1
Union County,Iowa,19,175,92.4
Van Buren County,Iowa,19,177,86.2
Wapello County,Iowa,19,179,93.3
Warren County,Iowa,19,181,96.5
Washington County,Iowa,19,183,91.6
Wayne County,Iowa,19,185,87.5
Webster County,Iowa,19,187,94.2
Winnebago County,Iowa,19,189,95.9
Winneshiek County,Iowa,19,191,96.9
Woodbury County,Iowa,19,193,92.1
Worth County,Iowa,19,195,94.4
Wright County,Iowa,19,197,93.8
Allen County,Kansas,20,001,93.4
Anderson County,Kansas,20,003,89.8
Atchison County,Kansas,20,005,90.9
Barber County,Kansas,20,007,88.6
Barton County,Kansas,20,009,86.6
Bourbon County,Kansas,20,011,89.1
Brown County,Kansas,20,013,91.6
Butler County,Kansas,20,015,91.6
Chase County,Kansas,20,017,92.4
Chautauqua County,Kansas,20,019,87.9
Cherokee County,Kansas,20,021,88.2
Cheyenne County,Kansas,20,023,93.3
Clark County,Kansas,20,025,91.2
Clay County,Kansas,20,027,94.8
Cloud County,Kansas,20,029,89.9
Coffey County,Kansas,20,031,90.8
Comanche County,Kansas,20,033,87.4
Cowley County,Kansas,20,035,89.5
Crawford County,Kansas,20,037,88.2
Decatur County,Kansas,20,039,88.3
Dickinson County,Kansas,20,041,93.0
Doniphan County,Kansas,20,043,88.0
Douglas County,Kansas,20,045,91.3
Edwards County,Kansas,20,047,89.5
Elk County,Kansas,20,049,88.8
Ellis County,Kansas,20,051,93.3
Ellsworth County,Kansas,20,053,95.5
Finney County,Kansas,20,055,86.7
Ford County,Kansas,20,057,84.2
Franklin County,Kansas,20,059,92.1
Geary County,Kansas,20,061,91.5
Gove County,Kansas,20,063,88.8
Graham County,Kansas,20,065,93.0
Grant County,Kansas,20,067,80.7
Gray County,Kansas,20,069,87.7
Greeley County,Kansas,20,071,92.5
Greenwood County,Kansas,20,073,89.3
Hamilton County,Kansas,20,075,76.5
Harper County,Kansas,20,077,86.9
Harvey County,Kansas,20,079,90.6
Haskell County,Kansas,20,081,80.7
Hodgeman County,Kansas,20,083,90.5
Jackson County,Kansas,20,085,94.1
Jefferson County,Kansas,20,087,92.5
Jewell County,Kansas,20,089,92.3
Johnson County,Kansas,20,091,93.6
Kearny County,Kansas,20,093,88.3
Kingman County,Kansas,20,095,92.6
Kiowa County,Kansas,20,097,92.2
Labette County,Kansas,20,099,89.7
Lane County,Kansas,20,101,90.1
Leavenworth County,Kansas,20,103,94.6
Lincoln County,Kansas,20,105,90.0
Linn County,Kansas,20,107,89.5
Logan County,Kansas,20,109,94.1
Lyon County,Kansas,20,111,89.2
McPherson County,Kansas,20,113,93.7
Marion County,Kansas,20,115,92.7
Marshall County,Kansas,20,117,92.1
Meade County,Kansas,20,119,86.4
Miami County,Kansas,20,121,93.2
Mitchell County,Kansas,20,123,93.8
Montgomery County,Kansas,20,125,88.1
Morris County,Kansas,20,127,91.1
Morton County,Kansas,20,129,86.6
Nemaha County,Kansas,20,131,94.3
Neosho County,Kansas,20,133,88.3
Ness County,Kansas,20,135,92.1
Norton County,Kansas,20,137,95.7
Osage County,Kansas,20,139,90.3
Osborne County,Kansas,20,141,90.8
Ottawa County,Kansas,20,143,91.2
Pawnee County,Kansas,20,145,91.6
Phillips County,Kansas,20,147,94.5
Pottawatomie County,Kansas,20,149,94.0
Pratt County,Kansas,20,151,91.0
Rawlins County,Kansas,20,153,94.6
Reno County,Kansas,20,155,91.1
Republic County,Kansas,20,157,94.3
Rice County,Kansas,20,159,88.4
Riley County,Kansas,20,161,94.0
Rooks County,Kansas,20,163,90.8
Rush County,Kansas,20,165,92.7
Russell County,Kansas,20,167,93.1
Saline County,Kansas,20,169,90.5
Scott County,Kansas,20,171,95.1
Sedgwick County,Kansas,20,173,88.5
Seward County,Kansas,20,175,80.5
Shawnee County,Kansas,20,177,91.1
Sheridan County,Kansas,20,179,90.1
Sherman County,Kansas,20,181,91.7
Smith County,Kansas,20,183,92.4
Stafford County,Kansas,20,185,89.6
Stanton County,Kansas,20,187,85.1
Stevens County,Kansas,20,189,84.4
Sumner County,Kansas,20,191,90.7
Thomas County,Kansas,20,193,92.6
Trego County,Kansas,20,195,92.7
Wabaunsee County,Kansas,20,197,93.3
Wallace County,Kansas,20,199,91.1
Washington County,Kansas,20,201,93.9
Wichita County,Kansas,20,203,92.1
Wilson County,Kansas,20,205,88.6
Woodson County,Kansas,20,207,87.0
Wyandotte County,Kansas,20,209,80.3
Adair County,Kentucky,21,001,91.3
Allen County,Kentucky,21,003,88.5
Anderson County,Kentucky,21,005,94.6
Ballard County,Kentucky,21,007,89.1
Barren County,Kentucky,21,009,90.9
Bath County,Kentucky,21,011,91.1
Bell County,Kentucky,21,013,91.6
Boone County,Kentucky,21,015,94.1
Bourbon County,Kentucky,21,017,90.2
Boyd County,Kentucky,21,019,91.4
Boyle County,Kentucky,21,021,93.6
Bracken County,Kentucky,21,023,93.6
Breathitt County,Kentucky,21,025,93.1
Breckinridge County,Kentucky,21,027,90.0
Bullitt County,Kentucky,21,029,95.0
Butler County,Kentucky,21,031,90.0
Caldwell County,Kentucky,21,033,94.5
Calloway County,Kentucky,21,035,91.7
Campbell County,Kentucky,21,037,93.7
Carlisle County,Kentucky,21,039,91.8
Carroll County,Kentucky,21,041,91.1
Carter County,Kentucky,21,043,90.1
Casey County,Kentucky,21,045,87.3
Christian County,Kentucky,21,047,89.2
Clark County,Kentucky,21,049,93.1
Clay County,Kentucky,21,051,89.9
Clinton County,Kentucky,21,053,88.2
Crittenden County,Kentucky,21,055,87.3
Cumberland County,Kentucky,21,057,86.4
Daviess County,Kentucky,21,059,94.5
Edmonson County,Kentucky,21,061,94.6
Elliott County,Kentucky,21,063,92.8
Estill County,Kentucky,21,065,91.0
Fayette County,Kentucky,21,067,91.5
Fleming County,Kentucky,21,069,86.1
Floyd County,Kentucky,21,071,91.2
Franklin County,Kentucky,21,073,90.5
Fulton County,Kentucky,21,075,91.3
Gallatin County,Kentucky,21,077,89.9
Garrard County,Kentucky,21,079,91.1
Grant County,Kentucky,21,081,91.2
Graves County,Kentucky,21,083,90.6
Grayson County,Kentucky,21,085,90.8
Green County,Kentucky,21,087,93.2
Greenup County,Kentucky,21,089,92.5
Hancock County,Kentucky,21,091,95.4
Hardin County,Kentucky,21,093,93.2
Harlan County,Kentucky,21,095,90.2
Harrison County,Kentucky,21,097,89.5
Hart County,Kentucky,21,099,87.7
Henderson County,Kentucky,21,101,93.3
Henry County,Kentucky,21,103,90.6
Hickman County,Kentucky,21,105,91.6
Hopkins County,Kentucky,21,107,90.4
Jackson County,Kentucky,21,109,90.2
Jefferson County,Kentucky,21,111,92.9
Jessamine County,Kentucky,21,113,92.6
Johnson County,Kentucky,21,115,92.9
Kenton County,Kentucky,21,117,92.9
Knott County,Kentucky,21,119,90.6
Knox County,Kentucky,21,121,89.6
Larue County,Kentucky,21,123,92.3
Laurel County,Kentucky,21,125,91.7
Lawrence County,Kentucky,21,127,89.2
Lee County,Kentucky,21,129,93.0
Leslie County,Kentucky,21,131,90.7
Letcher County,Kentucky,21,133,92.0
Lewis County,Kentucky,21,135,90.8
Lincoln County,Kentucky,21,137,88.2
Livingston County,Kentucky,21,139,94.5
Logan County,Kentucky,21,141,90.4
Lyon County,Kentucky,21,143,91.4
McCracken County,Kentucky,21,145,93.2
McCreary County,Kentucky,21,147,91.9
McLean County,Kentucky,21,149,91.9
Madison County,Kentucky,21,151,93.1
Magoffin County,Kentucky,21,153,92.9
Marion County,Kentucky,21,155,91.8
Marshall County,Kentucky,21,157,94.2
Martin County,Kentucky,21,159,87.6
Mason County,Kentucky,21,161,90.9
Meade County,Kentucky,21,163,92.2
Menifee County,Kentucky,21,165,94.0
Mercer County,Kentucky,21,167,92.4
Metcalfe County,Kentucky,21,169,90.1
Monroe County,Kentucky,21,171,90.2
Montgomery County,Kentucky,21,173,90.0
Morgan County,Kentucky,21,175,93.4
Muhlenberg County,Kentucky,21,177,91.7
Nelson County,Kentucky,21,179,93.9
Nicholas County,Kentucky,21,181,88.4
Ohio County,Kentucky,21,183,92.3
Oldham County,Kentucky,21,185,96.2
Owen County,Kentucky,21,187,92.7
Owsley County,Kentucky,21,189,92.9
Pendleton County,Kentucky,21,191,93.5
Perry County,Kentucky,21,193,91.2
Pike County,Kentucky,21,195,92.4
Powell County,Kentucky,21,197,91.3
Pulaski County,Kentucky,21,199,92.5
Robertson County,Kentucky,21,201,92.1
Rockcastle County,Kentucky,21,203,94.2
Rowan County,Kentucky,21,205,91.8
Russell County,Kentucky,21,207,89.4
Scott County,Kentucky,21,209,92.2
Shelby County,Kentucky,21,211,90.0
Simpson County,Kentucky,21,213,90.7
Spencer County,Kentucky,21,215,94.1
Taylor County,Kentucky,21,217,90.6
Todd County,Kentucky,21,219,82.3
Trigg County,Kentucky,21,221,88.2
Trimble County,Kentucky,21,223,92.6
Union County,Kentucky,21,225,92.6
Warren County,Kentucky,21,227,92.5
Washington County,Kentucky,21,229,91.0
Wayne County,Kentucky,21,231,90.0
Webster County,Kentucky,21,233,91.1
Whitley County,Kentucky,21,235,91.9
Wolfe County,Kentucky,21,237,92.0
Woodford County,Kentucky,21,239,92.4
Acadia Parish,Louisiana,22,001,86.5
Allen Parish,Louisiana,22,003,89.0
Ascension Parish,Louisiana,22,005,91.5
Assumption Parish,Louisiana,22,007,87.1
Avoyelles Parish,Louisiana,22,009,86.2
Beauregard Parish,Louisiana,22,011,85.2
Bienville Parish,Louisiana,22,013,85.3
Bossier Parish,Louisiana,22,015,90.0
Caddo Parish,Louisiana,22,017,87.7
Calcasieu Parish,Louisiana,22,019,87.5
Caldwell Parish,Louisiana,22,021,81.0
Cameron Parish,Louisiana,22,023,89.5
Catahoula Parish,Louisiana,22,025,79.5
Claiborne Parish,Louisiana,22,027,86.8
Concordia Parish,Louisiana,22,029,75.9
De Soto Parish,Louisiana,22,031,87.1
East Baton Rouge Parish,Louisiana,22,033,89.3
East Carroll Parish,Louisiana,22,035,85.7
East Feliciana Parish,Louisiana,22,037,88.2
Evangeline Parish,Louisiana,22,039,87.8
Franklin Parish,Louisiana,22,041,83.1
Grant Parish,Louisiana,22,043,89.3
Iberia Parish,Louisiana,22,045,86.1
Iberville Parish,Louisiana,22,047,89.1
Jackson Parish,Louisiana,22,049,87.9
Jefferson Parish,Louisiana,22,051,86.3
Jefferson Davis Parish,Louisiana,22,053,89.0
Lafayette Parish,Louisiana,22,055,87.6
Lafourche Parish,Louisiana,22,057,87.8
LaSalle Parish,Louisiana,22,059,87.5
Lincoln Parish,Louisiana,22,061,87.6
Livingston Parish,Louisiana,22,063,88.5
Madison Parish,Louisiana,22,065,73.4
Morehouse Parish,Louisiana,22,067,86.6
Natchitoches Parish,Louisiana,22,069,86.3
Orleans Parish,Louisiana,22,071,87.6
Ouachita Parish,Louisiana,22,073,87.0
Plaquemines Parish,Louisiana,22,075,89.1
Pointe Coupee Parish,Louisiana,22,077,85.9
Rapides Parish,Louisiana,22,079,87.9
Red River Parish,Louisiana,22,081,86.8
Richland Parish,Louisiana,22,083,79.5
Sabine Parish,Louisiana,22,085,86.0
Saint Bernard Parish,Louisiana,22,087,87.6
Saint Charles Parish,Louisiana,22,089,89.9
Saint Helena Parish,Louisiana,22,091,82.4
Saint James Parish,Louisiana,22,093,86.7
Saint John the Baptist Parish,Louisiana,22,095,87.3
Saint Landry Parish,Louisiana,22,097,87.4
Saint Martin Parish,Louisiana,22,099,87.0
Saint Mary Parish,Louisiana,22,101,86.6
Saint Tammany Parish,Louisiana,22,103,89.7
Tangipahoa Parish,Louisiana,22,105,86.9
Tensas Parish,Louisiana,22,107,75.5
Terrebonne Parish,Louisiana,22,109,85.5
Union Parish,Louisiana,22,111,85.5
Vermilion Parish,Louisiana,22,113,87.7
Vernon Parish,Louisiana,22,115,89.2
Washington Parish,Louisiana,22,117,84.6
Webster Parish,Louisiana,22,119,86.4
West Baton Rouge Parish,Louisiana,22,121,89.6
West Carroll Parish,Louisiana,22,123,76.8
West Feliciana Parish,Louisiana,22,125,93.4
Winn Parish,Louisiana,22,127,85.3
Androscoggin County,Maine,23,001,91.3
Aroostook County,Maine,23,003,91.0
Cumberland County,Maine,23,005,93.1
Franklin County,Maine,23,007,89.9
Hancock County,Maine,23,009,87.5
Kennebec County,Maine,23,011,92.2
Knox County,Maine,23,013,89.1
Lincoln County,Maine,23,015,88.9
Oxford County,Maine,23,017,89.6
Penobscot County,Maine,23,019,89.7
Piscataquis County,Maine,23,021,87.7
Sagadahoc County,Maine,23,023,93.0
Somerset County,Maine,23,025,88.7
Waldo County,Maine,23,027,88.9
Washington County,Maine,23,029,87.4
York County,Maine,23,031,91.6
Allegany County,Maryland,24,001,94.1
Anne Arundel County,Maryland,24,003,94.6
Baltimore County,Maryland,24,005,93.3
Calvert County,Maryland,24,009,94.7
Caroline County,Maryland,24,011,91.7
Carroll County,Maryland,24,013,96.3
Cecil County,Maryland,24,015,94.5
Charles County,Maryland,24,017,95.9
Dorchester County,Maryland,24,019,94.4
Frederick County,Maryland,24,021,94.7
Garrett County,Maryland,24,023,92.5
Harford County,Maryland,24,025,96.1
Howard County,Maryland,24,027,95.2
Kent County,Maryland,24,029,93.7
Queen Anne's County,Maryland,24,035,95.0
Saint Mary's County,Maryland,24,037,94.2
Somerset County,Maryland,24,039,91.3
Talbot County,Maryland,24,041,93.8
Washington County,Maryland,24,043,93.0
Wicomico County,Maryland,24,045,91.7
Worcester County,Maryland,24,047,92.6
Baltimore City,Maryland,24,510,92.0
Montgomery County,Maryland,24,031,91.6
Prince George's County,Maryland,24,033,88.1
Barnstable County,Massachusetts,25,001,96.8
Berkshire County,Massachusetts,25,003,97.1
Bristol County,Massachusetts,25,005,96.8
Dukes County,Massachusetts,25,007,96.8
Essex County,Massachusetts,25,009,96.7
Franklin County,Massachusetts,25,011,97.4
Hampden County,Massachusetts,25,013,96.7
Hampshire County,Massachusetts,25,015,97.4
Middlesex County,Massachusetts,25,017,97.2
Nantucket County,Massachusetts,25,019,94.5
Norfolk County,Massachusetts,25,021,97.9
Plymouth County,Massachusetts,25,023,97.4
Suffolk County,Massachusetts,25,025,95.9
Worcester County,Massachusetts,25,027,97.2
Alcona County,Michigan,26,001,91.7
Alger County,Michigan,26,003,90.8
Allegan County,Michigan,26,005,93.9
Alpena County,Michigan,26,007,92.4
Antrim County,Michigan,26,009,92.1
Arenac County,Michigan,26,011,91.6
Baraga County,Michigan,26,013,93.2
Barry County,Michigan,26,015,94.2
Bay County,Michigan,26,017,93.6
Benzie County,Michigan,26,019,91.6
Berrien County,Michigan,26,021,91.3
Branch County,Michigan,26,023,89.1
Calhoun County,Michigan,26,025,93.1
Cass County,Michigan,26,027,91.3
Charlevoix County,Michigan,26,029,92.7
Cheboygan County,Michigan,26,031,90.0
Chippewa County,Michigan,26,033,91.3
Clare County,Michigan,26,035,87.7
Clinton County,Michigan,26,037,95.9
Crawford County,Michigan,26,039,93.1
Delta County,Michigan,26,041,92.5
Dickinson County,Michigan,26,043,92.3
Eaton County,Michigan,26,045,93.9
Emmet County,Michigan,26,047,91.3
Genesee County,Michigan,26,049,93.4
Gladwin County,Michigan,26,051,88.6
Gogebic County,Michigan,26,053,89.4
Grand Traverse County,Michigan,26,055,92.6
Gratiot County,Michigan,26,057,92.9
Hillsdale County,Michigan,26,059,91.1
Houghton County,Michigan,26,061,92.0
Huron County,Michigan,26,063,92.4
Ingham County,Michigan,26,065,93.2
Ionia County,Michigan,26,067,93.4
Iosco County,Michigan,26,069,91.2
Iron County,Michigan,26,071,91.8
Isabella County,Michigan,26,073,90.5
Jackson County,Michigan,26,075,92.6
Kalamazoo County,Michigan,26,077,93.0
Kalkaska County,Michigan,26,079,89.1
Kent County,Michigan,26,081,92.6
Keweenaw County,Michigan,26,083,89.1
Lake County,Michigan,26,085,91.2
Lapeer County,Michigan,26,087,93.1
Leelanau County,Michigan,26,089,94.0
Lenawee County,Michigan,26,091,92.8
Livingston County,Michigan,26,093,95.4
Luce County,Michigan,26,095,91.0
Mackinac County,Michigan,26,097,87.7
Macomb County,Michigan,26,099,93.2
Manistee County,Michigan,26,101,91.7
Marquette County,Michigan,26,103,93.5
Mason County,Michigan,26,105,92.0
Mecosta County,Michigan,26,107,93.1
Menominee County,Michigan,26,109,93.7
Midland County,Michigan,26,111,94.5
Missaukee County,Michigan,26,113,90.6
Monroe County,Michigan,26,115,94.2
Montcalm County,Michigan,26,117,91.0
Montmorency County,Michigan,26,119,90.8
Muskegon County,Michigan,26,121,93.5
Newaygo County,Michigan,26,123,92.2
Oakland County,Michigan,26,125,94.2
Oceana County,Michigan,26,127,90.1
Ogemaw County,Michigan,26,129,91.3
Ontonagon County,Michigan,26,131,86.8
Osceola County,Michigan,26,133,88.5
Oscoda County,Michigan,26,135,85.4
Otsego County,Michigan,26,137,92.6
Ottawa County,Michigan,26,139,95.2
Presque Isle County,Michigan,26,141,90.5
Roscommon County,Michigan,26,143,91.0
Saginaw County,Michigan,26,145,93.4
Saint Clair County,Michigan,26,147,93.3
Saint Joseph County,Michigan,26,149,90.9
Sanilac County,Michigan,26,151,88.8
Schoolcraft County,Michigan,26,153,91.9
Shiawassee County,Michigan,26,155,92.4
Tuscola County,Michigan,26,157,92.6
Van Buren County,Michigan,26,159,90.2
Washtenaw County,Michigan,26,161,95.3
Wayne County,Michigan,26,163,91.2
Wexford County,Michigan,26,165,89.7
Aitkin County,Minnesota,27,001,95.4
Anoka County,Minnesota,27,003,95.2
Becker County,Minnesota,27,005,92.3
Beltrami County,Minnesota,27,007,89.5
Benton County,Minnesota,27,009,94.9
Big Stone County,Minnesota,27,011,94.7
Blue Earth County,Minnesota,27,013,95.7
Brown County,Minnesota,27,015,95.5
Carlton County,Minnesota,27,017,95.0
Carver County,Minnesota,27,019,96.5
Cass County,Minnesota,27,021,92.6
Chippewa County,Minnesota,27,023,93.1
Chisago County,Minnesota,27,025,95.4
Clay County,Minnesota,27,027,94.9
Clearwater County,Minnesota,27,029,90.5
Cook County,Minnesota,27,031,91.7
Cottonwood County,Minnesota,27,033,94.8
Crow Wing County,Minnesota,27,035,94.2
Dakota County,Minnesota,27,037,95.4
Dodge County,Minnesota,27,039,95.4
Douglas County,Minnesota,27,041,96.5
Faribault County,Minnesota,27,043,93.9
Fillmore County,Minnesota,27,045,90.9
Freeborn County,Minnesota,27,047,93.3
Goodhue County,Minnesota,27,049,93.6
Grant County,Minnesota,27,051,94.6
Hennepin County,Minnesota,27,053,93.9
Houston County,Minnesota,27,055,95.6
Hubbard County,Minnesota,27,057,93.5
Isanti County,Minnesota,27,059,95.1
Itasca County,Minnesota,27,061,93.0
Jackson County,Minnesota,27,063,96.9
Kanabec County,Minnesota,27,065,94.1
Kandiyohi County,Minnesota,27,067,94.4
Kittson County,Minnesota,27,069,94.8
Koochiching County,Minnesota,27,071,95.1
Lac qui Parle County,Minnesota,27,073,96.7
Lake County,Minnesota,27,075,95.4
Lake of the Woods County,Minnesota,27,077,96.1
Le Sueur County,Minnesota,27,079,95.5
Lincoln County,Minnesota,27,081,94.2
Lyon County,Minnesota,27,083,94.4
McLeod County,Minnesota,27,085,95.2
Mahnomen County,Minnesota,27,087,85.1
Marshall County,Minnesota,27,089,94.4
Martin County,Minnesota,27,091,93.9
Meeker County,Minnesota,27,093,94.2
Mille Lacs County,Minnesota,27,095,93.4
Morrison County,Minnesota,27,097,94.7
Mower County,Minnesota,27,099,92.9
Murray County,Minnesota,27,101,95.2
Nicollet County,Minnesota,27,103,96.4
Nobles County,Minnesota,27,105,91.2
Norman County,Minnesota,27,107,93.1
Olmsted County,Minnesota,27,109,95.3
Otter Tail County,Minnesota,27,111,94.5
Pennington County,Minnesota,27,113,96.5
Pine County,Minnesota,27,115,92.3
Pipestone County,Minnesota,27,117,93.3
Polk County,Minnesota,27,119,94.3
Pope County,Minnesota,27,121,95.5
Ramsey County,Minnesota,27,123,93.5
Red Lake County,Minnesota,27,125,94.5
Redwood County,Minnesota,27,127,93.4
Renville County,Minnesota,27,129,94.0
Rice County,Minnesota,27,131,94.7
Rock County,Minnesota,27,133,93.2
Roseau County,Minnesota,27,135,96.1
Saint Louis County,Minnesota,27,137,95.1
Scott County,Minnesota,27,139,95.4
Sherburne County,Minnesota,27,141,96.9
Sibley County,Minnesota,27,143,94.9
Stearns County,Minnesota,27,145,95.6
Steele County,Minnesota,27,147,96.1
Stevens County,Minnesota,27,149,97.7
Swift County,Minnesota,27,151,95.2
Todd County,Minnesota,27,153,89.6
Traverse County,Minnesota,27,155,96.4
Wabasha County,Minnesota,27,157,95.3
Wadena County,Minnesota,27,159,93.6
Waseca County,Minnesota,27,161,95.9
Washington County,Minnesota,27,163,96.4
Watonwan County,Minnesota,27,165,85.9
Wilkin County,Minnesota,27,167,94.2
Winona County,Minnesota,27,169,93.5
Wright County,Minnesota,27,171,96.3
Yellow Medicine County,Minnesota,27,173,93.0
Adams County,Mississippi,28,001,83.7
Alcorn County,Mississippi,28,003,84.5
Amite County,Mississippi,28,005,84.9
Attala County,Mississippi,28,007,88.5
Benton County,Mississippi,28,009,82.5
Bolivar County,Mississippi,28,011,82.5
Calhoun County,Mississippi,28,013,86.0
Carroll County,Mississippi,28,015,90.2
Chickasaw County,Mississippi,28,017,85.7
Choctaw County,Mississippi,28,019,91.1
Claiborne County,Mississippi,28,021,84.4
Clarke County,Mississippi,28,023,90.1
Clay County,Mississippi,28,025,86.9
Coahoma County,Mississippi,28,027,86.0
Copiah County,Mississippi,28,029,85.0
Covington County,Mississippi,28,031,84.3
DeSoto County,Mississippi,28,033,89.8
Forrest County,Mississippi,28,035,84.6
Franklin County,Mississippi,28,037,84.6
George County,Mississippi,28,039,84.5
Greene County,Mississippi,28,041,84.4
Grenada County,Mississippi,28,043,87.1
Hancock County,Mississippi,28,045,83.6
Harrison County,Mississippi,28,047,83.1
Hinds County,Mississippi,28,049,86.5
Holmes County,Mississippi,28,051,80.9
Humphreys County,Mississippi,28,053,82.1
Issaquena County,Mississippi,28,055,86.2
Itawamba County,Mississippi,28,057,88.3
Jackson County,Mississippi,28,059,85.4
Jasper County,Mississippi,28,061,86.7
Jefferson County,Mississippi,28,063,88.3
Jefferson Davis County,Mississippi,28,065,82.0
Jones County,Mississippi,28,067,87.7
Kemper County,Mississippi,28,069,88.6
Lafayette County,Mississippi,28,071,89.7
Lamar County,Mississippi,28,073,87.5
