County,State,State_FIPS,County_FIPS,poverty_rate
Pike County,Alabama,01,109,27.1
Randolph County,Alabama,01,111,23.1
Russell County,Alabama,01,113,22.2
Saint Clair County,Alabama,01,115,14.8
Shelby County,Alabama,01,117,7.7
Sumter County,Alabama,01,119,38.1
Talladega County,Alabama,01,121,22.9
Tallapoosa County,Alabama,01,123,19.5
Tuscaloosa County,Alabama,01,125,19.2
Walker County,Alabama,01,127,19.8
Washington County,Alabama,01,129,17.1
Wilcox County,Alabama,01,131,39.4
Winston County,Alabama,01,133,24.2
Anchorage Municipality,Alaska,02,020,7.7
Bethel Census Area,Alaska,02,050,21.8
Bristol Bay Borough,Alaska,02,060,6.2
Fairbanks North Star Borough,Alaska,02,090,8.0
Haines Borough,Alaska,02,100,6.4
Juneau City and Borough,Alaska,02,110,6.4
Kenai Peninsula Borough,Alaska,02,122,9.1
Kodiak Island Borough,Alaska,02,150,11.5
Matanuska-Susitna Borough,Alaska,02,170,9.9
Nome Census Area,Alaska,02,180,26.5
North Slope Borough,Alaska,02,185,12.6
Sitka City and Borough,Alaska,02,220,7.4
Southeast Fairbanks Census Area,Alaska,02,240,9.9
Valdez-Cordova Census Area,Alaska,02,261,7.0
Wade Hampton Census Area,Alaska,02,270,29.7
Northwest Arctic Borough,Alaska,02,188,19.0
Aleutians East Borough,Alaska,02,013,16.5
Aleutians West Census Area,Alaska,02,016,10.5
Dillingham Census Area,Alaska,02,070,17.9
Lake and Peninsula Borough,Alaska,02,164,23.1
Denali Borough,Alaska,02,068,10.6
Yukon-Koyukuk Census Area,Alaska,02,290,22.9
Hoonah-Angoon Census Area,Alaska,02,105,13.9
Skagway Municipality,Alaska,02,230,4.8
Yakutat City and Borough,Alaska,02,282,3.3
Ketchikan Gateway Borough,Alaska,02,130,10.3
Petersburg Borough,Alaska,02,195,11.6
Prince of Wales-Hyder Census Area,Alaska,02,198,13.1
Wrangell City and Borough,Alaska,02,275,7.6
Apache County,Arizona,04,001,34.0
Cochise County,Arizona,04,003,16.6
Coconino County,Arizona,04,005,21.8
Gila County,Arizona,04,007,20.8
Graham County,Arizona,04,009,22.3
Greenlee County,Arizona,04,011,17.5
Maricopa County,Arizona,04,013,15.8
Mohave County,Arizona,04,015,18.6
Navajo County,Arizona,04,017,27.9
Pima County,Arizona,04,019,18.5
Pinal County,Arizona,04,021,15.2
Santa Cruz County,Arizona,04,023,26.8
Yavapai County,Arizona,04,025,15.3
La Paz County,Arizona,04,012,20.2
Yuma County,Arizona,04,027,21.4
Arkansas County,Arkansas,05,001,17.0
Ashley County,Arkansas,05,003,17.2
Baxter County,Arkansas,05,005,17.2
Benton County,Arkansas,05,007,12.1
Boone County,Arkansas,05,009,15.8
Bradley County,Arkansas,05,011,25.8
Calhoun County,Arkansas,05,013,10.5
Carroll County,Arkansas,05,015,17.7
Chicot County,Arkansas,05,017,32.3
Clark County,Arkansas,05,019,23.7
Clay County,Arkansas,05,021,18.7
Cleburne County,Arkansas,05,023,16.6
Cleveland County,Arkansas,05,025,18.3
Columbia County,Arkansas,05,027,24.7
Conway County,Arkansas,05,029,23.4
Craighead County,Arkansas,05,031,20.4
Crawford County,Arkansas,05,033,19.3
Crittenden County,Arkansas,05,035,24.8
Cross County,Arkansas,05,037,16.2
Dallas County,Arkansas,05,039,18.0
Desha County,Arkansas,05,041,28.4
Drew County,Arkansas,05,043,24.2
Faulkner County,Arkansas,05,045,14.6
Franklin County,Arkansas,05,047,18.7
Fulton County,Arkansas,05,049,19.6
Garland County,Arkansas,05,051,19.0
Grant County,Arkansas,05,053,8.4
Greene County,Arkansas,05,055,17.3
Hempstead County,Arkansas,05,057,26.8
Hot Spring County,Arkansas,05,059,14.2
Howard County,Arkansas,05,061,23.7
Independence County,Arkansas,05,063,23.6
Izard County,Arkansas,05,065,18.8
Jackson County,Arkansas,05,067,25.6
Jefferson County,Arkansas,05,069,23.3
Johnson County,Arkansas,05,071,19.1
Lafayette County,Arkansas,05,073,22.9
Lawrence County,Arkansas,05,075,25.4
Lee County,Arkansas,05,077,30.9
Lincoln County,Arkansas,05,079,28.7
Little River County,Arkansas,05,081,14.9
Logan County,Arkansas,05,083,15.8
Lonoke County,Arkansas,05,085,13.1
Madison County,Arkansas,05,087,23.9
Marion County,Arkansas,05,089,18.2
Miller County,Arkansas,05,091,20.1
Mississippi County,Arkansas,05,093,24.2
Monroe County,Arkansas,05,095,26.6
Montgomery County,Arkansas,05,097,22.7
Nevada County,Arkansas,05,099,27.2
Newton County,Arkansas,05,101,26.1
Ouachita County,Arkansas,05,103,20.3
Perry County,Arkansas,05,105,13.9
Phillips County,Arkansas,05,107,32.3
Pike County,Arkansas,05,109,20.8
Poinsett County,Arkansas,05,111,26.8
Polk County,Arkansas,05,113,21.5
Pope County,Arkansas,05,115,18.5
Prairie County,Arkansas,05,117,18.8
Pulaski County,Arkansas,05,119,17.2
Randolph County,Arkansas,05,121,20.6
Saint Francis County,Arkansas,05,123,27.8
Saline County,Arkansas,05,125,8.6
Scott County,Arkansas,05,127,20.0
Searcy County,Arkansas,05,129,25.0
Sebastian County,Arkansas,05,131,20.5
Sevier County,Arkansas,05,133,26.3
Sharp County,Arkansas,05,135,23.2
Stone County,Arkansas,05,137,20.4
Union County,Arkansas,05,139,20.9
Van Buren County,Arkansas,05,141,24.4
Washington County,Arkansas,05,143,19.5
White County,Arkansas,05,145,17.7
Woodruff County,Arkansas,05,147,24.6
Yell County,Arkansas,05,149,20.9
Alameda County,California,06,001,12.0
Alpine County,California,06,003,13.7
Amador County,California,06,005,10.5
Butte County,California,06,007,20.6
Calaveras County,California,06,009,10.4
Colusa County,California,06,011,15.2
Contra Costa County,California,06,013,10.2
Del Norte County,California,06,015,21.5
El Dorado County,California,06,017,8.1
Fresno County,California,06,019,24.8
Glenn County,California,06,021,19.5
Humboldt County,California,06,023,19.7
Imperial County,California,06,025,23.0
Inyo County,California,06,027,11.3
Kern County,California,06,029,22.5
Kings County,California,06,031,20.7
Lake County,California,06,033,23.7
Lassen County,California,06,035,15.4
Los Angeles County,California,06,037,17.1
Madera County,California,06,039,21.1
Marin County,California,06,041,7.5
Mariposa County,California,06,043,14.7
Mendocino County,California,06,045,19.4
Merced County,California,06,047,24.6
Modoc County,California,06,049,19.9
Mono County,California,06,051,9.5
Monterey County,California,06,053,16.1
Napa County,California,06,055,10.0
Nevada County,California,06,057,11.6
Orange County,California,06,059,11.7
Placer County,California,06,061,8.4
Plumas County,California,06,063,13.9
Riverside County,California,06,065,15.6
Sacramento County,California,06,067,16.5
San Benito County,California,06,069,12.7
San Bernardino County,California,06,071,17.6
San Diego County,California,06,073,13.9
San Francisco County,California,06,075,13.2
San Joaquin County,California,06,077,17.5
San Luis Obispo County,California,06,079,13.7
San Mateo County,California,06,081,7.4
Santa Barbara County,California,06,083,15.3
Santa Clara County,California,06,085,9.7
Santa Cruz County,California,06,087,14.4
Shasta County,California,06,089,17.6
Sierra County,California,06,091,16.8
Siskiyou County,California,06,093,19.6
Solano County,California,06,095,11.9
Sonoma County,California,06,097,11.5
Stanislaus County,California,06,099,19.2
Sutter County,California,06,101,17.0
Tehama County,California,06,103,20.3
Trinity County,California,06,105,17.7
Tulare County,California,06,107,24.8
Tuolumne County,California,06,109,13.1
Ventura County,California,06,111,10.3
Yolo County,California,06,113,18.7
Yuba County,California,06,115,20.6
Alamosa County,Colorado,08,003,21.8
Archuleta County,Colorado,08,007,8.8
Baca County,Colorado,08,009,14.5
Bent County,Colorado,08,011,20.9
Chaffee County,Colorado,08,015,9.4
Cheyenne County,Colorado,08,017,7.8
Clear Creek County,Colorado,08,019,9.8
Conejos County,Colorado,08,021,17.2
Costilla County,Colorado,08,023,24.7
Crowley County,Colorado,08,025,22.8
Custer County,Colorado,08,027,13.8
Delta County,Colorado,08,029,14.9
Dolores County,Colorado,08,033,13.9
Douglas County,Colorado,08,035,4.0
Eagle County,Colorado,08,037,10.0
Elbert County,Colorado,08,039,6.0
El Paso County,Colorado,08,041,12.5
Fremont County,Colorado,08,043,15.1
Garfield County,Colorado,08,045,10.9
Gilpin County,Colorado,08,047,10.3
Grand County,Colorado,08,049,8.6
Gunnison County,Colorado,08,051,16.3
Huerfano County,Colorado,08,055,20.8
Jackson County,Colorado,08,057,12.4
Kiowa County,Colorado,08,061,14.9
Kit Carson County,Colorado,08,063,11.7
Lake County,Colorado,08,065,15.4
La Plata County,Colorado,08,067,11.1
Larimer County,Colorado,08,069,13.7
Las Animas County,Colorado,08,071,18.6
Lincoln County,Colorado,08,073,10.1
Logan County,Colorado,08,075,15.9
Mesa County,Colorado,08,077,13.4
Moffat County,Colorado,08,081,12.0
Montezuma County,Colorado,08,083,19.6
Montrose County,Colorado,08,085,13.8
Morgan County,Colorado,08,087,14.6
Otero County,Colorado,08,089,24.8
Ouray County,Colorado,08,091,6.0
Park County,Colorado,08,093,8.4
Phillips County,Colorado,08,095,18.2
Pitkin County,Colorado,08,097,11.0
Prowers County,Colorado,08,099,22.2
Pueblo County,Colorado,08,101,18.1
Rio Blanco County,Colorado,08,103,13.6
Rio Grande County,Colorado,08,105,17.9
Routt County,Colorado,08,107,7.5
Saguache County,Colorado,08,109,24.8
San Miguel County,Colorado,08,113,7.3
Sedgwick County,Colorado,08,115,15.1
Summit County,Colorado,08,117,11.8
Teller County,Colorado,08,119,8.2
Washington County,Colorado,08,121,10.1
Yuma County,Colorado,08,125,10.7
Adams County,Colorado,08,001,14.2
Arapahoe County,Colorado,08,005,11.8
Boulder County,Colorado,08,013,13.3
Broomfield County,Colorado,08,014,6.1
Denver County,Colorado,08,031,18.9
Jefferson County,Colorado,08,059,8.6
Weld County,Colorado,08,123,14.4
Fairfield County,Connecticut,09,001,8.8
Hartford County,Connecticut,09,003,11.5
Litchfield County,Connecticut,09,005,6.2
Middlesex County,Connecticut,09,007,5.9
New Haven County,Connecticut,09,009,12.0
New London County,Connecticut,09,011,8.1
Tolland County,Connecticut,09,013,7.0
Windham County,Connecticut,09,015,11.7
Kent County,Delaware,10,001,12.4
New Castle County,Delaware,10,003,10.7
Sussex County,Delaware,10,005,12.9
Alachua County,Florida,12,001,23.8
Baker County,Florida,12,003,17.0
Bay County,Florida,12,005,13.3
Bradford County,Florida,12,007,20.1
Brevard County,Florida,12,009,12.5
Broward County,Florida,12,011,13.5
Calhoun County,Florida,12,013,24.8
Charlotte County,Florida,12,015,11.9
Citrus County,Florida,12,017,16.5
Clay County,Florida,12,019,10.1
Collier County,Florida,12,021,14.0
Columbia County,Florida,12,023,19.7
Miami-Dade County,Florida,12,086,19.1
DeSoto County,Florida,12,027,26.8
Dixie County,Florida,12,029,16.3
Duval County,Florida,12,031,15.8
Escambia County,Florida,12,033,17.8
Flagler County,Florida,12,035,14.4
Franklin County,Florida,12,037,22.2
Gadsden County,Florida,12,039,29.5
Gilchrist County,Florida,12,041,21.9
Glades County,Florida,12,043,25.3
Gulf County,Florida,12,045,18.8
Hamilton County,Florida,12,047,22.6
Hardee County,Florida,12,049,29.7
Hendry County,Florida,12,051,28.7
Hernando County,Florida,12,053,14.8
Highlands County,Florida,12,055,19.0
Hillsborough County,Florida,12,057,16.5
Holmes County,Florida,12,059,22.6
Indian River County,Florida,12,061,14.8
Jackson County,Florida,12,063,15.5
Jefferson County,Florida,12,065,18.8
Lafayette County,Florida,12,067,20.8
Lake County,Florida,12,069,13.0
Lee County,Florida,12,071,14.5
Leon County,Florida,12,073,22.8
Levy County,Florida,12,075,22.8
Liberty County,Florida,12,077,22.2
Madison County,Florida,12,079,21.6
Manatee County,Florida,12,081,14.5
Marion County,Florida,12,083,17.3
Martin County,Florida,12,085,12.5
Monroe County,Florida,12,087,12.1
Nassau County,Florida,12,089,11.1
Okaloosa County,Florida,12,091,12.5
Okeechobee County,Florida,12,093,27.2
Orange County,Florida,12,095,16.3
Osceola County,Florida,12,097,16.0
Palm Beach County,Florida,12,099,14.0
Pasco County,Florida,12,101,13.7
Pinellas County,Florida,12,103,13.1
Polk County,Florida,12,105,17.5
Putnam County,Florida,12,107,25.5
Saint Johns County,Florida,12,109,9.8
Saint Lucie County,Florida,12,111,16.6
Santa Rosa County,Florida,12,113,11.1
Sarasota County,Florida,12,115,11.6
Seminole County,Florida,12,117,10.8
Sumter County,Florida,12,119,11.7
Suwannee County,Florida,12,121,21.9
Taylor County,Florida,12,123,19.1
Union County,Florida,12,125,18.7
Volusia County,Florida,12,127,16.0
Wakulla County,Florida,12,129,14.1
Walton County,Florida,12,131,16.4
Washington County,Florida,12,133,20.9
Appling County,Georgia,13,001,20.6
Atkinson County,Georgia,13,003,34.1
Bacon County,Georgia,13,005,17.4
Baker County,Georgia,13,007,35.8
Baldwin County,Georgia,13,009,28.7
Banks County,Georgia,13,011,17.9
Barrow County,Georgia,13,013,13.6
Bartow County,Georgia,13,015,16.0
Ben Hill County,Georgia,13,017,32.3
Berrien County,Georgia,13,019,24.7
Bibb County,Georgia,13,021,23.5
Bleckley County,Georgia,13,023,18.9
Brantley County,Georgia,13,025,22.0
Brooks County,Georgia,13,027,22.3
Bryan County,Georgia,13,029,12.1
Bulloch County,Georgia,13,031,31.3
Burke County,Georgia,13,033,30.9
Butts County,Georgia,13,035,13.1
Calhoun County,Georgia,13,037,36.1
Camden County,Georgia,13,039,16.2
Candler County,Georgia,13,043,21.4
Carroll County,Georgia,13,045,17.9
Catoosa County,Georgia,13,047,12.3
Charlton County,Georgia,13,049,15.2
Chatham County,Georgia,13,051,18.9
Chattahoochee County,Georgia,13,053,13.6
Chattooga County,Georgia,13,055,20.7
Cherokee County,Georgia,13,057,8.4
Clarke County,Georgia,13,059,34.9
Clay County,Georgia,13,061,47.7
Clayton County,Georgia,13,063,21.5
Clinch County,Georgia,13,065,21.6
Cobb County,Georgia,13,067,11.9
Coffee County,Georgia,13,069,24.2
Colquitt County,Georgia,13,071,25.7
Columbia County,Georgia,13,073,8.0
Cook County,Georgia,13,075,22.7
Coweta County,Georgia,13,077,11.8
Crawford County,Georgia,13,079,21.5
Crisp County,Georgia,13,081,31.2
Dade County,Georgia,13,083,16.4
Dawson County,Georgia,13,085,13.7
Decatur County,Georgia,13,087,28.9
DeKalb County,Georgia,13,089,18.6
Dodge County,Georgia,13,091,19.2
Dooly County,Georgia,13,093,28.6
Dougherty County,Georgia,13,095,30.6
Douglas County,Georgia,13,097,13.4
Early County,Georgia,13,099,29.2
Echols County,Georgia,13,101,36.3
Effingham County,Georgia,13,103,10.6
Elbert County,Georgia,13,105,20.0
Emanuel County,Georgia,13,107,27.8
Evans County,Georgia,13,109,25.6
Fannin County,Georgia,13,111,20.1
Fayette County,Georgia,13,113,6.7
Floyd County,Georgia,13,115,20.9
Forsyth County,Georgia,13,117,6.7
Franklin County,Georgia,13,119,21.2
Fulton County,Georgia,13,121,16.8
Gilmer County,Georgia,13,123,20.4
Glascock County,Georgia,13,125,23.7
Glynn County,Georgia,13,127,17.7
Gordon County,Georgia,13,129,19.9
Grady County,Georgia,13,131,28.7
Greene County,Georgia,13,133,22.5
Gwinnett County,Georgia,13,135,13.7
Habersham County,Georgia,13,137,18.1
Hall County,Georgia,13,139,16.8
Hancock County,Georgia,13,141,31.4
Haralson County,Georgia,13,143,23.2
Harris County,Georgia,13,145,8.4
Hart County,Georgia,13,147,23.5
Heard County,Georgia,13,149,25.2
Henry County,Georgia,13,151,10.3
Houston County,Georgia,13,153,14.6
Irwin County,Georgia,13,155,20.8
Jackson County,Georgia,13,157,15.6
Jasper County,Georgia,13,159,20.2
Jeff Davis County,Georgia,13,161,25.8
Jefferson County,Georgia,13,163,30.3
Jenkins County,Georgia,13,165,29.5
Johnson County,Georgia,13,167,20.7
Jones County,Georgia,13,169,14.2
Lamar County,Georgia,13,171,19.8
Lanier County,Georgia,13,173,21.9
Laurens County,Georgia,13,175,23.6
Lee County,Georgia,13,177,11.3
Liberty County,Georgia,13,179,17.6
Lincoln County,Georgia,13,181,25.9
Long County,Georgia,13,183,20.8
Lowndes County,Georgia,13,185,23.4
Lumpkin County,Georgia,13,187,16.8
McDuffie County,Georgia,13,189,20.5
McIntosh County,Georgia,13,191,14.9
Macon County,Georgia,13,193,27.3
Madison County,Georgia,13,195,19.0
Marion County,Georgia,13,197,26.1
Meriwether County,Georgia,13,199,17.3
Miller County,Georgia,13,201,21.6
Mitchell County,Georgia,13,205,25.8
Monroe County,Georgia,13,207,14.3
Montgomery County,Georgia,13,209,24.3
Morgan County,Georgia,13,211,15.1
Murray County,Georgia,13,213,19.8
Muscogee County,Georgia,13,215,18.8
Newton County,Georgia,13,217,14.6
Oconee County,Georgia,13,219,8.5
Oglethorpe County,Georgia,13,221,15.4
Paulding County,Georgia,13,223,10.3
Peach County,Georgia,13,225,26.6
Pickens County,Georgia,13,227,11.8
Pierce County,Georgia,13,229,20.8
Pike County,Georgia,13,231,11.0
Polk County,Georgia,13,233,21.7
Pulaski County,Georgia,13,235,18.9
Putnam County,Georgia,13,237,15.2
Quitman County,Georgia,13,239,24.3
Rabun County,Georgia,13,241,23.6
Randolph County,Georgia,13,243,25.3
Richmond County,Georgia,13,245,24.4
Rockdale County,Georgia,13,247,13.9
Schley County,Georgia,13,249,21.5
Screven County,Georgia,13,251,24.8
Seminole County,Georgia,13,253,25.5
Spalding County,Georgia,13,255,21.6
Stephens County,Georgia,13,257,18.8
Stewart County,Georgia,13,259,26.4
Sumter County,Georgia,13,261,30.7
Talbot County,Georgia,13,263,23.4
Taliaferro County,Georgia,13,265,29.9
Tattnall County,Georgia,13,267,25.8
Taylor County,Georgia,13,269,29.2
Telfair County,Georgia,13,271,34.1
Terrell County,Georgia,13,273,29.3
Thomas County,Georgia,13,275,27.6
Tift County,Georgia,13,277,22.9
Toombs County,Georgia,13,279,26.7
Towns County,Georgia,13,281,15.5
Treutlen County,Georgia,13,283,24.2
Troup County,Georgia,13,285,22.1
Turner County,Georgia,13,287,22.7
Twiggs County,Georgia,13,289,27.4
Union County,Georgia,13,291,17.4
Upson County,Georgia,13,293,20.6
Walker County,Georgia,13,295,16.5
Walton County,Georgia,13,297,13.8
Ware County,Georgia,13,299,23.6
Warren County,Georgia,13,301,28.0
Washington County,Georgia,13,303,24.7
Wayne County,Georgia,13,305,20.6
Webster County,Georgia,13,307,22.5
Wheeler County,Georgia,13,309,26.0
White County,Georgia,13,311,17.2
Whitfield County,Georgia,13,313,19.4
Wilcox County,Georgia,13,315,28.6
Wilkes County,Georgia,13,317,28.8
Wilkinson County,Georgia,13,319,18.9
Worth County,Georgia,13,321,21.9
Hawaii County,Hawaii,15,001,17.0
Honolulu County,Hawaii,15,003,9.6
Kauai County,Hawaii,15,007,11.0
Kalawao County,Hawaii,15,005,10.9
Maui County,Hawaii,15,009,10.3
Ada County,Idaho,16,001,12.2
Adams County,Idaho,16,003,13.8
Bannock County,Idaho,16,005,14.1
Bear Lake County,Idaho,16,007,15.4
Benewah County,Idaho,16,009,14.5
Bingham County,Idaho,16,011,15.4
Blaine County,Idaho,16,013,8.9
Boise County,Idaho,16,015,15.4
Bonner County,Idaho,16,017,16.3
Bonneville County,Idaho,16,019,11.6
Boundary County,Idaho,16,021,16.1
Butte County,Idaho,16,023,14.3
Camas County,Idaho,16,025,15.0
Canyon County,Idaho,16,027,19.6
Caribou County,Idaho,16,029,7.7
Cassia County,Idaho,16,031,16.1
Clearwater County,Idaho,16,035,11.3
Custer County,Idaho,16,037,18.7
Elmore County,Idaho,16,039,15.6
Franklin County,Idaho,16,041,11.8
Fremont County,Idaho,16,043,10.8
Gem County,Idaho,16,045,17.8
Gooding County,Idaho,16,047,20.6
Idaho County,Idaho,16,049,19.2
Jefferson County,Idaho,16,051,11.0
Jerome County,Idaho,16,053,18.6
Kootenai County,Idaho,16,055,12.8
Latah County,Idaho,16,057,21.8
Lemhi County,Idaho,16,059,21.2
Lewis County,Idaho,16,061,17.3
Lincoln County,Idaho,16,063,15.7
Madison County,Idaho,16,065,36.2
Minidoka County,Idaho,16,067,15.0
Nez Perce County,Idaho,16,069,11.6
Oneida County,Idaho,16,071,15.1
Owyhee County,Idaho,16,073,25.2
Payette County,Idaho,16,075,19.2
Power County,Idaho,16,077,12.5
Shoshone County,Idaho,16,079,17.2
Teton County,Idaho,16,081,8.5
Twin Falls County,Idaho,16,083,15.4
Valley County,Idaho,16,085,10.3
Washington County,Idaho,16,087,14.8
Adams County,Illinois,17,001,13.6
Alexander County,Illinois,17,003,31.1
Bond County,Illinois,17,005,13.5
Boone County,Illinois,17,007,10.1
Brown County,Illinois,17,009,9.5
Bureau County,Illinois,17,011,11.1
Calhoun County,Illinois,17,013,12.9
Carroll County,Illinois,17,015,12.5
Cass County,Illinois,17,017,17.1
Champaign County,Illinois,17,019,22.1
Christian County,Illinois,17,021,15.9
Clark County,Illinois,17,023,11.5
Clay County,Illinois,17,025,14.9
Clinton County,Illinois,17,027,7.7
Coles County,Illinois,17,029,22.0
Cook County,Illinois,17,031,16.4
Crawford County,Illinois,17,033,15.0
Cumberland County,Illinois,17,035,13.4
DeKalb County,Illinois,17,037,16.9
De Witt County,Illinois,17,039,10.4
Douglas County,Illinois,17,041,10.1
DuPage County,Illinois,17,043,6.6
Edgar County,Illinois,17,045,15.7
Edwards County,Illinois,17,047,11.1
Effingham County,Illinois,17,049,9.7
Fayette County,Illinois,17,051,18.3
Ford County,Illinois,17,053,9.9
Franklin County,Illinois,17,055,18.8
Fulton County,Illinois,17,057,14.8
Gallatin County,Illinois,17,059,17.5
Greene County,Illinois,17,061,12.0
Grundy County,Illinois,17,063,8.6
Hamilton County,Illinois,17,065,12.9
Hancock County,Illinois,17,067,13.9
Hardin County,Illinois,17,069,20.8
Henderson County,Illinois,17,071,10.4
Henry County,Illinois,17,073,10.1
Iroquois County,Illinois,17,075,11.7
Jackson County,Illinois,17,077,29.5
Jasper County,Illinois,17,079,7.5
Jefferson County,Illinois,17,081,16.4
Jersey County,Illinois,17,083,8.0
Jo Daviess County,Illinois,17,085,10.1
Johnson County,Illinois,17,087,11.3
Kane County,Illinois,17,089,11.0
Kankakee County,Illinois,17,091,16.1
Kendall County,Illinois,17,093,3.9
Knox County,Illinois,17,095,16.0
Lake County,Illinois,17,097,8.7
LaSalle County,Illinois,17,099,11.2
Lawrence County,Illinois,17,101,13.6
Lee County,Illinois,17,103,10.0
Livingston County,Illinois,17,105,10.8
Logan County,Illinois,17,107,13.2
McDonough County,Illinois,17,109,22.3
McHenry County,Illinois,17,111,7.5
McLean County,Illinois,17,113,14.0
Macon County,Illinois,17,115,16.2
Macoupin County,Illinois,17,117,12.1
Madison County,Illinois,17,119,13.8
Marion County,Illinois,17,121,16.1
Marshall County,Illinois,17,123,10.2
Mason County,Illinois,17,125,17.0
Massac County,Illinois,17,127,16.0
Menard County,Illinois,17,129,9.3
Mercer County,Illinois,17,131,10.4
Monroe County,Illinois,17,133,4.9
Montgomery County,Illinois,17,135,14.2
Morgan County,Illinois,17,137,13.9
Moultrie County,Illinois,17,139,10.7
Ogle County,Illinois,17,141,10.0
Peoria County,Illinois,17,143,16.8
Perry County,Illinois,17,145,17.1
Piatt County,Illinois,17,147,6.3
Pike County,Illinois,17,149,16.7
Pope County,Illinois,17,151,14.7
Pulaski County,Illinois,17,153,22.9
Putnam County,Illinois,17,155,13.9
Randolph County,Illinois,17,157,12.4
Richland County,Illinois,17,159,14.0
Rock Island County,Illinois,17,161,11.9
Saint Clair County,Illinois,17,163,17.0
Saline County,Illinois,17,165,18.6
Sangamon County,Illinois,17,167,13.6
Schuyler County,Illinois,17,169,14.7
Scott County,Illinois,17,171,10.5
Shelby County,Illinois,17,173,10.1
Stark County,Illinois,17,175,12.1
Stephenson County,Illinois,17,177,14.3
Tazewell County,Illinois,17,179,8.7
Union County,Illinois,17,181,19.6
Vermilion County,Illinois,17,183,18.9
Wabash County,Illinois,17,185,12.9
Warren County,Illinois,17,187,15.4
Washington County,Illinois,17,189,9.9
Wayne County,Illinois,17,191,13.0
White County,Illinois,17,193,15.5
Whiteside County,Illinois,17,195,12.2
Will County,Illinois,17,197,7.7
Williamson County,Illinois,17,199,16.5
Winnebago County,Illinois,17,201,17.0
Woodford County,Illinois,17,203,7.4
Adams County,Indiana,18,001,16.6
Allen County,Indiana,18,003,14.4
Bartholomew County,Indiana,18,005,11.8
Benton County,Indiana,18,007,11.5
Blackford County,Indiana,18,009,16.5
Boone County,Indiana,18,011,7.6
Brown County,Indiana,18,013,13.3
Carroll County,Indiana,18,015,10.9
Cass County,Indiana,18,017,16.4
Clark County,Indiana,18,019,12.2
Clay County,Indiana,18,021,14.3
Clinton County,Indiana,18,023,14.1
Crawford County,Indiana,18,025,19.6
Daviess County,Indiana,18,027,13.8
Dearborn County,Indiana,18,029,8.1
Decatur County,Indiana,18,031,14.6
DeKalb County,Indiana,18,033,12.1
Delaware County,Indiana,18,035,21.0
Dubois County,Indiana,18,037,7.9
Elkhart County,Indiana,18,039,16.5
Fayette County,Indiana,18,041,23.6
Floyd County,Indiana,18,043,12.0
Fountain County,Indiana,18,045,11.7
Franklin County,Indiana,18,047,13.9
Fulton County,Indiana,18,049,13.7
Gibson County,Indiana,18,051,12.8
Grant County,Indiana,18,053,17.5
Greene County,Indiana,18,055,14.3
Hamilton County,Indiana,18,057,4.7
Hancock County,Indiana,18,059,7.7
Harrison County,Indiana,18,061,11.4
Hendricks County,Indiana,18,063,4.9
Henry County,Indiana,18,065,16.1
Howard County,Indiana,18,067,16.0
Huntington County,Indiana,18,069,11.4
Jackson County,Indiana,18,071,12.7
Jasper County,Indiana,18,073,8.4
Jay County,Indiana,18,075,14.8
Jefferson County,Indiana,18,077,12.6
Jennings County,Indiana,18,079,13.5
