County,State,State_FIPS,County_FIPS,disability_rate
Jay County,Indiana,18,075,15.7
Jefferson County,Indiana,18,077,15.0
Jennings County,Indiana,18,079,13.8
Johnson County,Indiana,18,081,9.7
Knox County,Indiana,18,083,14.6
Kosciusko County,Indiana,18,085,11.6
LaGrange County,Indiana,18,087,9.7
Lake County,Indiana,18,089,13.7
LaPorte County,Indiana,18,091,14.3
Lawrence County,Indiana,18,093,16.2
Madison County,Indiana,18,095,16.6
Marion County,Indiana,18,097,12.6
Marshall County,Indiana,18,099,12.8
Martin County,Indiana,18,101,10.4
Miami County,Indiana,18,103,17.2
Monroe County,Indiana,18,105,9.7
Montgomery County,Indiana,18,107,14.5
Morgan County,Indiana,18,109,13.5
Newton County,Indiana,18,111,16.5
Noble County,Indiana,18,113,12.7
Ohio County,Indiana,18,115,12.5
Orange County,Indiana,18,117,16.9
Owen County,Indiana,18,119,17.2
Parke County,Indiana,18,121,15.4
Perry County,Indiana,18,123,14.0
Pike County,Indiana,18,125,17.2
Porter County,Indiana,18,127,10.9
Posey County,Indiana,18,129,11.9
Pulaski County,Indiana,18,131,17.4
Putnam County,Indiana,18,133,12.9
Randolph County,Indiana,18,135,15.7
Ripley County,Indiana,18,137,13.1
Rush County,Indiana,18,139,14.2
Saint Joseph County,Indiana,18,141,12.9
Scott County,Indiana,18,143,19.3
Shelby County,Indiana,18,145,12.0
Spencer County,Indiana,18,147,13.3
Starke County,Indiana,18,149,17.2
Steuben County,Indiana,18,151,12.2
Sullivan County,Indiana,18,153,17.2
Switzerland County,Indiana,18,155,14.1
Tippecanoe County,Indiana,18,157,9.6
Tipton County,Indiana,18,159,16.1
Union County,Indiana,18,161,14.7
Vanderburgh County,Indiana,18,163,12.9
Vermillion County,Indiana,18,165,15.9
Vigo County,Indiana,18,167,16.3
Wabash County,Indiana,18,169,15.2
Warren County,Indiana,18,171,16.3
Warrick County,Indiana,18,173,10.5
Washington County,Indiana,18,175,16.8
Wayne County,Indiana,18,177,17.4
Wells County,Indiana,18,179,11.9
White County,Indiana,18,181,14.8
Whitley County,Indiana,18,183,11.9
Adair County,Iowa,19,001,13.7
Adams County,Iowa,19,003,13.8
Allamakee County,Iowa,19,005,11.8
Appanoose County,Iowa,19,007,13.5
Audubon County,Iowa,19,009,11.4
Benton County,Iowa,19,011,11.8
Black Hawk County,Iowa,19,013,12.6
Boone County,Iowa,19,015,11.8
Bremer County,Iowa,19,017,9.5
Buchanan County,Iowa,19,019,11.5
Buena Vista County,Iowa,19,021,9.8
Butler County,Iowa,19,023,11.5
Calhoun County,Iowa,19,025,14.8
Carroll County,Iowa,19,027,11.6
Cass County,Iowa,19,029,17.3
Cedar County,Iowa,19,031,11.1
Cerro Gordo County,Iowa,19,033,12.9
Cherokee County,Iowa,19,035,11.6
Chickasaw County,Iowa,19,037,11.7
Clarke County,Iowa,19,039,14.6
Clay County,Iowa,19,041,12.5
Clayton County,Iowa,19,043,12.0
Clinton County,Iowa,19,045,12.6
Crawford County,Iowa,19,047,12.7
Dallas County,Iowa,19,049,7.4
Davis County,Iowa,19,051,11.3
Decatur County,Iowa,19,053,13.2
Delaware County,Iowa,19,055,11.3
Des Moines County,Iowa,19,057,14.6
Dickinson County,Iowa,19,059,12.6
Dubuque County,Iowa,19,061,11.2
Emmet County,Iowa,19,063,10.1
Fayette County,Iowa,19,065,13.5
Floyd County,Iowa,19,067,14.1
Franklin County,Iowa,19,069,9.6
Fremont County,Iowa,19,071,16.1
Greene County,Iowa,19,073,16.6
Grundy County,Iowa,19,075,9.7
Guthrie County,Iowa,19,077,13.4
Hamilton County,Iowa,19,079,14.1
Hancock County,Iowa,19,081,12.1
Hardin County,Iowa,19,083,12.5
Harrison County,Iowa,19,085,15.7
Henry County,Iowa,19,087,13.8
Howard County,Iowa,19,089,10.9
Humboldt County,Iowa,19,091,12.5
Ida County,Iowa,19,093,13.5
Iowa County,Iowa,19,095,10.6
Jackson County,Iowa,19,097,12.5
Jasper County,Iowa,19,099,15.0
Jefferson County,Iowa,19,101,10.7
Johnson County,Iowa,19,103,7.3
Jones County,Iowa,19,105,13.1
Keokuk County,Iowa,19,107,14.9
Kossuth County,Iowa,19,109,13.1
Lee County,Iowa,19,111,14.4
Linn County,Iowa,19,113,10.7
Louisa County,Iowa,19,115,11.3
Lucas County,Iowa,19,117,15.5
Lyon County,Iowa,19,119,11.0
Madison County,Iowa,19,121,9.6
Mahaska County,Iowa,19,123,12.5
Marion County,Iowa,19,125,11.4
Marshall County,Iowa,19,127,12.2
Mills County,Iowa,19,129,14.6
Mitchell County,Iowa,19,131,9.8
Monona County,Iowa,19,133,14.1
Monroe County,Iowa,19,135,13.6
Montgomery County,Iowa,19,137,16.7
Muscatine County,Iowa,19,139,10.6
O'Brien County,Iowa,19,141,12.1
Osceola County,Iowa,19,143,10.7
Page County,Iowa,19,145,16.3
Palo Alto County,Iowa,19,147,13.8
Plymouth County,Iowa,19,149,9.5
Pocahontas County,Iowa,19,151,12.8
Polk County,Iowa,19,153,10.4
Pottawattamie County,Iowa,19,155,13.7
Poweshiek County,Iowa,19,157,13.3
Ringgold County,Iowa,19,159,15.6
Sac County,Iowa,19,161,12.4
Scott County,Iowa,19,163,9.9
Shelby County,Iowa,19,165,14.4
Sioux County,Iowa,19,167,6.8
Story County,Iowa,19,169,6.8
Tama County,Iowa,19,171,11.6
Taylor County,Iowa,19,173,15.4
Union County,Iowa,19,175,14.6
Van Buren County,Iowa,19,177,13.7
Wapello County,Iowa,19,179,15.6
Warren County,Iowa,19,181,10.0
Washington County,Iowa,19,183,11.7
Wayne County,Iowa,19,185,15.9
Webster County,Iowa,19,187,14.2
Winnebago County,Iowa,19,189,12.2
Winneshiek County,Iowa,19,191,8.5
Woodbury County,Iowa,19,193,11.0
Worth County,Iowa,19,195,13.3
Wright County,Iowa,19,197,12.1
Allen County,Kansas,20,001,17.0
Anderson County,Kansas,20,003,14.2
Atchison County,Kansas,20,005,15.7
Barber County,Kansas,20,007,15.9
Barton County,Kansas,20,009,14.3
Bourbon County,Kansas,20,011,19.4
Brown County,Kansas,20,013,18.0
Butler County,Kansas,20,015,12.8
Chase County,Kansas,20,017,12.7
Chautauqua County,Kansas,20,019,23.6
Cherokee County,Kansas,20,021,19.6
Cheyenne County,Kansas,20,023,15.8
Clark County,Kansas,20,025,19.2
Clay County,Kansas,20,027,14.6
Cloud County,Kansas,20,029,17.3
Coffey County,Kansas,20,031,14.5
Comanche County,Kansas,20,033,14.0
Cowley County,Kansas,20,035,16.3
Crawford County,Kansas,20,037,15.1
Decatur County,Kansas,20,039,17.8
Dickinson County,Kansas,20,041,15.8
Doniphan County,Kansas,20,043,13.6
Douglas County,Kansas,20,045,10.0
Edwards County,Kansas,20,047,11.4
Elk County,Kansas,20,049,26.2
Ellis County,Kansas,20,051,9.9
Ellsworth County,Kansas,20,053,13.0
Finney County,Kansas,20,055,10.4
Ford County,Kansas,20,057,11.1
Franklin County,Kansas,20,059,13.2
Geary County,Kansas,20,061,10.4
Gove County,Kansas,20,063,14.6
Graham County,Kansas,20,065,14.6
Grant County,Kansas,20,067,6.0
Gray County,Kansas,20,069,9.1
Greeley County,Kansas,20,071,9.4
Greenwood County,Kansas,20,073,16.0
Hamilton County,Kansas,20,075,12.9
Harper County,Kansas,20,077,14.3
Harvey County,Kansas,20,079,11.5
Haskell County,Kansas,20,081,10.6
Hodgeman County,Kansas,20,083,18.8
Jackson County,Kansas,20,085,12.8
Jefferson County,Kansas,20,087,12.3
Jewell County,Kansas,20,089,14.5
Johnson County,Kansas,20,091,8.1
Kearny County,Kansas,20,093,14.0
Kingman County,Kansas,20,095,14.6
Kiowa County,Kansas,20,097,16.6
Labette County,Kansas,20,099,17.2
Lane County,Kansas,20,101,14.8
Leavenworth County,Kansas,20,103,13.2
Lincoln County,Kansas,20,105,15.4
Linn County,Kansas,20,107,18.5
Logan County,Kansas,20,109,13.3
Lyon County,Kansas,20,111,11.9
McPherson County,Kansas,20,113,11.4
Marion County,Kansas,20,115,14.2
Marshall County,Kansas,20,117,12.2
Meade County,Kansas,20,119,11.0
Miami County,Kansas,20,121,12.0
Mitchell County,Kansas,20,123,13.2
Montgomery County,Kansas,20,125,17.9
Morris County,Kansas,20,127,15.1
Morton County,Kansas,20,129,13.4
Nemaha County,Kansas,20,131,11.3
Neosho County,Kansas,20,133,18.4
Ness County,Kansas,20,135,14.6
Norton County,Kansas,20,137,20.0
Osage County,Kansas,20,139,15.3
Osborne County,Kansas,20,141,13.8
Ottawa County,Kansas,20,143,14.9
Pawnee County,Kansas,20,145,13.5
Phillips County,Kansas,20,147,15.2
Pottawatomie County,Kansas,20,149,9.6
Pratt County,Kansas,20,151,14.1
Rawlins County,Kansas,20,153,16.4
Reno County,Kansas,20,155,14.2
Republic County,Kansas,20,157,17.2
Rice County,Kansas,20,159,13.2
Riley County,Kansas,20,161,6.0
Rooks County,Kansas,20,163,17.1
Rush County,Kansas,20,165,18.0
Russell County,Kansas,20,167,16.9
Saline County,Kansas,20,169,12.0
Scott County,Kansas,20,171,13.0
Sedgwick County,Kansas,20,173,12.2
Seward County,Kansas,20,175,8.3
Shawnee County,Kansas,20,177,14.5
Sheridan County,Kansas,20,179,13.5
Sherman County,Kansas,20,181,13.8
Smith County,Kansas,20,183,17.8
Stafford County,Kansas,20,185,14.5
Stanton County,Kansas,20,187,11.3
Stevens County,Kansas,20,189,9.2
Sumner County,Kansas,20,191,15.3
Thomas County,Kansas,20,193,15.2
Trego County,Kansas,20,195,11.7
Wabaunsee County,Kansas,20,197,11.9
Wallace County,Kansas,20,199,11.1
Washington County,Kansas,20,201,16.7
Wichita County,Kansas,20,203,7.5
Wilson County,Kansas,20,205,20.7
Woodson County,Kansas,20,207,20.6
Wyandotte County,Kansas,20,209,14.3
Adair County,Kentucky,21,001,18.1
Allen County,Kentucky,21,003,18.2
Anderson County,Kentucky,21,005,14.7
Ballard County,Kentucky,21,007,16.5
Barren County,Kentucky,21,009,18.4
Bath County,Kentucky,21,011,23.7
Bell County,Kentucky,21,013,25.5
Boone County,Kentucky,21,015,10.0
Bourbon County,Kentucky,21,017,16.1
Boyd County,Kentucky,21,019,20.1
Boyle County,Kentucky,21,021,17.3
Bracken County,Kentucky,21,023,17.3
Breathitt County,Kentucky,21,025,29.8
Breckinridge County,Kentucky,21,027,20.2
Bullitt County,Kentucky,21,029,14.7
Butler County,Kentucky,21,031,17.6
Caldwell County,Kentucky,21,033,21.3
Calloway County,Kentucky,21,035,13.3
Campbell County,Kentucky,21,037,13.0
Carlisle County,Kentucky,21,039,15.0
Carroll County,Kentucky,21,041,18.7
Carter County,Kentucky,21,043,19.4
Casey County,Kentucky,21,045,19.7
Christian County,Kentucky,21,047,14.0
Clark County,Kentucky,21,049,16.5
Clay County,Kentucky,21,051,20.5
Clinton County,Kentucky,21,053,16.9
Crittenden County,Kentucky,21,055,18.3
Cumberland County,Kentucky,21,057,20.7
Daviess County,Kentucky,21,059,14.5
Edmonson County,Kentucky,21,061,20.8
Elliott County,Kentucky,21,063,26.0
Estill County,Kentucky,21,065,25.8
Fayette County,Kentucky,21,067,11.3
Fleming County,Kentucky,21,069,18.7
Floyd County,Kentucky,21,071,28.0
Franklin County,Kentucky,21,073,17.2
Fulton County,Kentucky,21,075,19.9
Gallatin County,Kentucky,21,077,17.5
Garrard County,Kentucky,21,079,20.4
Grant County,Kentucky,21,081,14.5
Graves County,Kentucky,21,083,16.6
Grayson County,Kentucky,21,085,20.4
Green County,Kentucky,21,087,22.8
Greenup County,Kentucky,21,089,19.7
Hancock County,Kentucky,21,091,15.9
Hardin County,Kentucky,21,093,15.0
Harlan County,Kentucky,21,095,30.0
Harrison County,Kentucky,21,097,16.9
Hart County,Kentucky,21,099,21.5
Henderson County,Kentucky,21,101,17.5
Henry County,Kentucky,21,103,18.4
Hickman County,Kentucky,21,105,19.6
Hopkins County,Kentucky,21,107,16.9
Jackson County,Kentucky,21,109,27.8
Jefferson County,Kentucky,21,111,14.5
Jessamine County,Kentucky,21,113,15.4
Johnson County,Kentucky,21,115,26.9
Kenton County,Kentucky,21,117,13.4
Knott County,Kentucky,21,119,27.5
Knox County,Kentucky,21,121,22.3
Larue County,Kentucky,21,123,18.3
Laurel County,Kentucky,21,125,17.2
Lawrence County,Kentucky,21,127,24.7
Lee County,Kentucky,21,129,28.3
Leslie County,Kentucky,21,131,30.4
Letcher County,Kentucky,21,133,27.5
Lewis County,Kentucky,21,135,21.0
Lincoln County,Kentucky,21,137,20.1
Livingston County,Kentucky,21,139,20.7
Logan County,Kentucky,21,141,16.8
Lyon County,Kentucky,21,143,19.3
McCracken County,Kentucky,21,145,18.5
McCreary County,Kentucky,21,147,26.7
McLean County,Kentucky,21,149,18.4
Madison County,Kentucky,21,151,15.0
Magoffin County,Kentucky,21,153,27.1
Marion County,Kentucky,21,155,13.5
Marshall County,Kentucky,21,157,15.5
Martin County,Kentucky,21,159,31.2
Mason County,Kentucky,21,161,16.4
Meade County,Kentucky,21,163,15.2
Menifee County,Kentucky,21,165,26.3
Mercer County,Kentucky,21,167,18.7
Metcalfe County,Kentucky,21,169,20.7
Monroe County,Kentucky,21,171,24.6
Montgomery County,Kentucky,21,173,18.9
Morgan County,Kentucky,21,175,22.0
Muhlenberg County,Kentucky,21,177,18.0
Nelson County,Kentucky,21,179,15.5
Nicholas County,Kentucky,21,181,16.4
Ohio County,Kentucky,21,183,17.5
Oldham County,Kentucky,21,185,8.2
Owen County,Kentucky,21,187,16.9
Owsley County,Kentucky,21,189,29.1
Pendleton County,Kentucky,21,191,18.1
Perry County,Kentucky,21,193,24.3
Pike County,Kentucky,21,195,29.2
Powell County,Kentucky,21,197,26.8
Pulaski County,Kentucky,21,199,19.9
Robertson County,Kentucky,21,201,19.5
Rockcastle County,Kentucky,21,203,22.5
Rowan County,Kentucky,21,205,16.6
Russell County,Kentucky,21,207,19.3
Scott County,Kentucky,21,209,12.4
Shelby County,Kentucky,21,211,13.0
Simpson County,Kentucky,21,213,14.7
Spencer County,Kentucky,21,215,12.9
Taylor County,Kentucky,21,217,17.6
Todd County,Kentucky,21,219,19.4
Trigg County,Kentucky,21,221,19.3
Trimble County,Kentucky,21,223,19.8
Union County,Kentucky,21,225,17.6
Warren County,Kentucky,21,227,13.9
Washington County,Kentucky,21,229,16.6
Wayne County,Kentucky,21,231,23.8
Webster County,Kentucky,21,233,19.0
Whitley County,Kentucky,21,235,23.2
Wolfe County,Kentucky,21,237,26.9
Woodford County,Kentucky,21,239,14.1
Acadia Parish,Louisiana,22,001,17.9
Allen Parish,Louisiana,22,003,16.9
Ascension Parish,Louisiana,22,005,11.7
Assumption Parish,Louisiana,22,007,19.3
Avoyelles Parish,Louisiana,22,009,22.5
Beauregard Parish,Louisiana,22,011,17.6
Bienville Parish,Louisiana,22,013,24.1
Bossier Parish,Louisiana,22,015,12.3
Caddo Parish,Louisiana,22,017,14.6
Calcasieu Parish,Louisiana,22,019,16.2
Caldwell Parish,Louisiana,22,021,17.1
Cameron Parish,Louisiana,22,023,16.6
Catahoula Parish,Louisiana,22,025,21.0
Claiborne Parish,Louisiana,22,027,18.0
Concordia Parish,Louisiana,22,029,20.9
De Soto Parish,Louisiana,22,031,17.7
East Baton Rouge Parish,Louisiana,22,033,12.4
East Carroll Parish,Louisiana,22,035,15.8
East Feliciana Parish,Louisiana,22,037,18.9
Evangeline Parish,Louisiana,22,039,18.1
Franklin Parish,Louisiana,22,041,21.5
Grant Parish,Louisiana,22,043,21.0
Iberia Parish,Louisiana,22,045,15.6
Iberville Parish,Louisiana,22,047,16.6
Jackson Parish,Louisiana,22,049,22.0
Jefferson Parish,Louisiana,22,051,13.3
Jefferson Davis Parish,Louisiana,22,053,21.4
Lafayette Parish,Louisiana,22,055,12.0
Lafourche Parish,Louisiana,22,057,15.5
LaSalle Parish,Louisiana,22,059,15.2
Lincoln Parish,Louisiana,22,061,13.6
Livingston Parish,Louisiana,22,063,14.3
Madison Parish,Louisiana,22,065,14.5
Morehouse Parish,Louisiana,22,067,17.8
Natchitoches Parish,Louisiana,22,069,17.4
Orleans Parish,Louisiana,22,071,13.6
Ouachita Parish,Louisiana,22,073,12.1
Plaquemines Parish,Louisiana,22,075,11.4
Pointe Coupee Parish,Louisiana,22,077,17.2
Rapides Parish,Louisiana,22,079,20.0
Red River Parish,Louisiana,22,081,16.5
Richland Parish,Louisiana,22,083,13.7
Sabine Parish,Louisiana,22,085,20.5
Saint Bernard Parish,Louisiana,22,087,13.9
Saint Charles Parish,Louisiana,22,089,14.4
Saint Helena Parish,Louisiana,22,091,21.5
Saint James Parish,Louisiana,22,093,14.3
Saint John the Baptist Parish,Louisiana,22,095,14.4
Saint Landry Parish,Louisiana,22,097,14.2
Saint Martin Parish,Louisiana,22,099,14.2
Saint Mary Parish,Louisiana,22,101,19.2
Saint Tammany Parish,Louisiana,22,103,13.8
Tangipahoa Parish,Louisiana,22,105,17.5
Tensas Parish,Louisiana,22,107,14.9
Terrebonne Parish,Louisiana,22,109,16.5
Union Parish,Louisiana,22,111,18.4
Vermilion Parish,Louisiana,22,113,14.1
Vernon Parish,Louisiana,22,115,17.2
Washington Parish,Louisiana,22,117,22.7
Webster Parish,Louisiana,22,119,19.5
West Baton Rouge Parish,Louisiana,22,121,13.5
West Carroll Parish,Louisiana,22,123,15.9
West Feliciana Parish,Louisiana,22,125,16.7
Winn Parish,Louisiana,22,127,24.5
Androscoggin County,Maine,23,001,15.4
Aroostook County,Maine,23,003,21.5
Cumberland County,Maine,23,005,12.0
Franklin County,Maine,23,007,17.3
Hancock County,Maine,23,009,15.2
Kennebec County,Maine,23,011,17.3
Knox County,Maine,23,013,16.3
Lincoln County,Maine,23,015,15.5
Oxford County,Maine,23,017,17.5
Penobscot County,Maine,23,019,17.0
Piscataquis County,Maine,23,021,23.0
Sagadahoc County,Maine,23,023,14.6
Somerset County,Maine,23,025,18.8
Waldo County,Maine,23,027,16.5
Washington County,Maine,23,029,21.7
York County,Maine,23,031,13.5
Allegany County,Maryland,24,001,18.1
Anne Arundel County,Maryland,24,003,9.4
Baltimore County,Maryland,24,005,11.0
Calvert County,Maryland,24,009,10.6
Caroline County,Maryland,24,011,14.7
Carroll County,Maryland,24,013,8.6
Cecil County,Maryland,24,015,12.7
Charles County,Maryland,24,017,9.0
Dorchester County,Maryland,24,019,15.0
Frederick County,Maryland,24,021,9.2
Garrett County,Maryland,24,023,14.0
Harford County,Maryland,24,025,10.0
Howard County,Maryland,24,027,6.8
Kent County,Maryland,24,029,14.6
Queen Anne's County,Maryland,24,035,10.1
Saint Mary's County,Maryland,24,037,11.9
Somerset County,Maryland,24,039,16.5
Talbot County,Maryland,24,041,12.8
Washington County,Maryland,24,043,14.8
Wicomico County,Maryland,24,045,12.2
Worcester County,Maryland,24,047,13.6
Baltimore City,Maryland,24,510,15.1
Montgomery County,Maryland,24,031,7.4
Prince George's County,Maryland,24,033,7.9
Barnstable County,Massachusetts,25,001,12.2
Berkshire County,Massachusetts,25,003,14.9
Bristol County,Massachusetts,25,005,14.0
Dukes County,Massachusetts,25,007,10.4
Essex County,Massachusetts,25,009,11.3
Franklin County,Massachusetts,25,011,14.4
Hampden County,Massachusetts,25,013,15.3
Hampshire County,Massachusetts,25,015,9.9
Middlesex County,Massachusetts,25,017,8.9
Nantucket County,Massachusetts,25,019,7.9
Norfolk County,Massachusetts,25,021,9.6
Plymouth County,Massachusetts,25,023,11.0
Suffolk County,Massachusetts,25,025,11.8
Worcester County,Massachusetts,25,027,11.2
Alcona County,Michigan,26,001,21.8
Alger County,Michigan,26,003,20.2
Allegan County,Michigan,26,005,11.5
Alpena County,Michigan,26,007,17.4
Antrim County,Michigan,26,009,14.7
Arenac County,Michigan,26,011,19.2
Baraga County,Michigan,26,013,17.2
Barry County,Michigan,26,015,13.6
Bay County,Michigan,26,017,15.0
Benzie County,Michigan,26,019,17.0
Berrien County,Michigan,26,021,14.1
Branch County,Michigan,26,023,13.4
Calhoun County,Michigan,26,025,15.2
Cass County,Michigan,26,027,13.7
Charlevoix County,Michigan,26,029,14.8
Cheboygan County,Michigan,26,031,18.9
Chippewa County,Michigan,26,033,18.7
Clare County,Michigan,26,035,21.6
Clinton County,Michigan,26,037,9.7
Crawford County,Michigan,26,039,19.9
Delta County,Michigan,26,041,17.5
Dickinson County,Michigan,26,043,15.5
Eaton County,Michigan,26,045,12.4
Emmet County,Michigan,26,047,12.4
Genesee County,Michigan,26,049,15.5
Gladwin County,Michigan,26,051,19.2
Gogebic County,Michigan,26,053,16.2
Grand Traverse County,Michigan,26,055,12.0
Gratiot County,Michigan,26,057,14.5
Hillsdale County,Michigan,26,059,14.8
Houghton County,Michigan,26,061,12.5
Huron County,Michigan,26,063,16.8
Ingham County,Michigan,26,065,11.9
Ionia County,Michigan,26,067,15.0
Iosco County,Michigan,26,069,21.7
Iron County,Michigan,26,071,21.8
Isabella County,Michigan,26,073,12.4
Jackson County,Michigan,26,075,14.6
Kalamazoo County,Michigan,26,077,12.2
Kalkaska County,Michigan,26,079,16.2
Kent County,Michigan,26,081,10.5
Keweenaw County,Michigan,26,083,20.0
Lake County,Michigan,26,085,25.4
Lapeer County,Michigan,26,087,12.0
Leelanau County,Michigan,26,089,12.0
Lenawee County,Michigan,26,091,14.5
Livingston County,Michigan,26,093,9.1
Luce County,Michigan,26,095,20.8
Mackinac County,Michigan,26,097,19.2
Macomb County,Michigan,26,099,13.1
Manistee County,Michigan,26,101,18.7
Marquette County,Michigan,26,103,12.4
Mason County,Michigan,26,105,17.0
Mecosta County,Michigan,26,107,15.4
Menominee County,Michigan,26,109,16.1
Midland County,Michigan,26,111,12.8
Missaukee County,Michigan,26,113,16.2
Monroe County,Michigan,26,115,12.8
Montcalm County,Michigan,26,117,17.0
Montmorency County,Michigan,26,119,24.5
Muskegon County,Michigan,26,121,14.7
Newaygo County,Michigan,26,123,16.9
Oakland County,Michigan,26,125,10.7
Oceana County,Michigan,26,127,18.0
Ogemaw County,Michigan,26,129,22.7
Ontonagon County,Michigan,26,131,17.1
Osceola County,Michigan,26,133,18.0
Oscoda County,Michigan,26,135,21.8
Otsego County,Michigan,26,137,15.3
Ottawa County,Michigan,26,139,8.9
Presque Isle County,Michigan,26,141,17.9
Roscommon County,Michigan,26,143,24.2
Saginaw County,Michigan,26,145,14.9
Saint Clair County,Michigan,26,147,15.5
Saint Joseph County,Michigan,26,149,12.7
Sanilac County,Michigan,26,151,16.1
Schoolcraft County,Michigan,26,153,18.6
Shiawassee County,Michigan,26,155,14.0
Tuscola County,Michigan,26,157,17.1
Van Buren County,Michigan,26,159,14.1
Washtenaw County,Michigan,26,161,8.5
Wayne County,Michigan,26,163,15.8
Wexford County,Michigan,26,165,16.0
Aitkin County,Minnesota,27,001,18.6
Anoka County,Minnesota,27,003,8.9
Becker County,Minnesota,27,005,11.9
Beltrami County,Minnesota,27,007,11.1
Benton County,Minnesota,27,009,12.3
Big Stone County,Minnesota,27,011,15.4
Blue Earth County,Minnesota,27,013,9.1
Brown County,Minnesota,27,015,10.9
Carlton County,Minnesota,27,017,13.6
Carver County,Minnesota,27,019,6.4
Cass County,Minnesota,27,021,15.0
Chippewa County,Minnesota,27,023,14.0
Chisago County,Minnesota,27,025,10.2
Clay County,Minnesota,27,027,8.9
Clearwater County,Minnesota,27,029,17.9
Cook County,Minnesota,27,031,10.8
Cottonwood County,Minnesota,27,033,13.6
Crow Wing County,Minnesota,27,035,14.3
Dakota County,Minnesota,27,037,7.7
Dodge County,Minnesota,27,039,7.4
Douglas County,Minnesota,27,041,11.9
Faribault County,Minnesota,27,043,11.8
Fillmore County,Minnesota,27,045,11.7
Freeborn County,Minnesota,27,047,13.6
Goodhue County,Minnesota,27,049,10.4
Grant County,Minnesota,27,051,14.3
Hennepin County,Minnesota,27,053,9.2
Houston County,Minnesota,27,055,11.3
Hubbard County,Minnesota,27,057,14.5
Isanti County,Minnesota,27,059,10.9
Itasca County,Minnesota,27,061,15.4
Jackson County,Minnesota,27,063,10.8
Kanabec County,Minnesota,27,065,13.5
Kandiyohi County,Minnesota,27,067,11.8
Kittson County,Minnesota,27,069,15.2
Koochiching County,Minnesota,27,071,18.8
Lac qui Parle County,Minnesota,27,073,12.9
Lake County,Minnesota,27,075,13.6
Lake of the Woods County,Minnesota,27,077,16.6
Le Sueur County,Minnesota,27,079,9.9
Lincoln County,Minnesota,27,081,13.2
Lyon County,Minnesota,27,083,11.0
McLeod County,Minnesota,27,085,10.6
Mahnomen County,Minnesota,27,087,14.6
Marshall County,Minnesota,27,089,12.9
Martin County,Minnesota,27,091,14.1
Meeker County,Minnesota,27,093,11.7
Mille Lacs County,Minnesota,27,095,13.6
Morrison County,Minnesota,27,097,12.9
Mower County,Minnesota,27,099,12.6
Murray County,Minnesota,27,101,12.8
Nicollet County,Minnesota,27,103,8.7
Nobles County,Minnesota,27,105,10.5
Norman County,Minnesota,27,107,11.6
Olmsted County,Minnesota,27,109,7.9
Otter Tail County,Minnesota,27,111,13.7
Pennington County,Minnesota,27,113,11.9
Pine County,Minnesota,27,115,14.6
Pipestone County,Minnesota,27,117,11.9
Polk County,Minnesota,27,119,13.1
Pope County,Minnesota,27,121,13.1
Ramsey County,Minnesota,27,123,10.7
Red Lake County,Minnesota,27,125,12.5
Redwood County,Minnesota,27,127,12.5
Renville County,Minnesota,27,129,13.3
Rice County,Minnesota,27,131,8.3
Rock County,Minnesota,27,133,10.9
Roseau County,Minnesota,27,135,11.8
Saint Louis County,Minnesota,27,137,13.3
Scott County,Minnesota,27,139,6.3
Sherburne County,Minnesota,27,141,8.4
Sibley County,Minnesota,27,143,11.4
Stearns County,Minnesota,27,145,9.9
Steele County,Minnesota,27,147,10.1
Stevens County,Minnesota,27,149,11.2
Swift County,Minnesota,27,151,13.8
Todd County,Minnesota,27,153,12.2
Traverse County,Minnesota,27,155,16.5
Wabasha County,Minnesota,27,157,10.8
Wadena County,Minnesota,27,159,16.8
Waseca County,Minnesota,27,161,9.9
Washington County,Minnesota,27,163,7.6
Watonwan County,Minnesota,27,165,11.3
Wilkin County,Minnesota,27,167,11.8
Winona County,Minnesota,27,169,9.6
Wright County,Minnesota,27,171,6.7
Yellow Medicine County,Minnesota,27,173,12.9
Adams County,Mississippi,28,001,17.2
Alcorn County,Mississippi,28,003,20.7
Amite County,Mississippi,28,005,26.6
Attala County,Mississippi,28,007,20.2
Benton County,Mississippi,28,009,16.5
Bolivar County,Mississippi,28,011,12.9
Calhoun County,Mississippi,28,013,19.1
Carroll County,Mississippi,28,015,14.3
Chickasaw County,Mississippi,28,017,17.7
Choctaw County,Mississippi,28,019,23.1
Claiborne County,Mississippi,28,021,11.6
Clarke County,Mississippi,28,023,24.8
Clay County,Mississippi,28,025,16.1
Coahoma County,Mississippi,28,027,17.5
Copiah County,Mississippi,28,029,16.4
Covington County,Mississippi,28,031,20.4
DeSoto County,Mississippi,28,033,11.3
Forrest County,Mississippi,28,035,19.0
Franklin County,Mississippi,28,037,22.4
George County,Mississippi,28,039,15.9
Greene County,Mississippi,28,041,22.7
Grenada County,Mississippi,28,043,17.9
Hancock County,Mississippi,28,045,16.2
Harrison County,Mississippi,28,047,14.7
Hinds County,Mississippi,28,049,13.3
Holmes County,Mississippi,28,051,15.5
Humphreys County,Mississippi,28,053,17.1
Issaquena County,Mississippi,28,055,21.7
Itawamba County,Mississippi,28,057,19.0
Jackson County,Mississippi,28,059,16.8
Jasper County,Mississippi,28,061,23.4
Jefferson County,Mississippi,28,063,13.9
Jefferson Davis County,Mississippi,28,065,19.9
Jones County,Mississippi,28,067,18.4
Kemper County,Mississippi,28,069,21.9
Lafayette County,Mississippi,28,071,11.0
Lamar County,Mississippi,28,073,12.7
