County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Leake County,Mississippi,28,079,9.1
Lee County,Mississippi,28,081,22.5
Leflore County,Mississippi,28,083,17.2
Lincoln County,Mississippi,28,085,12.6
Lowndes County,Mississippi,28,087,20.0
Madison County,Mississippi,28,089,46.7
Marion County,Mississippi,28,091,11.9
Marshall County,Mississippi,28,093,10.2
Monroe County,Mississippi,28,095,14.4
Montgomery County,Mississippi,28,097,14.2
Neshoba County,Mississippi,28,099,12.5
Newton County,Mississippi,28,101,15.6
Noxubee County,Mississippi,28,103,8.5
Oktibbeha County,Mississippi,28,105,40.3
Panola County,Mississippi,28,107,14.4
Pearl River County,Mississippi,28,109,13.3
Perry County,Mississippi,28,111,6.8
Pike County,Mississippi,28,113,14.5
Pontotoc County,Mississippi,28,115,11.0
Prentiss County,Mississippi,28,117,10.4
Quitman County,Mississippi,28,119,11.5
Rankin County,Mississippi,28,121,28.0
Scott County,Mississippi,28,123,11.5
Sharkey County,Mississippi,28,125,11.6
Simpson County,Mississippi,28,127,12.0
Smith County,Mississippi,28,129,10.5
Stone County,Mississippi,28,131,11.0
Sunflower County,Mississippi,28,133,9.2
Tallahatchie County,Mississippi,28,135,6.9
Tate County,Mississippi,28,137,15.4
Tippah County,Mississippi,28,139,9.7
Tishomingo County,Mississippi,28,141,11.8
Tunica County,Mississippi,28,143,16.7
Union County,Mississippi,28,145,13.2
Walthall County,Mississippi,28,147,10.5
Warren County,Mississippi,28,149,24.4
Washington County,Mississippi,28,151,16.6
Wayne County,Mississippi,28,153,8.2
Webster County,Mississippi,28,155,19.8
Wilkinson County,Mississippi,28,157,8.2
Winston County,Mississippi,28,159,14.6
Yalobusha County,Mississippi,28,161,14.1
Yazoo County,Mississippi,28,163,9.9
Adair County,Missouri,29,001,26.4
Andrew County,Missouri,29,003,21.5
Atchison County,Missouri,29,005,21.5
Audrain County,Missouri,29,007,11.4
Barry County,Missouri,29,009,12.2
Barton County,Missouri,29,011,14.9
Bates County,Missouri,29,013,11.7
Benton County,Missouri,29,015,10.1
Bollinger County,Missouri,29,017,10.2
Boone County,Missouri,29,019,47.5
Buchanan County,Missouri,29,021,17.2
Butler County,Missouri,29,023,13.2
Caldwell County,Missouri,29,025,11.9
Callaway County,Missouri,29,027,19.3
Camden County,Missouri,29,029,21.7
Cape Girardeau County,Missouri,29,031,29.0
Carroll County,Missouri,29,033,14.8
Carter County,Missouri,29,035,15.0
Cass County,Missouri,29,037,22.9
Cedar County,Missouri,29,039,13.5
Chariton County,Missouri,29,041,10.2
Christian County,Missouri,29,043,26.8
Clark County,Missouri,29,045,8.6
Clay County,Missouri,29,047,31.0
Clinton County,Missouri,29,049,16.9
Cole County,Missouri,29,051,29.4
Cooper County,Missouri,29,053,15.0
Crawford County,Missouri,29,055,11.5
Dade County,Missouri,29,057,17.2
Dallas County,Missouri,29,059,12.4
Daviess County,Missouri,29,061,14.1
DeKalb County,Missouri,29,063,7.1
Dent County,Missouri,29,065,12.1
Douglas County,Missouri,29,067,7.2
Dunklin County,Missouri,29,069,9.9
Franklin County,Missouri,29,071,17.8
Gasconade County,Missouri,29,073,14.1
Gentry County,Missouri,29,075,16.3
Greene County,Missouri,29,077,28.2
Grundy County,Missouri,29,079,16.2
Harrison County,Missouri,29,081,11.1
Henry County,Missouri,29,083,14.1
Hickory County,Missouri,29,085,8.1
Holt County,Missouri,29,087,15.0
Howard County,Missouri,29,089,21.2
Howell County,Missouri,29,091,12.4
Iron County,Missouri,29,093,10.6
Jackson County,Missouri,29,095,28.0
Jasper County,Missouri,29,097,20.7
Jefferson County,Missouri,29,099,16.8
Johnson County,Missouri,29,101,24.3
Knox County,Missouri,29,103,14.1
Laclede County,Missouri,29,105,13.4
Lafayette County,Missouri,29,107,16.8
Lawrence County,Missouri,29,109,15.9
Lewis County,Missouri,29,111,8.9
Lincoln County,Missouri,29,113,12.5
Linn County,Missouri,29,115,11.6
Livingston County,Missouri,29,117,17.9
McDonald County,Missouri,29,119,12.2
Macon County,Missouri,29,121,14.8
Madison County,Missouri,29,123,6.2
Maries County,Missouri,29,125,11.8
Marion County,Missouri,29,127,18.4
Mercer County,Missouri,29,129,14.6
Miller County,Missouri,29,131,14.9
Mississippi County,Missouri,29,133,9.0
Moniteau County,Missouri,29,135,15.6
Monroe County,Missouri,29,137,12.2
Montgomery County,Missouri,29,139,9.7
Morgan County,Missouri,29,141,11.6
New Madrid County,Missouri,29,143,10.4
Newton County,Missouri,29,145,18.2
Nodaway County,Missouri,29,147,20.4
Oregon County,Missouri,29,149,8.7
Osage County,Missouri,29,151,15.7
Ozark County,Missouri,29,153,12.3
Pemiscot County,Missouri,29,155,11.7
Perry County,Missouri,29,157,13.9
Pettis County,Missouri,29,159,15.0
Phelps County,Missouri,29,161,28.8
Pike County,Missouri,29,163,9.8
Platte County,Missouri,29,165,39.5
Polk County,Missouri,29,167,14.1
Pulaski County,Missouri,29,169,21.5
Putnam County,Missouri,29,171,13.4
Ralls County,Missouri,29,173,13.5
Randolph County,Missouri,29,175,13.4
Ray County,Missouri,29,177,11.6
Reynolds County,Missouri,29,179,5.4
Ripley County,Missouri,29,181,9.0
Saint Charles County,Missouri,29,183,36.9
Saint Clair County,Missouri,29,185,11.1
Sainte Genevieve County,Missouri,29,186,11.8
Saint Francois County,Missouri,29,187,12.7
Saint Louis County,Missouri,29,189,43.8
Saline County,Missouri,29,195,14.7
Schuyler County,Missouri,29,197,9.6
Scotland County,Missouri,29,199,15.2
Scott County,Missouri,29,201,12.2
Shannon County,Missouri,29,203,12.1
Shelby County,Missouri,29,205,12.7
Stoddard County,Missouri,29,207,13.2
Stone County,Missouri,29,209,16.1
Sullivan County,Missouri,29,211,10.3
Taney County,Missouri,29,213,19.0
Texas County,Missouri,29,215,10.0
Vernon County,Missouri,29,217,15.3
Warren County,Missouri,29,219,15.2
Washington County,Missouri,29,221,6.8
Wayne County,Missouri,29,223,10.6
Webster County,Missouri,29,225,12.6
Worth County,Missouri,29,227,12.9
Wright County,Missouri,29,229,11.3
Saint Louis City,Missouri,29,510,30.6
Beaverhead County,Montana,30,001,29.9
Big Horn County,Montana,30,003,15.5
Blaine County,Montana,30,005,12.6
Broadwater County,Montana,30,007,24.7
Carbon County,Montana,30,009,28.0
Carter County,Montana,30,011,16.7
Cascade County,Montana,30,013,26.1
Chouteau County,Montana,30,015,25.9
Custer County,Montana,30,017,17.5
Daniels County,Montana,30,019,22.2
Dawson County,Montana,30,021,15.3
Deer Lodge County,Montana,30,023,16.4
Fallon County,Montana,30,025,19.0
Fergus County,Montana,30,027,29.8
Flathead County,Montana,30,029,28.7
Gallatin County,Montana,30,031,45.4
Garfield County,Montana,30,033,13.1
Glacier County,Montana,30,035,17.8
Granite County,Montana,30,039,24.9
Hill County,Montana,30,041,22.5
Jefferson County,Montana,30,043,33.5
Judith Basin County,Montana,30,045,29.2
Lake County,Montana,30,047,24.9
Lewis and Clark County,Montana,30,049,38.6
Liberty County,Montana,30,051,22.8
Lincoln County,Montana,30,053,18.5
McCone County,Montana,30,055,12.4
Madison County,Montana,30,057,28.4
Meagher County,Montana,30,059,15.7
Mineral County,Montana,30,061,12.4
Missoula County,Montana,30,063,38.2
Musselshell County,Montana,30,065,11.2
Phillips County,Montana,30,071,18.8
Pondera County,Montana,30,073,23.9
Powder River County,Montana,30,075,21.4
Powell County,Montana,30,077,19.2
Prairie County,Montana,30,079,12.6
Ravalli County,Montana,30,081,24.3
Richland County,Montana,30,083,16.7
Roosevelt County,Montana,30,085,10.2
Rosebud County,Montana,30,087,18.8
Sanders County,Montana,30,089,15.2
Sheridan County,Montana,30,091,17.9
Silver Bow County,Montana,30,093,23.5
Stillwater County,Montana,30,095,21.6
Sweet Grass County,Montana,30,097,26.2
Teton County,Montana,30,099,22.7
Toole County,Montana,30,101,13.2
Valley County,Montana,30,105,16.5
Wheatland County,Montana,30,107,19.0
Wibaux County,Montana,30,109,19.4
Yellowstone County,Montana,30,111,28.2
Park County,Montana,30,067,30.5
Adams County,Nebraska,31,001,21.0
Antelope County,Nebraska,31,003,14.6
Boone County,Nebraska,31,011,13.5
Box Butte County,Nebraska,31,013,14.5
Boyd County,Nebraska,31,015,18.9
Brown County,Nebraska,31,017,22.9
Buffalo County,Nebraska,31,019,32.7
Burt County,Nebraska,31,021,16.3
Butler County,Nebraska,31,023,12.8
Cass County,Nebraska,31,025,23.2
Cedar County,Nebraska,31,027,12.8
Chase County,Nebraska,31,029,18.2
Cherry County,Nebraska,31,031,20.6
Cheyenne County,Nebraska,31,033,26.2
Clay County,Nebraska,31,035,16.0
Colfax County,Nebraska,31,037,13.1
Cuming County,Nebraska,31,039,16.2
Custer County,Nebraska,31,041,18.8
Dakota County,Nebraska,31,043,11.9
Dawes County,Nebraska,31,045,39.6
Dawson County,Nebraska,31,047,14.8
Deuel County,Nebraska,31,049,21.6
Dixon County,Nebraska,31,051,12.7
Dodge County,Nebraska,31,053,18.5
Douglas County,Nebraska,31,055,36.6
Dundy County,Nebraska,31,057,25.5
Fillmore County,Nebraska,31,059,19.0
Franklin County,Nebraska,31,061,18.9
Frontier County,Nebraska,31,063,17.0
Furnas County,Nebraska,31,065,21.6
Gage County,Nebraska,31,067,20.7
Garden County,Nebraska,31,069,22.6
Garfield County,Nebraska,31,071,10.0
Gosper County,Nebraska,31,073,18.7
Greeley County,Nebraska,31,077,14.7
Hall County,Nebraska,31,079,17.5
Hamilton County,Nebraska,31,081,26.9
Harlan County,Nebraska,31,083,14.3
Hitchcock County,Nebraska,31,087,13.6
Holt County,Nebraska,31,089,17.0
Howard County,Nebraska,31,093,17.9
Jefferson County,Nebraska,31,095,12.6
Johnson County,Nebraska,31,097,9.6
Kearney County,Nebraska,31,099,22.4
Keith County,Nebraska,31,101,22.0
Kimball County,Nebraska,31,105,14.2
Knox County,Nebraska,31,107,17.8
Lancaster County,Nebraska,31,109,35.2
Lincoln County,Nebraska,31,111,20.2
Madison County,Nebraska,31,119,21.7
Merrick County,Nebraska,31,121,13.1
Morrill County,Nebraska,31,123,15.9
Nance County,Nebraska,31,125,14.8
Nemaha County,Nebraska,31,127,27.3
Nuckolls County,Nebraska,31,129,16.5
Otoe County,Nebraska,31,131,21.4
Pawnee County,Nebraska,31,133,14.2
Perkins County,Nebraska,31,135,18.6
Phelps County,Nebraska,31,137,19.8
Pierce County,Nebraska,31,139,16.4
Platte County,Nebraska,31,141,21.6
Polk County,Nebraska,31,143,19.7
Red Willow County,Nebraska,31,145,19.0
Richardson County,Nebraska,31,147,18.3
Rock County,Nebraska,31,149,20.6
Saline County,Nebraska,31,151,13.4
Sarpy County,Nebraska,31,153,37.7
Saunders County,Nebraska,31,155,22.9
Scotts Bluff County,Nebraska,31,157,22.3
Seward County,Nebraska,31,159,26.4
Sheridan County,Nebraska,31,161,22.4
Sherman County,Nebraska,31,163,12.4
Sioux County,Nebraska,31,165,23.8
Stanton County,Nebraska,31,167,14.7
Thayer County,Nebraska,31,169,17.2
Thurston County,Nebraska,31,173,12.5
Valley County,Nebraska,31,175,15.8
Washington County,Nebraska,31,177,28.0
Wayne County,Nebraska,31,179,34.1
Webster County,Nebraska,31,181,16.5
York County,Nebraska,31,185,26.2
Churchill County,Nevada,32,001,14.4
Clark County,Nevada,32,003,22.5
Douglas County,Nevada,32,005,26.3
Elko County,Nevada,32,007,18.5
Eureka County,Nevada,32,011,22.1
Humboldt County,Nevada,32,013,11.9
Lander County,Nevada,32,015,8.8
Lincoln County,Nevada,32,017,19.6
Lyon County,Nevada,32,019,16.1
Mineral County,Nevada,32,021,9.7
Nye County,Nevada,32,023,15.5
Pershing County,Nevada,32,027,10.5
Storey County,Nevada,32,029,25.0
Washoe County,Nevada,32,031,28.3
White Pine County,Nevada,32,033,11.0
Carson City,Nevada,32,510,21.9
Belknap County,New Hampshire,33,001,28.7
Carroll County,New Hampshire,33,003,32.2
Cheshire County,New Hampshire,33,005,29.4
Coos County,New Hampshire,33,007,15.8
Grafton County,New Hampshire,33,009,36.4
Hillsborough County,New Hampshire,33,011,35.9
Merrimack County,New Hampshire,33,013,31.6
Rockingham County,New Hampshire,33,015,38.1
Strafford County,New Hampshire,33,017,32.0
Sullivan County,New Hampshire,33,019,24.7
Atlantic County,New Jersey,34,001,24.9
Bergen County,New Jersey,34,003,47.5
Burlington County,New Jersey,34,005,35.6
Camden County,New Jersey,34,007,29.9
Cape May County,New Jersey,34,009,30.8
Cumberland County,New Jersey,34,011,11.4
Essex County,New Jersey,34,013,31.9
Gloucester County,New Jersey,34,015,28.9
Hudson County,New Jersey,34,017,38.0
Hunterdon County,New Jersey,34,019,49.3
Mercer County,New Jersey,34,021,40.7
Middlesex County,New Jersey,34,023,41.8
Monmouth County,New Jersey,34,025,43.4
Morris County,New Jersey,34,027,52.0
Ocean County,New Jersey,34,029,27.3
Passaic County,New Jersey,34,031,26.6
Salem County,New Jersey,34,033,19.7
Somerset County,New Jersey,34,035,54.4
Sussex County,New Jersey,34,037,32.9
Union County,New Jersey,34,039,32.1
Warren County,New Jersey,34,041,29.2
Bernalillo County,New Mexico,35,001,32.6
Catron County,New Mexico,35,003,20.7
Chaves County,New Mexico,35,005,17.8
Colfax County,New Mexico,35,007,22.3
Curry County,New Mexico,35,009,17.6
De Baca County,New Mexico,35,011,7.7
Dona Ana County,New Mexico,35,013,27.4
Eddy County,New Mexico,35,015,15.8
Grant County,New Mexico,35,017,23.2
Guadalupe County,New Mexico,35,019,12.3
Hidalgo County,New Mexico,35,023,16.1
Lea County,New Mexico,35,025,12.5
Lincoln County,New Mexico,35,027,26.6
Los Alamos County,New Mexico,35,028,67.9
Luna County,New Mexico,35,029,12.8
McKinley County,New Mexico,35,031,10.8
Mora County,New Mexico,35,033,3.4
Otero County,New Mexico,35,035,17.4
Quay County,New Mexico,35,037,12.2
Rio Arriba County,New Mexico,35,039,14.5
Roosevelt County,New Mexico,35,041,19.4
Sandoval County,New Mexico,35,043,28.3
San Juan County,New Mexico,35,045,15.1
San Miguel County,New Mexico,35,047,17.5
Santa Fe County,New Mexico,35,049,38.6
Sierra County,New Mexico,35,051,19.8
Socorro County,New Mexico,35,053,20.2
Taos County,New Mexico,35,055,27.7
Torrance County,New Mexico,35,057,13.8
Union County,New Mexico,35,059,15.8
Cibola County,New Mexico,35,006,9.2
Valencia County,New Mexico,35,061,14.2
Albany County,New York,36,001,39.5
Allegany County,New York,36,003,17.4
Bronx County,New York,36,005,16.1
Broome County,New York,36,007,26.4
Cattaraugus County,New York,36,009,16.3
Cayuga County,New York,36,011,18.2
Chautauqua County,New York,36,013,20.3
Chemung County,New York,36,015,21.9
Chenango County,New York,36,017,15.1
Clinton County,New York,36,019,19.3
Columbia County,New York,36,021,27.7
Cortland County,New York,36,023,20.4
Delaware County,New York,36,025,18.9
Dutchess County,New York,36,027,32.7
Erie County,New York,36,029,31.6
Essex County,New York,36,031,20.8
Franklin County,New York,36,033,15.6
Fulton County,New York,36,035,14.5
Genesee County,New York,36,037,18.0
Greene County,New York,36,039,18.2
Hamilton County,New York,36,041,21.5
Herkimer County,New York,36,043,20.8
Jefferson County,New York,36,045,19.1
Kings County,New York,36,047,31.2
Lewis County,New York,36,049,13.1
Livingston County,New York,36,051,22.3
Madison County,New York,36,053,25.6
Monroe County,New York,36,055,37.2
Montgomery County,New York,36,057,14.9
Nassau County,New York,36,059,42.5
New York County,New York,36,061,59.5
Niagara County,New York,36,063,22.5
Oneida County,New York,36,065,22.6
Onondaga County,New York,36,067,34.6
Ontario County,New York,36,069,30.4
Orange County,New York,36,071,27.5
Orleans County,New York,36,073,15.0
Oswego County,New York,36,075,16.3
Otsego County,New York,36,077,25.8
Putnam County,New York,36,079,36.7
Queens County,New York,36,081,29.9
Rensselaer County,New York,36,083,28.0
Richmond County,New York,36,085,29.6
Rockland County,New York,36,087,40.4
Saint Lawrence County,New York,36,089,19.9
Saratoga County,New York,36,091,38.4
Schenectady County,New York,36,093,29.5
Schoharie County,New York,36,095,18.5
Schuyler County,New York,36,097,15.9
Seneca County,New York,36,099,17.2
Steuben County,New York,36,101,19.5
Suffolk County,New York,36,103,33.4
Sullivan County,New York,36,105,19.5
Tioga County,New York,36,107,23.7
Tompkins County,New York,36,109,50.5
Ulster County,New York,36,111,28.1
Warren County,New York,36,113,28.8
Washington County,New York,36,115,16.8
Wayne County,New York,36,117,20.8
Westchester County,New York,36,119,45.5
Wyoming County,New York,36,121,11.7
Yates County,New York,36,123,24.0
Alamance County,North Carolina,37,001,20.8
Alexander County,North Carolina,37,003,12.9
Alleghany County,North Carolina,37,005,16.8
Anson County,North Carolina,37,007,9.0
Ashe County,North Carolina,37,009,18.5
Avery County,North Carolina,37,011,17.9
Beaufort County,North Carolina,37,013,17.2
Bertie County,North Carolina,37,015,8.2
Bladen County,North Carolina,37,017,8.5
Brunswick County,North Carolina,37,019,26.4
Buncombe County,North Carolina,37,021,33.3
Burke County,North Carolina,37,023,15.8
Cabarrus County,North Carolina,37,025,25.4
Caldwell County,North Carolina,37,027,12.9
Camden County,North Carolina,37,029,18.5
Carteret County,North Carolina,37,031,23.0
Caswell County,North Carolina,37,033,7.8
Catawba County,North Carolina,37,035,22.1
Chatham County,North Carolina,37,037,36.2
Cherokee County,North Carolina,37,039,16.0
Chowan County,North Carolina,37,041,16.3
Clay County,North Carolina,37,043,20.2
Cleveland County,North Carolina,37,045,17.2
Columbus County,North Carolina,37,047,10.2
Craven County,North Carolina,37,049,20.6
Cumberland County,North Carolina,37,051,22.6
Currituck County,North Carolina,37,053,18.5
Dare County,North Carolina,37,055,28.1
Davidson County,North Carolina,37,057,16.5
Davie County,North Carolina,37,059,25.4
Duplin County,North Carolina,37,061,8.6
Durham County,North Carolina,37,063,43.3
Edgecombe County,North Carolina,37,065,8.9
Forsyth County,North Carolina,37,067,32.4
Franklin County,North Carolina,37,069,16.3
Gaston County,North Carolina,37,071,18.4
Gates County,North Carolina,37,073,8.3
Graham County,North Carolina,37,075,13.1
Granville County,North Carolina,37,077,14.7
Greene County,North Carolina,37,079,8.5
Guilford County,North Carolina,37,081,33.6
Halifax County,North Carolina,37,083,10.4
Harnett County,North Carolina,37,085,17.4
Haywood County,North Carolina,37,087,24.4
Henderson County,North Carolina,37,089,28.7
Hertford County,North Carolina,37,091,12.8
Hoke County,North Carolina,37,093,16.8
Hyde County,North Carolina,37,095,9.5
Iredell County,North Carolina,37,097,24.9
Jackson County,North Carolina,37,099,28.1
Johnston County,North Carolina,37,101,18.3
Jones County,North Carolina,37,103,11.2
Lee County,North Carolina,37,105,19.5
Lenoir County,North Carolina,37,107,14.1
Lincoln County,North Carolina,37,109,20.8
McDowell County,North Carolina,37,111,13.4
Macon County,North Carolina,37,113,22.7
Madison County,North Carolina,37,115,18.5
Martin County,North Carolina,37,117,10.4
Mecklenburg County,North Carolina,37,119,42.7
Mitchell County,North Carolina,37,121,16.0
Montgomery County,North Carolina,37,123,15.6
Moore County,North Carolina,37,125,34.1
Nash County,North Carolina,37,127,17.7
New Hanover County,North Carolina,37,129,36.5
Northampton County,North Carolina,37,131,8.1
Onslow County,North Carolina,37,133,16.5
Orange County,North Carolina,37,135,55.7
Pamlico County,North Carolina,37,137,17.4
Pasquotank County,North Carolina,37,139,14.8
Pender County,North Carolina,37,141,21.6
Perquimans County,North Carolina,37,143,16.9
Person County,North Carolina,37,145,11.5
Pitt County,North Carolina,37,147,28.0
Polk County,North Carolina,37,149,26.6
Randolph County,North Carolina,37,151,13.0
Richmond County,North Carolina,37,153,11.3
Robeson County,North Carolina,37,155,11.2
Rockingham County,North Carolina,37,157,11.3
Rowan County,North Carolina,37,159,16.3
Rutherford County,North Carolina,37,161,16.4
Sampson County,North Carolina,37,163,10.7
Scotland County,North Carolina,37,165,13.2
Stanly County,North Carolina,37,167,14.4
Stokes County,North Carolina,37,169,12.4
Surry County,North Carolina,37,171,14.1
Swain County,North Carolina,37,173,14.7
Transylvania County,North Carolina,37,175,29.6
Tyrrell County,North Carolina,37,177,6.7
Union County,North Carolina,37,179,32.2
Vance County,North Carolina,37,181,12.0
Wake County,North Carolina,37,183,49.1
Warren County,North Carolina,37,185,12.6
Washington County,North Carolina,37,187,8.0
Watauga County,North Carolina,37,189,39.5
Wayne County,North Carolina,37,191,15.6
Wilkes County,North Carolina,37,193,11.5
Wilson County,North Carolina,37,195,15.7
Yadkin County,North Carolina,37,197,12.5
Yancey County,North Carolina,37,199,16.5
Adams County,North Dakota,38,001,22.5
Barnes County,North Dakota,38,003,23.1
Benson County,North Dakota,38,005,11.4
Bottineau County,North Dakota,38,009,15.8
Bowman County,North Dakota,38,011,16.8
Burke County,North Dakota,38,013,17.4
Burleigh County,North Dakota,38,015,31.6
Cass County,North Dakota,38,017,36.0
Cavalier County,North Dakota,38,019,16.5
Dickey County,North Dakota,38,021,24.8
Divide County,North Dakota,38,023,24.3
Dunn County,North Dakota,38,025,16.0
Eddy County,North Dakota,38,027,16.9
Emmons County,North Dakota,38,029,12.6
Foster County,North Dakota,38,031,18.1
Golden Valley County,North Dakota,38,033,20.9
Grand Forks County,North Dakota,38,035,31.3
Grant County,North Dakota,38,037,14.0
Griggs County,North Dakota,38,039,19.3
Hettinger County,North Dakota,38,041,15.8
Kidder County,North Dakota,38,043,16.4
LaMoure County,North Dakota,38,045,22.3
Logan County,North Dakota,38,047,11.8
McHenry County,North Dakota,38,049,14.8
McIntosh County,North Dakota,38,051,17.4
McKenzie County,North Dakota,38,053,19.3
McLean County,North Dakota,38,055,16.3
Mercer County,North Dakota,38,057,20.1
Morton County,North Dakota,38,059,21.1
Mountrail County,North Dakota,38,061,16.5
Nelson County,North Dakota,38,063,16.5
Oliver County,North Dakota,38,065,19.4
Pembina County,North Dakota,38,067,16.3
Pierce County,North Dakota,38,069,13.9
Ramsey County,North Dakota,38,071,21.2
Ransom County,North Dakota,38,073,18.5
Renville County,North Dakota,38,075,17.6
Richland County,North Dakota,38,077,20.0
Rolette County,North Dakota,38,079,15.9
Sargent County,North Dakota,38,081,18.2
Sheridan County,North Dakota,38,083,18.8
Sioux County,North Dakota,38,085,12.5
Stark County,North Dakota,38,089,22.2
Steele County,North Dakota,38,091,15.2
Stutsman County,North Dakota,38,093,19.9
Towner County,North Dakota,38,095,19.1
Traill County,North Dakota,38,097,26.5
Walsh County,North Dakota,38,099,17.3
Ward County,North Dakota,38,101,23.1
Wells County,North Dakota,38,103,19.0
Williams County,North Dakota,38,105,18.0
Adams County,Ohio,39,001,9.1
Allen County,Ohio,39,003,16.5
Ashland County,Ohio,39,005,19.5
Ashtabula County,Ohio,39,007,13.0
Athens County,Ohio,39,009,27.0
Auglaize County,Ohio,39,011,17.0
Belmont County,Ohio,39,013,14.3
Brown County,Ohio,39,015,10.6
Butler County,Ohio,39,017,28.9
Carroll County,Ohio,39,019,10.5
Champaign County,Ohio,39,021,14.5
Clark County,Ohio,39,023,18.1
Clermont County,Ohio,39,025,27.1
Clinton County,Ohio,39,027,15.6
Columbiana County,Ohio,39,029,13.1
Coshocton County,Ohio,39,031,13.3
Crawford County,Ohio,39,033,12.0
Cuyahoga County,Ohio,39,035,31.3
Darke County,Ohio,39,037,11.6
Defiance County,Ohio,39,039,14.6
Delaware County,Ohio,39,041,53.2
Erie County,Ohio,39,043,21.0
Fairfield County,Ohio,39,045,26.3
Fayette County,Ohio,39,047,12.8
Franklin County,Ohio,39,049,37.8
Fulton County,Ohio,39,051,15.0
Gallia County,Ohio,39,053,12.8
Geauga County,Ohio,39,055,36.6
Greene County,Ohio,39,057,40.9
Guernsey County,Ohio,39,059,11.6
Hamilton County,Ohio,39,061,36.0
Hancock County,Ohio,39,063,25.8
Hardin County,Ohio,39,065,14.5
Harrison County,Ohio,39,067,8.5
Henry County,Ohio,39,069,13.8
Highland County,Ohio,39,071,10.1
Hocking County,Ohio,39,073,13.1
Holmes County,Ohio,39,075,7.0
Huron County,Ohio,39,077,11.5
Jackson County,Ohio,39,079,15.3
Jefferson County,Ohio,39,081,14.4
Knox County,Ohio,39,083,22.9
Lake County,Ohio,39,085,26.9
Lawrence County,Ohio,39,087,13.8
Licking County,Ohio,39,089,22.2
Logan County,Ohio,39,091,14.5
Lorain County,Ohio,39,093,22.1
Lucas County,Ohio,39,095,23.9
Madison County,Ohio,39,097,13.8
Mahoning County,Ohio,39,099,21.9
Marion County,Ohio,39,101,11.5
Medina County,Ohio,39,103,31.4
Meigs County,Ohio,39,105,8.9
Mercer County,Ohio,39,107,15.6
Miami County,Ohio,39,109,20.4
Monroe County,Ohio,39,111,9.2
Montgomery County,Ohio,39,113,26.2
Morgan County,Ohio,39,115,9.9
Morrow County,Ohio,39,117,12.2
Muskingum County,Ohio,39,119,14.8
Noble County,Ohio,39,121,7.3
Ottawa County,Ohio,39,123,21.6
Paulding County,Ohio,39,125,11.3
Perry County,Ohio,39,127,10.2
Pickaway County,Ohio,39,129,14.8
Pike County,Ohio,39,131,11.1
Portage County,Ohio,39,133,24.7
Preble County,Ohio,39,135,10.9
Putnam County,Ohio,39,137,19.4
Richland County,Ohio,39,139,15.0
Ross County,Ohio,39,141,14.1
Sandusky County,Ohio,39,143,12.2
Scioto County,Ohio,39,145,14.5
Seneca County,Ohio,39,147,13.5
Shelby County,Ohio,39,149,14.4
Stark County,Ohio,39,151,22.2
Summit County,Ohio,39,153,30.8
Trumbull County,Ohio,39,155,17.0
Tuscarawas County,Ohio,39,157,14.1
Union County,Ohio,39,159,26.5
Van Wert County,Ohio,39,161,16.5
Vinton County,Ohio,39,163,6.2
Warren County,Ohio,39,165,39.9
Washington County,Ohio,39,167,15.6
Wayne County,Ohio,39,169,19.7
Williams County,Ohio,39,171,12.5
Wood County,Ohio,39,173,30.8
Wyandot County,Ohio,39,175,12.7
Adair County,Oklahoma,40,001,11.6
Alfalfa County,Oklahoma,40,003,19.0
Atoka County,Oklahoma,40,005,11.2
Beaver County,Oklahoma,40,007,16.4
Beckham County,Oklahoma,40,009,15.2
Blaine County,Oklahoma,40,011,14.2
Bryan County,Oklahoma,40,013,20.7
Caddo County,Oklahoma,40,015,14.3
Canadian County,Oklahoma,40,017,25.2
Carter County,Oklahoma,40,019,16.9
Cherokee County,Oklahoma,40,021,20.5
Choctaw County,Oklahoma,40,023,11.0
Cimarron County,Oklahoma,40,025,17.1
Cleveland County,Oklahoma,40,027,30.8
Coal County,Oklahoma,40,029,11.1
Comanche County,Oklahoma,40,031,20.8
Cotton County,Oklahoma,40,033,16.3
Craig County,Oklahoma,40,035,13.0
Creek County,Oklahoma,40,037,13.7
Custer County,Oklahoma,40,039,23.8
Delaware County,Oklahoma,40,041,16.2
Dewey County,Oklahoma,40,043,19.1
Ellis County,Oklahoma,40,045,24.7
Garfield County,Oklahoma,40,047,21.1
Garvin County,Oklahoma,40,049,13.7
Grady County,Oklahoma,40,051,16.1
Grant County,Oklahoma,40,053,20.9
Greer County,Oklahoma,40,055,8.7
Harmon County,Oklahoma,40,057,19.9
Harper County,Oklahoma,40,059,20.2
Haskell County,Oklahoma,40,061,10.1
Hughes County,Oklahoma,40,063,9.2
Jackson County,Oklahoma,40,065,19.5
Jefferson County,Oklahoma,40,067,12.0
Johnston County,Oklahoma,40,069,16.6
Kay County,Oklahoma,40,071,21.0
Kingfisher County,Oklahoma,40,073,20.9
Kiowa County,Oklahoma,40,075,21.2
Latimer County,Oklahoma,40,077,12.2
Le Flore County,Oklahoma,40,079,11.4
Lincoln County,Oklahoma,40,081,12.6
Logan County,Oklahoma,40,083,27.6
Love County,Oklahoma,40,085,12.6
McClain County,Oklahoma,40,087,19.7
McCurtain County,Oklahoma,40,089,12.1
McIntosh County,Oklahoma,40,091,12.6
Major County,Oklahoma,40,093,16.0
Marshall County,Oklahoma,40,095,14.0
