County,State,State_FIPS,County_FIPS,unemployment_rate
Johnson County,Indiana,18,081,6.0
Knox County,Indiana,18,083,6.9
Kosciusko County,Indiana,18,085,9.3
LaGrange County,Indiana,18,087,8.9
Lake County,Indiana,18,089,10.3
LaPorte County,Indiana,18,091,10.3
Lawrence County,Indiana,18,093,9.2
Madison County,Indiana,18,095,10.9
Marion County,Indiana,18,097,10.7
Marshall County,Indiana,18,099,8.8
Martin County,Indiana,18,101,7.3
Miami County,Indiana,18,103,11.7
Monroe County,Indiana,18,105,7.1
Montgomery County,Indiana,18,107,8.0
Morgan County,Indiana,18,109,9.1
Newton County,Indiana,18,111,9.1
Noble County,Indiana,18,113,11.6
Ohio County,Indiana,18,115,8.7
Orange County,Indiana,18,117,11.7
Owen County,Indiana,18,119,8.6
Parke County,Indiana,18,121,8.7
Perry County,Indiana,18,123,7.1
Pike County,Indiana,18,125,7.6
Porter County,Indiana,18,127,7.8
Posey County,Indiana,18,129,7.1
Pulaski County,Indiana,18,131,8.5
Putnam County,Indiana,18,133,8.1
Randolph County,Indiana,18,135,8.8
Ripley County,Indiana,18,137,8.3
Rush County,Indiana,18,139,9.4
Saint Joseph County,Indiana,18,141,10.1
Scott County,Indiana,18,143,13.4
Shelby County,Indiana,18,145,8.0
Spencer County,Indiana,18,147,6.6
Starke County,Indiana,18,149,13.6
Steuben County,Indiana,18,151,9.9
Sullivan County,Indiana,18,153,8.3
Switzerland County,Indiana,18,155,10.0
Tippecanoe County,Indiana,18,157,7.8
Tipton County,Indiana,18,159,7.1
Union County,Indiana,18,161,7.5
Vanderburgh County,Indiana,18,163,6.8
Vermillion County,Indiana,18,165,8.0
Vigo County,Indiana,18,167,8.3
Wabash County,Indiana,18,169,10.2
Warren County,Indiana,18,171,7.6
Warrick County,Indiana,18,173,6.1
Washington County,Indiana,18,175,9.8
Wayne County,Indiana,18,177,11.6
Wells County,Indiana,18,179,9.3
White County,Indiana,18,181,8.4
Whitley County,Indiana,18,183,10.1
Adair County,Iowa,19,001,4.4
Adams County,Iowa,19,003,3.6
Allamakee County,Iowa,19,005,6.9
Appanoose County,Iowa,19,007,10.3
Audubon County,Iowa,19,009,3.0
Benton County,Iowa,19,011,4.7
Black Hawk County,Iowa,19,013,7.1
Boone County,Iowa,19,015,4.2
Bremer County,Iowa,19,017,5.1
Buchanan County,Iowa,19,019,5.2
Buena Vista County,Iowa,19,021,3.6
Butler County,Iowa,19,023,4.7
Calhoun County,Iowa,19,025,3.9
Carroll County,Iowa,19,027,2.8
Cass County,Iowa,19,029,5.2
Cedar County,Iowa,19,031,3.5
Cerro Gordo County,Iowa,19,033,6.1
Cherokee County,Iowa,19,035,3.3
Chickasaw County,Iowa,19,037,5.5
Clarke County,Iowa,19,039,5.2
Clay County,Iowa,19,041,5.3
Clayton County,Iowa,19,043,5.2
Clinton County,Iowa,19,045,7.0
Crawford County,Iowa,19,047,4.4
Dallas County,Iowa,19,049,4.2
Davis County,Iowa,19,051,6.8
Decatur County,Iowa,19,053,6.7
Delaware County,Iowa,19,055,3.9
Des Moines County,Iowa,19,057,8.1
Dickinson County,Iowa,19,059,4.8
Dubuque County,Iowa,19,061,5.0
Emmet County,Iowa,19,063,4.3
Fayette County,Iowa,19,065,5.4
Floyd County,Iowa,19,067,5.9
Franklin County,Iowa,19,069,3.5
Fremont County,Iowa,19,071,4.5
Greene County,Iowa,19,073,5.9
Grundy County,Iowa,19,075,3.3
Guthrie County,Iowa,19,077,5.6
Hamilton County,Iowa,19,079,4.9
Hancock County,Iowa,19,081,5.5
Hardin County,Iowa,19,083,5.4
Harrison County,Iowa,19,085,4.8
Henry County,Iowa,19,087,6.6
Howard County,Iowa,19,089,3.7
Humboldt County,Iowa,19,091,3.4
Ida County,Iowa,19,093,3.9
Iowa County,Iowa,19,095,3.3
Jackson County,Iowa,19,097,4.7
Jasper County,Iowa,19,099,5.9
Jefferson County,Iowa,19,101,5.6
Johnson County,Iowa,19,103,4.5
Jones County,Iowa,19,105,4.7
Keokuk County,Iowa,19,107,5.1
Kossuth County,Iowa,19,109,2.7
Lee County,Iowa,19,111,8.4
Linn County,Iowa,19,113,5.0
Louisa County,Iowa,19,115,7.6
Lucas County,Iowa,19,117,10.5
Lyon County,Iowa,19,119,3.4
Madison County,Iowa,19,121,5.4
Mahaska County,Iowa,19,123,7.5
Marion County,Iowa,19,125,5.1
Marshall County,Iowa,19,127,7.1
Mills County,Iowa,19,129,4.7
Mitchell County,Iowa,19,131,4.2
Monona County,Iowa,19,133,5.5
Monroe County,Iowa,19,135,7.9
Montgomery County,Iowa,19,137,7.5
Muscatine County,Iowa,19,139,8.0
O'Brien County,Iowa,19,141,2.9
Osceola County,Iowa,19,143,3.1
Page County,Iowa,19,145,5.3
Palo Alto County,Iowa,19,147,6.7
Plymouth County,Iowa,19,149,2.3
Pocahontas County,Iowa,19,151,5.0
Polk County,Iowa,19,153,5.8
Pottawattamie County,Iowa,19,155,6.4
Poweshiek County,Iowa,19,157,6.0
Ringgold County,Iowa,19,159,5.3
Sac County,Iowa,19,161,3.8
Scott County,Iowa,19,163,5.6
Shelby County,Iowa,19,165,3.8
Sioux County,Iowa,19,167,2.4
Story County,Iowa,19,169,5.4
Tama County,Iowa,19,171,5.1
Taylor County,Iowa,19,173,6.1
Union County,Iowa,19,175,6.1
Van Buren County,Iowa,19,177,9.0
Wapello County,Iowa,19,179,8.2
Warren County,Iowa,19,181,4.1
Washington County,Iowa,19,183,3.9
Wayne County,Iowa,19,185,8.9
Webster County,Iowa,19,187,9.4
Winnebago County,Iowa,19,189,5.1
Winneshiek County,Iowa,19,191,4.1
Woodbury County,Iowa,19,193,5.8
Worth County,Iowa,19,195,5.5
Wright County,Iowa,19,197,3.9
Allen County,Kansas,20,001,6.3
Anderson County,Kansas,20,003,6.8
Atchison County,Kansas,20,005,7.7
Barber County,Kansas,20,007,1.1
Barton County,Kansas,20,009,5.6
Bourbon County,Kansas,20,011,5.2
Brown County,Kansas,20,013,5.3
Butler County,Kansas,20,015,6.4
Chase County,Kansas,20,017,4.0
Chautauqua County,Kansas,20,019,5.7
Cherokee County,Kansas,20,021,5.6
Cheyenne County,Kansas,20,023,2.3
Clark County,Kansas,20,025,3.5
Clay County,Kansas,20,027,2.4
Cloud County,Kansas,20,029,6.1
Coffey County,Kansas,20,031,5.0
Comanche County,Kansas,20,033,0.9
Cowley County,Kansas,20,035,7.3
Crawford County,Kansas,20,037,6.6
Decatur County,Kansas,20,039,3.9
Dickinson County,Kansas,20,041,5.2
Doniphan County,Kansas,20,043,5.4
Douglas County,Kansas,20,045,7.0
Edwards County,Kansas,20,047,5.1
Elk County,Kansas,20,049,7.8
Ellis County,Kansas,20,051,4.0
Ellsworth County,Kansas,20,053,5.4
Finney County,Kansas,20,055,3.4
Ford County,Kansas,20,057,5.0
Franklin County,Kansas,20,059,6.5
Geary County,Kansas,20,061,6.4
Gove County,Kansas,20,063,2.9
Graham County,Kansas,20,065,4.1
Grant County,Kansas,20,067,6.9
Gray County,Kansas,20,069,3.5
Greeley County,Kansas,20,071,0.9
Greenwood County,Kansas,20,073,8.1
Hamilton County,Kansas,20,075,3.3
Harper County,Kansas,20,077,4.5
Harvey County,Kansas,20,079,5.7
Haskell County,Kansas,20,081,4.3
Hodgeman County,Kansas,20,083,4.1
Jackson County,Kansas,20,085,3.8
Jefferson County,Kansas,20,087,4.9
Jewell County,Kansas,20,089,4.3
Johnson County,Kansas,20,091,4.9
Kearny County,Kansas,20,093,3.0
Kingman County,Kansas,20,095,3.7
Kiowa County,Kansas,20,097,4.1
Labette County,Kansas,20,099,7.1
Lane County,Kansas,20,101,4.9
Leavenworth County,Kansas,20,103,7.3
Lincoln County,Kansas,20,105,4.4
Linn County,Kansas,20,107,6.5
Logan County,Kansas,20,109,2.6
Lyon County,Kansas,20,111,7.3
McPherson County,Kansas,20,113,3.2
Marion County,Kansas,20,115,4.2
Marshall County,Kansas,20,117,2.9
Meade County,Kansas,20,119,3.8
Miami County,Kansas,20,121,7.1
Mitchell County,Kansas,20,123,1.3
Montgomery County,Kansas,20,125,10.3
Morris County,Kansas,20,127,4.5
Morton County,Kansas,20,129,3.9
Nemaha County,Kansas,20,131,2.1
Neosho County,Kansas,20,133,9.6
Ness County,Kansas,20,135,2.3
Norton County,Kansas,20,137,2.4
Osage County,Kansas,20,139,6.7
Osborne County,Kansas,20,141,1.9
Ottawa County,Kansas,20,143,5.6
Pawnee County,Kansas,20,145,4.9
Phillips County,Kansas,20,147,4.4
Pottawatomie County,Kansas,20,149,2.4
Pratt County,Kansas,20,151,4.5
Rawlins County,Kansas,20,153,1.3
Reno County,Kansas,20,155,5.3
Republic County,Kansas,20,157,3.4
Rice County,Kansas,20,159,6.3
Riley County,Kansas,20,161,4.7
Rooks County,Kansas,20,163,4.2
Rush County,Kansas,20,165,6.1
Russell County,Kansas,20,167,3.2
Saline County,Kansas,20,169,5.3
Scott County,Kansas,20,171,1.1
Sedgwick County,Kansas,20,173,8.2
Seward County,Kansas,20,175,9.3
Shawnee County,Kansas,20,177,7.2
Sheridan County,Kansas,20,179,1.6
Sherman County,Kansas,20,181,4.8
Smith County,Kansas,20,183,2.2
Stafford County,Kansas,20,185,3.3
Stanton County,Kansas,20,187,7.3
Stevens County,Kansas,20,189,3.7
Sumner County,Kansas,20,191,7.0
Thomas County,Kansas,20,193,4.3
Trego County,Kansas,20,195,1.1
Wabaunsee County,Kansas,20,197,4.8
Wallace County,Kansas,20,199,1.5
Washington County,Kansas,20,201,2.6
Wichita County,Kansas,20,203,3.5
Wilson County,Kansas,20,205,6.9
Woodson County,Kansas,20,207,6.9
Wyandotte County,Kansas,20,209,12.7
Adair County,Kentucky,21,001,12.7
Allen County,Kentucky,21,003,14.0
Anderson County,Kentucky,21,005,7.8
Ballard County,Kentucky,21,007,7.6
Barren County,Kentucky,21,009,7.3
Bath County,Kentucky,21,011,14.0
Bell County,Kentucky,21,013,11.8
Boone County,Kentucky,21,015,5.5
Bourbon County,Kentucky,21,017,10.1
Boyd County,Kentucky,21,019,9.9
Boyle County,Kentucky,21,021,8.4
Bracken County,Kentucky,21,023,7.2
Breathitt County,Kentucky,21,025,9.8
Breckinridge County,Kentucky,21,027,13.8
Bullitt County,Kentucky,21,029,8.5
Butler County,Kentucky,21,031,10.3
Caldwell County,Kentucky,21,033,10.4
Calloway County,Kentucky,21,035,9.0
Campbell County,Kentucky,21,037,7.4
Carlisle County,Kentucky,21,039,12.3
Carroll County,Kentucky,21,041,13.7
Carter County,Kentucky,21,043,8.3
Casey County,Kentucky,21,045,6.9
Christian County,Kentucky,21,047,13.0
Clark County,Kentucky,21,049,8.7
Clay County,Kentucky,21,051,26.1
Clinton County,Kentucky,21,053,8.2
Crittenden County,Kentucky,21,055,8.3
Cumberland County,Kentucky,21,057,11.0
Daviess County,Kentucky,21,059,6.8
Edmonson County,Kentucky,21,061,11.0
Elliott County,Kentucky,21,063,12.4
Estill County,Kentucky,21,065,13.5
Fayette County,Kentucky,21,067,7.2
Fleming County,Kentucky,21,069,9.2
Floyd County,Kentucky,21,071,9.5
Franklin County,Kentucky,21,073,8.5
Fulton County,Kentucky,21,075,15.5
Gallatin County,Kentucky,21,077,11.5
Garrard County,Kentucky,21,079,12.6
Grant County,Kentucky,21,081,9.9
Graves County,Kentucky,21,083,9.8
Grayson County,Kentucky,21,085,12.6
Green County,Kentucky,21,087,9.1
Greenup County,Kentucky,21,089,9.1
Hancock County,Kentucky,21,091,6.2
Hardin County,Kentucky,21,093,8.3
Harlan County,Kentucky,21,095,9.6
Harrison County,Kentucky,21,097,9.7
Hart County,Kentucky,21,099,11.9
Henderson County,Kentucky,21,101,9.0
Henry County,Kentucky,21,103,8.8
Hickman County,Kentucky,21,105,11.9
Hopkins County,Kentucky,21,107,8.3
Jackson County,Kentucky,21,109,13.5
Jefferson County,Kentucky,21,111,9.5
Jessamine County,Kentucky,21,113,7.8
Johnson County,Kentucky,21,115,8.2
Kenton County,Kentucky,21,117,7.3
Knott County,Kentucky,21,119,9.0
Knox County,Kentucky,21,121,15.9
Larue County,Kentucky,21,123,8.1
Laurel County,Kentucky,21,125,11.4
Lawrence County,Kentucky,21,127,10.8
Lee County,Kentucky,21,129,9.9
Leslie County,Kentucky,21,131,7.0
Letcher County,Kentucky,21,133,10.0
Lewis County,Kentucky,21,135,10.7
Lincoln County,Kentucky,21,137,10.6
Livingston County,Kentucky,21,139,9.3
Logan County,Kentucky,21,141,9.5
Lyon County,Kentucky,21,143,8.6
McCracken County,Kentucky,21,145,8.0
McCreary County,Kentucky,21,147,16.1
McLean County,Kentucky,21,149,7.1
Madison County,Kentucky,21,151,8.8
Magoffin County,Kentucky,21,153,10.8
Marion County,Kentucky,21,155,6.9
Marshall County,Kentucky,21,157,6.3
Martin County,Kentucky,21,159,12.1
Mason County,Kentucky,21,161,9.6
Meade County,Kentucky,21,163,10.5
Menifee County,Kentucky,21,165,11.0
Mercer County,Kentucky,21,167,11.0
Metcalfe County,Kentucky,21,169,6.6
Monroe County,Kentucky,21,171,7.2
Montgomery County,Kentucky,21,173,8.8
Morgan County,Kentucky,21,175,7.8
Muhlenberg County,Kentucky,21,177,8.1
Nelson County,Kentucky,21,179,9.6
Nicholas County,Kentucky,21,181,5.3
Ohio County,Kentucky,21,183,9.9
Oldham County,Kentucky,21,185,6.1
Owen County,Kentucky,21,187,6.0
Owsley County,Kentucky,21,189,17.8
Pendleton County,Kentucky,21,191,9.0
Perry County,Kentucky,21,193,8.6
Pike County,Kentucky,21,195,8.1
Powell County,Kentucky,21,197,10.0
Pulaski County,Kentucky,21,199,8.2
Robertson County,Kentucky,21,201,20.5
Rockcastle County,Kentucky,21,203,10.4
Rowan County,Kentucky,21,205,6.3
Russell County,Kentucky,21,207,8.8
Scott County,Kentucky,21,209,8.6
Shelby County,Kentucky,21,211,7.3
Simpson County,Kentucky,21,213,8.7
Spencer County,Kentucky,21,215,9.5
Taylor County,Kentucky,21,217,10.2
Todd County,Kentucky,21,219,8.1
Trigg County,Kentucky,21,221,8.9
Trimble County,Kentucky,21,223,8.1
Union County,Kentucky,21,225,9.5
Warren County,Kentucky,21,227,8.6
Washington County,Kentucky,21,229,10.0
Wayne County,Kentucky,21,231,14.9
Webster County,Kentucky,21,233,5.8
Whitley County,Kentucky,21,235,10.3
Wolfe County,Kentucky,21,237,8.3
Woodford County,Kentucky,21,239,6.4
Acadia Parish,Louisiana,22,001,8.3
Allen Parish,Louisiana,22,003,7.0
Ascension Parish,Louisiana,22,005,6.2
Assumption Parish,Louisiana,22,007,9.1
Avoyelles Parish,Louisiana,22,009,9.6
Beauregard Parish,Louisiana,22,011,7.8
Bienville Parish,Louisiana,22,013,7.5
Bossier Parish,Louisiana,22,015,7.2
Caddo Parish,Louisiana,22,017,8.8
Calcasieu Parish,Louisiana,22,019,8.0
Caldwell Parish,Louisiana,22,021,7.6
Cameron Parish,Louisiana,22,023,4.8
Catahoula Parish,Louisiana,22,025,13.3
Claiborne Parish,Louisiana,22,027,16.4
Concordia Parish,Louisiana,22,029,19.0
De Soto Parish,Louisiana,22,031,10.6
East Baton Rouge Parish,Louisiana,22,033,7.7
East Carroll Parish,Louisiana,22,035,16.9
East Feliciana Parish,Louisiana,22,037,9.8
Evangeline Parish,Louisiana,22,039,6.4
Franklin Parish,Louisiana,22,041,12.4
Grant Parish,Louisiana,22,043,8.3
Iberia Parish,Louisiana,22,045,7.8
Iberville Parish,Louisiana,22,047,6.4
Jackson Parish,Louisiana,22,049,7.2
Jefferson Parish,Louisiana,22,051,6.7
Jefferson Davis Parish,Louisiana,22,053,9.0
Lafayette Parish,Louisiana,22,055,5.8
Lafourche Parish,Louisiana,22,057,4.7
LaSalle Parish,Louisiana,22,059,5.5
Lincoln Parish,Louisiana,22,061,10.9
Livingston Parish,Louisiana,22,063,6.0
Madison Parish,Louisiana,22,065,16.6
Morehouse Parish,Louisiana,22,067,11.5
Natchitoches Parish,Louisiana,22,069,9.3
Orleans Parish,Louisiana,22,071,11.4
Ouachita Parish,Louisiana,22,073,7.5
Plaquemines Parish,Louisiana,22,075,6.9
Pointe Coupee Parish,Louisiana,22,077,6.0
Rapides Parish,Louisiana,22,079,7.6
Red River Parish,Louisiana,22,081,8.9
Richland Parish,Louisiana,22,083,12.7
Sabine Parish,Louisiana,22,085,11.0
Saint Bernard Parish,Louisiana,22,087,11.9
Saint Charles Parish,Louisiana,22,089,7.0
Saint Helena Parish,Louisiana,22,091,12.8
Saint James Parish,Louisiana,22,093,9.9
Saint John the Baptist Parish,Louisiana,22,095,10.0
Saint Landry Parish,Louisiana,22,097,6.0
Saint Martin Parish,Louisiana,22,099,8.0
Saint Mary Parish,Louisiana,22,101,8.7
Saint Tammany Parish,Louisiana,22,103,6.1
Tangipahoa Parish,Louisiana,22,105,10.6
Tensas Parish,Louisiana,22,107,6.7
Terrebonne Parish,Louisiana,22,109,5.9
Union Parish,Louisiana,22,111,6.6
Vermilion Parish,Louisiana,22,113,5.9
Vernon Parish,Louisiana,22,115,7.4
Washington Parish,Louisiana,22,117,15.6
Webster Parish,Louisiana,22,119,10.1
West Baton Rouge Parish,Louisiana,22,121,7.5
West Carroll Parish,Louisiana,22,123,9.1
West Feliciana Parish,Louisiana,22,125,6.8
Winn Parish,Louisiana,22,127,8.1
Androscoggin County,Maine,23,001,8.8
Aroostook County,Maine,23,003,6.7
Cumberland County,Maine,23,005,5.5
Franklin County,Maine,23,007,8.7
Hancock County,Maine,23,009,7.4
Kennebec County,Maine,23,011,7.8
Knox County,Maine,23,013,4.9
Lincoln County,Maine,23,015,6.3
Oxford County,Maine,23,017,10.8
Penobscot County,Maine,23,019,7.1
Piscataquis County,Maine,23,021,7.1
Sagadahoc County,Maine,23,023,5.2
Somerset County,Maine,23,025,8.9
Waldo County,Maine,23,027,8.7
Washington County,Maine,23,029,10.9
York County,Maine,23,031,6.9
Allegany County,Maryland,24,001,8.2
Anne Arundel County,Maryland,24,003,6.0
Baltimore County,Maryland,24,005,6.8
Calvert County,Maryland,24,009,5.3
Caroline County,Maryland,24,011,7.6
Carroll County,Maryland,24,013,4.1
Cecil County,Maryland,24,015,7.7
Charles County,Maryland,24,017,6.8
Dorchester County,Maryland,24,019,12.1
Frederick County,Maryland,24,021,5.5
Garrett County,Maryland,24,023,5.6
Harford County,Maryland,24,025,6.3
Howard County,Maryland,24,027,4.6
Kent County,Maryland,24,029,6.4
Queen Anne's County,Maryland,24,035,6.7
Saint Mary's County,Maryland,24,037,4.8
Somerset County,Maryland,24,039,7.9
Talbot County,Maryland,24,041,6.7
Washington County,Maryland,24,043,7.5
Wicomico County,Maryland,24,045,9.4
Worcester County,Maryland,24,047,7.9
Baltimore City,Maryland,24,510,12.6
Montgomery County,Maryland,24,031,5.7
Prince George's County,Maryland,24,033,8.8
Barnstable County,Massachusetts,25,001,7.0
Berkshire County,Massachusetts,25,003,8.4
Bristol County,Massachusetts,25,005,9.7
Dukes County,Massachusetts,25,007,5.0
Essex County,Massachusetts,25,009,7.7
Franklin County,Massachusetts,25,011,7.8
Hampden County,Massachusetts,25,013,10.1
Hampshire County,Massachusetts,25,015,7.6
Middlesex County,Massachusetts,25,017,6.6
Nantucket County,Massachusetts,25,019,2.8
Norfolk County,Massachusetts,25,021,6.9
Plymouth County,Massachusetts,25,023,8.8
Suffolk County,Massachusetts,25,025,10.1
Worcester County,Massachusetts,25,027,8.2
Alcona County,Michigan,26,001,15.5
Alger County,Michigan,26,003,13.5
Allegan County,Michigan,26,005,8.3
Alpena County,Michigan,26,007,11.4
Antrim County,Michigan,26,009,13.6
Arenac County,Michigan,26,011,13.2
Baraga County,Michigan,26,013,8.9
Barry County,Michigan,26,015,10.1
Bay County,Michigan,26,017,10.2
Benzie County,Michigan,26,019,11.2
Berrien County,Michigan,26,021,11.0
Branch County,Michigan,26,023,11.7
Calhoun County,Michigan,26,025,12.7
Cass County,Michigan,26,027,9.7
Charlevoix County,Michigan,26,029,9.5
Cheboygan County,Michigan,26,031,18.1
Chippewa County,Michigan,26,033,14.1
Clare County,Michigan,26,035,18.2
Clinton County,Michigan,26,037,7.9
Crawford County,Michigan,26,039,16.8
Delta County,Michigan,26,041,10.6
Dickinson County,Michigan,26,043,8.0
Eaton County,Michigan,26,045,9.3
Emmet County,Michigan,26,047,9.8
Genesee County,Michigan,26,049,15.3
Gladwin County,Michigan,26,051,13.4
Gogebic County,Michigan,26,053,9.4
Grand Traverse County,Michigan,26,055,8.8
Gratiot County,Michigan,26,057,11.3
Hillsdale County,Michigan,26,059,12.7
Houghton County,Michigan,26,061,8.7
Huron County,Michigan,26,063,9.9
Ingham County,Michigan,26,065,9.6
Ionia County,Michigan,26,067,11.7
Iosco County,Michigan,26,069,14.9
Iron County,Michigan,26,071,7.5
Isabella County,Michigan,26,073,13.8
Jackson County,Michigan,26,075,11.3
Kalamazoo County,Michigan,26,077,11.5
Kalkaska County,Michigan,26,079,15.8
Kent County,Michigan,26,081,9.8
Keweenaw County,Michigan,26,083,8.3
Lake County,Michigan,26,085,14.8
Lapeer County,Michigan,26,087,12.7
Leelanau County,Michigan,26,089,8.4
Lenawee County,Michigan,26,091,11.3
Livingston County,Michigan,26,093,9.0
Luce County,Michigan,26,095,9.7
Mackinac County,Michigan,26,097,14.4
Macomb County,Michigan,26,099,12.4
Manistee County,Michigan,26,101,13.2
Marquette County,Michigan,26,103,7.2
Mason County,Michigan,26,105,10.6
Mecosta County,Michigan,26,107,15.3
Menominee County,Michigan,26,109,11.5
Midland County,Michigan,26,111,8.2
Missaukee County,Michigan,26,113,13.3
Monroe County,Michigan,26,115,11.3
Montcalm County,Michigan,26,117,14.7
Montmorency County,Michigan,26,119,17.7
Muskegon County,Michigan,26,121,15.8
Newaygo County,Michigan,26,123,13.8
Oakland County,Michigan,26,125,9.9
Oceana County,Michigan,26,127,10.1
Ogemaw County,Michigan,26,129,14.6
Ontonagon County,Michigan,26,131,12.3
Osceola County,Michigan,26,133,11.8
Oscoda County,Michigan,26,135,16.8
Otsego County,Michigan,26,137,12.4
Ottawa County,Michigan,26,139,8.3
Presque Isle County,Michigan,26,141,13.0
Roscommon County,Michigan,26,143,16.5
Saginaw County,Michigan,26,145,13.0
Saint Clair County,Michigan,26,147,14.0
Saint Joseph County,Michigan,26,149,14.5
Sanilac County,Michigan,26,151,14.6
Schoolcraft County,Michigan,26,153,12.9
Shiawassee County,Michigan,26,155,11.5
Tuscola County,Michigan,26,157,14.0
Van Buren County,Michigan,26,159,10.6
Washtenaw County,Michigan,26,161,8.8
Wayne County,Michigan,26,163,17.4
Wexford County,Michigan,26,165,13.7
Aitkin County,Minnesota,27,001,8.9
Anoka County,Minnesota,27,003,7.4
Becker County,Minnesota,27,005,5.2
Beltrami County,Minnesota,27,007,10.1
Benton County,Minnesota,27,009,8.7
Big Stone County,Minnesota,27,011,3.3
Blue Earth County,Minnesota,27,013,6.5
Brown County,Minnesota,27,015,5.0
Carlton County,Minnesota,27,017,7.5
Carver County,Minnesota,27,019,5.0
Cass County,Minnesota,27,021,9.2
Chippewa County,Minnesota,27,023,5.9
Chisago County,Minnesota,27,025,6.8
Clay County,Minnesota,27,027,5.9
Clearwater County,Minnesota,27,029,10.3
Cook County,Minnesota,27,031,6.4
Cottonwood County,Minnesota,27,033,4.5
Crow Wing County,Minnesota,27,035,8.3
Dakota County,Minnesota,27,037,6.3
Dodge County,Minnesota,27,039,3.7
Douglas County,Minnesota,27,041,5.6
Faribault County,Minnesota,27,043,5.4
Fillmore County,Minnesota,27,045,5.8
Freeborn County,Minnesota,27,047,5.0
Goodhue County,Minnesota,27,049,6.1
Grant County,Minnesota,27,051,6.5
Hennepin County,Minnesota,27,053,7.5
Houston County,Minnesota,27,055,5.3
Hubbard County,Minnesota,27,057,6.1
Isanti County,Minnesota,27,059,8.9
Itasca County,Minnesota,27,061,10.1
Jackson County,Minnesota,27,063,3.2
Kanabec County,Minnesota,27,065,11.0
Kandiyohi County,Minnesota,27,067,6.2
Kittson County,Minnesota,27,069,2.9
Koochiching County,Minnesota,27,071,7.3
Lac qui Parle County,Minnesota,27,073,3.6
Lake County,Minnesota,27,075,6.0
Lake of the Woods County,Minnesota,27,077,4.4
Le Sueur County,Minnesota,27,079,7.4
Lincoln County,Minnesota,27,081,4.2
Lyon County,Minnesota,27,083,3.9
McLeod County,Minnesota,27,085,5.6
Mahnomen County,Minnesota,27,087,13.4
Marshall County,Minnesota,27,089,5.5
Martin County,Minnesota,27,091,3.7
Meeker County,Minnesota,27,093,7.3
Mille Lacs County,Minnesota,27,095,10.2
Morrison County,Minnesota,27,097,8.3
Mower County,Minnesota,27,099,4.7
Murray County,Minnesota,27,101,3.6
Nicollet County,Minnesota,27,103,5.5
Nobles County,Minnesota,27,105,4.6
Norman County,Minnesota,27,107,5.1
Olmsted County,Minnesota,27,109,4.2
Otter Tail County,Minnesota,27,111,6.0
Pennington County,Minnesota,27,113,5.5
Pine County,Minnesota,27,115,9.5
Pipestone County,Minnesota,27,117,5.1
Polk County,Minnesota,27,119,6.0
Pope County,Minnesota,27,121,5.5
Ramsey County,Minnesota,27,123,8.1
Red Lake County,Minnesota,27,125,5.1
Redwood County,Minnesota,27,127,4.7
Renville County,Minnesota,27,129,6.1
Rice County,Minnesota,27,131,6.5
Rock County,Minnesota,27,133,3.0
Roseau County,Minnesota,27,135,4.2
Saint Louis County,Minnesota,27,137,8.3
Scott County,Minnesota,27,139,5.9
Sherburne County,Minnesota,27,141,7.2
Sibley County,Minnesota,27,143,6.5
Stearns County,Minnesota,27,145,6.7
Steele County,Minnesota,27,147,5.9
Stevens County,Minnesota,27,149,7.1
Swift County,Minnesota,27,151,3.3
Todd County,Minnesota,27,153,7.4
Traverse County,Minnesota,27,155,2.0
Wabasha County,Minnesota,27,157,4.6
Wadena County,Minnesota,27,159,6.3
Waseca County,Minnesota,27,161,5.1
Washington County,Minnesota,27,163,5.7
Watonwan County,Minnesota,27,165,5.7
Wilkin County,Minnesota,27,167,5.2
Winona County,Minnesota,27,169,7.2
Wright County,Minnesota,27,171,6.3
Yellow Medicine County,Minnesota,27,173,4.2
Adams County,Mississippi,28,001,11.9
Alcorn County,Mississippi,28,003,10.1
Amite County,Mississippi,28,005,11.2
Attala County,Mississippi,28,007,13.9
Benton County,Mississippi,28,009,17.5
Bolivar County,Mississippi,28,011,16.3
Calhoun County,Mississippi,28,013,9.7
Carroll County,Mississippi,28,015,13.5
Chickasaw County,Mississippi,28,017,12.8
Choctaw County,Mississippi,28,019,12.6
Claiborne County,Mississippi,28,021,7.5
Clarke County,Mississippi,28,023,12.1
Clay County,Mississippi,28,025,18.1
Coahoma County,Mississippi,28,027,15.7
Copiah County,Mississippi,28,029,10.7
Covington County,Mississippi,28,031,7.2
DeSoto County,Mississippi,28,033,7.5
Forrest County,Mississippi,28,035,10.3
Franklin County,Mississippi,28,037,12.4
George County,Mississippi,28,039,12.0
Greene County,Mississippi,28,041,9.5
Grenada County,Mississippi,28,043,9.4
Hancock County,Mississippi,28,045,11.1
Harrison County,Mississippi,28,047,8.5
Hinds County,Mississippi,28,049,9.8
Holmes County,Mississippi,28,051,20.1
Humphreys County,Mississippi,28,053,19.7
Issaquena County,Mississippi,28,055,21.8
Itawamba County,Mississippi,28,057,8.9
Jackson County,Mississippi,28,059,9.3
Jasper County,Mississippi,28,061,8.7
Jefferson County,Mississippi,28,063,13.7
Jefferson Davis County,Mississippi,28,065,13.1
Jones County,Mississippi,28,067,6.2
Kemper County,Mississippi,28,069,9.7
Lafayette County,Mississippi,28,071,8.5
Lamar County,Mississippi,28,073,5.8
Lauderdale County,Mississippi,28,075,11.2
Lawrence County,Mississippi,28,077,10.0
